step,policy,action,velocity,observed_drag,delta_v,k1_hat,k2_hat,log_b21
1,Epistemic,-0.4,0.0,-0.0091,0.0,0.08,0.08,0.0
2,Epistemic,-1.0,-0.4091,-0.0066,0.0193,-0.016,-0.0392,0.0
3,Epistemic,-1.0,-1.4156,0.0894,0.0559,0.0571,0.044,0.1547
4,Epistemic,-1.0,-2.3262,0.3681,0.1056,0.1293,0.0651,2.9191
5,Epistemic,-1.0,-2.9581,0.7305,0.1874,0.1923,0.0779,12.6035
6,Epistemic,-1.0,-3.2276,0.7815,0.1909,0.2117,0.0765,15.6697
7,Epistemic,-1.0,-3.4461,0.9174,0.1786,0.2285,0.0768,20.5445
8,Epistemic,-1.0,-3.5287,0.9609,0.1498,0.2392,0.0769,24.1609
9,Epistemic,-1.0,-3.5678,0.9948,0.1256,0.2471,0.0772,27.3285
10,Epistemic,-1.0,-3.573,1.0171,0.1027,0.2533,0.0777,30.1742
11,Epistemic,-1.0,-3.5559,0.9838,0.0813,0.2566,0.0777,31.3556
12,Epistemic,-1.0,-3.572,0.9589,0.0746,0.2581,0.0773,31.4853
13,Epistemic,-1.0,-3.6131,1.0346,0.077,0.2613,0.0776,33.2215
14,Epistemic,-1.0,-3.5785,1.0722,0.0584,0.2652,0.0783,35.4999
15,Epistemic,-1.0,-3.5062,0.9788,0.0324,0.2664,0.0784,35.8883
16,Epistemic,-1.0,-3.5275,0.9415,0.0357,0.2664,0.0782,35.6791
17,Epistemic,-1.0,-3.586,1.1577,0.0495,0.2708,0.0791,38.9522
18,Epistemic,-1.0,-3.4283,0.9068,0.0018,0.2704,0.079,38.9368
19,Epistemic,-1.0,-3.5215,1.0036,0.0277,0.2714,0.0791,39.3255
20,Epistemic,-1.0,-3.5179,0.9715,0.0249,0.2716,0.0791,39.3669
21,Epistemic,-1.0,-3.5464,1.0429,0.0316,0.273,0.0793,40.1258
22,Epistemic,-1.0,-3.5035,1.0007,0.0176,0.2737,0.0795,40.3626
23,Epistemic,-1.0,-3.5028,0.9313,0.0164,0.2733,0.0793,40.1422
24,Epistemic,-1.0,-3.5714,1.0803,0.0353,0.2747,0.0796,41.307
25,Epistemic,-1.0,-3.4912,1.0049,0.0107,0.2753,0.0797,41.4716
26,Epistemic,-1.0,-3.4862,0.9154,0.0088,0.2748,0.0795,41.3073
27,Epistemic,-1.0,-3.5709,0.9783,0.0326,0.2747,0.0794,41.0679
28,Epistemic,-1.0,-3.5926,0.9825,0.0375,0.2747,0.0792,40.7348
29,Epistemic,-1.0,-3.6101,1.1024,0.0409,0.276,0.0795,42.1551
30,Epistemic,-1.0,-3.5077,0.9973,0.0098,0.2763,0.0795,42.2473
1,RandomBabbler,-1.0,0.0,-0.0091,0.0,0.08,0.08,0.0
2,RandomBabbler,0.0,-1.0091,0.0615,0.0007,0.061,0.0604,0.0
3,RandomBabbler,0.7,-0.9476,0.0009,0.0035,0.0329,0.0344,0.0235
4,RandomBabbler,0.0,-0.2466,-0.0599,0.006,0.0244,0.0324,0.1528
5,RandomBabbler,0.7,-0.3066,0.038,0.0044,0.0289,0.0342,0.0876
6,RandomBabbler,-1.0,0.4314,-0.0668,0.0061,0.0393,0.0401,-0.0877
7,RandomBabbler,-1.0,-0.6353,-0.0003,0.0088,0.0332,0.0369,-0.0295
8,RandomBabbler,-1.0,-1.6357,0.1788,0.0443,0.0714,0.0602,1.2289
9,RandomBabbler,-0.4,-2.4568,0.4594,0.1877,0.1327,0.0729,8.4237
10,RandomBabbler,0.7,-2.3975,0.4556,0.1007,0.152,0.0756,10.776
11,RandomBabbler,-0.4,-1.2418,0.0957,0.0722,0.1458,0.0752,12.2806
12,RandomBabbler,0.4,-1.5462,0.1294,0.0457,0.1387,0.0738,13.4416
13,RandomBabbler,-0.7,-1.0167,0.073,0.0648,0.1356,0.0737,14.323
14,RandomBabbler,0.7,-1.6438,0.2639,0.0236,0.1383,0.0756,13.8505
15,RandomBabbler,-0.7,-0.6798,0.0323,0.0591,0.1367,0.0756,14.5984
16,RandomBabbler,0.4,-1.3475,0.0913,0.0469,0.132,0.0747,15.7993
17,RandomBabbler,1.0,-0.8562,0.1876,0.0583,0.1343,0.0757,13.3724
18,RandomBabbler,-1.0,0.3314,-0.0422,0.0362,0.1343,0.0757,13.1434
19,RandomBabbler,0.4,-0.7109,0.0519,0.0572,0.1332,0.0758,13.4785
20,RandomBabbler,-0.7,-0.2589,-0.0132,0.0294,0.1328,0.0758,13.8655
21,RandomBabbler,0.7,-0.9721,0.1123,0.0574,0.1322,0.0762,13.5911
22,RandomBabbler,-0.4,-0.1598,0.0208,0.0192,0.1322,0.0762,13.52
23,RandomBabbler,-1.0,-0.539,-0.027,0.0491,0.1305,0.076,14.9496
24,RandomBabbler,0.4,-1.5659,0.256,0.0178,0.133,0.0776,14.5318
25,RandomBabbler,-1.0,-0.9099,0.0961,0.0567,0.1323,0.0779,14.4513
26,RandomBabbler,-0.4,-1.8138,0.2062,0.0163,0.1306,0.0765,14.2032
27,RandomBabbler,0.0,-2.0076,0.2806,0.0461,0.1315,0.0757,14.1289
28,RandomBabbler,0.7,-1.727,0.1885,0.0014,0.13,0.0749,14.1475
29,RandomBabbler,-1.0,-0.8384,0.116,0.0563,0.1301,0.0752,13.3574
30,RandomBabbler,1.0,-1.7224,0.2503,0.001,0.1311,0.0757,13.3466
