step,condition,true_friction,true_effective_thrust,true_gravity,pred_x,pred_v,actual_x,actual_v,error_E_t,alignment_lambda,learned_polarity
38,A_to_A,0.88,0.85,9.8,159.18,5.0099,159.18,5.0099,0.005,1.0,1.0
39,A_to_A,0.88,0.85,9.8,164.4306,5.2506,164.4306,5.2506,0.005,1.0,1.0
40,A_to_A,0.88,0.85,9.8,169.8554,5.4247,169.8554,5.4247,0.0056,1.0,1.0
1,A_to_B_zero_shot,0.71,-0.85,4.2,0.7098,0.7098,-0.7098,-0.7098,2.0119,1.0,1.0
2,A_to_B_zero_shot,0.71,-0.85,4.2,-0.5562,0.1536,-1.9921,-1.2823,2.0272,1.0,1.0
3,A_to_B_zero_shot,0.71,-0.85,4.2,-2.3572,-0.3651,-3.6659,-1.6738,1.8452,1.0,1.0
4,A_to_B_zero_shot,0.71,-0.85,4.2,-4.4139,-0.748,-5.5791,-1.9133,1.6474,1.0,1.0
5,A_to_B_zero_shot,0.71,-0.85,4.2,-6.664,-1.0848,-7.5364,-1.9573,1.2409,1.0,1.0
6,A_to_B_zero_shot,0.71,-0.85,4.2,-8.7209,-1.1844,-9.4641,-1.9276,1.0553,1.0,1.0
7,A_to_B_zero_shot,0.71,-0.85,4.2,-10.5281,-1.0641,-11.465,-2.0009,1.3255,1.0,1.0
8,A_to_B_zero_shot,0.71,-0.85,4.2,-12.7914,-1.3265,-13.3199,-1.8549,0.7443,1.0,1.0
9,A_to_B_zero_shot,0.71,-0.85,4.2,-14.4747,-1.1548,-15.1144,-1.7945,0.9006,1.0,1.0
10,A_to_B_zero_shot,0.71,-0.85,4.2,-16.1596,-1.0452,-16.9224,-1.808,1.0762,1.0,1.0
11,A_to_B_zero_shot,0.71,-0.85,4.2,-17.8965,-0.9742,-18.823,-1.9006,1.3136,1.0,1.0
12,A_to_B_zero_shot,0.71,-0.85,4.2,-19.896,-1.073,-20.7719,-1.9489,1.237,1.0,1.0
13,A_to_B_zero_shot,0.71,-0.85,4.2,-21.6882,-0.9163,-22.9543,-2.1824,1.7875,1.0,1.0
14,A_to_B_zero_shot,0.71,-0.85,4.2,-24.2481,-1.2938,-25.1306,-2.1763,1.2455,1.0,1.0
15,A_to_B_zero_shot,0.71,-0.85,4.2,-26.4173,-1.2867,-27.3041,-2.1735,1.2572,1.0,1.0
16,A_to_B_zero_shot,0.71,-0.85,4.2,-28.6619,-1.3578,-29.4022,-2.0981,1.0508,1.0,1.0
17,A_to_B_zero_shot,0.71,-0.85,4.2,-30.4816,-1.0793,-31.6589,-2.2567,1.6618,1.0,1.0
18,A_to_B_zero_shot,0.71,-0.85,4.2,-32.8072,-1.1483,-34.0987,-2.4398,1.833,1.0,1.0
19,A_to_B_zero_shot,0.71,-0.85,4.2,-35.4285,-1.3297,-36.6483,-2.5496,1.7203,1.0,1.0
20,A_to_B_zero_shot,0.71,-0.85,4.2,-38.3309,-1.6826,-39.0196,-2.3712,0.9787,1.0,1.0
21,A_to_B_zero_shot,0.71,-0.85,4.2,-40.512,-1.4924,-41.2974,-2.2779,1.1019,1.0,1.0
22,A_to_B_zero_shot,0.71,-0.85,4.2,-42.4789,-1.1815,-43.7378,-2.4403,1.781,1.0,1.0
23,A_to_B_zero_shot,0.71,-0.85,4.2,-45.3367,-1.5989,-46.019,-2.2812,0.9704,1.0,1.0
24,A_to_B_zero_shot,0.71,-0.85,4.2,-47.5772,-1.5582,-48.0879,-2.0689,0.7225,1.0,1.0
25,A_to_B_zero_shot,0.71,-0.85,4.2,-49.4708,-1.3829,-49.9947,-1.9067,0.7412,1.0,1.0
26,A_to_B_zero_shot,0.71,-0.85,4.2,-50.9422,-0.9476,-52.0788,-2.0842,1.605,1.0,1.0
27,A_to_B_zero_shot,0.71,-0.85,4.2,-53.334,-1.2552,-54.1374,-2.0586,1.1453,1.0,1.0
28,A_to_B_zero_shot,0.71,-0.85,4.2,-55.4975,-1.3601,-56.0505,-1.9131,0.7783,1.0,1.0
29,A_to_B_zero_shot,0.71,-0.85,4.2,-57.2271,-1.1766,-57.9157,-1.8652,0.9802,1.0,1.0
30,A_to_B_zero_shot,0.71,-0.85,4.2,-58.9526,-1.0369,-59.8443,-1.9287,1.2588,1.0,1.0
31,A_to_B_zero_shot,0.71,-0.85,4.2,-60.7841,-0.9397,-61.9711,-2.1268,1.681,1.0,1.0
32,A_to_B_zero_shot,0.71,-0.85,4.2,-63.2185,-1.2473,-64.1055,-2.1343,1.2491,1.0,1.0
33,A_to_B_zero_shot,0.71,-0.85,4.2,-65.5161,-1.4106,-66.0884,-1.9829,0.8075,1.0,1.0
34,A_to_B_zero_shot,0.71,-0.85,4.2,-67.1425,-1.0541,-68.1872,-2.0988,1.4795,1.0,1.0
35,A_to_B_zero_shot,0.71,-0.85,4.2,-69.3513,-1.1641,-70.3601,-2.1729,1.431,1.0,1.0
36,A_to_B_zero_shot,0.71,-0.85,4.2,-71.8059,-1.4458,-72.3692,-2.0091,0.8022,1.0,1.0
37,A_to_B_zero_shot,0.71,-0.85,4.2,-73.6674,-1.2982,-74.2655,-1.8963,0.8424,1.0,1.0
38,A_to_B_zero_shot,0.71,-0.85,4.2,-75.1269,-0.8614,-76.4192,-2.1537,1.8231,1.0,1.0
39,A_to_B_zero_shot,0.71,-0.85,4.2,-77.622,-1.2028,-78.6407,-2.2215,1.4399,1.0,1.0
40,A_to_B_zero_shot,0.71,-0.85,4.2,-79.8168,-1.1761,-80.9969,-2.3562,1.6664,1.0,1.0
1,A_to_C_zero_shot,0.12,0.51,15.7,0.4605,0.4605,0.2763,0.2763,0.2524,1.0,1.0
2,A_to_C_zero_shot,0.12,0.51,15.7,1.3302,1.0539,0.7959,0.5196,0.7482,1.0,1.0
3,A_to_C_zero_shot,0.12,0.51,15.7,2.0579,1.2619,1.3411,0.5451,1.0063,1.0,1.0
4,A_to_C_zero_shot,0.12,0.51,15.7,2.5821,1.241,1.8633,0.5222,1.0189,1.0,1.0
5,A_to_C_zero_shot,0.12,0.51,15.7,2.8061,0.9428,2.2159,0.3526,0.8449,1.0,1.0
6,A_to_C_zero_shot,0.12,0.51,15.7,3.1386,0.9227,2.6256,0.4097,0.7216,1.0,1.0
7,A_to_C_zero_shot,0.12,0.51,15.7,3.7421,1.1164,3.1283,0.5027,0.8642,1.0,1.0
8,A_to_C_zero_shot,0.12,0.51,15.7,4.2985,1.1702,3.6253,0.497,0.9533,1.0,1.0
9,A_to_C_zero_shot,0.12,0.51,15.7,4.5148,0.8894,3.9562,0.3309,0.7942,1.0,1.0
10,A_to_C_zero_shot,0.12,0.51,15.7,4.794,0.8378,4.3239,0.3677,0.6517,1.0,1.0
11,A_to_C_zero_shot,0.12,0.51,15.7,5.4718,1.1479,4.8626,0.5387,0.87,1.0,1.0
12,A_to_C_zero_shot,0.12,0.51,15.7,5.8806,1.018,5.2536,0.391,0.8917,1.0,1.0
13,A_to_C_zero_shot,0.12,0.51,15.7,6.4333,1.1797,5.8019,0.5483,0.8827,1.0,1.0
14,A_to_C_zero_shot,0.12,0.51,15.7,6.723,0.9211,6.1308,0.3289,0.8422,1.0,1.0
15,A_to_C_zero_shot,0.12,0.51,15.7,6.8817,0.7509,6.4471,0.3163,0.6174,1.0,1.0
16,A_to_C_zero_shot,0.12,0.51,15.7,7.3781,0.9309,6.8767,0.4295,0.7026,1.0,1.0
17,A_to_C_zero_shot,0.12,0.51,15.7,7.6935,0.8169,7.1915,0.3149,0.7121,1.0,1.0
18,A_to_C_zero_shot,0.12,0.51,15.7,7.9158,0.7242,7.4976,0.3061,0.5956,1.0,1.0
19,A_to_C_zero_shot,0.12,0.51,15.7,8.614,1.1164,8.0426,0.545,0.8093,1.0,1.0
20,A_to_C_zero_shot,0.12,0.51,15.7,9.2449,1.2024,8.5416,0.4991,0.9824,1.0,1.0
21,A_to_C_zero_shot,0.12,0.51,15.7,9.5518,1.0102,8.9441,0.4025,0.8666,1.0,1.0
22,A_to_C_zero_shot,0.12,0.51,15.7,9.7717,0.8276,9.2765,0.3324,0.7042,1.0,1.0
23,A_to_C_zero_shot,0.12,0.51,15.7,10.2265,0.95,9.7109,0.4344,0.7235,1.0,1.0
24,A_to_C_zero_shot,0.12,0.51,15.7,10.5501,0.8392,10.0372,0.3263,0.7267,1.0,1.0
25,A_to_C_zero_shot,0.12,0.51,15.7,10.7808,0.7436,10.3502,0.313,0.6077,1.0,1.0
26,A_to_C_zero_shot,0.12,0.51,15.7,11.274,0.9238,10.7767,0.4265,0.703,1.0,1.0
27,A_to_C_zero_shot,0.12,0.51,15.7,11.641,0.8642,11.1213,0.3445,0.7344,1.0,1.0
28,A_to_C_zero_shot,0.12,0.51,15.7,12.091,0.9698,11.5625,0.4413,0.7502,1.0,1.0
29,A_to_C_zero_shot,0.12,0.51,15.7,12.5409,0.9784,11.9695,0.407,0.8087,1.0,1.0
30,A_to_C_zero_shot,0.12,0.51,15.7,12.9924,1.0229,12.4172,0.4477,0.8169,1.0,1.0
31,A_to_C_zero_shot,0.12,0.51,15.7,13.6231,1.2059,12.9581,0.5409,0.9379,1.0,1.0
32,A_to_C_zero_shot,0.12,0.51,15.7,13.9936,1.0355,13.3587,0.4006,0.8993,1.0,1.0
33,A_to_C_zero_shot,0.12,0.51,15.7,14.2384,0.8797,13.7231,0.3644,0.7209,1.0,1.0
34,A_to_C_zero_shot,0.12,0.51,15.7,14.7105,0.9874,14.1669,0.4438,0.7649,1.0,1.0
35,A_to_C_zero_shot,0.12,0.51,15.7,15.0624,0.8955,14.5231,0.3562,0.7604,1.0,1.0
36,A_to_C_zero_shot,0.12,0.51,15.7,15.449,0.9259,14.9333,0.4102,0.7337,1.0,1.0
37,A_to_C_zero_shot,0.12,0.51,15.7,15.8882,0.9549,15.3389,0.4056,0.7832,1.0,1.0
38,A_to_C_zero_shot,0.12,0.51,15.7,16.4022,1.0633,15.8114,0.4725,0.8354,1.0,1.0
39,A_to_C_zero_shot,0.12,0.51,15.7,16.9567,1.1453,16.3058,0.4944,0.915,1.0,1.0
40,A_to_C_zero_shot,0.12,0.51,15.7,17.324,1.0182,16.715,0.4092,0.8541,1.0,1.0
1,A_to_B_prime_adapt,0.71,-0.85,4.2,0.7083,0.7083,-0.7083,-0.7083,2.0039,0.6,1.0
2,A_to_B_prime_adapt,0.71,-0.85,4.2,-0.6408,0.0675,-1.902,-1.1937,1.7836,0.28,1.0
3,A_to_B_prime_adapt,0.71,-0.85,4.2,-2.364,-0.462,-3.338,-1.436,1.3778,0.024,1.0
4,A_to_B_prime_adapt,0.71,-0.85,4.2,-3.8542,-0.5161,-5.1052,-1.7671,1.7693,-0.1808,1.0
5,A_to_B_prime_adapt,0.71,-0.85,4.2,-6.1865,-1.0814,-6.8335,-1.7284,0.9149,-0.3446,1.0
6,A_to_B_prime_adapt,0.71,-0.85,4.2,-7.7733,-0.9397,-8.6419,-1.8084,1.228,-0.4757,1.0
7,A_to_B_prime_adapt,0.71,-0.85,4.2,-9.7946,-1.1527,-10.3645,-1.7226,0.8043,-0.5806,-1.0
8,A_to_B_prime_adapt,0.71,-0.85,4.2,-12.4825,-2.118,-12.1085,-1.7439,0.5285,-0.6645,-1.0
9,A_to_B_prime_adapt,0.71,-0.85,4.2,-14.334,-2.2255,-14.0119,-1.9034,0.4562,-0.7316,-1.0
10,A_to_B_prime_adapt,0.71,-0.85,4.2,-16.2875,-2.2756,-15.9886,-1.9766,0.4224,-0.7853,-1.0
11,A_to_B_prime_adapt,0.71,-0.85,4.2,-18.3888,-2.4002,-18.1248,-2.1362,0.3738,-0.8282,-1.0
12,A_to_B_prime_adapt,0.71,-0.85,4.2,-20.5902,-2.4654,-20.3475,-2.2228,0.3427,-0.8626,-1.0
13,A_to_B_prime_adapt,0.71,-0.85,4.2,-22.6164,-2.2689,-22.4017,-2.0542,0.3058,-0.89,-1.0
14,A_to_B_prime_adapt,0.71,-0.85,4.2,-24.4751,-2.0734,-24.3064,-1.9047,0.2404,-0.912,-1.0
15,A_to_B_prime_adapt,0.71,-0.85,4.2,-26.6077,-2.3013,-26.4747,-2.1683,0.1881,-0.9296,-1.0
16,A_to_B_prime_adapt,0.71,-0.85,4.2,-28.878,-2.4033,-28.7492,-2.2745,0.1806,-0.9437,-1.0
17,A_to_B_prime_adapt,0.71,-0.85,4.2,-31.1806,-2.4314,-31.0657,-2.3165,0.1622,-0.955,-1.0
18,A_to_B_prime_adapt,0.71,-0.85,4.2,-33.3209,-2.2551,-33.2214,-2.1557,0.1417,-0.964,-1.0
19,A_to_B_prime_adapt,0.71,-0.85,4.2,-35.6208,-2.3994,-35.5421,-2.3207,0.1116,-0.9712,-1.0
20,A_to_B_prime_adapt,0.71,-0.85,4.2,-37.7778,-2.2357,-37.7057,-2.1636,0.1002,-0.9769,-1.0
21,A_to_B_prime_adapt,0.71,-0.85,4.2,-39.9757,-2.27,-39.9186,-2.2129,0.0807,-0.9816,-1.0
22,A_to_B_prime_adapt,0.71,-0.85,4.2,-42.2809,-2.3623,-42.2313,-2.3127,0.072,-0.9852,-1.0
23,A_to_B_prime_adapt,0.71,-0.85,4.2,-44.7653,-2.5341,-44.7212,-2.4899,0.062,-0.9882,-1.0
24,A_to_B_prime_adapt,0.71,-0.85,4.2,-47.2847,-2.5635,-47.2443,-2.5231,0.0557,-0.9906,-1.0
25,A_to_B_prime_adapt,0.71,-0.85,4.2,-49.5353,-2.291,-49.5005,-2.2562,0.049,-0.9924,-1.0
26,A_to_B_prime_adapt,0.71,-0.85,4.2,-51.7099,-2.2094,-51.6834,-2.1829,0.0373,-0.994,-1.0
27,A_to_B_prime_adapt,0.71,-0.85,4.2,-53.7298,-2.0464,-53.7081,-2.0247,0.031,-0.9952,-1.0
28,A_to_B_prime_adapt,0.71,-0.85,4.2,-55.9793,-2.2712,-55.9621,-2.2541,0.0242,-0.9961,-1.0
29,A_to_B_prime_adapt,0.71,-0.85,4.2,-58.4066,-2.4445,-58.3904,-2.4282,0.0213,-0.9969,-1.0
30,A_to_B_prime_adapt,0.71,-0.85,4.2,-60.5763,-2.1859,-60.5614,-2.171,0.0218,-0.9975,-1.0
31,A_to_B_prime_adapt,0.71,-0.85,4.2,-62.5984,-2.037,-62.5871,-2.0257,0.0164,-0.998,-1.0
32,A_to_B_prime_adapt,0.71,-0.85,4.2,-64.4604,-1.8733,-64.4514,-1.8643,0.0127,-0.9984,-1.0
33,A_to_B_prime_adapt,0.71,-0.85,4.2,-66.5592,-2.1077,-66.5521,-2.1007,0.0111,-0.9987,-1.0
34,A_to_B_prime_adapt,0.71,-0.85,4.2,-68.5915,-2.0394,-68.5848,-2.0326,0.0102,-0.999,-1.0
35,A_to_B_prime_adapt,0.71,-0.85,4.2,-70.5147,-1.93,-70.5092,-1.9244,0.0073,-0.9992,-1.0
36,A_to_B_prime_adapt,0.71,-0.85,4.2,-72.7203,-2.2111,-72.7158,-2.2066,0.0066,-0.9994,-1.0
37,A_to_B_prime_adapt,0.71,-0.85,4.2,-74.8751,-2.1592,-74.8707,-2.1549,0.0051,-0.9995,-1.0
38,A_to_B_prime_adapt,0.71,-0.85,4.2,-77.0957,-2.225,-77.0921,-2.2214,0.0044,-0.9996,-1.0
39,A_to_B_prime_adapt,0.71,-0.85,4.2,-79.3016,-2.2095,-79.2985,-2.2064,0.0044,-0.9997,-1.0
40,A_to_B_prime_adapt,0.71,-0.85,4.2,-81.6701,-2.3716,-81.6674,-2.3689,0.0043,-0.9997,-1.0
