step,condition,true_friction,true_effective_thrust,true_gravity,pred_x,pred_v,actual_x,actual_v,error_E_t,alignment_lambda,learned_polarity
1,A_to_A,0.88,0.85,9.8,0.6218,0.6218,0.6218,0.6218,0.005,1.0,1.0
2,A_to_A,0.88,0.85,9.8,1.9622,1.3405,1.9622,1.3405,0.005,1.0,1.0
3,A_to_A,0.88,0.85,9.8,3.5696,1.6073,3.5696,1.6073,0.005,1.0,1.0
4,A_to_A,0.88,0.85,9.8,5.4434,1.8738,5.4434,1.8738,0.005,1.0,1.0
5,A_to_A,0.88,0.85,9.8,7.7529,2.3095,7.7529,2.3095,0.005,1.0,1.0
6,A_to_A,0.88,0.85,9.8,10.3713,2.6185,10.3713,2.6185,0.005,1.0,1.0
7,A_to_A,0.88,0.85,9.8,13.3995,3.0282,13.3995,3.0282,0.005,1.0,1.0
8,A_to_A,0.88,0.85,9.8,16.5562,3.1566,16.5562,3.1566,0.005,1.0,1.0
9,A_to_A,0.88,0.85,9.8,19.8601,3.304,19.8601,3.304,0.005,1.0,1.0
10,A_to_A,0.88,0.85,9.8,23.5853,3.7251,23.5853,3.7251,0.005,1.0,1.0
11,A_to_A,0.88,0.85,9.8,27.5393,3.954,27.5393,3.954,0.005,1.0,1.0
12,A_to_A,0.88,0.85,9.8,31.761,4.2217,31.761,4.2217,0.005,1.0,1.0
13,A_to_A,0.88,0.85,9.8,35.9442,4.1833,35.9442,4.1833,0.005,1.0,1.0
14,A_to_A,0.88,0.85,9.8,40.3589,4.4147,40.3589,4.4147,0.005,1.0,1.0
15,A_to_A,0.88,0.85,9.8,44.8481,4.4892,44.8481,4.4892,0.005,1.0,1.0
16,A_to_A,0.88,0.85,9.8,49.3128,4.4647,49.3128,4.4647,0.005,1.0,1.0
17,A_to_A,0.88,0.85,9.8,53.7862,4.4734,53.7862,4.4734,0.005,1.0,1.0
18,A_to_A,0.88,0.85,9.8,58.5246,4.7383,58.5246,4.7383,0.005,1.0,1.0
19,A_to_A,0.88,0.85,9.8,63.493,4.9685,63.493,4.9685,0.005,1.0,1.0
20,A_to_A,0.88,0.85,9.8,68.4993,5.0062,68.4993,5.0062,0.005,1.0,1.0
21,A_to_A,0.88,0.85,9.8,73.3397,4.8405,73.3397,4.8405,0.005,1.0,1.0
22,A_to_A,0.88,0.85,9.8,78.0719,4.7322,78.0719,4.7322,0.005,1.0,1.0
23,A_to_A,0.88,0.85,9.8,82.915,4.843,82.915,4.843,0.005,1.0,1.0
24,A_to_A,0.88,0.85,9.8,87.9823,5.0674,87.9823,5.0674,0.005,1.0,1.0
25,A_to_A,0.88,0.85,9.8,92.9529,4.9706,92.9529,4.9706,0.005,1.0,1.0
26,A_to_A,0.88,0.85,9.8,97.9814,5.0285,97.9814,5.0285,0.005,1.0,1.0
27,A_to_A,0.88,0.85,9.8,102.8389,4.8575,102.8389,4.8575,0.005,1.0,1.0
28,A_to_A,0.88,0.85,9.8,107.9299,5.091,107.9299,5.091,0.005,1.0,1.0
29,A_to_A,0.88,0.85,9.8,113.0135,5.0836,113.0135,5.0836,0.005,1.0,1.0
30,A_to_A,0.88,0.85,9.8,117.9518,4.9383,117.9518,4.9383,0.005,1.0,1.0
31,A_to_A,0.88,0.85,9.8,122.9689,5.0171,122.9689,5.0171,0.005,1.0,1.0
32,A_to_A,0.88,0.85,9.8,128.2163,5.2473,128.2163,5.2473,0.005,1.0,1.0
33,A_to_A,0.88,0.85,9.8,133.282,5.0657,133.282,5.0657,0.005,1.0,1.0
34,A_to_A,0.88,0.85,9.8,138.2282,4.9463,138.2282,4.9463,0.005,1.0,1.0
35,A_to_A,0.88,0.85,9.8,143.12,4.8917,143.12,4.8917,0.007,1.0,1.0
36,A_to_A,0.88,0.85,9.8,147.9013,4.7813,147.9013,4.7813,0.005,1.0,1.0
37,A_to_A,0.88,0.85,9.8,152.8337,4.9324,152.8337,4.9324,0.005,1.0,1.0
38,A_to_A,0.88,0.85,9.8,157.8589,5.0252,157.8589,5.0252,0.005,1.0,1.0
39,A_to_A,0.88,0.85,9.8,162.7243,4.8655,162.7243,4.8655,0.005,1.0,1.0
40,A_to_A,0.88,0.85,9.8,167.6818,4.9575,167.6818,4.9575,0.005,1.0,1.0
1,A_to_B_zero_shot,0.71,-0.85,4.2,0.7542,0.7542,-0.7542,-0.7542,2.1372,1.0,1.0
2,A_to_B_zero_shot,0.71,-0.85,4.2,-0.6257,0.1285,-2.0819,-1.3277,2.0618,1.0,1.0
3,A_to_B_zero_shot,0.71,-0.85,4.2,-2.577,-0.4951,-3.6979,-1.6159,1.5802,1.0,1.0
4,A_to_B_zero_shot,0.71,-0.85,4.2,-4.2758,-0.5779,-5.6892,-1.9914,2.0005,1.0,1.0
5,A_to_B_zero_shot,0.71,-0.85,4.2,-6.7725,-1.0833,-7.7723,-2.083,1.4227,1.0,1.0
6,A_to_B_zero_shot,0.71,-0.85,4.2,-9.0406,-1.2684,-9.8159,-2.0436,1.0975,1.0,1.0
7,A_to_B_zero_shot,0.71,-0.85,4.2,-11.0051,-1.1891,-11.8762,-2.0603,1.2332,1.0,1.0
8,A_to_B_zero_shot,0.71,-0.85,4.2,-13.1262,-1.25,-13.902,-2.0258,1.1024,1.0,1.0
9,A_to_B_zero_shot,0.71,-0.85,4.2,-15.2219,-1.3199,-15.803,-1.9011,0.8202,1.0,1.0
10,A_to_B_zero_shot,0.71,-0.85,4.2,-16.7177,-0.9147,-17.911,-2.108,1.6859,1.0,1.0
11,A_to_B_zero_shot,0.71,-0.85,4.2,-19.3303,-1.4192,-19.8435,-1.9325,0.7275,1.0,1.0
12,A_to_B_zero_shot,0.71,-0.85,4.2,-20.9077,-1.0642,-21.8519,-2.0084,1.3264,1.0,1.0
13,A_to_B_zero_shot,0.71,-0.85,4.2,-22.8928,-1.0409,-24.0044,-2.1525,1.5721,1.0,1.0
14,A_to_B_zero_shot,0.71,-0.85,4.2,-25.2929,-1.2886,-26.1383,-2.1339,1.2037,1.0,1.0
15,A_to_B_zero_shot,0.71,-0.85,4.2,-27.493,-1.3547,-28.1765,-2.0382,0.9716,1.0,1.0
16,A_to_B_zero_shot,0.71,-0.85,4.2,-29.3866,-1.2101,-30.2072,-2.0306,1.1593,1.0,1.0
17,A_to_B_zero_shot,0.71,-0.85,4.2,-31.2037,-0.9965,-32.4394,-2.2322,1.7425,1.0,1.0
18,A_to_B_zero_shot,0.71,-0.85,4.2,-33.906,-1.4667,-34.5219,-2.0826,0.8765,1.0,1.0
19,A_to_B_zero_shot,0.71,-0.85,4.2,-35.5712,-1.0493,-36.784,-2.262,1.715,1.0,1.0
20,A_to_B_zero_shot,0.71,-0.85,4.2,-37.9351,-1.1511,-39.2295,-2.4455,1.8322,1.0,1.0
21,A_to_B_zero_shot,0.71,-0.85,4.2,-40.8831,-1.6536,-41.4642,-2.2347,0.8356,1.0,1.0
22,A_to_B_zero_shot,0.71,-0.85,4.2,-42.748,-1.2838,-43.7337,-2.2695,1.3891,1.0,1.0
23,A_to_B_zero_shot,0.71,-0.85,4.2,-45.3008,-1.5671,-45.775,-2.0414,0.6739,1.0,1.0
24,A_to_B_zero_shot,0.71,-0.85,4.2,-46.9812,-1.2061,-47.8147,-2.0396,1.18,1.0,1.0
25,A_to_B_zero_shot,0.71,-0.85,4.2,-48.9246,-1.11,-49.9477,-2.1331,1.4514,1.0,1.0
26,A_to_B_zero_shot,0.71,-0.85,4.2,-51.34,-1.3923,-51.947,-1.9992,0.8573,1.0,1.0
27,A_to_B_zero_shot,0.71,-0.85,4.2,-53.0425,-1.0955,-54.0302,-2.0833,1.3983,1.0,1.0
28,A_to_B_zero_shot,0.71,-0.85,4.2,-55.2023,-1.172,-56.1707,-2.1404,1.3712,1.0,1.0
29,A_to_B_zero_shot,0.71,-0.85,4.2,-57.3334,-1.1628,-58.4111,-2.2405,1.5291,1.0,1.0
30,A_to_B_zero_shot,0.71,-0.85,4.2,-59.6586,-1.2475,-60.726,-2.3149,1.5117,1.0,1.0
31,A_to_B_zero_shot,0.71,-0.85,4.2,-62.0134,-1.2873,-63.1194,-2.3933,1.5564,1.0,1.0
32,A_to_B_zero_shot,0.71,-0.85,4.2,-64.7286,-1.6093,-65.3155,-2.1961,0.8369,1.0,1.0
33,A_to_B_zero_shot,0.71,-0.85,4.2,-66.519,-1.2035,-67.6038,-2.2883,1.5355,1.0,1.0
34,A_to_B_zero_shot,0.71,-0.85,4.2,-68.9824,-1.3786,-69.8637,-2.2598,1.2361,1.0,1.0
35,A_to_B_zero_shot,0.71,-0.85,4.2,-71.3852,-1.5215,-71.9353,-2.0717,0.7839,1.0,1.0
36,A_to_B_zero_shot,0.71,-0.85,4.2,-73.2597,-1.3244,-73.9049,-1.9695,0.9142,1.0,1.0
37,A_to_B_zero_shot,0.71,-0.85,4.2,-74.9455,-1.0406,-75.9959,-2.091,1.493,1.0,1.0
38,A_to_B_zero_shot,0.71,-0.85,4.2,-77.3164,-1.3205,-78.0,-2.0041,0.9711,1.0,1.0
39,A_to_B_zero_shot,0.71,-0.85,4.2,-79.3331,-1.3331,-79.8535,-1.8535,0.7384,1.0,1.0
40,A_to_B_zero_shot,0.71,-0.85,4.2,-80.8218,-0.9684,-81.8321,-1.9786,1.4337,1.0,1.0
1,A_to_C_zero_shot,0.12,0.51,15.7,0.59,0.59,0.354,0.354,0.3364,1.0,1.0
2,A_to_C_zero_shot,0.12,0.51,15.7,1.4928,1.1388,0.8928,0.5388,0.8535,1.0,1.0
3,A_to_C_zero_shot,0.12,0.51,15.7,2.0196,1.1267,1.349,0.4562,0.9494,1.0,1.0
4,A_to_C_zero_shot,0.12,0.51,15.7,2.5976,1.2485,1.912,0.563,0.9691,1.0,1.0
5,A_to_C_zero_shot,0.12,0.51,15.7,3.2103,1.2983,2.4613,0.5493,1.0534,1.0,1.0
6,A_to_C_zero_shot,0.12,0.51,15.7,3.5979,1.1366,2.9192,0.4579,0.9582,1.0,1.0
7,A_to_C_zero_shot,0.12,0.51,15.7,4.1336,1.2145,3.461,0.5419,0.9578,1.0,1.0
8,A_to_C_zero_shot,0.12,0.51,15.7,4.5933,1.1323,3.9193,0.4583,0.956,1.0,1.0
9,A_to_C_zero_shot,0.12,0.51,15.7,4.8752,0.9559,4.3059,0.3866,0.8039,1.0,1.0
10,A_to_C_zero_shot,0.12,0.51,15.7,5.1149,0.809,4.6336,0.3277,0.6728,1.0,1.0
11,A_to_C_zero_shot,0.12,0.51,15.7,5.6443,1.0107,5.1063,0.4727,0.7553,1.0,1.0
12,A_to_C_zero_shot,0.12,0.51,15.7,6.2179,1.1116,5.5804,0.4741,0.9032,1.0,1.0
13,A_to_C_zero_shot,0.12,0.51,15.7,6.4451,0.8647,5.9058,0.3254,0.7589,1.0,1.0
14,A_to_C_zero_shot,0.12,0.51,15.7,6.9906,1.0848,6.4239,0.5181,0.7985,1.0,1.0
15,A_to_C_zero_shot,0.12,0.51,15.7,7.4031,0.9792,6.8,0.3761,0.8564,1.0,1.0
16,A_to_C_zero_shot,0.12,0.51,15.7,7.8216,1.0216,7.2595,0.4595,0.7877,1.0,1.0
17,A_to_C_zero_shot,0.12,0.51,15.7,8.4611,1.2016,7.793,0.5335,0.9514,1.0,1.0
18,A_to_C_zero_shot,0.12,0.51,15.7,8.9481,1.1551,8.2684,0.4754,0.9628,1.0,1.0
19,A_to_C_zero_shot,0.12,0.51,15.7,9.3999,1.1315,8.7534,0.485,0.9128,1.0,1.0
20,A_to_C_zero_shot,0.12,0.51,15.7,9.6855,0.9321,9.1148,0.3614,0.8082,1.0,1.0
