step,condition,true_friction,true_effective_thrust,true_gravity,pred_x,pred_v,actual_x,actual_v,error_E_t,alignment_lambda,learned_polarity
12,A_to_C_zero_shot,0.12,0.51,15.7,6.2268,1.2891,5.5001,0.5624,1.0299,1.0,1.0
13,A_to_C_zero_shot,0.12,0.51,15.7,6.6624,1.1623,5.968,0.4679,0.9868,1.0,1.0
14,A_to_C_zero_shot,0.12,0.51,15.7,7.2186,1.2506,6.5275,0.5595,0.9863,1.0,1.0
15,A_to_C_zero_shot,0.12,0.51,15.7,7.744,1.2165,7.0291,0.5017,1.0061,1.0,1.0
16,A_to_C_zero_shot,0.12,0.51,15.7,8.043,1.0139,7.4328,0.4037,0.8627,1.0,1.0
17,A_to_C_zero_shot,0.12,0.51,15.7,8.3005,0.8677,7.7887,0.3559,0.7213,1.0,1.0
18,A_to_C_zero_shot,0.12,0.51,15.7,8.6094,0.8207,8.1359,0.3472,0.6649,1.0,1.0
19,A_to_C_zero_shot,0.12,0.51,15.7,8.9108,0.7749,8.4592,0.3233,0.6366,1.0,1.0
20,A_to_C_zero_shot,0.12,0.51,15.7,9.3811,0.9219,8.8805,0.4212,0.7044,1.0,1.0
21,A_to_C_zero_shot,0.12,0.51,15.7,9.8144,0.934,9.269,0.3885,0.7788,1.0,1.0
22,A_to_C_zero_shot,0.12,0.51,15.7,10.0435,0.7746,9.5752,0.3062,0.6546,1.0,1.0
23,A_to_C_zero_shot,0.12,0.51,15.7,10.3551,0.7798,9.9182,0.343,0.6109,1.0,1.0
24,A_to_C_zero_shot,0.12,0.51,15.7,10.9776,1.0595,10.4139,0.4957,0.8102,1.0,1.0
25,A_to_C_zero_shot,0.12,0.51,15.7,11.4193,1.0054,10.8149,0.401,0.8565,1.0,1.0
26,A_to_C_zero_shot,0.12,0.51,15.7,11.9487,1.1339,11.3316,0.5167,0.8801,1.0,1.0
27,A_to_C_zero_shot,0.12,0.51,15.7,12.6075,1.2759,11.8863,0.5547,1.0142,1.0,1.0
28,A_to_C_zero_shot,0.12,0.51,15.7,13.0915,1.2052,12.3831,0.4968,1.0104,1.0,1.0
29,A_to_C_zero_shot,0.12,0.51,15.7,13.4512,1.0681,12.8213,0.4382,0.8945,1.0,1.0
30,A_to_C_zero_shot,0.12,0.51,15.7,13.9402,1.1189,13.3138,0.4926,0.8854,1.0,1.0
31,A_to_C_zero_shot,0.12,0.51,15.7,14.2083,0.8945,13.6495,0.3357,0.7955,1.0,1.0
32,A_to_C_zero_shot,0.12,0.51,15.7,14.4605,0.8109,13.9991,0.3496,0.6621,1.0,1.0
33,A_to_C_zero_shot,0.12,0.51,15.7,15.0544,1.0553,14.4896,0.4905,0.7909,1.0,1.0
34,A_to_C_zero_shot,0.12,0.51,15.7,15.5028,1.0131,14.8974,0.4077,0.8505,1.0,1.0
35,A_to_C_zero_shot,0.12,0.51,15.7,15.8258,0.9284,15.2881,0.3907,0.7579,1.0,1.0
36,A_to_C_zero_shot,0.12,0.51,15.7,16.3136,1.0255,15.744,0.4559,0.8153,1.0,1.0
37,A_to_C_zero_shot,0.12,0.51,15.7,16.9758,1.2318,16.297,0.5531,0.9619,1.0,1.0
38,A_to_C_zero_shot,0.12,0.51,15.7,17.443,1.1459,16.759,0.4619,0.9656,1.0,1.0
39,A_to_C_zero_shot,0.12,0.51,15.7,17.6348,0.8758,17.096,0.337,0.7638,1.0,1.0
40,A_to_C_zero_shot,0.12,0.51,15.7,18.1857,1.0897,17.6123,0.5163,0.8114,1.0,1.0
1,A_to_B_prime_adapt,0.71,-0.85,4.2,0.7599,0.7599,-0.7599,-0.7599,2.1499,0.6,1.0
2,A_to_B_prime_adapt,0.71,-0.85,4.2,-0.7423,0.0177,-1.986,-1.226,1.7581,0.28,1.0
3,A_to_B_prime_adapt,0.71,-0.85,4.2,-2.3076,-0.3216,-3.6137,-1.6278,1.8463,0.024,1.0
4,A_to_B_prime_adapt,0.71,-0.85,4.2,-4.5261,-0.9124,-5.2896,-1.6758,1.0806,-0.1808,1.0
5,A_to_B_prime_adapt,0.71,-0.85,4.2,-6.3045,-1.015,-6.9391,-1.6496,0.8972,-0.3446,1.0
6,A_to_B_prime_adapt,0.71,-0.85,4.2,-7.7258,-0.7867,-8.7752,-1.8361,1.4861,-0.4757,1.0
7,A_to_B_prime_adapt,0.71,-0.85,4.2,-9.5728,-0.7976,-10.897,-2.1218,1.8719,-0.5806,-1.0
8,A_to_B_prime_adapt,0.71,-0.85,4.2,-13.6721,-2.7752,-13.1629,-2.2659,0.7204,-0.6645,-1.0
9,A_to_B_prime_adapt,0.71,-0.85,4.2,-16.0109,-2.848,-15.5485,-2.3856,0.6555,-0.7316,-1.0
10,A_to_B_prime_adapt,0.71,-0.85,4.2,-18.1202,-2.5717,-17.7063,-2.1578,0.5856,-0.7853,-1.0
11,A_to_B_prime_adapt,0.71,-0.85,4.2,-20.0306,-2.3243,-19.7122,-2.0059,0.4504,-0.8282,-1.0
12,A_to_B_prime_adapt,0.71,-0.85,4.2,-21.9149,-2.2027,-21.6632,-1.951,0.3557,-0.8626,-1.0
13,A_to_B_prime_adapt,0.71,-0.85,4.2,-24.1016,-2.4384,-23.8935,-2.2302,0.2939,-0.89,-1.0
14,A_to_B_prime_adapt,0.71,-0.85,4.2,-26.1754,-2.2819,-25.973,-2.0796,0.2864,-0.912,-1.0
15,A_to_B_prime_adapt,0.71,-0.85,4.2,-28.1376,-2.1645,-27.9772,-2.0041,0.2269,-0.9296,-1.0
16,A_to_B_prime_adapt,0.71,-0.85,4.2,-30.3436,-2.3665,-30.2122,-2.235,0.1855,-0.9437,-1.0
17,A_to_B_prime_adapt,0.71,-0.85,4.2,-32.5094,-2.2973,-32.3848,-2.1726,0.1785,-0.955,-1.0
18,A_to_B_prime_adapt,0.71,-0.85,4.2,-34.5803,-2.1956,-34.4773,-2.0925,0.1453,-0.964,-1.0
19,A_to_B_prime_adapt,0.71,-0.85,4.2,-36.5801,-2.1028,-36.4957,-2.0184,0.1189,-0.9712,-1.0
20,A_to_B_prime_adapt,0.71,-0.85,4.2,-38.7001,-2.2044,-38.6308,-2.1352,0.098,-0.9769,-1.0
21,A_to_B_prime_adapt,0.71,-0.85,4.2,-40.6509,-2.0201,-40.5887,-1.9578,0.0909,-0.9816,-1.0
22,A_to_B_prime_adapt,0.71,-0.85,4.2,-42.5779,-1.9892,-42.5293,-1.9407,0.0689,-0.9852,-1.0
23,A_to_B_prime_adapt,0.71,-0.85,4.2,-44.6266,-2.0973,-44.5857,-2.0564,0.0571,-0.9882,-1.0
24,A_to_B_prime_adapt,0.71,-0.85,4.2,-46.5344,-1.9487,-46.4975,-1.9118,0.0524,-0.9906,-1.0
25,A_to_B_prime_adapt,0.71,-0.85,4.2,-48.6973,-2.1997,-48.6681,-2.1706,0.0438,-0.9924,-1.0
26,A_to_B_prime_adapt,0.71,-0.85,4.2,-50.7097,-2.0416,-50.6815,-2.0134,0.0393,-0.994,-1.0
27,A_to_B_prime_adapt,0.71,-0.85,4.2,-52.6497,-1.9682,-52.6275,-1.946,0.0293,-0.9952,-1.0
28,A_to_B_prime_adapt,0.71,-0.85,4.2,-54.6832,-2.0556,-54.6649,-2.0374,0.0239,-0.9961,-1.0
29,A_to_B_prime_adapt,0.71,-0.85,4.2,-56.8452,-2.1803,-56.829,-2.164,0.0226,-0.9969,-1.0
30,A_to_B_prime_adapt,0.71,-0.85,4.2,-59.0353,-2.2063,-59.0206,-2.1916,0.0201,-0.9975,-1.0
31,A_to_B_prime_adapt,0.71,-0.85,4.2,-61.1449,-2.1243,-61.1323,-2.1117,0.0179,-0.998,-1.0
32,A_to_B_prime_adapt,0.71,-0.85,4.2,-63.1863,-2.054,-63.1759,-2.0436,0.0151,-0.9984,-1.0
33,A_to_B_prime_adapt,0.71,-0.85,4.2,-65.4784,-2.3024,-65.4698,-2.2939,0.0107,-0.9987,-1.0
34,A_to_B_prime_adapt,0.71,-0.85,4.2,-67.8051,-2.3353,-67.797,-2.3271,0.012,-0.999,-1.0
35,A_to_B_prime_adapt,0.71,-0.85,4.2,-70.2811,-2.4841,-70.2741,-2.4771,0.0093,-0.9992,-1.0
36,A_to_B_prime_adapt,0.71,-0.85,4.2,-72.6032,-2.3292,-72.5969,-2.3228,0.0095,-0.9994,-1.0
37,A_to_B_prime_adapt,0.71,-0.85,4.2,-74.8107,-2.2139,-74.8057,-2.2088,0.0084,-0.9995,-1.0
38,A_to_B_prime_adapt,0.71,-0.85,4.2,-76.9317,-2.126,-76.9276,-2.1219,0.0041,-0.9996,-1.0
39,A_to_B_prime_adapt,0.71,-0.85,4.2,-79.0047,-2.077,-79.0013,-2.0737,0.0035,-0.9997,-1.0
40,A_to_B_prime_adapt,0.71,-0.85,4.2,-81.1547,-2.1534,-81.1519,-2.1506,0.0036,-0.9997,-1.0
