step,condition,true_friction,true_effective_thrust,true_gravity,pred_x,pred_v,actual_x,actual_v,error_E_t,alignment_lambda,learned_polarity
26,A_to_C_zero_shot,0.12,0.51,15.7,11.872,1.0539,11.2891,0.471,0.824,1.0,1.0
27,A_to_C_zero_shot,0.12,0.51,15.7,12.4984,1.2093,11.8226,0.5334,0.9527,1.0,1.0
28,A_to_C_zero_shot,0.12,0.51,15.7,12.7882,0.9657,12.1843,0.3617,0.8526,1.0,1.0
29,A_to_C_zero_shot,0.12,0.51,15.7,13.3478,1.1635,12.7348,0.5505,0.8706,1.0,1.0
30,A_to_C_zero_shot,0.12,0.51,15.7,13.8193,1.0845,13.1609,0.4261,0.931,1.0,1.0
31,A_to_C_zero_shot,0.12,0.51,15.7,14.3129,1.152,13.6782,0.5173,0.8983,1.0,1.0
32,A_to_C_zero_shot,0.12,0.51,15.7,14.7901,1.1119,14.1343,0.456,0.9266,1.0,1.0
33,A_to_C_zero_shot,0.12,0.51,15.7,15.0665,0.9322,14.5075,0.3733,0.7971,1.0,1.0
34,A_to_C_zero_shot,0.12,0.51,15.7,15.4678,0.9603,14.9314,0.4239,0.7625,1.0,1.0
35,A_to_C_zero_shot,0.12,0.51,15.7,15.8181,0.8867,15.2905,0.359,0.7464,1.0,1.0
36,A_to_C_zero_shot,0.12,0.51,15.7,16.1434,0.8529,15.6557,0.3652,0.6852,1.0,1.0
37,A_to_C_zero_shot,0.12,0.51,15.7,16.5291,0.8734,16.0307,0.375,0.708,1.0,1.0
38,A_to_C_zero_shot,0.12,0.51,15.7,16.9258,0.8951,16.4148,0.384,0.7318,1.0,1.0
39,A_to_C_zero_shot,0.12,0.51,15.7,17.574,1.1592,16.9536,0.5389,0.8749,1.0,1.0
40,A_to_C_zero_shot,0.12,0.51,15.7,18.2332,1.2796,17.5015,0.5479,1.029,1.0,1.0
1,A_to_B_prime_adapt,0.71,-0.85,4.2,0.5835,0.5835,-0.5835,-0.5835,1.6518,0.6,1.0
2,A_to_B_prime_adapt,0.71,-0.85,4.2,-0.6451,-0.0616,-1.4497,-0.8662,1.1382,0.28,1.0
3,A_to_B_prime_adapt,0.71,-0.85,4.2,-1.3927,0.057,-2.8839,-1.4342,2.1099,0.024,1.0
4,A_to_B_prime_adapt,0.71,-0.85,4.2,-3.6828,-0.7989,-4.3654,-1.4815,0.9651,-0.1808,1.0
5,A_to_B_prime_adapt,0.71,-0.85,4.2,-4.8372,-0.4718,-6.2492,-1.8838,1.9968,-0.3446,1.0
6,A_to_B_prime_adapt,0.71,-0.85,4.2,-7.2792,-1.03,-8.2145,-1.9653,1.3253,-0.4757,1.0
7,A_to_B_prime_adapt,0.71,-0.85,4.2,-9.1426,-0.9281,-10.4111,-2.1966,1.7943,-0.5806,-1.0
8,A_to_B_prime_adapt,0.71,-0.85,4.2,-13.0649,-2.6539,-12.5378,-2.1267,0.7452,-0.6645,-1.0
9,A_to_B_prime_adapt,0.71,-0.85,4.2,-15.0899,-2.5521,-14.6559,-2.1181,0.6145,-0.7316,-1.0
10,A_to_B_prime_adapt,0.71,-0.85,4.2,-17.0414,-2.3855,-16.6739,-2.018,0.522,-0.7853,-1.0
11,A_to_B_prime_adapt,0.71,-0.85,4.2,-18.9298,-2.2559,-18.632,-1.9582,0.4213,-0.8282,-1.0
12,A_to_B_prime_adapt,0.71,-0.85,4.2,-21.0386,-2.4065,-20.7929,-2.1608,0.348,-0.8626,-1.0
13,A_to_B_prime_adapt,0.71,-0.85,4.2,-23.0687,-2.2759,-22.8382,-2.0453,0.3256,-0.89,-1.0
14,A_to_B_prime_adapt,0.71,-0.85,4.2,-25.2457,-2.4075,-25.0601,-2.222,0.2622,-0.912,-1.0
15,A_to_B_prime_adapt,0.71,-0.85,4.2,-27.5676,-2.5074,-27.3961,-2.336,0.2428,-0.9296,-1.0
16,A_to_B_prime_adapt,0.71,-0.85,4.2,-29.9176,-2.5215,-29.7643,-2.3682,0.2166,-0.9437,-1.0
17,A_to_B_prime_adapt,0.71,-0.85,4.2,-32.3118,-2.5475,-32.1797,-2.4154,0.186,-0.955,-1.0
18,A_to_B_prime_adapt,0.71,-0.85,4.2,-34.5711,-2.3914,-34.4565,-2.2768,0.1633,-0.964,-1.0
19,A_to_B_prime_adapt,0.71,-0.85,4.2,-36.8383,-2.3818,-36.7465,-2.29,0.131,-0.9712,-1.0
20,A_to_B_prime_adapt,0.71,-0.85,4.2,-39.0171,-2.2706,-38.9385,-2.192,0.1096,-0.9769,-1.0
21,A_to_B_prime_adapt,0.71,-0.85,4.2,-41.0939,-2.1553,-41.0299,-2.0914,0.0911,-0.9816,-1.0
22,A_to_B_prime_adapt,0.71,-0.85,4.2,-43.1923,-2.1623,-43.1404,-2.1105,0.0731,-0.9852,-1.0
23,A_to_B_prime_adapt,0.71,-0.85,4.2,-45.286,-2.1455,-45.2415,-2.101,0.0621,-0.9882,-1.0
24,A_to_B_prime_adapt,0.71,-0.85,4.2,-47.2454,-2.004,-47.2078,-1.9663,0.0542,-0.9906,-1.0
25,A_to_B_prime_adapt,0.71,-0.85,4.2,-49.2565,-2.0487,-49.2265,-2.0188,0.0415,-0.9924,-1.0
26,A_to_B_prime_adapt,0.71,-0.85,4.2,-51.3194,-2.0929,-51.2933,-2.0667,0.0353,-0.994,-1.0
27,A_to_B_prime_adapt,0.71,-0.85,4.2,-53.3064,-2.0132,-53.2836,-1.9904,0.0321,-0.9952,-1.0
28,A_to_B_prime_adapt,0.71,-0.85,4.2,-55.2028,-1.9191,-55.1841,-1.9005,0.027,-0.9961,-1.0
29,A_to_B_prime_adapt,0.71,-0.85,4.2,-57.1041,-1.92,-57.089,-1.9048,0.0196,-0.9969,-1.0
30,A_to_B_prime_adapt,0.71,-0.85,4.2,-59.2006,-2.1116,-59.1877,-2.0987,0.0199,-0.9975,-1.0
31,A_to_B_prime_adapt,0.71,-0.85,4.2,-61.5066,-2.3189,-61.4945,-2.3068,0.0165,-0.998,-1.0
32,A_to_B_prime_adapt,0.71,-0.85,4.2,-63.8113,-2.3168,-63.7999,-2.3055,0.016,-0.9984,-1.0
33,A_to_B_prime_adapt,0.71,-0.85,4.2,-66.1675,-2.3676,-66.1579,-2.358,0.0143,-0.9987,-1.0
34,A_to_B_prime_adapt,0.71,-0.85,4.2,-68.5895,-2.4316,-68.5811,-2.4232,0.0118,-0.999,-1.0
35,A_to_B_prime_adapt,0.71,-0.85,4.2,-71.1422,-2.5611,-71.1349,-2.5538,0.0094,-0.9992,-1.0
36,A_to_B_prime_adapt,0.71,-0.85,4.2,-73.4253,-2.2904,-73.4187,-2.2838,0.01,-0.9994,-1.0
37,A_to_B_prime_adapt,0.71,-0.85,4.2,-75.7555,-2.3367,-75.7505,-2.3318,0.0087,-0.9995,-1.0
38,A_to_B_prime_adapt,0.71,-0.85,4.2,-78.1565,-2.406,-78.1521,-2.4017,0.0067,-0.9996,-1.0
39,A_to_B_prime_adapt,0.71,-0.85,4.2,-80.6393,-2.4872,-80.6355,-2.4834,0.0056,-0.9997,-1.0
40,A_to_B_prime_adapt,0.71,-0.85,4.2,-83.1994,-2.5639,-83.1961,-2.5606,0.0044,-0.9997,-1.0
