step,condition,true_friction,true_effective_thrust,true_gravity,pred_x,pred_v,actual_x,actual_v,error_E_t,alignment_lambda,learned_polarity
9,A_to_C_zero_shot,0.12,0.51,15.7,4.2478,0.8827,3.7474,0.3822,0.7087,1.0,1.0
10,A_to_C_zero_shot,0.12,0.51,15.7,4.7432,0.9958,4.189,0.4416,0.7959,1.0,1.0
11,A_to_C_zero_shot,0.12,0.51,15.7,5.4019,1.213,4.7366,0.5476,0.9413,1.0,1.0
12,A_to_C_zero_shot,0.12,0.51,15.7,5.8852,1.1487,5.2023,0.4658,0.9728,1.0,1.0
13,A_to_C_zero_shot,0.12,0.51,15.7,6.4333,1.231,5.7509,0.5486,0.9627,1.0,1.0
14,A_to_C_zero_shot,0.12,0.51,15.7,7.0061,1.2553,6.2802,0.5293,1.0293,1.0,1.0
15,A_to_C_zero_shot,0.12,0.51,15.7,7.576,1.2957,6.8417,0.5615,1.0339,1.0,1.0
16,A_to_C_zero_shot,0.12,0.51,15.7,7.797,0.9553,7.1858,0.3441,0.8641,1.0,1.0
17,A_to_C_zero_shot,0.12,0.51,15.7,8.1024,0.9166,7.5954,0.4096,0.7213,1.0,1.0
18,A_to_C_zero_shot,0.12,0.51,15.7,8.5715,0.9761,8.0139,0.4186,0.7864,1.0,1.0
19,A_to_C_zero_shot,0.12,0.51,15.7,9.0471,1.0332,8.4631,0.4491,0.8262,1.0,1.0
20,A_to_C_zero_shot,0.12,0.51,15.7,9.5039,1.0408,8.9043,0.4412,0.8503,1.0,1.0
21,A_to_C_zero_shot,0.12,0.51,15.7,10.1287,1.2244,9.4589,0.5546,0.9502,1.0,1.0
22,A_to_C_zero_shot,0.12,0.51,15.7,10.7053,1.2464,9.9805,0.5215,1.022,1.0,1.0
23,A_to_C_zero_shot,0.12,0.51,15.7,11.218,1.2375,10.5102,0.5297,0.9969,1.0,1.0
24,A_to_C_zero_shot,0.12,0.51,15.7,11.4846,0.9744,10.8787,0.3685,0.8545,1.0,1.0
25,A_to_C_zero_shot,0.12,0.51,15.7,11.9271,1.0483,11.3574,0.4786,0.8043,1.0,1.0
26,A_to_C_zero_shot,0.12,0.51,15.7,12.2637,0.9063,11.7059,0.3485,0.7857,1.0,1.0
27,A_to_C_zero_shot,0.12,0.51,15.7,12.486,0.7801,12.0318,0.3259,0.6473,1.0,1.0
28,A_to_C_zero_shot,0.12,0.51,15.7,12.9632,0.9314,12.4577,0.4259,0.7058,1.0,1.0
29,A_to_C_zero_shot,0.12,0.51,15.7,13.5171,1.0594,12.9196,0.4619,0.8443,1.0,1.0
30,A_to_C_zero_shot,0.12,0.51,15.7,13.9718,1.0523,13.3625,0.4429,0.8589,1.0,1.0
31,A_to_C_zero_shot,0.12,0.51,15.7,14.3677,1.0052,13.7849,0.4224,0.8262,1.0,1.0
32,A_to_C_zero_shot,0.12,0.51,15.7,14.9416,1.1567,14.3065,0.5217,0.8959,1.0,1.0
33,A_to_C_zero_shot,0.12,0.51,15.7,15.2511,0.9445,14.6604,0.3539,0.8272,1.0,1.0
34,A_to_C_zero_shot,0.12,0.51,15.7,15.4292,0.7688,14.9773,0.3169,0.6323,1.0,1.0
35,A_to_C_zero_shot,0.12,0.51,15.7,15.8867,0.9094,15.3936,0.4163,0.7032,1.0,1.0
36,A_to_C_zero_shot,0.12,0.51,15.7,16.3914,0.9978,15.8224,0.4288,0.8048,1.0,1.0
37,A_to_C_zero_shot,0.12,0.51,15.7,17.0327,1.2102,16.3736,0.5512,0.9211,1.0,1.0
38,A_to_C_zero_shot,0.12,0.51,15.7,17.5936,1.22,16.8807,0.5071,1.0091,1.0,1.0
39,A_to_C_zero_shot,0.12,0.51,15.7,18.1097,1.229,17.4112,0.5305,0.9865,1.0,1.0
40,A_to_C_zero_shot,0.12,0.51,15.7,18.574,1.1628,17.8924,0.4812,0.9657,1.0,1.0
1,A_to_B_prime_adapt,0.71,-0.85,4.2,0.4727,0.4727,-0.4727,-0.4727,1.3367,0.6,1.0
2,A_to_B_prime_adapt,0.71,-0.85,4.2,-0.2069,0.2658,-1.4902,-1.0175,1.8145,0.28,1.0
3,A_to_B_prime_adapt,0.71,-0.85,4.2,-1.635,-0.1447,-2.9633,-1.4731,1.8792,0.024,1.0
4,A_to_B_prime_adapt,0.71,-0.85,4.2,-3.7603,-0.797,-4.5085,-1.5452,1.0579,-0.1808,1.0
5,A_to_B_prime_adapt,0.71,-0.85,4.2,-5.2644,-0.7559,-6.2095,-1.701,1.3373,-0.3446,1.0
6,A_to_B_prime_adapt,0.71,-0.85,4.2,-7.0794,-0.8699,-8.0441,-1.8346,1.3641,-0.4757,1.0
7,A_to_B_prime_adapt,0.71,-0.85,4.2,-9.0715,-1.0274,-9.9337,-1.8896,1.2205,-0.5806,-1.0
8,A_to_B_prime_adapt,0.71,-0.85,4.2,-12.2843,-2.3506,-11.8307,-1.897,0.6418,-0.6645,-1.0
9,A_to_B_prime_adapt,0.71,-0.85,4.2,-14.1896,-2.3589,-13.8024,-1.9717,0.5475,-0.7316,-1.0
10,A_to_B_prime_adapt,0.71,-0.85,4.2,-16.0736,-2.2712,-15.7314,-1.9289,0.4825,-0.7853,-1.0
11,A_to_B_prime_adapt,0.71,-0.85,4.2,-18.0859,-2.3545,-17.8011,-2.0698,0.401,-0.8282,-1.0
12,A_to_B_prime_adapt,0.71,-0.85,4.2,-19.9569,-2.1558,-19.6971,-1.896,0.367,-0.8626,-1.0
13,A_to_B_prime_adapt,0.71,-0.85,4.2,-21.79,-2.0929,-21.5877,-1.8906,0.2856,-0.89,-1.0
14,A_to_B_prime_adapt,0.71,-0.85,4.2,-23.7409,-2.1533,-23.5693,-1.9817,0.2416,-0.912,-1.0
15,A_to_B_prime_adapt,0.71,-0.85,4.2,-25.7792,-2.2098,-25.6262,-2.0569,0.2151,-0.9296,-1.0
16,A_to_B_prime_adapt,0.71,-0.85,4.2,-28.0014,-2.3752,-27.8664,-2.2402,0.1898,-0.9437,-1.0
17,A_to_B_prime_adapt,0.71,-0.85,4.2,-30.3377,-2.4714,-30.2127,-2.3463,0.1779,-0.955,-1.0
18,A_to_B_prime_adapt,0.71,-0.85,4.2,-32.4878,-2.2752,-32.3765,-2.1638,0.1568,-0.964,-1.0
19,A_to_B_prime_adapt,0.71,-0.85,4.2,-34.5822,-2.2057,-34.4948,-2.1184,0.1246,-0.9712,-1.0
20,A_to_B_prime_adapt,0.71,-0.85,4.2,-36.76,-2.2651,-36.6873,-2.1924,0.1015,-0.9769,-1.0
21,A_to_B_prime_adapt,0.71,-0.85,4.2,-38.7871,-2.0998,-38.7231,-2.0358,0.0913,-0.9816,-1.0
22,A_to_B_prime_adapt,0.71,-0.85,4.2,-40.8235,-2.1004,-40.773,-2.0499,0.0727,-0.9852,-1.0
23,A_to_B_prime_adapt,0.71,-0.85,4.2,-42.7765,-2.0035,-42.7333,-1.9602,0.0619,-0.9882,-1.0
24,A_to_B_prime_adapt,0.71,-0.85,4.2,-44.979,-2.2457,-44.9438,-2.2105,0.0496,-0.9906,-1.0
25,A_to_B_prime_adapt,0.71,-0.85,4.2,-47.2361,-2.2923,-47.2024,-2.2586,0.0494,-0.9924,-1.0
26,A_to_B_prime_adapt,0.71,-0.85,4.2,-49.3458,-2.1434,-49.3165,-2.1141,0.041,-0.994,-1.0
27,A_to_B_prime_adapt,0.71,-0.85,4.2,-51.3626,-2.0461,-51.3393,-2.0228,0.0337,-0.9952,-1.0
28,A_to_B_prime_adapt,0.71,-0.85,4.2,-53.4334,-2.0942,-53.4145,-2.0752,0.026,-0.9961,-1.0
29,A_to_B_prime_adapt,0.71,-0.85,4.2,-55.647,-2.2326,-55.6305,-2.216,0.0221,-0.9969,-1.0
30,A_to_B_prime_adapt,0.71,-0.85,4.2,-57.8655,-2.235,-57.8505,-2.22,0.0203,-0.9975,-1.0
31,A_to_B_prime_adapt,0.71,-0.85,4.2,-59.9815,-2.1311,-59.9687,-2.1183,0.018,-0.998,-1.0
32,A_to_B_prime_adapt,0.71,-0.85,4.2,-62.2158,-2.2471,-62.2054,-2.2367,0.0142,-0.9984,-1.0
33,A_to_B_prime_adapt,0.71,-0.85,4.2,-64.5661,-2.3607,-64.5568,-2.3514,0.0132,-0.9987,-1.0
34,A_to_B_prime_adapt,0.71,-0.85,4.2,-67.0481,-2.4913,-67.0398,-2.483,0.0118,-0.999,-1.0
35,A_to_B_prime_adapt,0.71,-0.85,4.2,-69.3144,-2.2747,-69.3069,-2.2672,0.0098,-0.9992,-1.0
36,A_to_B_prime_adapt,0.71,-0.85,4.2,-71.4057,-2.0988,-71.3999,-2.0929,0.008,-0.9994,-1.0
37,A_to_B_prime_adapt,0.71,-0.85,4.2,-73.4252,-2.0253,-73.4206,-2.0207,0.0082,-0.9995,-1.0
38,A_to_B_prime_adapt,0.71,-0.85,4.2,-75.6111,-2.1905,-75.6074,-2.1868,0.0062,-0.9996,-1.0
39,A_to_B_prime_adapt,0.71,-0.85,4.2,-77.9214,-2.314,-77.918,-2.3106,0.0054,-0.9997,-1.0
40,A_to_B_prime_adapt,0.71,-0.85,4.2,-80.028,-2.11,-80.0249,-2.1069,0.0051,-0.9997,-1.0
