step,condition,true_friction,true_effective_thrust,true_gravity,pred_x,pred_v,actual_x,actual_v,error_E_t,alignment_lambda,learned_polarity
18,A_to_C_zero_shot,0.12,0.51,15.7,8.2576,0.9884,7.6669,0.3977,0.8397,1.0,1.0
19,A_to_C_zero_shot,0.12,0.51,15.7,8.6706,1.0038,8.1069,0.44,0.7975,1.0,1.0
20,A_to_C_zero_shot,0.12,0.51,15.7,9.0395,0.9326,8.4869,0.38,0.7873,1.0,1.0
21,A_to_C_zero_shot,0.12,0.51,15.7,9.2993,0.8124,8.8193,0.3324,0.6789,1.0,1.0
22,A_to_C_zero_shot,0.12,0.51,15.7,9.6688,0.8495,9.1934,0.3741,0.6799,1.0,1.0
23,A_to_C_zero_shot,0.12,0.51,15.7,10.0327,0.8393,9.5443,0.351,0.6883,1.0,1.0
24,A_to_C_zero_shot,0.12,0.51,15.7,10.6966,1.1523,10.0925,0.5482,0.8569,1.0,1.0
25,A_to_C_zero_shot,0.12,0.51,15.7,11.3345,1.242,10.614,0.5215,1.0213,1.0,1.0
26,A_to_C_zero_shot,0.12,0.51,15.7,11.6832,1.0692,11.0428,0.4287,0.9091,1.0,1.0
27,A_to_C_zero_shot,0.12,0.51,15.7,12.0695,1.0267,11.4839,0.4411,0.8235,1.0,1.0
28,A_to_C_zero_shot,0.12,0.51,15.7,12.6201,1.1362,11.9856,0.5018,0.9012,1.0,1.0
29,A_to_C_zero_shot,0.12,0.51,15.7,12.9177,0.9321,12.3402,0.3545,0.814,1.0,1.0
30,A_to_C_zero_shot,0.12,0.51,15.7,13.3044,0.9643,12.7741,0.4339,0.7489,1.0,1.0
31,A_to_C_zero_shot,0.12,0.51,15.7,13.7157,0.9416,13.162,0.3879,0.7864,1.0,1.0
32,A_to_C_zero_shot,0.12,0.51,15.7,14.335,1.173,13.7075,0.5455,0.8776,1.0,1.0
33,A_to_C_zero_shot,0.12,0.51,15.7,14.7856,1.0781,14.1318,0.4243,0.9224,1.0,1.0
34,A_to_C_zero_shot,0.12,0.51,15.7,15.2326,1.1008,14.6192,0.4874,0.8655,1.0,1.0
35,A_to_C_zero_shot,0.12,0.51,15.7,15.8037,1.1846,15.131,0.5119,0.9473,1.0,1.0
36,A_to_C_zero_shot,0.12,0.51,15.7,16.3287,1.1976,15.6408,0.5097,0.9748,1.0,1.0
37,A_to_C_zero_shot,0.12,0.51,15.7,16.8332,1.1925,16.1483,0.5075,0.9699,1.0,1.0
38,A_to_C_zero_shot,0.12,0.51,15.7,17.123,0.9747,16.5261,0.3778,0.8403,1.0,1.0
39,A_to_C_zero_shot,0.12,0.51,15.7,17.39,0.864,16.8903,0.3642,0.7069,1.0,1.0
40,A_to_C_zero_shot,0.12,0.51,15.7,17.6879,0.7976,17.2202,0.3299,0.6619,1.0,1.0
1,A_to_B_prime_adapt,0.71,-0.85,4.2,0.6344,0.6344,-0.6344,-0.6344,1.7925,0.6,1.0
2,A_to_B_prime_adapt,0.71,-0.85,4.2,-0.6069,0.0275,-1.6706,-1.0362,1.5051,0.28,1.0
3,A_to_B_prime_adapt,0.71,-0.85,4.2,-2.085,-0.4144,-2.9036,-1.2331,1.1581,0.024,1.0
4,A_to_B_prime_adapt,0.71,-0.85,4.2,-3.4193,-0.5157,-4.3485,-1.4449,1.3139,-0.1808,1.0
5,A_to_B_prime_adapt,0.71,-0.85,4.2,-4.8705,-0.522,-6.1239,-1.7754,1.7715,-0.3446,1.0
6,A_to_B_prime_adapt,0.71,-0.85,4.2,-6.9453,-0.8214,-8.1255,-2.0015,1.6713,-0.4757,1.0
7,A_to_B_prime_adapt,0.71,-0.85,4.2,-9.3308,-1.2053,-10.1026,-1.9771,1.093,-0.5806,-1.0
8,A_to_B_prime_adapt,0.71,-0.85,4.2,-12.5999,-2.4974,-12.1498,-2.0472,0.6349,-0.6645,-1.0
9,A_to_B_prime_adapt,0.71,-0.85,4.2,-14.4857,-2.3359,-14.0893,-1.9395,0.5621,-0.7316,-1.0
10,A_to_B_prime_adapt,0.71,-0.85,4.2,-16.5881,-2.4988,-16.2687,-2.1794,0.4528,-0.7853,-1.0
11,A_to_B_prime_adapt,0.71,-0.85,4.2,-18.8242,-2.5555,-18.519,-2.2503,0.4318,-0.8282,-1.0
12,A_to_B_prime_adapt,0.71,-0.85,4.2,-20.9104,-2.3914,-20.6425,-2.1235,0.3771,-0.8626,-1.0
13,A_to_B_prime_adapt,0.71,-0.85,4.2,-22.8808,-2.2383,-22.6658,-2.0233,0.3053,-0.89,-1.0
14,A_to_B_prime_adapt,0.71,-0.85,4.2,-24.8869,-2.2211,-24.7127,-2.0469,0.2449,-0.912,-1.0
15,A_to_B_prime_adapt,0.71,-0.85,4.2,-26.8557,-2.143,-26.7059,-1.9932,0.2128,-0.9296,-1.0
16,A_to_B_prime_adapt,0.71,-0.85,4.2,-29.0564,-2.3505,-28.9324,-2.2265,0.176,-0.9437,-1.0
17,A_to_B_prime_adapt,0.71,-0.85,4.2,-31.1424,-2.2101,-31.0246,-2.0922,0.1666,-0.955,-1.0
18,A_to_B_prime_adapt,0.71,-0.85,4.2,-33.271,-2.2464,-33.1768,-2.1523,0.1334,-0.964,-1.0
19,A_to_B_prime_adapt,0.71,-0.85,4.2,-35.2379,-2.061,-35.1555,-1.9786,0.116,-0.9712,-1.0
20,A_to_B_prime_adapt,0.71,-0.85,4.2,-37.2296,-2.0741,-37.1652,-2.0097,0.09,-0.9769,-1.0
21,A_to_B_prime_adapt,0.71,-0.85,4.2,-39.1829,-2.0177,-39.1272,-1.9621,0.078,-0.9816,-1.0
22,A_to_B_prime_adapt,0.71,-0.85,4.2,-41.3913,-2.2641,-41.3451,-2.2179,0.0673,-0.9852,-1.0
23,A_to_B_prime_adapt,0.71,-0.85,4.2,-43.7088,-2.3637,-43.6644,-2.3193,0.0629,-0.9882,-1.0
24,A_to_B_prime_adapt,0.71,-0.85,4.2,-45.9298,-2.2653,-45.8903,-2.2259,0.0565,-0.9906,-1.0
25,A_to_B_prime_adapt,0.71,-0.85,4.2,-48.3001,-2.4098,-48.2679,-2.3776,0.0462,-0.9924,-1.0
26,A_to_B_prime_adapt,0.71,-0.85,4.2,-50.6795,-2.4116,-50.6502,-2.3823,0.0411,-0.994,-1.0
27,A_to_B_prime_adapt,0.71,-0.85,4.2,-52.953,-2.3027,-52.928,-2.2778,0.0346,-0.9952,-1.0
28,A_to_B_prime_adapt,0.71,-0.85,4.2,-55.2972,-2.3692,-55.277,-2.3489,0.0288,-0.9961,-1.0
29,A_to_B_prime_adapt,0.71,-0.85,4.2,-57.7198,-2.4429,-57.7021,-2.4251,0.0262,-0.9969,-1.0
30,A_to_B_prime_adapt,0.71,-0.85,4.2,-60.0522,-2.3502,-60.0366,-2.3346,0.0216,-0.9975,-1.0
31,A_to_B_prime_adapt,0.71,-0.85,4.2,-62.4066,-2.37,-62.3939,-2.3572,0.0194,-0.998,-1.0
32,A_to_B_prime_adapt,0.71,-0.85,4.2,-64.8298,-2.436,-64.8189,-2.425,0.017,-0.9984,-1.0
33,A_to_B_prime_adapt,0.71,-0.85,4.2,-67.072,-2.2531,-67.0624,-2.2435,0.0126,-0.9987,-1.0
34,A_to_B_prime_adapt,0.71,-0.85,4.2,-69.4499,-2.3875,-69.4424,-2.38,0.0113,-0.999,-1.0
35,A_to_B_prime_adapt,0.71,-0.85,4.2,-71.8584,-2.416,-71.8516,-2.4092,0.0098,-0.9992,-1.0
36,A_to_B_prime_adapt,0.71,-0.85,4.2,-74.3882,-2.5366,-74.3823,-2.5307,0.0107,-0.9994,-1.0
37,A_to_B_prime_adapt,0.71,-0.85,4.2,-76.974,-2.5916,-76.9687,-2.5864,0.0063,-0.9995,-1.0
38,A_to_B_prime_adapt,0.71,-0.85,4.2,-79.4074,-2.4387,-79.4028,-2.4341,0.0065,-0.9996,-1.0
39,A_to_B_prime_adapt,0.71,-0.85,4.2,-81.9752,-2.5724,-81.9716,-2.5688,0.0026,-0.9997,-1.0
40,A_to_B_prime_adapt,0.71,-0.85,4.2,-84.3018,-2.3303,-84.2986,-2.327,0.0049,-0.9997,-1.0
