step,condition,true_friction,true_effective_thrust,true_gravity,pred_x,pred_v,actual_x,actual_v,error_E_t,alignment_lambda,learned_polarity
1,A_to_A,0.88,0.85,9.8,0.5626,0.5626,0.5626,0.5626,0.005,1.0,1.0
2,A_to_A,0.88,0.85,9.8,1.5135,0.9509,1.5135,0.9509,0.005,1.0,1.0
3,A_to_A,0.88,0.85,9.8,3.0031,1.4895,3.0031,1.4895,0.005,1.0,1.0
4,A_to_A,0.88,0.85,9.8,4.9545,1.9515,4.9545,1.9515,0.005,1.0,1.0
5,A_to_A,0.88,0.85,9.8,7.1127,2.1582,7.1127,2.1582,0.005,1.0,1.0
6,A_to_A,0.88,0.85,9.8,9.4755,2.3628,9.4755,2.3628,0.005,1.0,1.0
7,A_to_A,0.88,0.85,9.8,12.1602,2.6847,12.1602,2.6847,0.005,1.0,1.0
8,A_to_A,0.88,0.85,9.8,15.0426,2.8824,15.0426,2.8824,0.005,1.0,1.0
9,A_to_A,0.88,0.85,9.8,18.2707,3.2282,18.2707,3.2282,0.005,1.0,1.0
10,A_to_A,0.88,0.85,9.8,21.7051,3.4344,21.7051,3.4344,0.005,1.0,1.0
11,A_to_A,0.88,0.85,9.8,25.5673,3.8622,25.5673,3.8622,0.005,1.0,1.0
12,A_to_A,0.88,0.85,9.8,29.514,3.9468,29.514,3.9468,0.005,1.0,1.0
13,A_to_A,0.88,0.85,9.8,33.4735,3.9595,33.4735,3.9595,0.005,1.0,1.0
14,A_to_A,0.88,0.85,9.8,37.7297,4.2562,37.7297,4.2562,0.005,1.0,1.0
15,A_to_A,0.88,0.85,9.8,41.977,4.2473,41.977,4.2473,0.005,1.0,1.0
16,A_to_A,0.88,0.85,9.8,46.2978,4.3209,46.2978,4.3209,0.005,1.0,1.0
17,A_to_A,0.88,0.85,9.8,50.758,4.4601,50.758,4.4601,0.005,1.0,1.0
18,A_to_A,0.88,0.85,9.8,55.1954,4.4375,55.1954,4.4375,0.005,1.0,1.0
19,A_to_A,0.88,0.85,9.8,59.8146,4.6191,59.8146,4.6191,0.005,1.0,1.0
20,A_to_A,0.88,0.85,9.8,64.5533,4.7387,64.5533,4.7387,0.005,1.0,1.0
21,A_to_A,0.88,0.85,9.8,69.3409,4.7877,69.3409,4.7877,0.005,1.0,1.0
22,A_to_A,0.88,0.85,9.8,74.2761,4.9352,74.2761,4.9352,0.005,1.0,1.0
23,A_to_A,0.88,0.85,9.8,79.1479,4.8717,79.1479,4.8717,0.005,1.0,1.0
24,A_to_A,0.88,0.85,9.8,84.2319,5.0841,84.2319,5.0841,0.005,1.0,1.0
25,A_to_A,0.88,0.85,9.8,89.4409,5.209,89.4409,5.209,0.005,1.0,1.0
26,A_to_A,0.88,0.85,9.8,94.5,5.0591,94.5,5.0591,0.0054,1.0,1.0
27,A_to_A,0.88,0.85,9.8,99.5547,5.0547,99.5547,5.0547,0.005,1.0,1.0
28,A_to_A,0.88,0.85,9.8,104.6356,5.0809,104.6356,5.0809,0.005,1.0,1.0
29,A_to_A,0.88,0.85,9.8,109.5485,4.9129,109.5485,4.9129,0.005,1.0,1.0
30,A_to_A,0.88,0.85,9.8,114.5404,4.9919,114.5404,4.9919,0.005,1.0,1.0
31,A_to_A,0.88,0.85,9.8,119.7303,5.1899,119.7303,5.1899,0.005,1.0,1.0
32,A_to_A,0.88,0.85,9.8,124.9751,5.2447,124.9751,5.2447,0.005,1.0,1.0
33,A_to_A,0.88,0.85,9.8,130.2619,5.2868,130.2619,5.2868,0.005,1.0,1.0
34,A_to_A,0.88,0.85,9.8,135.7408,5.4789,135.7408,5.4789,0.005,1.0,1.0
35,A_to_A,0.88,0.85,9.8,141.1887,5.4479,141.1887,5.4479,0.005,1.0,1.0
36,A_to_A,0.88,0.85,9.8,146.706,5.5173,146.706,5.5173,0.005,1.0,1.0
37,A_to_A,0.88,0.85,9.8,152.2613,5.5553,152.2613,5.5553,0.005,1.0,1.0
38,A_to_A,0.88,0.85,9.8,157.6959,5.4346,157.6959,5.4346,0.005,1.0,1.0
39,A_to_A,0.88,0.85,9.8,163.0673,5.3714,163.0673,5.3714,0.005,1.0,1.0
40,A_to_A,0.88,0.85,9.8,168.4153,5.348,168.4153,5.348,0.005,1.0,1.0
1,A_to_B_zero_shot,0.71,-0.85,4.2,0.4964,0.4964,-0.4964,-0.4964,1.4054,1.0,1.0
2,A_to_B_zero_shot,0.71,-0.85,4.2,-0.1818,0.3146,-1.6004,-1.104,2.0074,1.0,1.0
3,A_to_B_zero_shot,0.71,-0.85,4.2,-2.0919,-0.4915,-2.8642,-1.2638,1.0922,1.0,1.0
4,A_to_B_zero_shot,0.71,-0.85,4.2,-3.1809,-0.3168,-4.5568,-1.6926,1.9507,1.0,1.0
5,A_to_B_zero_shot,0.71,-0.85,4.2,-5.5871,-1.0303,-6.2178,-1.661,0.886,1.0,1.0
6,A_to_B_zero_shot,0.71,-0.85,4.2,-6.8791,-0.6613,-8.1976,-1.9798,1.8666,1.0,1.0
7,A_to_B_zero_shot,0.71,-0.85,4.2,-9.1666,-0.969,-10.3764,-2.1788,1.7136,1.0,1.0
8,A_to_B_zero_shot,0.71,-0.85,4.2,-11.6923,-1.3159,-12.5249,-2.1485,1.1744,1.0,1.0
9,A_to_B_zero_shot,0.71,-0.85,4.2,-13.838,-1.3132,-14.6278,-2.1029,1.1262,1.0,1.0
10,A_to_B_zero_shot,0.71,-0.85,4.2,-15.9892,-1.3614,-16.61,-1.9822,0.8696,1.0,1.0
11,A_to_B_zero_shot,0.71,-0.85,4.2,-17.8544,-1.2444,-18.5172,-1.9072,0.9378,1.0,1.0
12,A_to_B_zero_shot,0.71,-0.85,4.2,-19.5645,-1.0473,-20.5025,-1.9853,1.3301,1.0,1.0
13,A_to_B_zero_shot,0.71,-0.85,4.2,-21.5741,-1.0716,-22.5874,-2.0849,1.4329,1.0,1.0
14,A_to_B_zero_shot,0.71,-0.85,4.2,-23.819,-1.2317,-24.6707,-2.0833,1.2049,1.0,1.0
15,A_to_B_zero_shot,0.71,-0.85,4.2,-25.9221,-1.2514,-26.7318,-2.0611,1.1338,1.0,1.0
