step,condition,true_friction,true_effective_thrust,true_gravity,pred_x,pred_v,actual_x,actual_v,error_E_t,alignment_lambda,learned_polarity
1,A_to_A,0.88,0.85,9.8,0.5213,0.5213,0.5213,0.5213,0.005,1.0,1.0
2,A_to_A,0.88,0.85,9.8,1.7047,1.1833,1.7047,1.1833,0.005,1.0,1.0
3,A_to_A,0.88,0.85,9.8,3.2072,1.5025,3.2072,1.5025,0.005,1.0,1.0
4,A_to_A,0.88,0.85,9.8,5.0435,1.8362,5.0435,1.8362,0.0075,1.0,1.0
5,A_to_A,0.88,0.85,9.8,7.3571,2.3137,7.3571,2.3137,0.005,1.0,1.0
6,A_to_A,0.88,0.85,9.8,10.0285,2.6714,10.0285,2.6714,0.005,1.0,1.0
7,A_to_A,0.88,0.85,9.8,12.8861,2.8575,12.8861,2.8575,0.005,1.0,1.0
8,A_to_A,0.88,0.85,9.8,15.9252,3.0392,15.9252,3.0392,0.005,1.0,1.0
9,A_to_A,0.88,0.85,9.8,19.0332,3.108,19.0332,3.108,0.005,1.0,1.0
10,A_to_A,0.88,0.85,9.8,22.5765,3.5434,22.5765,3.5434,0.005,1.0,1.0
11,A_to_A,0.88,0.85,9.8,26.2808,3.7043,26.2808,3.7043,0.005,1.0,1.0
12,A_to_A,0.88,0.85,9.8,30.387,4.1062,30.387,4.1062,0.005,1.0,1.0
13,A_to_A,0.88,0.85,9.8,34.4523,4.0653,34.4523,4.0653,0.005,1.0,1.0
14,A_to_A,0.88,0.85,9.8,38.7356,4.2833,38.7356,4.2833,0.005,1.0,1.0
15,A_to_A,0.88,0.85,9.8,43.0737,4.3381,43.0737,4.3381,0.005,1.0,1.0
16,A_to_A,0.88,0.85,9.8,47.5924,4.5187,47.5924,4.5187,0.005,1.0,1.0
17,A_to_A,0.88,0.85,9.8,52.3769,4.7845,52.3769,4.7845,0.005,1.0,1.0
18,A_to_A,0.88,0.85,9.8,57.0397,4.6627,57.0397,4.6627,0.005,1.0,1.0
19,A_to_A,0.88,0.85,9.8,61.97,4.9303,61.97,4.9303,0.005,1.0,1.0
20,A_to_A,0.88,0.85,9.8,67.1357,5.1657,67.1357,5.1657,0.005,1.0,1.0
21,A_to_A,0.88,0.85,9.8,72.3526,5.2169,72.3526,5.2169,0.005,1.0,1.0
22,A_to_A,0.88,0.85,9.8,77.4898,5.1373,77.4898,5.1373,0.005,1.0,1.0
23,A_to_A,0.88,0.85,9.8,82.5872,5.0974,82.5872,5.0974,0.005,1.0,1.0
24,A_to_A,0.88,0.85,9.8,87.8228,5.2355,87.8228,5.2355,0.005,1.0,1.0
25,A_to_A,0.88,0.85,9.8,92.8965,5.0738,92.8965,5.0738,0.005,1.0,1.0
26,A_to_A,0.88,0.85,9.8,98.1902,5.2937,98.1902,5.2937,0.005,1.0,1.0
