step,condition,true_friction,true_effective_thrust,true_gravity,pred_x,pred_v,actual_x,actual_v,error_E_t,alignment_lambda,learned_polarity
14,A_to_B_zero_shot,0.71,-0.85,4.2,-24.4927,-1.2572,-25.4611,-2.2257,1.3668,1.0,1.0
15,A_to_B_zero_shot,0.71,-0.85,4.2,-26.7923,-1.3312,-27.6687,-2.2076,1.2428,1.0,1.0
16,A_to_B_zero_shot,0.71,-0.85,4.2,-28.7731,-1.1043,-30.0746,-2.4058,1.8448,1.0,1.0
17,A_to_B_zero_shot,0.71,-0.85,4.2,-31.605,-1.5304,-32.3695,-2.2949,1.0818,1.0,1.0
18,A_to_B_zero_shot,0.71,-0.85,4.2,-33.6371,-1.2676,-34.7509,-2.3814,1.5667,1.0,1.0
19,A_to_B_zero_shot,0.71,-0.85,4.2,-36.1613,-1.4104,-37.1269,-2.376,1.3693,1.0,1.0
20,A_to_B_zero_shot,0.71,-0.85,4.2,-38.5893,-1.4624,-39.4422,-2.3153,1.2036,1.0,1.0
21,A_to_B_zero_shot,0.71,-0.85,4.2,-40.8645,-1.4223,-41.7013,-2.2591,1.1881,1.0,1.0
22,A_to_B_zero_shot,0.71,-0.85,4.2,-42.9403,-1.239,-44.0543,-2.353,1.5788,1.0,1.0
23,A_to_B_zero_shot,0.71,-0.85,4.2,-45.4559,-1.4016,-46.3939,-2.3396,1.3282,1.0,1.0
24,A_to_B_zero_shot,0.71,-0.85,4.2,-47.822,-1.4281,-48.6857,-2.2919,1.2248,1.0,1.0
25,A_to_B_zero_shot,0.71,-0.85,4.2,-50.2326,-1.5469,-50.7829,-2.0971,0.7807,1.0,1.0
26,A_to_B_zero_shot,0.71,-0.85,4.2,-52.1581,-1.3752,-52.7421,-1.9593,0.8338,1.0,1.0
27,A_to_B_zero_shot,0.71,-0.85,4.2,-53.9927,-1.2505,-54.6068,-1.8647,0.8718,1.0,1.0
28,A_to_B_zero_shot,0.71,-0.85,4.2,-55.8137,-1.2069,-56.3648,-1.758,0.7845,1.0,1.0
29,A_to_B_zero_shot,0.71,-0.85,4.2,-57.195,-0.8302,-58.3298,-1.965,1.5971,1.0,1.0
30,A_to_B_zero_shot,0.71,-0.85,4.2,-59.3045,-0.9747,-60.4794,-2.1496,1.6582,1.0,1.0
31,A_to_B_zero_shot,0.71,-0.85,4.2,-61.6385,-1.1591,-62.7381,-2.2587,1.5509,1.0,1.0
32,A_to_B_zero_shot,0.71,-0.85,4.2,-64.0468,-1.3086,-65.0209,-2.2828,1.3771,1.0,1.0
33,A_to_B_zero_shot,0.71,-0.85,4.2,-66.5411,-1.5202,-67.1303,-2.1094,0.8342,1.0,1.0
34,A_to_B_zero_shot,0.71,-0.85,4.2,-68.3075,-1.1772,-69.3069,-2.1767,1.4211,1.0,1.0
35,A_to_B_zero_shot,0.71,-0.85,4.2,-70.7389,-1.432,-71.3358,-2.0289,0.8378,1.0,1.0
36,A_to_B_zero_shot,0.71,-0.85,4.2,-72.6016,-1.2658,-73.2959,-1.9601,0.9842,1.0,1.0
37,A_to_B_zero_shot,0.71,-0.85,4.2,-74.32,-1.024,-75.3885,-2.0926,1.513,1.0,1.0
38,A_to_B_zero_shot,0.71,-0.85,4.2,-76.6285,-1.2401,-77.4756,-2.0871,1.2002,1.0,1.0
39,A_to_B_zero_shot,0.71,-0.85,4.2,-78.7649,-1.2893,-79.5047,-2.0292,1.0453,1.0,1.0
40,A_to_B_zero_shot,0.71,-0.85,4.2,-80.7424,-1.2376,-81.4935,-1.9888,1.0572,1.0,1.0
1,A_to_C_zero_shot,0.12,0.51,15.7,0.7729,0.7729,0.4637,0.4637,0.4416,1.0,1.0
2,A_to_C_zero_shot,0.12,0.51,15.7,1.3479,0.8842,0.805,0.3413,0.7603,1.0,1.0
3,A_to_C_zero_shot,0.12,0.51,15.7,1.646,0.8409,1.1704,0.3653,0.6794,1.0,1.0
4,A_to_C_zero_shot,0.12,0.51,15.7,2.1139,0.9436,1.5875,0.4171,0.7493,1.0,1.0
5,A_to_C_zero_shot,0.12,0.51,15.7,2.419,0.8315,1.9162,0.3287,0.7129,1.0,1.0
6,A_to_C_zero_shot,0.12,0.51,15.7,2.6496,0.7334,2.2221,0.3059,0.6038,1.0,1.0
7,A_to_C_zero_shot,0.12,0.51,15.7,3.2989,1.0768,2.7434,0.5213,0.7762,1.0,1.0
8,A_to_C_zero_shot,0.12,0.51,15.7,3.8771,1.1338,3.211,0.4676,0.945,1.0,1.0
9,A_to_C_zero_shot,0.12,0.51,15.7,4.1055,0.8945,3.5569,0.3459,0.7674,1.0,1.0
10,A_to_C_zero_shot,0.12,0.51,15.7,4.2937,0.7369,3.8579,0.301,0.6174,1.0,1.0
11,A_to_C_zero_shot,0.12,0.51,15.7,4.878,1.0202,4.3472,0.4893,0.7472,1.0,1.0
12,A_to_C_zero_shot,0.12,0.51,15.7,5.3393,0.9921,4.7428,0.3956,0.8484,1.0,1.0
13,A_to_C_zero_shot,0.12,0.51,15.7,5.851,1.1082,5.2463,0.5035,0.8497,1.0,1.0
14,A_to_C_zero_shot,0.12,0.51,15.7,6.1412,0.8949,5.5778,0.3315,0.7973,1.0,1.0
15,A_to_C_zero_shot,0.12,0.51,15.7,6.6039,1.0261,6.0582,0.4804,0.7749,1.0,1.0
16,A_to_C_zero_shot,0.12,0.51,15.7,6.9081,0.8499,6.3722,0.3139,0.764,1.0,1.0
17,A_to_C_zero_shot,0.12,0.51,15.7,7.1193,0.7472,6.6924,0.3202,0.601,1.0,1.0
18,A_to_C_zero_shot,0.12,0.51,15.7,7.6525,0.9601,7.1378,0.4454,0.725,1.0,1.0
19,A_to_C_zero_shot,0.12,0.51,15.7,8.2487,1.1109,7.6226,0.4848,0.8817,1.0,1.0
20,A_to_C_zero_shot,0.12,0.51,15.7,8.6398,1.0172,8.0351,0.4125,0.86,1.0,1.0
21,A_to_C_zero_shot,0.12,0.51,15.7,8.8417,0.8066,8.3508,0.3156,0.6977,1.0,1.0
22,A_to_C_zero_shot,0.12,0.51,15.7,9.4224,1.0716,8.865,0.5142,0.7832,1.0,1.0
23,A_to_C_zero_shot,0.12,0.51,15.7,10.0143,1.1493,9.3448,0.4798,0.9452,1.0,1.0
24,A_to_C_zero_shot,0.12,0.51,15.7,10.4559,1.1111,9.8157,0.4709,0.9036,1.0,1.0
25,A_to_C_zero_shot,0.12,0.51,15.7,10.8383,1.0226,10.2371,0.4215,0.8498,1.0,1.0
26,A_to_C_zero_shot,0.12,0.51,15.7,11.1092,0.8721,10.5884,0.3513,0.7389,1.0,1.0
27,A_to_C_zero_shot,0.12,0.51,15.7,11.3524,0.7639,10.9034,0.315,0.632,1.0,1.0
28,A_to_C_zero_shot,0.12,0.51,15.7,11.66,0.7565,11.2288,0.3254,0.6053,1.0,1.0
29,A_to_C_zero_shot,0.12,0.51,15.7,12.181,0.9521,11.6674,0.4385,0.7345,1.0,1.0
30,A_to_C_zero_shot,0.12,0.51,15.7,12.5114,0.844,11.9949,0.3275,0.7225,1.0,1.0
31,A_to_C_zero_shot,0.12,0.51,15.7,12.972,0.9771,12.4475,0.4526,0.7374,1.0,1.0
32,A_to_C_zero_shot,0.12,0.51,15.7,13.4293,0.9818,12.8519,0.4044,0.8128,1.0,1.0
33,A_to_C_zero_shot,0.12,0.51,15.7,13.8313,0.9794,13.2745,0.4226,0.7846,1.0,1.0
34,A_to_C_zero_shot,0.12,0.51,15.7,14.1484,0.8738,13.6264,0.3519,0.7423,1.0,1.0
35,A_to_C_zero_shot,0.12,0.51,15.7,14.6558,1.0294,14.1005,0.4741,0.7933,1.0,1.0
36,A_to_C_zero_shot,0.12,0.51,15.7,15.1015,1.001,14.5076,0.4072,0.8293,1.0,1.0
37,A_to_C_zero_shot,0.12,0.51,15.7,15.3902,0.8826,14.8711,0.3634,0.7342,1.0,1.0
38,A_to_C_zero_shot,0.12,0.51,15.7,15.9001,1.0291,15.3402,0.4692,0.7929,1.0,1.0
39,A_to_C_zero_shot,0.12,0.51,15.7,16.2394,0.8992,15.6883,0.3481,0.7694,1.0,1.0
40,A_to_C_zero_shot,0.12,0.51,15.7,16.7181,1.0298,16.1642,0.4758,0.7833,1.0,1.0
1,A_to_B_prime_adapt,0.71,-0.85,4.2,0.6927,0.6927,-0.6927,-0.6927,1.9593,0.6,1.0
2,A_to_B_prime_adapt,0.71,-0.85,4.2,-0.5268,0.1658,-1.9599,-1.2672,2.0253,0.28,1.0
3,A_to_B_prime_adapt,0.71,-0.85,4.2,-2.3904,-0.4305,-3.5442,-1.5843,1.6318,0.024,1.0
4,A_to_B_prime_adapt,0.71,-0.85,4.2,-4.1149,-0.5707,-5.4926,-1.9484,1.9487,-0.1808,1.0
5,A_to_B_prime_adapt,0.71,-0.85,4.2,-6.7341,-1.2415,-7.349,-1.8564,0.8676,-0.3446,1.0
6,A_to_B_prime_adapt,0.71,-0.85,4.2,-8.2012,-0.8522,-9.4485,-2.0995,1.7634,-0.4757,1.0
7,A_to_B_prime_adapt,0.71,-0.85,4.2,-10.5496,-1.1011,-11.6855,-2.237,1.6066,-0.5806,-1.0
8,A_to_B_prime_adapt,0.71,-0.85,4.2,-14.4572,-2.7718,-13.9203,-2.2349,0.7593,-0.6645,-1.0
9,A_to_B_prime_adapt,0.71,-0.85,4.2,-16.4303,-2.51,-15.9742,-2.0539,0.6451,-0.7316,-1.0
10,A_to_B_prime_adapt,0.71,-0.85,4.2,-18.5533,-2.579,-18.1969,-2.2226,0.5048,-0.7853,-1.0
11,A_to_B_prime_adapt,0.71,-0.85,4.2,-20.8737,-2.6768,-20.5457,-2.3489,0.4644,-0.8282,-1.0
12,A_to_B_prime_adapt,0.71,-0.85,4.2,-23.3052,-2.7595,-23.0105,-2.4648,0.4148,-0.8626,-1.0
13,A_to_B_prime_adapt,0.71,-0.85,4.2,-25.5258,-2.5153,-25.2629,-2.2524,0.3728,-0.89,-1.0
14,A_to_B_prime_adapt,0.71,-0.85,4.2,-27.7918,-2.5289,-27.5875,-2.3246,0.2889,-0.912,-1.0
15,A_to_B_prime_adapt,0.71,-0.85,4.2,-30.1774,-2.5899,-29.9981,-2.4106,0.2539,-0.9296,-1.0
16,A_to_B_prime_adapt,0.71,-0.85,4.2,-32.556,-2.5579,-32.3979,-2.3998,0.2258,-0.9437,-1.0
17,A_to_B_prime_adapt,0.71,-0.85,4.2,-34.9549,-2.5571,-34.8211,-2.4232,0.1881,-0.955,-1.0
18,A_to_B_prime_adapt,0.71,-0.85,4.2,-37.1657,-2.3446,-37.0509,-2.2297,0.1637,-0.964,-1.0
19,A_to_B_prime_adapt,0.71,-0.85,4.2,-39.2904,-2.2395,-39.2005,-2.1496,0.1266,-0.9712,-1.0
20,A_to_B_prime_adapt,0.71,-0.85,4.2,-41.4668,-2.2663,-41.3931,-2.1926,0.1023,-0.9769,-1.0
21,A_to_B_prime_adapt,0.71,-0.85,4.2,-43.6814,-2.2883,-43.6175,-2.2244,0.0914,-0.9816,-1.0
22,A_to_B_prime_adapt,0.71,-0.85,4.2,-45.7643,-2.1468,-45.7092,-2.0917,0.0785,-0.9852,-1.0
23,A_to_B_prime_adapt,0.71,-0.85,4.2,-47.7885,-2.0794,-47.7445,-2.0353,0.0614,-0.9882,-1.0
24,A_to_B_prime_adapt,0.71,-0.85,4.2,-49.7883,-2.0439,-49.7519,-2.0074,0.0523,-0.9906,-1.0
25,A_to_B_prime_adapt,0.71,-0.85,4.2,-51.9356,-2.1837,-51.905,-2.1531,0.0435,-0.9924,-1.0
26,A_to_B_prime_adapt,0.71,-0.85,4.2,-54.188,-2.283,-54.1601,-2.2551,0.0396,-0.994,-1.0
27,A_to_B_prime_adapt,0.71,-0.85,4.2,-56.4127,-2.2526,-56.3879,-2.2277,0.0365,-0.9952,-1.0
28,A_to_B_prime_adapt,0.71,-0.85,4.2,-58.6595,-2.2716,-58.6386,-2.2507,0.0294,-0.9961,-1.0
29,A_to_B_prime_adapt,0.71,-0.85,4.2,-60.9233,-2.2847,-60.9054,-2.2668,0.0265,-0.9969,-1.0
30,A_to_B_prime_adapt,0.71,-0.85,4.2,-63.1333,-2.2279,-63.118,-2.2126,0.0226,-0.9975,-1.0
31,A_to_B_prime_adapt,0.71,-0.85,4.2,-65.1853,-2.0673,-65.1725,-2.0546,0.0181,-0.998,-1.0
32,A_to_B_prime_adapt,0.71,-0.85,4.2,-67.1922,-2.0196,-67.1821,-2.0096,0.0143,-0.9984,-1.0
33,A_to_B_prime_adapt,0.71,-0.85,4.2,-69.2084,-2.0263,-69.2001,-2.018,0.0099,-0.9987,-1.0
34,A_to_B_prime_adapt,0.71,-0.85,4.2,-71.0914,-1.8914,-71.0843,-1.8842,0.0097,-0.999,-1.0
35,A_to_B_prime_adapt,0.71,-0.85,4.2,-72.9126,-1.8283,-72.9069,-1.8227,0.0091,-0.9992,-1.0
36,A_to_B_prime_adapt,0.71,-0.85,4.2,-74.8232,-1.9163,-74.8186,-1.9116,0.0069,-0.9994,-1.0
37,A_to_B_prime_adapt,0.71,-0.85,4.2,-76.6128,-1.7942,-76.6086,-1.79,0.0056,-0.9995,-1.0
38,A_to_B_prime_adapt,0.71,-0.85,4.2,-78.3786,-1.77,-78.3753,-1.7667,0.0054,-0.9996,-1.0
39,A_to_B_prime_adapt,0.71,-0.85,4.2,-80.2376,-1.8623,-80.2348,-1.8595,0.0045,-0.9997,-1.0
40,A_to_B_prime_adapt,0.71,-0.85,4.2,-82.0953,-1.8604,-82.0928,-1.8579,0.0038,-0.9997,-1.0
