step,condition,true_friction,true_effective_thrust,true_gravity,pred_x,pred_v,actual_x,actual_v,error_E_t,alignment_lambda,learned_polarity
22,A_to_A,0.88,0.85,9.8,79.7131,5.307,79.7131,5.307,0.005,1.0,1.0
23,A_to_A,0.88,0.85,9.8,85.2171,5.504,85.2171,5.504,0.005,1.0,1.0
24,A_to_A,0.88,0.85,9.8,90.7895,5.5724,90.7895,5.5724,0.005,1.0,1.0
25,A_to_A,0.88,0.85,9.8,96.3143,5.5248,96.3143,5.5248,0.005,1.0,1.0
26,A_to_A,0.88,0.85,9.8,101.9942,5.6799,101.9942,5.6799,0.005,1.0,1.0
27,A_to_A,0.88,0.85,9.8,107.6304,5.6362,107.6304,5.6362,0.005,1.0,1.0
28,A_to_A,0.88,0.85,9.8,113.3905,5.76,113.3905,5.76,0.005,1.0,1.0
29,A_to_A,0.88,0.85,9.8,119.2667,5.8762,119.2667,5.8762,0.005,1.0,1.0
30,A_to_A,0.88,0.85,9.8,125.2539,5.9872,125.2539,5.9872,0.005,1.0,1.0
31,A_to_A,0.88,0.85,9.8,131.2552,6.0013,131.2552,6.0013,0.005,1.0,1.0
32,A_to_A,0.88,0.85,9.8,137.0994,5.8442,137.0994,5.8442,0.005,1.0,1.0
33,A_to_A,0.88,0.85,9.8,142.9646,5.8652,142.9646,5.8652,0.005,1.0,1.0
34,A_to_A,0.88,0.85,9.8,148.6649,5.7003,148.6649,5.7003,0.005,1.0,1.0
35,A_to_A,0.88,0.85,9.8,154.4935,5.8286,154.4935,5.8286,0.005,1.0,1.0
36,A_to_A,0.88,0.85,9.8,160.3478,5.8543,160.3478,5.8543,0.005,1.0,1.0
37,A_to_A,0.88,0.85,9.8,166.1389,5.7911,166.1389,5.7911,0.005,1.0,1.0
38,A_to_A,0.88,0.85,9.8,171.91,5.7711,171.91,5.7711,0.005,1.0,1.0
39,A_to_A,0.88,0.85,9.8,177.5461,5.6361,177.5461,5.6361,0.005,1.0,1.0
40,A_to_A,0.88,0.85,9.8,183.3278,5.7817,183.3278,5.7817,0.005,1.0,1.0
1,A_to_B_zero_shot,0.71,-0.85,4.2,0.6899,0.6899,-0.6899,-0.6899,1.9595,1.0,1.0
2,A_to_B_zero_shot,0.71,-0.85,4.2,-0.5635,0.1264,-1.9132,-1.2233,1.9131,1.0,1.0
3,A_to_B_zero_shot,0.71,-0.85,4.2,-2.179,-0.2658,-3.5926,-1.6793,2.002,1.0,1.0
4,A_to_B_zero_shot,0.71,-0.85,4.2,-4.6204,-1.0278,-5.2349,-1.6423,0.8767,1.0,1.0
5,A_to_B_zero_shot,0.71,-0.85,4.2,-5.9776,-0.7427,-7.1034,-1.8685,1.5916,1.0,1.0
6,A_to_B_zero_shot,0.71,-0.85,4.2,-7.9506,-0.8472,-9.2271,-2.1237,1.8088,1.0,1.0
7,A_to_B_zero_shot,0.71,-0.85,4.2,-10.6258,-1.3987,-11.2051,-1.978,0.8095,1.0,1.0
8,A_to_B_zero_shot,0.71,-0.85,4.2,-12.4167,-1.2116,-13.1386,-1.9334,1.0195,1.0,1.0
9,A_to_B_zero_shot,0.71,-0.85,4.2,-14.3255,-1.187,-15.0258,-1.8872,0.9941,1.0,1.0
10,A_to_B_zero_shot,0.71,-0.85,4.2,-15.9568,-0.931,-17.0954,-2.0696,1.6066,1.0,1.0
11,A_to_B_zero_shot,0.71,-0.85,4.2,-18.4781,-1.3827,-19.0034,-1.908,0.7408,1.0,1.0
12,A_to_B_zero_shot,0.71,-0.85,4.2,-19.9715,-0.9681,-21.0689,-2.0656,1.5544,1.0,1.0
13,A_to_B_zero_shot,0.71,-0.85,4.2,-22.4264,-1.3575,-22.9957,-1.9268,0.8062,1.0,1.0
14,A_to_B_zero_shot,0.71,-0.85,4.2,-23.9563,-0.9606,-25.0988,-2.103,1.6154,1.0,1.0
15,A_to_B_zero_shot,0.71,-0.85,4.2,-26.5155,-1.4167,-27.0259,-1.9271,0.7216,1.0,1.0
16,A_to_B_zero_shot,0.71,-0.85,4.2,-28.23,-1.2041,-28.886,-1.86,0.9368,1.0,1.0
17,A_to_B_zero_shot,0.71,-0.85,4.2,-30.0197,-1.1338,-30.7097,-1.8237,0.974,1.0,1.0
18,A_to_B_zero_shot,0.71,-0.85,4.2,-31.8712,-1.1615,-32.4479,-1.7382,0.8109,1.0,1.0
19,A_to_B_zero_shot,0.71,-0.85,4.2,-33.1317,-0.6839,-34.5277,-2.0799,1.975,1.0,1.0
20,A_to_B_zero_shot,0.71,-0.85,4.2,-35.7867,-1.259,-36.5757,-2.048,1.1169,1.0,1.0
21,A_to_B_zero_shot,0.71,-0.85,4.2,-37.6915,-1.1158,-38.7163,-2.1405,1.4492,1.0,1.0
22,A_to_B_zero_shot,0.71,-0.85,4.2,-40.0316,-1.3154,-40.8044,-2.0881,1.0904,1.0,1.0
23,A_to_B_zero_shot,0.71,-0.85,4.2,-42.2038,-1.3994,-42.725,-1.9206,0.729,1.0,1.0
24,A_to_B_zero_shot,0.71,-0.85,4.2,-43.6757,-0.9507,-44.8282,-2.1031,1.6325,1.0,1.0
25,A_to_B_zero_shot,0.71,-0.85,4.2,-45.8706,-1.0424,-47.1298,-2.3016,1.7811,1.0,1.0
26,A_to_B_zero_shot,0.71,-0.85,4.2,-48.4304,-1.3006,-49.4886,-2.3589,1.4867,1.0,1.0
27,A_to_B_zero_shot,0.71,-0.85,4.2,-50.9385,-1.4499,-51.7894,-2.3007,1.2044,1.0,1.0
28,A_to_B_zero_shot,0.71,-0.85,4.2,-53.2546,-1.4652,-53.9824,-2.193,1.0364,1.0,1.0
29,A_to_B_zero_shot,0.71,-0.85,4.2,-55.4438,-1.4614,-56.0077,-2.0254,0.7879,1.0,1.0
30,A_to_B_zero_shot,0.71,-0.85,4.2,-57.3109,-1.3031,-57.925,-1.9172,0.8717,1.0,1.0
31,A_to_B_zero_shot,0.71,-0.85,4.2,-58.9385,-1.0135,-59.9598,-2.0348,1.4396,1.0,1.0
32,A_to_B_zero_shot,0.71,-0.85,4.2,-61.2643,-1.3045,-61.8906,-1.9309,0.8895,1.0,1.0
33,A_to_B_zero_shot,0.71,-0.85,4.2,-62.7569,-0.8663,-64.0944,-2.2038,1.8912,1.0,1.0
34,A_to_B_zero_shot,0.71,-0.85,4.2,-65.4304,-1.3359,-66.2625,-2.1681,1.1836,1.0,1.0
35,A_to_B_zero_shot,0.71,-0.85,4.2,-67.7378,-1.4753,-68.2345,-1.972,0.6999,1.0,1.0
36,A_to_B_zero_shot,0.71,-0.85,4.2,-69.5208,-1.2862,-70.0838,-1.8493,0.7953,1.0,1.0
37,A_to_B_zero_shot,0.71,-0.85,4.2,-71.2719,-1.1881,-71.836,-1.7522,0.799,1.0,1.0
38,A_to_B_zero_shot,0.71,-0.85,4.2,-72.6831,-0.8471,-73.775,-1.939,1.5461,1.0,1.0
39,A_to_B_zero_shot,0.71,-0.85,4.2,-74.8403,-1.0653,-75.7927,-2.0177,1.3585,1.0,1.0
40,A_to_B_zero_shot,0.71,-0.85,4.2,-76.7206,-0.9279,-78.073,-2.2802,1.9113,1.0,1.0
1,A_to_C_zero_shot,0.12,0.51,15.7,0.5238,0.5238,0.3143,0.3143,0.2927,1.0,1.0
2,A_to_C_zero_shot,0.12,0.51,15.7,1.2671,0.9528,0.7578,0.4435,0.7216,1.0,1.0
3,A_to_C_zero_shot,0.12,0.51,15.7,1.8383,1.0805,1.2251,0.4674,0.8696,1.0,1.0
4,A_to_C_zero_shot,0.12,0.51,15.7,2.1705,0.9454,1.6017,0.3765,0.797,1.0,1.0
5,A_to_C_zero_shot,0.12,0.51,15.7,2.5378,0.9361,2.0097,0.4081,0.7463,1.0,1.0
6,A_to_C_zero_shot,0.12,0.51,15.7,2.8089,0.7992,2.3227,0.313,0.6874,1.0,1.0
7,A_to_C_zero_shot,0.12,0.51,15.7,3.1969,0.8742,2.7195,0.3968,0.6813,1.0,1.0
8,A_to_C_zero_shot,0.12,0.51,15.7,3.5961,0.8765,3.0836,0.364,0.73,1.0,1.0
9,A_to_C_zero_shot,0.12,0.51,15.7,3.8713,0.7878,3.4077,0.3241,0.6572,1.0,1.0
10,A_to_C_zero_shot,0.12,0.51,15.7,4.2103,0.8026,3.757,0.3493,0.6443,1.0,1.0
11,A_to_C_zero_shot,0.12,0.51,15.7,4.7107,0.9537,4.1867,0.4297,0.7369,1.0,1.0
12,A_to_C_zero_shot,0.12,0.51,15.7,5.2626,1.0759,4.6569,0.4702,0.8575,1.0,1.0
13,A_to_C_zero_shot,0.12,0.51,15.7,5.586,0.9291,5.0225,0.3656,0.8076,1.0,1.0
14,A_to_C_zero_shot,0.12,0.51,15.7,6.079,1.0565,5.5073,0.4847,0.8015,1.0,1.0
15,A_to_C_zero_shot,0.12,0.51,15.7,6.5432,1.0359,5.931,0.4238,0.8591,1.0,1.0
16,A_to_C_zero_shot,0.12,0.51,15.7,6.7507,0.8197,6.25,0.3189,0.7077,1.0,1.0
17,A_to_C_zero_shot,0.12,0.51,15.7,7.1333,0.8833,6.6498,0.3999,0.6806,1.0,1.0
18,A_to_C_zero_shot,0.12,0.51,15.7,7.4666,0.8167,6.9767,0.3269,0.6922,1.0,1.0
19,A_to_C_zero_shot,0.12,0.51,15.7,8.0305,1.0538,7.4756,0.4989,0.7807,1.0,1.0
20,A_to_C_zero_shot,0.12,0.51,15.7,8.7313,1.2557,8.0255,0.5498,1.0027,1.0,1.0
21,A_to_C_zero_shot,0.12,0.51,15.7,9.1938,1.1683,8.5021,0.4767,0.9746,1.0,1.0
22,A_to_C_zero_shot,0.12,0.51,15.7,9.5048,1.0027,8.9092,0.4071,0.8561,1.0,1.0
23,A_to_C_zero_shot,0.12,0.51,15.7,9.7006,0.7914,9.218,0.3087,0.6817,1.0,1.0
24,A_to_C_zero_shot,0.12,0.51,15.7,10.0446,0.8267,9.588,0.3701,0.6436,1.0,1.0
25,A_to_C_zero_shot,0.12,0.51,15.7,10.6959,1.1079,10.1018,0.5138,0.8398,1.0,1.0
26,A_to_C_zero_shot,0.12,0.51,15.7,11.1707,1.069,10.5335,0.4318,0.9004,1.0,1.0
27,A_to_C_zero_shot,0.12,0.51,15.7,11.513,0.9795,10.9451,0.4115,0.7998,1.0,1.0
28,A_to_C_zero_shot,0.12,0.51,15.7,11.9824,1.0374,11.3996,0.4545,0.8246,1.0,1.0
29,A_to_C_zero_shot,0.12,0.51,15.7,12.2559,0.8563,11.7279,0.3284,0.7456,1.0,1.0
30,A_to_C_zero_shot,0.12,0.51,15.7,12.8394,1.1114,12.2608,0.5329,0.8229,1.0,1.0
31,A_to_C_zero_shot,0.12,0.51,15.7,13.1873,0.9265,12.5993,0.3385,0.8317,1.0,1.0
32,A_to_C_zero_shot,0.12,0.51,15.7,13.5651,0.9658,13.0407,0.4414,0.7383,1.0,1.0
33,A_to_C_zero_shot,0.12,0.51,15.7,14.0206,0.9799,13.4485,0.4079,0.8008,1.0,1.0
34,A_to_C_zero_shot,0.12,0.51,15.7,14.4004,0.9518,13.8532,0.4047,0.7757,1.0,1.0
35,A_to_C_zero_shot,0.12,0.51,15.7,14.6861,0.8329,14.1878,0.3346,0.7061,1.0,1.0
36,A_to_C_zero_shot,0.12,0.51,15.7,15.2686,1.0807,14.6997,0.5119,0.8058,1.0,1.0
37,A_to_C_zero_shot,0.12,0.51,15.7,15.8477,1.1479,15.1796,0.4799,0.9522,1.0,1.0
38,A_to_C_zero_shot,0.12,0.51,15.7,16.0374,0.8578,15.4985,0.3189,0.7602,1.0,1.0
39,A_to_C_zero_shot,0.12,0.51,15.7,16.4843,0.9858,15.9599,0.4614,0.743,1.0,1.0
40,A_to_C_zero_shot,0.12,0.51,15.7,17.0025,1.0426,16.3972,0.4373,0.8481,1.0,1.0
1,A_to_B_prime_adapt,0.71,-0.85,4.2,0.577,0.577,-0.577,-0.577,1.6302,0.6,1.0
2,A_to_B_prime_adapt,0.71,-0.85,4.2,-0.5454,0.0316,-1.5259,-0.949,1.3871,0.28,1.0
3,A_to_B_prime_adapt,0.71,-0.85,4.2,-1.7123,-0.1864,-2.8484,-1.3224,1.6041,0.024,1.0
4,A_to_B_prime_adapt,0.71,-0.85,4.2,-3.2453,-0.3969,-4.5541,-1.7058,1.8514,-0.1808,1.0
5,A_to_B_prime_adapt,0.71,-0.85,4.2,-5.2341,-0.68,-6.5864,-2.0322,1.9128,-0.3446,1.0
6,A_to_B_prime_adapt,0.71,-0.85,4.2,-7.8513,-1.2649,-8.5527,-1.9663,0.9912,-0.4757,1.0
7,A_to_B_prime_adapt,0.71,-0.85,4.2,-9.6503,-1.0976,-10.5815,-2.0288,1.3168,-0.5806,-1.0
8,A_to_B_prime_adapt,0.71,-0.85,4.2,-13.2225,-2.641,-12.7356,-2.1541,0.6897,-0.6645,-1.0
9,A_to_B_prime_adapt,0.71,-0.85,4.2,-15.52,-2.7844,-15.0804,-2.3448,0.6201,-0.7316,-1.0
10,A_to_B_prime_adapt,0.71,-0.85,4.2,-17.6179,-2.5375,-17.211,-2.1306,0.5745,-0.7853,-1.0
11,A_to_B_prime_adapt,0.71,-0.85,4.2,-19.6144,-2.4034,-19.3,-2.089,0.4452,-0.8282,-1.0
12,A_to_B_prime_adapt,0.71,-0.85,4.2,-21.6475,-2.3475,-21.3854,-2.0853,0.3707,-0.8626,-1.0
13,A_to_B_prime_adapt,0.71,-0.85,4.2,-23.5419,-2.1565,-23.3194,-1.934,0.3165,-0.89,-1.0
14,A_to_B_prime_adapt,0.71,-0.85,4.2,-25.7132,-2.3938,-25.5377,-2.2183,0.2492,-0.912,-1.0
15,A_to_B_prime_adapt,0.71,-0.85,4.2,-27.9843,-2.4466,-27.8131,-2.2754,0.2426,-0.9296,-1.0
16,A_to_B_prime_adapt,0.71,-0.85,4.2,-30.1015,-2.2883,-29.9522,-2.139,0.2117,-0.9437,-1.0
17,A_to_B_prime_adapt,0.71,-0.85,4.2,-32.3003,-2.3481,-32.181,-2.2288,0.1683,-0.955,-1.0
18,A_to_B_prime_adapt,0.71,-0.85,4.2,-34.5168,-2.3358,-34.4111,-2.2301,0.1485,-0.964,-1.0
19,A_to_B_prime_adapt,0.71,-0.85,4.2,-36.5571,-2.146,-36.4671,-2.056,0.1248,-0.9712,-1.0
20,A_to_B_prime_adapt,0.71,-0.85,4.2,-38.7436,-2.2765,-38.6731,-2.206,0.0991,-0.9769,-1.0
21,A_to_B_prime_adapt,0.71,-0.85,4.2,-40.7695,-2.0964,-40.7052,-2.0321,0.0894,-0.9816,-1.0
22,A_to_B_prime_adapt,0.71,-0.85,4.2,-42.7327,-2.0275,-42.6823,-1.9771,0.0711,-0.9852,-1.0
23,A_to_B_prime_adapt,0.71,-0.85,4.2,-44.9331,-2.2508,-44.8914,-2.2091,0.0574,-0.9882,-1.0
24,A_to_B_prime_adapt,0.71,-0.85,4.2,-47.0963,-2.2048,-47.0567,-2.1652,0.0564,-0.9906,-1.0
25,A_to_B_prime_adapt,0.71,-0.85,4.2,-49.4749,-2.4183,-49.4419,-2.3852,0.047,-0.9924,-1.0
26,A_to_B_prime_adapt,0.71,-0.85,4.2,-51.6529,-2.211,-51.6219,-2.18,0.0425,-0.994,-1.0
27,A_to_B_prime_adapt,0.71,-0.85,4.2,-53.8063,-2.1844,-53.7823,-2.1603,0.0353,-0.9952,-1.0
28,A_to_B_prime_adapt,0.71,-0.85,4.2,-56.1361,-2.3539,-56.1159,-2.3336,0.0289,-0.9961,-1.0
29,A_to_B_prime_adapt,0.71,-0.85,4.2,-58.293,-2.1771,-58.2744,-2.1585,0.0252,-0.9969,-1.0
30,A_to_B_prime_adapt,0.71,-0.85,4.2,-60.4187,-2.1443,-60.4041,-2.1297,0.0206,-0.9975,-1.0
31,A_to_B_prime_adapt,0.71,-0.85,4.2,-62.6554,-2.2513,-62.6431,-2.239,0.0188,-0.998,-1.0
32,A_to_B_prime_adapt,0.71,-0.85,4.2,-64.8696,-2.2265,-64.8586,-2.2155,0.0149,-0.9984,-1.0
33,A_to_B_prime_adapt,0.71,-0.85,4.2,-67.2747,-2.4161,-67.2654,-2.4068,0.0123,-0.9987,-1.0
34,A_to_B_prime_adapt,0.71,-0.85,4.2,-69.6877,-2.4222,-69.6792,-2.4137,0.0135,-0.999,-1.0
35,A_to_B_prime_adapt,0.71,-0.85,4.2,-72.1489,-2.4697,-72.1416,-2.4624,0.0107,-0.9992,-1.0
36,A_to_B_prime_adapt,0.71,-0.85,4.2,-74.5852,-2.4437,-74.5789,-2.4374,0.0083,-0.9994,-1.0
37,A_to_B_prime_adapt,0.71,-0.85,4.2,-76.9109,-2.332,-76.9056,-2.3267,0.0061,-0.9995,-1.0
38,A_to_B_prime_adapt,0.71,-0.85,4.2,-79.2567,-2.3511,-79.2524,-2.3467,0.0037,-0.9996,-1.0
39,A_to_B_prime_adapt,0.71,-0.85,4.2,-81.3522,-2.0998,-81.3485,-2.0961,0.0037,-0.9997,-1.0
40,A_to_B_prime_adapt,0.71,-0.85,4.2,-83.6399,-2.2914,-83.6371,-2.2886,0.0043,-0.9997,-1.0
