step,condition,true_friction,true_effective_thrust,true_gravity,pred_x,pred_v,actual_x,actual_v,error_E_t,alignment_lambda,learned_polarity
26,A_to_B_prime_adapt,0.71,-0.85,4.2,-55.3093,-2.2758,-55.2817,-2.2481,0.0386,-0.994,-1.0
27,A_to_B_prime_adapt,0.71,-0.85,4.2,-57.6525,-2.3709,-57.6298,-2.3481,0.0321,-0.9952,-1.0
28,A_to_B_prime_adapt,0.71,-0.85,4.2,-60.154,-2.5242,-60.1338,-2.504,0.0267,-0.9961,-1.0
29,A_to_B_prime_adapt,0.71,-0.85,4.2,-62.7089,-2.5751,-62.6906,-2.5568,0.026,-0.9969,-1.0
30,A_to_B_prime_adapt,0.71,-0.85,4.2,-65.0189,-2.3284,-65.0031,-2.3125,0.0216,-0.9975,-1.0
31,A_to_B_prime_adapt,0.71,-0.85,4.2,-67.2598,-2.2567,-67.2476,-2.2445,0.0169,-0.998,-1.0
32,A_to_B_prime_adapt,0.71,-0.85,4.2,-69.3431,-2.0955,-69.333,-2.0854,0.0159,-0.9984,-1.0
33,A_to_B_prime_adapt,0.71,-0.85,4.2,-71.3328,-1.9998,-71.3248,-1.9918,0.0112,-0.9987,-1.0
34,A_to_B_prime_adapt,0.71,-0.85,4.2,-73.206,-1.8812,-73.1995,-1.8747,0.0089,-0.999,-1.0
35,A_to_B_prime_adapt,0.71,-0.85,4.2,-74.961,-1.7614,-74.9558,-1.7563,0.0078,-0.9992,-1.0
36,A_to_B_prime_adapt,0.71,-0.85,4.2,-76.9463,-1.9905,-76.9422,-1.9864,0.0059,-0.9994,-1.0
37,A_to_B_prime_adapt,0.71,-0.85,4.2,-78.8958,-1.9536,-78.8918,-1.9496,0.0065,-0.9995,-1.0
38,A_to_B_prime_adapt,0.71,-0.85,4.2,-80.8563,-1.9645,-80.853,-1.9612,0.0054,-0.9996,-1.0
39,A_to_B_prime_adapt,0.71,-0.85,4.2,-82.6748,-1.8218,-82.6719,-1.819,0.0047,-0.9997,-1.0
40,A_to_B_prime_adapt,0.71,-0.85,4.2,-84.569,-1.897,-84.5667,-1.8948,0.0035,-0.9997,-1.0
