step,condition,true_friction,true_effective_thrust,true_gravity,pred_x,pred_v,actual_x,actual_v,error_E_t,alignment_lambda,learned_polarity
11,A_to_B_zero_shot,0.71,-0.85,4.2,-17.804,-1.2475,-18.8253,-2.2688,1.4391,1.0,1.0
12,A_to_B_zero_shot,0.71,-0.85,4.2,-20.1333,-1.308,-21.1247,-2.2994,1.3984,1.0,1.0
13,A_to_B_zero_shot,0.71,-0.85,4.2,-22.3234,-1.1987,-23.5821,-2.4573,1.7747,1.0,1.0
14,A_to_B_zero_shot,0.71,-0.85,4.2,-25.0134,-1.4313,-26.0579,-2.4758,1.4769,1.0,1.0
15,A_to_B_zero_shot,0.71,-0.85,4.2,-27.7107,-1.6528,-28.3418,-2.2838,0.8882,1.0,1.0
16,A_to_B_zero_shot,0.71,-0.85,4.2,-29.7051,-1.3633,-30.6098,-2.268,1.2925,1.0,1.0
17,A_to_B_zero_shot,0.71,-0.85,4.2,-31.9475,-1.3378,-32.8781,-2.2684,1.3212,1.0,1.0
18,A_to_B_zero_shot,0.71,-0.85,4.2,-34.2028,-1.3247,-35.1602,-2.282,1.3543,1.0,1.0
19,A_to_B_zero_shot,0.71,-0.85,4.2,-36.7348,-1.5747,-37.2139,-2.0538,0.6723,1.0,1.0
20,A_to_B_zero_shot,0.71,-0.85,4.2,-38.5707,-1.3568,-39.1226,-1.9087,0.7758,1.0,1.0
21,A_to_B_zero_shot,0.71,-0.85,4.2,-40.1107,-0.988,-41.1694,-2.0468,1.4899,1.0,1.0
22,A_to_B_zero_shot,0.71,-0.85,4.2,-42.3958,-1.2263,-43.1975,-2.0281,1.1354,1.0,1.0
23,A_to_B_zero_shot,0.71,-0.85,4.2,-44.2568,-1.0593,-45.3629,-2.1654,1.5642,1.0,1.0
24,A_to_B_zero_shot,0.71,-0.85,4.2,-46.8177,-1.4548,-47.3511,-1.9882,0.7532,1.0,1.0
25,A_to_B_zero_shot,0.71,-0.85,4.2,-48.3884,-1.0373,-49.475,-2.1239,1.5404,1.0,1.0
26,A_to_B_zero_shot,0.71,-0.85,4.2,-50.7251,-1.2501,-51.6019,-2.1269,1.2391,1.0,1.0
27,A_to_B_zero_shot,0.71,-0.85,4.2,-52.7967,-1.1948,-53.7889,-2.187,1.4012,1.0,1.0
28,A_to_B_zero_shot,0.71,-0.85,4.2,-55.1555,-1.3667,-55.8995,-2.1106,1.0565,1.0,1.0
29,A_to_B_zero_shot,0.71,-0.85,4.2,-57.175,-1.2755,-57.98,-2.0805,1.1349,1.0,1.0
30,A_to_B_zero_shot,0.71,-0.85,4.2,-59.2255,-1.2455,-60.0424,-2.0624,1.1529,1.0,1.0
31,A_to_B_zero_shot,0.71,-0.85,4.2,-61.1041,-1.0617,-62.2599,-2.2175,1.641,1.0,1.0
32,A_to_B_zero_shot,0.71,-0.85,4.2,-63.4739,-1.214,-64.5718,-2.3119,1.5538,1.0,1.0
33,A_to_B_zero_shot,0.71,-0.85,4.2,-66.0495,-1.4777,-66.77,-2.1982,1.0205,1.0,1.0
34,A_to_B_zero_shot,0.71,-0.85,4.2,-68.178,-1.408,-68.8572,-2.0872,0.9694,1.0,1.0
35,A_to_B_zero_shot,0.71,-0.85,4.2,-70.1893,-1.3321,-70.8437,-1.9865,0.9184,1.0,1.0
36,A_to_B_zero_shot,0.71,-0.85,4.2,-72.1236,-1.2799,-72.7224,-1.8787,0.85,1.0,1.0
37,A_to_B_zero_shot,0.71,-0.85,4.2,-73.8139,-1.0914,-74.6182,-1.8957,1.1327,1.0,1.0
38,A_to_B_zero_shot,0.71,-0.85,4.2,-75.6751,-1.0569,-76.5755,-1.9573,1.2815,1.0,1.0
39,A_to_B_zero_shot,0.71,-0.85,4.2,-77.5093,-0.9338,-78.7538,-2.1783,1.7621,1.0,1.0
40,A_to_B_zero_shot,0.71,-0.85,4.2,-79.9693,-1.2155,-81.0017,-2.2479,1.464,1.0,1.0
1,A_to_C_zero_shot,0.12,0.51,15.7,0.8011,0.8011,0.4806,0.4806,0.4498,1.0,1.0
2,A_to_C_zero_shot,0.12,0.51,15.7,1.38,0.8994,0.8242,0.3435,0.7872,1.0,1.0
3,A_to_C_zero_shot,0.12,0.51,15.7,1.7765,0.9524,1.2554,0.4313,0.7403,1.0,1.0
4,A_to_C_zero_shot,0.12,0.51,15.7,2.4163,1.1609,1.776,0.5206,0.914,1.0,1.0
5,A_to_C_zero_shot,0.12,0.51,15.7,2.7371,0.9611,2.1403,0.3643,0.8424,1.0,1.0
6,A_to_C_zero_shot,0.12,0.51,15.7,3.1587,1.0184,2.6027,0.4624,0.7952,1.0,1.0
7,A_to_C_zero_shot,0.12,0.51,15.7,3.7773,1.1746,3.1188,0.5161,0.9298,1.0,1.0
8,A_to_C_zero_shot,0.12,0.51,15.7,4.122,1.0032,3.5102,0.3914,0.8675,1.0,1.0
9,A_to_C_zero_shot,0.12,0.51,15.7,4.617,1.1068,4.0146,0.5044,0.8513,1.0,1.0
10,A_to_C_zero_shot,0.12,0.51,15.7,5.0606,1.0461,4.4364,0.4218,0.8873,1.0,1.0
11,A_to_C_zero_shot,0.12,0.51,15.7,5.411,0.9746,4.8491,0.4127,0.7852,1.0,1.0
12,A_to_C_zero_shot,0.12,0.51,15.7,5.7035,0.8544,5.1934,0.3443,0.7275,1.0,1.0
13,A_to_C_zero_shot,0.12,0.51,15.7,5.9233,0.73,5.4909,0.2975,0.6212,1.0,1.0
14,A_to_C_zero_shot,0.12,0.51,15.7,6.5971,1.1062,6.0332,0.5424,0.7939,1.0,1.0
15,A_to_C_zero_shot,0.12,0.51,15.7,7.1201,1.0869,6.4641,0.4308,0.9387,1.0,1.0
16,A_to_C_zero_shot,0.12,0.51,15.7,7.3626,0.8985,6.8274,0.3633,0.7534,1.0,1.0
17,A_to_C_zero_shot,0.12,0.51,15.7,7.889,1.0616,7.3161,0.4887,0.814,1.0,1.0
18,A_to_C_zero_shot,0.12,0.51,15.7,8.3918,1.0756,7.7621,0.446,0.8842,1.0,1.0
19,A_to_C_zero_shot,0.12,0.51,15.7,8.7024,0.9403,8.1443,0.3822,0.7873,1.0,1.0
20,A_to_C_zero_shot,0.12,0.51,15.7,8.9346,0.7903,8.4626,0.3182,0.6706,1.0,1.0
21,A_to_C_zero_shot,0.12,0.51,15.7,9.4178,0.9552,8.9059,0.4433,0.7219,1.0,1.0
22,A_to_C_zero_shot,0.12,0.51,15.7,9.7401,0.8343,9.2255,0.3197,0.7366,1.0,1.0
23,A_to_C_zero_shot,0.12,0.51,15.7,10.3159,1.0904,9.7493,0.5238,0.7973,1.0,1.0
24,A_to_C_zero_shot,0.12,0.51,15.7,11.0163,1.267,10.2958,0.5465,1.0083,1.0,1.0
25,A_to_C_zero_shot,0.12,0.51,15.7,11.5841,1.2883,10.8458,0.55,1.0433,1.0,1.0
26,A_to_C_zero_shot,0.12,0.51,15.7,12.0715,1.2257,11.3568,0.5111,1.0104,1.0,1.0
27,A_to_C_zero_shot,0.12,0.51,15.7,12.3046,0.9477,11.717,0.3601,0.8287,1.0,1.0
28,A_to_C_zero_shot,0.12,0.51,15.7,12.682,0.965,12.1491,0.4321,0.7607,1.0,1.0
29,A_to_C_zero_shot,0.12,0.51,15.7,13.1301,0.9811,12.5614,0.4124,0.8107,1.0,1.0
30,A_to_C_zero_shot,0.12,0.51,15.7,13.4944,0.9329,12.953,0.3915,0.7631,1.0,1.0
31,A_to_C_zero_shot,0.12,0.51,15.7,13.8298,0.8768,13.3193,0.3664,0.7256,1.0,1.0
32,A_to_C_zero_shot,0.12,0.51,15.7,14.3992,1.0799,13.8178,0.4985,0.8179,1.0,1.0
33,A_to_C_zero_shot,0.12,0.51,15.7,14.831,1.0132,14.2223,0.4045,0.8628,1.0,1.0
34,A_to_C_zero_shot,0.12,0.51,15.7,15.3504,1.1281,14.7341,0.5118,0.8774,1.0,1.0
35,A_to_C_zero_shot,0.12,0.51,15.7,15.6824,0.9482,15.0942,0.3601,0.8346,1.0,1.0
36,A_to_C_zero_shot,0.12,0.51,15.7,16.1787,1.0845,15.598,0.5038,0.8103,1.0,1.0
37,A_to_C_zero_shot,0.12,0.51,15.7,16.8163,1.2183,16.1234,0.5254,0.9869,1.0,1.0
38,A_to_C_zero_shot,0.12,0.51,15.7,17.3774,1.254,16.6614,0.538,1.0129,1.0,1.0
39,A_to_C_zero_shot,0.12,0.51,15.7,17.5811,0.9197,16.9937,0.3323,0.8301,1.0,1.0
40,A_to_C_zero_shot,0.12,0.51,15.7,17.9352,0.9415,17.4231,0.4293,0.7282,1.0,1.0
1,A_to_B_prime_adapt,0.71,-0.85,4.2,0.6048,0.6048,-0.6048,-0.6048,1.7088,0.6,1.0
2,A_to_B_prime_adapt,0.71,-0.85,4.2,-0.7112,-0.1064,-1.4599,-0.8552,1.0592,0.28,1.0
3,A_to_B_prime_adapt,0.71,-0.85,4.2,-1.7642,-0.3042,-2.5154,-1.0555,1.0628,0.024,1.0
4,A_to_B_prime_adapt,0.71,-0.85,4.2,-2.9901,-0.4747,-3.7188,-1.2035,1.0309,-0.1808,1.0
5,A_to_B_prime_adapt,0.71,-0.85,4.2,-3.9386,-0.2198,-5.4125,-1.6937,2.0847,-0.3446,1.0
6,A_to_B_prime_adapt,0.71,-0.85,4.2,-6.2646,-0.8521,-7.2535,-1.8409,1.3981,-0.4757,1.0
7,A_to_B_prime_adapt,0.71,-0.85,4.2,-8.3142,-1.0608,-9.1198,-1.8663,1.1389,-0.5806,-1.0
8,A_to_B_prime_adapt,0.71,-0.85,4.2,-11.5842,-2.4644,-11.1448,-2.025,0.6223,-0.6645,-1.0
9,A_to_B_prime_adapt,0.71,-0.85,4.2,-13.6623,-2.5175,-13.2569,-2.1121,0.573,-0.7316,-1.0
10,A_to_B_prime_adapt,0.71,-0.85,4.2,-15.6808,-2.4239,-15.3212,-2.0643,0.5091,-0.7853,-1.0
11,A_to_B_prime_adapt,0.71,-0.85,4.2,-17.5633,-2.2421,-17.2644,-1.9433,0.4212,-0.8282,-1.0
12,A_to_B_prime_adapt,0.71,-0.85,4.2,-19.47,-2.2056,-19.2307,-1.9663,0.3378,-0.8626,-1.0
13,A_to_B_prime_adapt,0.71,-0.85,4.2,-21.2917,-2.0609,-21.0858,-1.855,0.2916,-0.89,-1.0
14,A_to_B_prime_adapt,0.71,-0.85,4.2,-23.2499,-2.1641,-23.0847,-1.999,0.2344,-0.912,-1.0
15,A_to_B_prime_adapt,0.71,-0.85,4.2,-25.413,-2.3282,-25.2616,-2.1769,0.2127,-0.9296,-1.0
16,A_to_B_prime_adapt,0.71,-0.85,4.2,-27.6371,-2.3755,-27.4969,-2.2353,0.1995,-0.9437,-1.0
17,A_to_B_prime_adapt,0.71,-0.85,4.2,-29.8148,-2.3179,-29.6925,-2.1955,0.1723,-0.955,-1.0
18,A_to_B_prime_adapt,0.71,-0.85,4.2,-32.0772,-2.3847,-31.975,-2.2825,0.1454,-0.964,-1.0
19,A_to_B_prime_adapt,0.71,-0.85,4.2,-34.2897,-2.3147,-34.1993,-2.2243,0.1274,-0.9712,-1.0
20,A_to_B_prime_adapt,0.71,-0.85,4.2,-36.3826,-2.1833,-36.3077,-2.1084,0.1048,-0.9769,-1.0
21,A_to_B_prime_adapt,0.71,-0.85,4.2,-38.5178,-2.2101,-38.4575,-2.1497,0.0852,-0.9816,-1.0
22,A_to_B_prime_adapt,0.71,-0.85,4.2,-40.6416,-2.1842,-40.5893,-2.1319,0.0736,-0.9852,-1.0
23,A_to_B_prime_adapt,0.71,-0.85,4.2,-42.7531,-2.1637,-42.7089,-2.1196,0.0641,-0.9882,-1.0
24,A_to_B_prime_adapt,0.71,-0.85,4.2,-44.8352,-2.1263,-44.7979,-2.089,0.0511,-0.9906,-1.0
25,A_to_B_prime_adapt,0.71,-0.85,4.2,-47.1189,-2.321,-47.0877,-2.2898,0.0444,-0.9924,-1.0
26,A_to_B_prime_adapt,0.71,-0.85,4.2,-49.3648,-2.2771,-49.3357,-2.248,0.0404,-0.994,-1.0
27,A_to_B_prime_adapt,0.71,-0.85,4.2,-51.4334,-2.0977,-51.4091,-2.0734,0.035,-0.9952,-1.0
28,A_to_B_prime_adapt,0.71,-0.85,4.2,-53.7024,-2.2933,-53.6833,-2.2742,0.0256,-0.9961,-1.0
29,A_to_B_prime_adapt,0.71,-0.85,4.2,-56.0776,-2.3943,-56.0598,-2.3765,0.0244,-0.9969,-1.0
30,A_to_B_prime_adapt,0.71,-0.85,4.2,-58.4276,-2.3678,-58.4118,-2.352,0.0209,-0.9975,-1.0
31,A_to_B_prime_adapt,0.71,-0.85,4.2,-60.5638,-2.152,-60.5505,-2.1387,0.0187,-0.998,-1.0
32,A_to_B_prime_adapt,0.71,-0.85,4.2,-62.5653,-2.0148,-62.555,-2.0045,0.0145,-0.9984,-1.0
33,A_to_B_prime_adapt,0.71,-0.85,4.2,-64.7405,-2.1855,-64.7323,-2.1773,0.012,-0.9987,-1.0
34,A_to_B_prime_adapt,0.71,-0.85,4.2,-66.7529,-2.0206,-66.7453,-2.0131,0.0108,-0.999,-1.0
35,A_to_B_prime_adapt,0.71,-0.85,4.2,-68.9798,-2.2344,-68.9738,-2.2285,0.0085,-0.9992,-1.0
36,A_to_B_prime_adapt,0.71,-0.85,4.2,-71.3443,-2.3705,-71.3387,-2.3649,0.0081,-0.9994,-1.0
37,A_to_B_prime_adapt,0.71,-0.85,4.2,-73.4993,-2.1607,-73.4943,-2.1556,0.008,-0.9995,-1.0
38,A_to_B_prime_adapt,0.71,-0.85,4.2,-75.8091,-2.3148,-75.8051,-2.3109,0.0043,-0.9996,-1.0
39,A_to_B_prime_adapt,0.71,-0.85,4.2,-78.2792,-2.4741,-78.2756,-2.4705,0.0035,-0.9997,-1.0
40,A_to_B_prime_adapt,0.71,-0.85,4.2,-80.4733,-2.1977,-80.4701,-2.1945,0.0037,-0.9997,-1.0
