step,condition,true_friction,true_effective_thrust,true_gravity,pred_x,pred_v,actual_x,actual_v,error_E_t,alignment_lambda,learned_polarity
1,A_to_A,0.88,0.85,9.8,0.8352,0.8352,0.8352,0.8352,0.005,1.0,1.0
2,A_to_A,0.88,0.85,9.8,2.0624,1.2272,2.0624,1.2272,0.005,1.0,1.0
3,A_to_A,0.88,0.85,9.8,3.9865,1.9241,3.9865,1.9241,0.005,1.0,1.0
4,A_to_A,0.88,0.85,9.8,6.3942,2.4078,6.3942,2.4078,0.005,1.0,1.0
5,A_to_A,0.88,0.85,9.8,9.3025,2.9082,9.3025,2.9082,0.005,1.0,1.0
6,A_to_A,0.88,0.85,9.8,12.4304,3.1279,12.4304,3.1279,0.005,1.0,1.0
7,A_to_A,0.88,0.85,9.8,15.9089,3.4785,15.9089,3.4785,0.005,1.0,1.0
8,A_to_A,0.88,0.85,9.8,19.4922,3.5833,19.4922,3.5833,0.005,1.0,1.0
9,A_to_A,0.88,0.85,9.8,23.4351,3.9429,23.4351,3.9429,0.005,1.0,1.0
10,A_to_A,0.88,0.85,9.8,27.4247,3.9897,27.4247,3.9897,0.005,1.0,1.0
11,A_to_A,0.88,0.85,9.8,31.7537,4.329,31.7537,4.329,0.005,1.0,1.0
12,A_to_A,0.88,0.85,9.8,36.1818,4.4281,36.1818,4.4281,0.005,1.0,1.0
13,A_to_A,0.88,0.85,9.8,40.6819,4.5002,40.6819,4.5002,0.005,1.0,1.0
14,A_to_A,0.88,0.85,9.8,45.2201,4.5381,45.2201,4.5381,0.005,1.0,1.0
15,A_to_A,0.88,0.85,9.8,49.8807,4.6606,49.8807,4.6606,0.005,1.0,1.0
16,A_to_A,0.88,0.85,9.8,54.5792,4.6985,54.5792,4.6985,0.005,1.0,1.0
17,A_to_A,0.88,0.85,9.8,59.506,4.9267,59.506,4.9267,0.005,1.0,1.0
18,A_to_A,0.88,0.85,9.8,64.6681,5.1622,64.6681,5.1622,0.005,1.0,1.0
19,A_to_A,0.88,0.85,9.8,69.6438,4.9757,69.6438,4.9757,0.005,1.0,1.0
20,A_to_A,0.88,0.85,9.8,74.846,5.2023,74.846,5.2023,0.005,1.0,1.0
21,A_to_A,0.88,0.85,9.8,80.1425,5.2964,80.1425,5.2964,0.005,1.0,1.0
