step,condition,true_friction,true_effective_thrust,true_gravity,pred_x,pred_v,actual_x,actual_v,error_E_t,alignment_lambda,learned_polarity
18,A_to_B_zero_shot,0.71,-0.85,4.2,-34.676,-1.3993,-35.4746,-2.1978,1.1307,1.0,1.0
19,A_to_B_zero_shot,0.71,-0.85,4.2,-36.922,-1.4474,-37.5217,-2.0471,0.8384,1.0,1.0
20,A_to_B_zero_shot,0.71,-0.85,4.2,-38.7681,-1.2464,-39.5302,-2.0085,1.0851,1.0,1.0
21,A_to_B_zero_shot,0.71,-0.85,4.2,-40.4551,-0.9249,-41.799,-2.2687,1.9032,1.0,1.0
22,A_to_B_zero_shot,0.71,-0.85,4.2,-43.2778,-1.4789,-43.9274,-2.1284,0.9138,1.0,1.0
23,A_to_B_zero_shot,0.71,-0.85,4.2,-45.0018,-1.0744,-46.2371,-2.3097,1.7512,1.0,1.0
24,A_to_B_zero_shot,0.71,-0.85,4.2,-47.5604,-1.3233,-48.5863,-2.3492,1.4496,1.0,1.0
25,A_to_B_zero_shot,0.71,-0.85,4.2,-49.9083,-1.322,-50.9995,-2.4132,1.5413,1.0,1.0
26,A_to_B_zero_shot,0.71,-0.85,4.2,-52.5979,-1.5984,-53.2381,-2.2386,0.9036,1.0,1.0
27,A_to_B_zero_shot,0.71,-0.85,4.2,-54.4764,-1.2383,-55.5591,-2.3211,1.5264,1.0,1.0
28,A_to_B_zero_shot,0.71,-0.85,4.2,-57.0574,-1.4982,-57.7514,-2.1923,0.976,1.0,1.0
29,A_to_B_zero_shot,0.71,-0.85,4.2,-58.8817,-1.1303,-60.1068,-2.3554,1.7335,1.0,1.0
30,A_to_B_zero_shot,0.71,-0.85,4.2,-61.3913,-1.2845,-62.5675,-2.4606,1.6577,1.0,1.0
31,A_to_B_zero_shot,0.71,-0.85,4.2,-64.1795,-1.612,-64.8679,-2.3004,0.9676,1.0,1.0
32,A_to_B_zero_shot,0.71,-0.85,4.2,-66.0557,-1.1879,-67.3377,-2.4698,1.8117,1.0,1.0
33,A_to_B_zero_shot,0.71,-0.85,4.2,-68.6877,-1.35,-69.9146,-2.5769,1.7304,1.0,1.0
34,A_to_B_zero_shot,0.71,-0.85,4.2,-71.6309,-1.7163,-72.2957,-2.3811,0.9474,1.0,1.0
35,A_to_B_zero_shot,0.71,-0.85,4.2,-73.5907,-1.295,-74.7866,-2.4909,1.6971,1.0,1.0
36,A_to_B_zero_shot,0.71,-0.85,4.2,-76.5385,-1.752,-76.9951,-2.2085,0.6409,1.0,1.0
37,A_to_B_zero_shot,0.71,-0.85,4.2,-78.3838,-1.3888,-79.1178,-2.1228,1.0409,1.0,1.0
38,A_to_B_zero_shot,0.71,-0.85,4.2,-80.5453,-1.4274,-81.0656,-1.9478,0.7411,1.0,1.0
39,A_to_B_zero_shot,0.71,-0.85,4.2,-82.328,-1.2624,-82.9002,-1.8346,0.8173,1.0,1.0
40,A_to_B_zero_shot,0.71,-0.85,4.2,-83.8339,-0.9337,-84.8835,-1.9833,1.4902,1.0,1.0
1,A_to_C_zero_shot,0.12,0.51,15.7,0.7933,0.7933,0.476,0.476,0.4548,1.0,1.0
2,A_to_C_zero_shot,0.12,0.51,15.7,1.6796,1.2037,1.004,0.528,0.9533,1.0,1.0
3,A_to_C_zero_shot,0.12,0.51,15.7,2.0784,1.0744,1.4332,0.4292,0.9101,1.0,1.0
4,A_to_C_zero_shot,0.12,0.51,15.7,2.4252,0.9921,1.8533,0.4201,0.8069,1.0,1.0
5,A_to_C_zero_shot,0.12,0.51,15.7,2.6889,0.8356,2.1833,0.33,0.7026,1.0,1.0
6,A_to_C_zero_shot,0.12,0.51,15.7,3.3202,1.137,2.7308,0.5475,0.8366,1.0,1.0
7,A_to_C_zero_shot,0.12,0.51,15.7,3.9564,1.2256,3.2428,0.5119,1.0237,1.0,1.0
8,A_to_C_zero_shot,0.12,0.51,15.7,4.344,1.1012,3.6946,0.4519,0.9225,1.0,1.0
9,A_to_C_zero_shot,0.12,0.51,15.7,4.8043,1.1096,4.176,0.4814,0.8812,1.0,1.0
10,A_to_C_zero_shot,0.12,0.51,15.7,5.1582,0.9822,4.5689,0.3929,0.8381,1.0,1.0
11,A_to_C_zero_shot,0.12,0.51,15.7,5.3864,0.8174,4.8991,0.3302,0.686,1.0,1.0
12,A_to_C_zero_shot,0.12,0.51,15.7,5.7099,0.8109,5.2509,0.3518,0.65,1.0,1.0
13,A_to_C_zero_shot,0.12,0.51,15.7,6.0695,0.8186,5.5985,0.3476,0.6638,1.0,1.0
14,A_to_C_zero_shot,0.12,0.51,15.7,6.4234,0.8249,5.9516,0.3531,0.66,1.0,1.0
15,A_to_C_zero_shot,0.12,0.51,15.7,6.9792,1.0276,6.4241,0.4725,0.7969,1.0,1.0
16,A_to_C_zero_shot,0.12,0.51,15.7,7.3644,0.9403,6.7955,0.3714,0.8067,1.0,1.0
17,A_to_C_zero_shot,0.12,0.51,15.7,7.7648,0.9693,7.2256,0.43,0.7559,1.0,1.0
18,A_to_C_zero_shot,0.12,0.51,15.7,8.2159,0.9903,7.6443,0.4187,0.8155,1.0,1.0
19,A_to_C_zero_shot,0.12,0.51,15.7,8.509,0.8647,7.9923,0.348,0.735,1.0,1.0
20,A_to_C_zero_shot,0.12,0.51,15.7,8.8366,0.8443,8.3569,0.3646,0.6734,1.0,1.0
21,A_to_C_zero_shot,0.12,0.51,15.7,9.4059,1.049,8.8375,0.4806,0.8103,1.0,1.0
22,A_to_C_zero_shot,0.12,0.51,15.7,10.0225,1.185,9.3524,0.5149,0.9426,1.0,1.0
23,A_to_C_zero_shot,0.12,0.51,15.7,10.3806,1.0281,9.7592,0.4068,0.8789,1.0,1.0
24,A_to_C_zero_shot,0.12,0.51,15.7,10.9232,1.164,10.2916,0.5324,0.8948,1.0,1.0
25,A_to_C_zero_shot,0.12,0.51,15.7,11.2841,0.9924,10.6699,0.3782,0.8625,1.0,1.0
26,A_to_C_zero_shot,0.12,0.51,15.7,11.4754,0.8055,10.9989,0.329,0.6805,1.0,1.0
27,A_to_C_zero_shot,0.12,0.51,15.7,12.108,1.1092,11.5301,0.5313,0.8144,1.0,1.0
28,A_to_C_zero_shot,0.12,0.51,15.7,12.7672,1.237,12.0556,0.5255,1.0052,1.0,1.0
29,A_to_C_zero_shot,0.12,0.51,15.7,13.2276,1.172,12.5444,0.4888,0.9715,1.0,1.0
30,A_to_C_zero_shot,0.12,0.51,15.7,13.7014,1.157,13.0392,0.4948,0.9388,1.0,1.0
31,A_to_C_zero_shot,0.12,0.51,15.7,14.0154,0.9762,13.423,0.3839,0.8327,1.0,1.0
32,A_to_C_zero_shot,0.12,0.51,15.7,14.2458,0.8227,13.7601,0.337,0.6954,1.0,1.0
33,A_to_C_zero_shot,0.12,0.51,15.7,14.5886,0.8286,14.1197,0.3596,0.6673,1.0,1.0
34,A_to_C_zero_shot,0.12,0.51,15.7,15.0503,0.9306,14.5313,0.4116,0.738,1.0,1.0
35,A_to_C_zero_shot,0.12,0.51,15.7,15.4352,0.9038,14.9057,0.3744,0.7509,1.0,1.0
36,A_to_C_zero_shot,0.12,0.51,15.7,15.9812,1.0755,15.3983,0.4926,0.8258,1.0,1.0
37,A_to_C_zero_shot,0.12,0.51,15.7,16.5036,1.1053,15.8605,0.4622,0.9103,1.0,1.0
38,A_to_C_zero_shot,0.12,0.51,15.7,17.097,1.2365,16.4138,0.5533,0.9639,1.0,1.0
39,A_to_C_zero_shot,0.12,0.51,15.7,17.6186,1.2048,16.9109,0.4971,0.9925,1.0,1.0
40,A_to_C_zero_shot,0.12,0.51,15.7,17.8046,0.8937,17.2443,0.3334,0.788,1.0,1.0
1,A_to_B_prime_adapt,0.71,-0.85,4.2,0.6837,0.6837,-0.6837,-0.6837,1.9336,0.6,1.0
2,A_to_B_prime_adapt,0.71,-0.85,4.2,-0.5389,0.1448,-1.9154,-1.2318,1.9469,0.28,1.0
3,A_to_B_prime_adapt,0.71,-0.85,4.2,-2.5618,-0.6464,-3.2275,-1.3121,0.9414,0.024,1.0
4,A_to_B_prime_adapt,0.71,-0.85,4.2,-3.5977,-0.3702,-4.9436,-1.7161,1.9027,-0.1808,1.0
5,A_to_B_prime_adapt,0.71,-0.85,4.2,-6.0036,-1.06,-6.6123,-1.6686,0.858,-0.3446,1.0
6,A_to_B_prime_adapt,0.71,-0.85,4.2,-7.4289,-0.8167,-8.4487,-1.8364,1.4425,-0.4757,1.0
7,A_to_B_prime_adapt,0.71,-0.85,4.2,-9.3758,-0.9271,-10.4415,-1.9928,1.5058,-0.5806,-1.0
8,A_to_B_prime_adapt,0.71,-0.85,4.2,-12.9291,-2.4876,-12.4508,-2.0093,0.6762,-0.6645,-1.0
9,A_to_B_prime_adapt,0.71,-0.85,4.2,-14.8246,-2.3738,-14.4145,-1.9637,0.5794,-0.7316,-1.0
10,A_to_B_prime_adapt,0.71,-0.85,4.2,-16.7123,-2.2977,-16.3714,-1.9569,0.4838,-0.7853,-1.0
11,A_to_B_prime_adapt,0.71,-0.85,4.2,-18.7716,-2.4001,-18.4828,-2.1113,0.4106,-0.8282,-1.0
12,A_to_B_prime_adapt,0.71,-0.85,4.2,-21.032,-2.5492,-20.767,-2.2843,0.3739,-0.8626,-1.0
13,A_to_B_prime_adapt,0.71,-0.85,4.2,-23.4396,-2.6726,-23.1958,-2.4288,0.344,-0.89,-1.0
14,A_to_B_prime_adapt,0.71,-0.85,4.2,-25.6104,-2.4146,-25.39,-2.1942,0.3107,-0.912,-1.0
15,A_to_B_prime_adapt,0.71,-0.85,4.2,-27.5735,-2.1835,-27.4042,-2.0142,0.2391,-0.9296,-1.0
16,A_to_B_prime_adapt,0.71,-0.85,4.2,-29.5996,-2.1954,-29.4675,-2.0633,0.188,-0.9437,-1.0
17,A_to_B_prime_adapt,0.71,-0.85,4.2,-31.4784,-2.0109,-31.3632,-1.8957,0.162,-0.955,-1.0
18,A_to_B_prime_adapt,0.71,-0.85,4.2,-33.3914,-2.0282,-33.3015,-1.9382,0.1267,-0.964,-1.0
19,A_to_B_prime_adapt,0.71,-0.85,4.2,-35.2182,-1.9168,-35.14,-1.8386,0.1109,-0.9712,-1.0
20,A_to_B_prime_adapt,0.71,-0.85,4.2,-37.251,-2.111,-37.1879,-2.0479,0.0874,-0.9769,-1.0
21,A_to_B_prime_adapt,0.71,-0.85,4.2,-39.1747,-1.9867,-39.1149,-1.927,0.087,-0.9816,-1.0
22,A_to_B_prime_adapt,0.71,-0.85,4.2,-41.2184,-2.1035,-41.1706,-2.0557,0.0679,-0.9852,-1.0
23,A_to_B_prime_adapt,0.71,-0.85,4.2,-43.5003,-2.3297,-43.4569,-2.2863,0.0598,-0.9882,-1.0
24,A_to_B_prime_adapt,0.71,-0.85,4.2,-45.5956,-2.1386,-45.5545,-2.0976,0.059,-0.9906,-1.0
25,A_to_B_prime_adapt,0.71,-0.85,4.2,-47.5352,-1.9806,-47.5032,-1.9486,0.0447,-0.9924,-1.0
26,A_to_B_prime_adapt,0.71,-0.85,4.2,-49.4886,-1.9854,-49.4633,-1.9602,0.0344,-0.994,-1.0
27,A_to_B_prime_adapt,0.71,-0.85,4.2,-51.5288,-2.0655,-51.5072,-2.0439,0.0301,-0.9952,-1.0
28,A_to_B_prime_adapt,0.71,-0.85,4.2,-53.4044,-1.8972,-53.3852,-1.878,0.0266,-0.9961,-1.0
29,A_to_B_prime_adapt,0.71,-0.85,4.2,-55.3561,-1.9708,-55.3411,-1.9559,0.0209,-0.9969,-1.0
30,A_to_B_prime_adapt,0.71,-0.85,4.2,-57.2472,-1.9061,-57.2339,-1.8928,0.0213,-0.9975,-1.0
31,A_to_B_prime_adapt,0.71,-0.85,4.2,-59.2391,-2.0052,-59.2281,-1.9943,0.0156,-0.998,-1.0
32,A_to_B_prime_adapt,0.71,-0.85,4.2,-61.1643,-1.9362,-61.1545,-1.9264,0.0149,-0.9984,-1.0
33,A_to_B_prime_adapt,0.71,-0.85,4.2,-63.0508,-1.8963,-63.0428,-1.8882,0.0113,-0.9987,-1.0
34,A_to_B_prime_adapt,0.71,-0.85,4.2,-65.0964,-2.0537,-65.0897,-2.047,0.0078,-0.999,-1.0
35,A_to_B_prime_adapt,0.71,-0.85,4.2,-67.3974,-2.3076,-67.3912,-2.3014,0.0099,-0.9992,-1.0
36,A_to_B_prime_adapt,0.71,-0.85,4.2,-69.8291,-2.4379,-69.8232,-2.432,0.008,-0.9994,-1.0
37,A_to_B_prime_adapt,0.71,-0.85,4.2,-72.2684,-2.4452,-72.2631,-2.4399,0.0076,-0.9995,-1.0
38,A_to_B_prime_adapt,0.71,-0.85,4.2,-74.8219,-2.5588,-74.8174,-2.5543,0.0057,-0.9996,-1.0
39,A_to_B_prime_adapt,0.71,-0.85,4.2,-77.3547,-2.5373,-77.3507,-2.5333,0.0057,-0.9997,-1.0
40,A_to_B_prime_adapt,0.71,-0.85,4.2,-79.733,-2.3823,-79.7296,-2.3789,0.0048,-0.9997,-1.0
