step,condition,true_friction,true_effective_thrust,true_gravity,pred_x,pred_v,actual_x,actual_v,error_E_t,alignment_lambda,learned_polarity
1,A_to_A,0.88,0.85,9.8,0.5852,0.5852,0.5852,0.5852,0.005,1.0,1.0
2,A_to_A,0.88,0.85,9.8,1.6162,1.031,1.6162,1.031,0.005,1.0,1.0
3,A_to_A,0.88,0.85,9.8,3.3189,1.7027,3.3189,1.7027,0.005,1.0,1.0
4,A_to_A,0.88,0.85,9.8,5.6473,2.3284,5.6473,2.3284,0.005,1.0,1.0
5,A_to_A,0.88,0.85,9.8,8.2299,2.5827,8.2299,2.5827,0.005,1.0,1.0
6,A_to_A,0.88,0.85,9.8,11.1778,2.9479,11.1778,2.9479,0.005,1.0,1.0
7,A_to_A,0.88,0.85,9.8,14.2498,3.072,14.2498,3.072,0.005,1.0,1.0
8,A_to_A,0.88,0.85,9.8,17.5959,3.3461,17.5959,3.3461,0.005,1.0,1.0
9,A_to_A,0.88,0.85,9.8,21.3031,3.7072,21.3031,3.7072,0.005,1.0,1.0
10,A_to_A,0.88,0.85,9.8,25.0673,3.7642,25.0673,3.7642,0.005,1.0,1.0
11,A_to_A,0.88,0.85,9.8,28.9572,3.89,28.9572,3.89,0.005,1.0,1.0
12,A_to_A,0.88,0.85,9.8,33.219,4.2617,33.219,4.2617,0.005,1.0,1.0
13,A_to_A,0.88,0.85,9.8,37.6646,4.4456,37.6646,4.4456,0.005,1.0,1.0
14,A_to_A,0.88,0.85,9.8,42.1779,4.5133,42.1779,4.5133,0.005,1.0,1.0
15,A_to_A,0.88,0.85,9.8,46.6551,4.4772,46.6551,4.4772,0.005,1.0,1.0
16,A_to_A,0.88,0.85,9.8,51.05,4.3948,51.05,4.3948,0.005,1.0,1.0
17,A_to_A,0.88,0.85,9.8,55.5817,4.5318,55.5817,4.5318,0.005,1.0,1.0
18,A_to_A,0.88,0.85,9.8,60.3666,4.7849,60.3666,4.7849,0.005,1.0,1.0
19,A_to_A,0.88,0.85,9.8,65.0195,4.6529,65.0195,4.6529,0.005,1.0,1.0
20,A_to_A,0.88,0.85,9.8,69.633,4.6134,69.633,4.6134,0.005,1.0,1.0
21,A_to_A,0.88,0.85,9.8,74.2981,4.6651,74.2981,4.6651,0.005,1.0,1.0
22,A_to_A,0.88,0.85,9.8,79.0384,4.7403,79.0384,4.7403,0.005,1.0,1.0
23,A_to_A,0.88,0.85,9.8,83.8494,4.811,83.8494,4.811,0.005,1.0,1.0
24,A_to_A,0.88,0.85,9.8,88.855,5.0056,88.855,5.0056,0.005,1.0,1.0
25,A_to_A,0.88,0.85,9.8,93.8051,4.9501,93.8051,4.9501,0.005,1.0,1.0
26,A_to_A,0.88,0.85,9.8,98.9324,5.1273,98.9324,5.1273,0.005,1.0,1.0
27,A_to_A,0.88,0.85,9.8,104.1366,5.2042,104.1366,5.2042,0.005,1.0,1.0
28,A_to_A,0.88,0.85,9.8,109.2347,5.0981,109.2347,5.0981,0.005,1.0,1.0
29,A_to_A,0.88,0.85,9.8,114.4087,5.174,114.4087,5.174,0.005,1.0,1.0
30,A_to_A,0.88,0.85,9.8,119.4421,5.0334,119.4421,5.0334,0.005,1.0,1.0
31,A_to_A,0.88,0.85,9.8,124.3358,4.8938,124.3358,4.8938,0.005,1.0,1.0
32,A_to_A,0.88,0.85,9.8,129.3884,5.0526,129.3884,5.0526,0.005,1.0,1.0
33,A_to_A,0.88,0.85,9.8,134.353,4.9646,134.353,4.9646,0.005,1.0,1.0
34,A_to_A,0.88,0.85,9.8,139.3057,4.9528,139.3057,4.9528,0.005,1.0,1.0
35,A_to_A,0.88,0.85,9.8,144.1602,4.8545,144.1602,4.8545,0.005,1.0,1.0
36,A_to_A,0.88,0.85,9.8,149.087,4.9268,149.087,4.9268,0.005,1.0,1.0
37,A_to_A,0.88,0.85,9.8,154.0396,4.9526,154.0396,4.9526,0.005,1.0,1.0
38,A_to_A,0.88,0.85,9.8,159.0174,4.9778,159.0174,4.9778,0.005,1.0,1.0
39,A_to_A,0.88,0.85,9.8,164.1124,5.095,164.1124,5.095,0.005,1.0,1.0
40,A_to_A,0.88,0.85,9.8,169.4401,5.3277,169.4401,5.3277,0.005,1.0,1.0
1,A_to_B_zero_shot,0.71,-0.85,4.2,0.4721,0.4721,-0.4721,-0.4721,1.3354,1.0,1.0
2,A_to_B_zero_shot,0.71,-0.85,4.2,-0.1202,0.3519,-1.5745,-1.1025,2.0516,1.0,1.0
