step,condition,true_friction,true_effective_thrust,true_gravity,pred_x,pred_v,actual_x,actual_v,error_E_t,alignment_lambda,learned_polarity
1,A_to_A,0.88,0.85,9.8,0.5351,0.5351,0.5351,0.5351,0.005,1.0,1.0
2,A_to_A,0.88,0.85,9.8,1.7919,1.2568,1.7919,1.2568,0.005,1.0,1.0
3,A_to_A,0.88,0.85,9.8,3.4019,1.6099,3.4019,1.6099,0.005,1.0,1.0
4,A_to_A,0.88,0.85,9.8,5.3393,1.9374,5.3393,1.9374,0.005,1.0,1.0
5,A_to_A,0.88,0.85,9.8,7.7812,2.4419,7.7812,2.4419,0.005,1.0,1.0
6,A_to_A,0.88,0.85,9.8,10.446,2.6648,10.446,2.6648,0.005,1.0,1.0
7,A_to_A,0.88,0.85,9.8,13.3413,2.8953,13.3413,2.8953,0.005,1.0,1.0
8,A_to_A,0.88,0.85,9.8,16.5727,3.2314,16.5727,3.2314,0.005,1.0,1.0
9,A_to_A,0.88,0.85,9.8,19.8474,3.2748,19.8474,3.2748,0.005,1.0,1.0
10,A_to_A,0.88,0.85,9.8,23.5245,3.6771,23.5245,3.6771,0.005,1.0,1.0
11,A_to_A,0.88,0.85,9.8,27.5295,4.005,27.5295,4.005,0.005,1.0,1.0
12,A_to_A,0.88,0.85,9.8,31.7954,4.2659,31.7954,4.2659,0.005,1.0,1.0
13,A_to_A,0.88,0.85,9.8,36.3778,4.5824,36.3778,4.5824,0.005,1.0,1.0
14,A_to_A,0.88,0.85,9.8,41.1966,4.8188,41.1966,4.8188,0.005,1.0,1.0
15,A_to_A,0.88,0.85,9.8,46.069,4.8724,46.069,4.8724,0.005,1.0,1.0
16,A_to_A,0.88,0.85,9.8,50.9643,4.8953,50.9643,4.8953,0.005,1.0,1.0
17,A_to_A,0.88,0.85,9.8,55.8519,4.8876,55.8519,4.8876,0.005,1.0,1.0
18,A_to_A,0.88,0.85,9.8,60.628,4.776,60.628,4.776,0.005,1.0,1.0
19,A_to_A,0.88,0.85,9.8,65.6042,4.9762,65.6042,4.9762,0.005,1.0,1.0
20,A_to_A,0.88,0.85,9.8,70.7019,5.0977,70.7019,5.0977,0.005,1.0,1.0
