step,condition,true_friction,true_effective_thrust,true_gravity,pred_x,pred_v,actual_x,actual_v,error_E_t,alignment_lambda,learned_polarity
1,A_to_A,0.88,0.85,9.8,0.5745,0.5745,0.5745,0.5745,0.005,1.0,1.0
2,A_to_A,0.88,0.85,9.8,1.6511,1.0766,1.6511,1.0766,0.005,1.0,1.0
3,A_to_A,0.88,0.85,9.8,3.2413,1.5902,3.2413,1.5902,0.005,1.0,1.0
4,A_to_A,0.88,0.85,9.8,5.2435,2.0022,5.2435,2.0022,0.005,1.0,1.0
5,A_to_A,0.88,0.85,9.8,7.4405,2.197,7.4405,2.197,0.005,1.0,1.0
6,A_to_A,0.88,0.85,9.8,10.2092,2.7687,10.2092,2.7687,0.005,1.0,1.0
7,A_to_A,0.88,0.85,9.8,13.2754,3.0661,13.2754,3.0661,0.005,1.0,1.0
8,A_to_A,0.88,0.85,9.8,16.7806,3.5052,16.7806,3.5052,0.005,1.0,1.0
9,A_to_A,0.88,0.85,9.8,20.5313,3.7508,20.5313,3.7508,0.005,1.0,1.0
10,A_to_A,0.88,0.85,9.8,24.4096,3.8783,24.4096,3.8783,0.005,1.0,1.0
11,A_to_A,0.88,0.85,9.8,28.6546,4.2449,28.6546,4.2449,0.005,1.0,1.0
12,A_to_A,0.88,0.85,9.8,33.1073,4.4528,33.1073,4.4528,0.005,1.0,1.0
13,A_to_A,0.88,0.85,9.8,37.7062,4.5989,37.7062,4.5989,0.005,1.0,1.0
14,A_to_A,0.88,0.85,9.8,42.2796,4.5734,42.2796,4.5734,0.005,1.0,1.0
15,A_to_A,0.88,0.85,9.8,47.0865,4.8069,47.0865,4.8069,0.005,1.0,1.0
16,A_to_A,0.88,0.85,9.8,51.8835,4.797,51.8835,4.797,0.005,1.0,1.0
17,A_to_A,0.88,0.85,9.8,56.684,4.8005,56.684,4.8005,0.005,1.0,1.0
18,A_to_A,0.88,0.85,9.8,61.4409,4.7569,61.4409,4.7569,0.005,1.0,1.0
19,A_to_A,0.88,0.85,9.8,66.3277,4.8868,66.3277,4.8868,0.005,1.0,1.0
20,A_to_A,0.88,0.85,9.8,71.4126,5.0848,71.4126,5.0848,0.005,1.0,1.0
21,A_to_A,0.88,0.85,9.8,76.4051,4.9925,76.4051,4.9925,0.005,1.0,1.0
22,A_to_A,0.88,0.85,9.8,81.4805,5.0754,81.4805,5.0754,0.005,1.0,1.0
23,A_to_A,0.88,0.85,9.8,86.6586,5.1782,86.6586,5.1782,0.005,1.0,1.0
24,A_to_A,0.88,0.85,9.8,91.742,5.0833,91.742,5.0833,0.005,1.0,1.0
25,A_to_A,0.88,0.85,9.8,96.8763,5.1343,96.8763,5.1343,0.005,1.0,1.0
26,A_to_A,0.88,0.85,9.8,101.8366,4.9603,101.8366,4.9603,0.005,1.0,1.0
27,A_to_A,0.88,0.85,9.8,106.7593,4.9227,106.7593,4.9227,0.005,1.0,1.0
28,A_to_A,0.88,0.85,9.8,111.8266,5.0673,111.8266,5.0673,0.005,1.0,1.0
29,A_to_A,0.88,0.85,9.8,117.0507,5.2241,117.0507,5.2241,0.005,1.0,1.0
30,A_to_A,0.88,0.85,9.8,122.1609,5.1102,122.1609,5.1102,0.005,1.0,1.0
31,A_to_A,0.88,0.85,9.8,127.2892,5.1283,127.2892,5.1283,0.0057,1.0,1.0
32,A_to_A,0.88,0.85,9.8,132.4642,5.1751,132.4642,5.1751,0.005,1.0,1.0
33,A_to_A,0.88,0.85,9.8,137.6319,5.1677,137.6319,5.1677,0.005,1.0,1.0
34,A_to_A,0.88,0.85,9.8,142.9463,5.3144,142.9463,5.3144,0.005,1.0,1.0
35,A_to_A,0.88,0.85,9.8,148.0832,5.1369,148.0832,5.1369,0.005,1.0,1.0
36,A_to_A,0.88,0.85,9.8,153.2611,5.1779,153.2611,5.1779,0.005,1.0,1.0
37,A_to_A,0.88,0.85,9.8,158.5751,5.314,158.5751,5.314,0.005,1.0,1.0
38,A_to_A,0.88,0.85,9.8,163.6905,5.1154,163.6905,5.1154,0.005,1.0,1.0
39,A_to_A,0.88,0.85,9.8,168.7297,5.0392,168.7297,5.0392,0.005,1.0,1.0
40,A_to_A,0.88,0.85,9.8,173.8757,5.146,173.8757,5.146,0.005,1.0,1.0
1,A_to_B_zero_shot,0.71,-0.85,4.2,0.6255,0.6255,-0.6255,-0.6255,1.7669,1.0,1.0
2,A_to_B_zero_shot,0.71,-0.85,4.2,-0.6171,0.0084,-1.6285,-1.003,1.4217,1.0,1.0
3,A_to_B_zero_shot,0.71,-0.85,4.2,-2.0767,-0.4482,-2.7751,-1.1466,0.9879,1.0,1.0
4,A_to_B_zero_shot,0.71,-0.85,4.2,-2.9367,-0.1616,-4.4365,-1.6614,2.1257,1.0,1.0
5,A_to_B_zero_shot,0.71,-0.85,4.2,-5.0664,-0.6298,-6.4483,-2.0118,1.9533,1.0,1.0
6,A_to_B_zero_shot,0.71,-0.85,4.2,-7.4023,-0.954,-8.6931,-2.2448,1.8226,1.0,1.0
7,A_to_B_zero_shot,0.71,-0.85,4.2,-10.1892,-1.4961,-10.7663,-2.0732,0.8218,1.0,1.0
8,A_to_B_zero_shot,0.71,-0.85,4.2,-12.0195,-1.2532,-12.8095,-2.0432,1.1239,1.0,1.0
9,A_to_B_zero_shot,0.71,-0.85,4.2,-14.0157,-1.2062,-14.8519,-2.0424,1.1825,1.0,1.0
10,A_to_B_zero_shot,0.71,-0.85,4.2,-16.1722,-1.3203,-16.779,-1.9271,0.8583,1.0,1.0
11,A_to_B_zero_shot,0.71,-0.85,4.2,-18.0213,-1.2423,-18.6008,-1.8218,0.821,1.0,1.0
12,A_to_B_zero_shot,0.71,-0.85,4.2,-19.702,-1.1012,-20.3963,-1.7955,0.9821,1.0,1.0
13,A_to_B_zero_shot,0.71,-0.85,4.2,-21.3338,-0.9376,-22.3135,-1.9172,1.3767,1.0,1.0
14,A_to_B_zero_shot,0.71,-0.85,4.2,-23.2307,-0.9172,-24.4447,-2.1312,1.7174,1.0,1.0
15,A_to_B_zero_shot,0.71,-0.85,4.2,-25.6707,-1.2259,-26.6074,-2.1627,1.3241,1.0,1.0
16,A_to_B_zero_shot,0.71,-0.85,4.2,-28.0542,-1.4468,-28.5993,-1.9919,0.7706,1.0,1.0
17,A_to_B_zero_shot,0.71,-0.85,4.2,-29.5719,-0.9727,-30.7937,-2.1944,1.7319,1.0,1.0
18,A_to_B_zero_shot,0.71,-0.85,4.2,-31.9313,-1.1376,-33.1453,-2.3516,1.7147,1.0,1.0
19,A_to_B_zero_shot,0.71,-0.85,4.2,-34.4167,-1.2714,-35.6129,-2.4676,1.6918,1.0,1.0
20,A_to_B_zero_shot,0.71,-0.85,4.2,-37.307,-1.6941,-37.8422,-2.2293,0.7586,1.0,1.0
21,A_to_B_zero_shot,0.71,-0.85,4.2,-39.3413,-1.4991,-39.8876,-2.0455,0.7786,1.0,1.0
22,A_to_B_zero_shot,0.71,-0.85,4.2,-41.161,-1.2734,-41.8665,-1.9789,0.9999,1.0,1.0
23,A_to_B_zero_shot,0.71,-0.85,4.2,-42.802,-0.9354,-44.0776,-2.211,1.7978,1.0,1.0
24,A_to_B_zero_shot,0.71,-0.85,4.2,-45.2742,-1.1967,-46.3964,-2.3189,1.5856,1.0,1.0
25,A_to_B_zero_shot,0.71,-0.85,4.2,-47.7489,-1.3525,-48.7309,-2.3345,1.3907,1.0,1.0
26,A_to_B_zero_shot,0.71,-0.85,4.2,-50.1514,-1.4205,-51.0221,-2.2912,1.2312,1.0,1.0
27,A_to_B_zero_shot,0.71,-0.85,4.2,-52.3769,-1.3548,-53.3104,-2.2883,1.3252,1.0,1.0
28,A_to_B_zero_shot,0.71,-0.85,4.2,-54.7488,-1.4384,-55.5105,-2.2,1.0757,1.0,1.0
29,A_to_B_zero_shot,0.71,-0.85,4.2,-56.8928,-1.3823,-57.6262,-2.1157,1.0404,1.0,1.0
30,A_to_B_zero_shot,0.71,-0.85,4.2,-59.0037,-1.3775,-59.6127,-1.9865,0.8565,1.0,1.0
31,A_to_B_zero_shot,0.71,-0.85,4.2,-60.5232,-0.9105,-61.8607,-2.248,1.8956,1.0,1.0
32,A_to_B_zero_shot,0.71,-0.85,4.2,-63.0796,-1.2189,-64.2163,-2.3555,1.6112,1.0,1.0
33,A_to_B_zero_shot,0.71,-0.85,4.2,-65.5141,-1.2978,-66.6637,-2.4475,1.62,1.0,1.0
34,A_to_B_zero_shot,0.71,-0.85,4.2,-68.0681,-1.4043,-69.1509,-2.4872,1.5339,1.0,1.0
35,A_to_B_zero_shot,0.71,-0.85,4.2,-70.8865,-1.7356,-71.3699,-2.219,0.6858,1.0,1.0
36,A_to_B_zero_shot,0.71,-0.85,4.2,-72.6893,-1.3194,-73.5787,-2.2088,1.2494,1.0,1.0
37,A_to_B_zero_shot,0.71,-0.85,4.2,-75.049,-1.4703,-75.6205,-2.0418,0.8085,1.0,1.0
38,A_to_B_zero_shot,0.71,-0.85,4.2,-76.9213,-1.3008,-77.5661,-1.9456,0.9208,1.0,1.0
39,A_to_B_zero_shot,0.71,-0.85,4.2,-78.8436,-1.2775,-79.3821,-1.816,0.766,1.0,1.0
40,A_to_B_zero_shot,0.71,-0.85,4.2,-80.3594,-0.9773,-81.2922,-1.9101,1.3223,1.0,1.0
1,A_to_C_zero_shot,0.12,0.51,15.7,0.5426,0.5426,0.3256,0.3256,0.2996,1.0,1.0
2,A_to_C_zero_shot,0.12,0.51,15.7,1.4275,1.102,0.8539,0.5283,0.8091,1.0,1.0
3,A_to_C_zero_shot,0.12,0.51,15.7,2.1532,1.2992,1.4179,0.564,1.0426,1.0,1.0
4,A_to_C_zero_shot,0.12,0.51,15.7,2.3566,0.9387,1.751,0.3331,0.8634,1.0,1.0
5,A_to_C_zero_shot,0.12,0.51,15.7,2.581,0.83,2.1131,0.3621,0.6599,1.0,1.0
6,A_to_C_zero_shot,0.12,0.51,15.7,3.1908,1.0777,2.612,0.4989,0.8188,1.0,1.0
7,A_to_C_zero_shot,0.12,0.51,15.7,3.8497,1.2377,3.1511,0.5391,0.9863,1.0,1.0
8,A_to_C_zero_shot,0.12,0.51,15.7,4.2787,1.1277,3.6077,0.4567,0.9424,1.0,1.0
9,A_to_C_zero_shot,0.12,0.51,15.7,4.7707,1.1629,4.1192,0.5115,0.9168,1.0,1.0
10,A_to_C_zero_shot,0.12,0.51,15.7,5.2844,1.1653,4.6097,0.4905,0.9518,1.0,1.0
11,A_to_C_zero_shot,0.12,0.51,15.7,5.8481,1.2384,5.1526,0.5429,0.9833,1.0,1.0
12,A_to_C_zero_shot,0.12,0.51,15.7,6.4545,1.3019,5.7122,0.5596,1.0476,1.0,1.0
13,A_to_C_zero_shot,0.12,0.51,15.7,6.8475,1.1353,6.165,0.4528,0.9609,1.0,1.0
14,A_to_C_zero_shot,0.12,0.51,15.7,7.2176,1.0526,6.6118,0.4468,0.8683,1.0,1.0
15,A_to_C_zero_shot,0.12,0.51,15.7,7.583,0.9712,7.0123,0.4004,0.8162,1.0,1.0
16,A_to_C_zero_shot,0.12,0.51,15.7,8.153,1.1407,7.5333,0.521,0.8837,1.0,1.0
17,A_to_C_zero_shot,0.12,0.51,15.7,8.733,1.1997,8.0405,0.5072,0.9763,1.0,1.0
18,A_to_C_zero_shot,0.12,0.51,15.7,9.2796,1.2391,8.577,0.5365,0.9972,1.0,1.0
19,A_to_C_zero_shot,0.12,0.51,15.7,9.8676,1.2905,9.1325,0.5554,1.037,1.0,1.0
20,A_to_C_zero_shot,0.12,0.51,15.7,10.1358,1.0033,9.5078,0.3754,0.8851,1.0,1.0
21,A_to_C_zero_shot,0.12,0.51,15.7,10.352,0.8442,9.8612,0.3534,0.6996,1.0,1.0
22,A_to_C_zero_shot,0.12,0.51,15.7,11.0039,1.1427,10.4027,0.5414,0.8429,1.0,1.0
23,A_to_C_zero_shot,0.12,0.51,15.7,11.4934,1.0907,10.8362,0.4335,0.9301,1.0,1.0
24,A_to_C_zero_shot,0.12,0.51,15.7,11.9293,1.0931,11.3152,0.479,0.8642,1.0,1.0
25,A_to_C_zero_shot,0.12,0.51,15.7,12.2277,0.9125,11.6673,0.3521,0.7914,1.0,1.0
26,A_to_C_zero_shot,0.12,0.51,15.7,12.7702,1.103,12.1854,0.5181,0.8272,1.0,1.0
27,A_to_C_zero_shot,0.12,0.51,15.7,13.2874,1.102,12.6352,0.4498,0.9149,1.0,1.0
28,A_to_C_zero_shot,0.12,0.51,15.7,13.581,0.9458,13.0192,0.3839,0.7881,1.0,1.0
