step,condition,true_friction,true_effective_thrust,true_gravity,pred_x,pred_v,actual_x,actual_v,error_E_t,alignment_lambda,learned_polarity
1,A_to_A,0.88,0.85,9.8,0.6968,0.6968,0.6968,0.6968,0.005,1.0,1.0
2,A_to_A,0.88,0.85,9.8,1.7631,1.0663,1.7631,1.0663,0.005,1.0,1.0
3,A_to_A,0.88,0.85,9.8,3.423,1.6599,3.423,1.6599,0.005,1.0,1.0
4,A_to_A,0.88,0.85,9.8,5.3811,1.958,5.3811,1.958,0.005,1.0,1.0
5,A_to_A,0.88,0.85,9.8,7.6756,2.2945,7.6756,2.2945,0.005,1.0,1.0
6,A_to_A,0.88,0.85,9.8,10.4286,2.753,10.4286,2.753,0.005,1.0,1.0
7,A_to_A,0.88,0.85,9.8,13.4772,3.0487,13.4772,3.0487,0.005,1.0,1.0
8,A_to_A,0.88,0.85,9.8,16.68,3.2027,16.68,3.2027,0.005,1.0,1.0
9,A_to_A,0.88,0.85,9.8,20.1838,3.5038,20.1838,3.5038,0.005,1.0,1.0
10,A_to_A,0.88,0.85,9.8,23.9161,3.7323,23.9161,3.7323,0.005,1.0,1.0
11,A_to_A,0.88,0.85,9.8,27.6305,3.7144,27.6305,3.7144,0.005,1.0,1.0
12,A_to_A,0.88,0.85,9.8,31.6158,3.9853,31.6158,3.9853,0.005,1.0,1.0
13,A_to_A,0.88,0.85,9.8,35.9556,4.3398,35.9556,4.3398,0.005,1.0,1.0
14,A_to_A,0.88,0.85,9.8,40.4017,4.4461,40.4017,4.4461,0.005,1.0,1.0
15,A_to_A,0.88,0.85,9.8,44.8457,4.4439,44.8457,4.4439,0.005,1.0,1.0
16,A_to_A,0.88,0.85,9.8,49.2182,4.3725,49.2182,4.3725,0.005,1.0,1.0
17,A_to_A,0.88,0.85,9.8,53.819,4.6008,53.819,4.6008,0.005,1.0,1.0
18,A_to_A,0.88,0.85,9.8,58.4854,4.6664,58.4854,4.6664,0.005,1.0,1.0
19,A_to_A,0.88,0.85,9.8,63.1949,4.7094,63.1949,4.7094,0.005,1.0,1.0
20,A_to_A,0.88,0.85,9.8,67.9484,4.7535,67.9484,4.7535,0.005,1.0,1.0
21,A_to_A,0.88,0.85,9.8,72.8495,4.9011,72.8495,4.9011,0.005,1.0,1.0
22,A_to_A,0.88,0.85,9.8,77.6892,4.8397,77.6892,4.8397,0.005,1.0,1.0
23,A_to_A,0.88,0.85,9.8,82.6828,4.9936,82.6828,4.9936,0.005,1.0,1.0
24,A_to_A,0.88,0.85,9.8,87.5143,4.8316,87.5143,4.8316,0.005,1.0,1.0
25,A_to_A,0.88,0.85,9.8,92.5548,5.0405,92.5548,5.0405,0.005,1.0,1.0
26,A_to_A,0.88,0.85,9.8,97.7537,5.1989,97.7537,5.1989,0.005,1.0,1.0
