step,condition,true_friction,true_effective_thrust,true_gravity,pred_x,pred_v,actual_x,actual_v,error_E_t,alignment_lambda,learned_polarity
1,A_to_A,0.88,0.85,9.8,0.4414,0.4414,0.4414,0.4414,0.005,1.0,1.0
2,A_to_A,0.88,0.85,9.8,1.4514,1.01,1.4514,1.01,0.005,1.0,1.0
3,A_to_A,0.88,0.85,9.8,3.0506,1.5992,3.0506,1.5992,0.005,1.0,1.0
4,A_to_A,0.88,0.85,9.8,5.0947,2.0441,5.0947,2.0441,0.005,1.0,1.0
5,A_to_A,0.88,0.85,9.8,7.3267,2.232,7.3267,2.232,0.005,1.0,1.0
6,A_to_A,0.88,0.85,9.8,10.078,2.7513,10.078,2.7513,0.005,1.0,1.0
7,A_to_A,0.88,0.85,9.8,13.1567,3.0786,13.1567,3.0786,0.005,1.0,1.0
8,A_to_A,0.88,0.85,9.8,16.3658,3.2091,16.3658,3.2091,0.005,1.0,1.0
9,A_to_A,0.88,0.85,9.8,19.9764,3.6106,19.9764,3.6106,0.005,1.0,1.0
10,A_to_A,0.88,0.85,9.8,23.6194,3.643,23.6194,3.643,0.005,1.0,1.0
11,A_to_A,0.88,0.85,9.8,27.4681,3.8487,27.4681,3.8487,0.005,1.0,1.0
12,A_to_A,0.88,0.85,9.8,31.5337,4.0656,31.5337,4.0656,0.005,1.0,1.0
13,A_to_A,0.88,0.85,9.8,35.7518,4.2181,35.7518,4.2181,0.005,1.0,1.0
14,A_to_A,0.88,0.85,9.8,39.9095,4.1577,39.9095,4.1577,0.005,1.0,1.0
15,A_to_A,0.88,0.85,9.8,44.0193,4.1098,44.0193,4.1098,0.005,1.0,1.0
16,A_to_A,0.88,0.85,9.8,48.1868,4.1675,48.1868,4.1675,0.005,1.0,1.0
17,A_to_A,0.88,0.85,9.8,52.6569,4.4701,52.6569,4.4701,0.005,1.0,1.0
18,A_to_A,0.88,0.85,9.8,57.3793,4.7224,57.3793,4.7224,0.005,1.0,1.0
19,A_to_A,0.88,0.85,9.8,62.2083,4.829,62.2083,4.829,0.005,1.0,1.0
20,A_to_A,0.88,0.85,9.8,66.9229,4.7146,66.9229,4.7146,0.005,1.0,1.0
21,A_to_A,0.88,0.85,9.8,71.7614,4.8385,71.7614,4.8385,0.005,1.0,1.0
22,A_to_A,0.88,0.85,9.8,76.585,4.8236,76.585,4.8236,0.005,1.0,1.0
23,A_to_A,0.88,0.85,9.8,81.4796,4.8946,81.4796,4.8946,0.005,1.0,1.0
24,A_to_A,0.88,0.85,9.8,86.5724,5.0928,86.5724,5.0928,0.005,1.0,1.0
25,A_to_A,0.88,0.85,9.8,91.8109,5.2385,91.8109,5.2385,0.005,1.0,1.0
26,A_to_A,0.88,0.85,9.8,97.0022,5.1913,97.0022,5.1913,0.005,1.0,1.0
27,A_to_A,0.88,0.85,9.8,102.0747,5.0724,102.0747,5.0724,0.005,1.0,1.0
