step,condition,true_friction,true_effective_thrust,true_gravity,pred_x,pred_v,actual_x,actual_v,error_E_t,alignment_lambda,learned_polarity
2,A_to_B_zero_shot,0.71,-0.85,4.2,-0.1348,0.3707,-1.6799,-1.1744,2.1824,1.0,1.0
3,A_to_B_zero_shot,0.71,-0.85,4.2,-2.1347,-0.4547,-3.0925,-1.4126,1.3543,1.0,1.0
4,A_to_B_zero_shot,0.71,-0.85,4.2,-3.8209,-0.7284,-4.6101,-1.5176,1.1175,1.0,1.0
5,A_to_B_zero_shot,0.71,-0.85,4.2,-5.4937,-0.8836,-6.1395,-1.5294,0.9157,1.0,1.0
6,A_to_B_zero_shot,0.71,-0.85,4.2,-6.7818,-0.6423,-7.9289,-1.7894,1.6359,1.0,1.0
7,A_to_B_zero_shot,0.71,-0.85,4.2,-9.0293,-1.1004,-9.6736,-1.7447,0.9155,1.0,1.0
8,A_to_B_zero_shot,0.71,-0.85,4.2,-10.4115,-0.7379,-11.7098,-2.0362,1.8395,1.0,1.0
9,A_to_B_zero_shot,0.71,-0.85,4.2,-12.8838,-1.174,-13.7733,-2.0635,1.2533,1.0,1.0
10,A_to_B_zero_shot,0.71,-0.85,4.2,-15.1109,-1.3376,-15.7167,-1.9434,0.8625,1.0,1.0
11,A_to_B_zero_shot,0.71,-0.85,4.2,-16.9234,-1.2067,-17.5999,-1.8832,0.9474,1.0,1.0
12,A_to_B_zero_shot,0.71,-0.85,4.2,-18.6355,-1.0356,-19.5586,-1.9587,1.3035,1.0,1.0
13,A_to_B_zero_shot,0.71,-0.85,4.2,-20.7343,-1.1757,-21.4972,-1.9386,1.0701,1.0,1.0
14,A_to_B_zero_shot,0.71,-0.85,4.2,-22.6901,-1.1929,-23.3867,-1.8895,0.9831,1.0,1.0
15,A_to_B_zero_shot,0.71,-0.85,4.2,-24.5608,-1.1742,-25.2168,-1.8301,0.9231,1.0,1.0
16,A_to_B_zero_shot,0.71,-0.85,4.2,-26.3403,-1.1236,-27.0031,-1.7863,0.9372,1.0,1.0
17,A_to_B_zero_shot,0.71,-0.85,4.2,-28.0599,-1.0568,-28.7865,-1.7834,1.0298,1.0,1.0
18,A_to_B_zero_shot,0.71,-0.85,4.2,-29.7866,-1.0001,-30.6219,-1.8355,1.1788,1.0,1.0
19,A_to_B_zero_shot,0.71,-0.85,4.2,-31.4102,-0.7883,-32.7521,-2.1301,1.8894,1.0,1.0
20,A_to_B_zero_shot,0.71,-0.85,4.2,-33.8457,-1.0937,-35.0453,-2.2932,1.705,1.0,1.0
21,A_to_B_zero_shot,0.71,-0.85,4.2,-36.4347,-1.3895,-37.3021,-2.2568,1.2257,1.0,1.0
22,A_to_B_zero_shot,0.71,-0.85,4.2,-38.6983,-1.3962,-39.4941,-2.1921,1.1258,1.0,1.0
23,A_to_B_zero_shot,0.71,-0.85,4.2,-40.7753,-1.2811,-41.6984,-2.2043,1.3075,1.0,1.0
24,A_to_B_zero_shot,0.71,-0.85,4.2,-42.8628,-1.1644,-44.0388,-2.3404,1.663,1.0,1.0
25,A_to_B_zero_shot,0.71,-0.85,4.2,-45.2663,-1.2275,-46.5325,-2.4937,1.7953,1.0,1.0
26,A_to_B_zero_shot,0.71,-0.85,4.2,-48.013,-1.4805,-49.0171,-2.4845,1.4159,1.0,1.0
27,A_to_B_zero_shot,0.71,-0.85,4.2,-50.628,-1.6109,-51.3565,-2.3395,1.0354,1.0,1.0
28,A_to_B_zero_shot,0.71,-0.85,4.2,-52.6736,-1.317,-53.7593,-2.4028,1.5364,1.0,1.0
29,A_to_B_zero_shot,0.71,-0.85,4.2,-55.4113,-1.652,-55.9277,-2.1684,0.7286,1.0,1.0
30,A_to_B_zero_shot,0.71,-0.85,4.2,-57.354,-1.4263,-57.9492,-2.0215,0.842,1.0,1.0
31,A_to_B_zero_shot,0.71,-0.85,4.2,-58.9457,-0.9965,-60.1669,-2.2177,1.7339,1.0,1.0
32,A_to_B_zero_shot,0.71,-0.85,4.2,-61.5784,-1.4115,-62.2816,-2.1147,0.9962,1.0,1.0
33,A_to_B_zero_shot,0.71,-0.85,4.2,-63.5981,-1.3165,-64.3276,-2.0459,1.0366,1.0,1.0
34,A_to_B_zero_shot,0.71,-0.85,4.2,-65.4632,-1.1357,-66.4449,-2.1173,1.3862,1.0,1.0
35,A_to_B_zero_shot,0.71,-0.85,4.2,-67.5031,-1.0583,-68.7531,-2.3083,1.7663,1.0,1.0
36,A_to_B_zero_shot,0.71,-0.85,4.2,-70.2231,-1.4699,-70.9533,-2.2002,1.0306,1.0,1.0
37,A_to_B_zero_shot,0.71,-0.85,4.2,-72.1131,-1.1598,-73.2919,-2.3386,1.6662,1.0,1.0
38,A_to_B_zero_shot,0.71,-0.85,4.2,-74.7971,-1.5052,-75.5049,-2.213,1.0032,1.0,1.0
39,A_to_B_zero_shot,0.71,-0.85,4.2,-76.9077,-1.4028,-77.6209,-2.116,1.0058,1.0,1.0
40,A_to_B_zero_shot,0.71,-0.85,4.2,-78.7002,-1.0793,-79.906,-2.2851,1.7056,1.0,1.0
1,A_to_C_zero_shot,0.12,0.51,15.7,0.8418,0.8418,0.5051,0.5051,0.478,1.0,1.0
2,A_to_C_zero_shot,0.12,0.51,15.7,1.4722,0.9671,0.8793,0.3742,0.8444,1.0,1.0
3,A_to_C_zero_shot,0.12,0.51,15.7,1.9056,1.0263,1.3424,0.4631,0.7965,1.0,1.0
4,A_to_C_zero_shot,0.12,0.51,15.7,2.1819,0.8394,1.6571,0.3147,0.7423,1.0,1.0
5,A_to_C_zero_shot,0.12,0.51,15.7,2.3671,0.7099,1.9547,0.2976,0.5811,1.0,1.0
6,A_to_C_zero_shot,0.12,0.51,15.7,2.8464,0.8918,2.3683,0.4136,0.6838,1.0,1.0
7,A_to_C_zero_shot,0.12,0.51,15.7,3.3152,0.9469,2.7677,0.3994,0.7796,1.0,1.0
8,A_to_C_zero_shot,0.12,0.51,15.7,3.9411,1.1734,3.3088,0.5411,0.9026,1.0,1.0
9,A_to_C_zero_shot,0.12,0.51,15.7,4.2684,0.9596,3.6638,0.355,0.8516,1.0,1.0
10,A_to_C_zero_shot,0.12,0.51,15.7,4.5474,0.8836,4.0491,0.3853,0.7089,1.0,1.0
11,A_to_C_zero_shot,0.12,0.51,15.7,4.8455,0.7964,4.3697,0.3206,0.6728,1.0,1.0
12,A_to_C_zero_shot,0.12,0.51,15.7,5.0839,0.7141,4.6674,0.2977,0.5825,1.0,1.0
13,A_to_C_zero_shot,0.12,0.51,15.7,5.3587,0.6913,4.9607,0.2934,0.5606,1.0,1.0
14,A_to_C_zero_shot,0.12,0.51,15.7,5.802,0.8413,5.3458,0.3851,0.6403,1.0,1.0
15,A_to_C_zero_shot,0.12,0.51,15.7,6.4702,1.1244,5.8634,0.5175,0.8715,1.0,1.0
16,A_to_C_zero_shot,0.12,0.51,15.7,7.1267,1.2633,6.4102,0.5468,1.0156,1.0,1.0
17,A_to_C_zero_shot,0.12,0.51,15.7,7.5241,1.114,6.8555,0.4453,0.9432,1.0,1.0
18,A_to_C_zero_shot,0.12,0.51,15.7,7.9544,1.0989,7.3332,0.4777,0.8799,1.0,1.0
19,A_to_C_zero_shot,0.12,0.51,15.7,8.4156,1.0825,7.7877,0.4546,0.8835,1.0,1.0
20,A_to_C_zero_shot,0.12,0.51,15.7,8.6514,0.8636,8.1204,0.3327,0.7568,1.0,1.0
21,A_to_C_zero_shot,0.12,0.51,15.7,8.9959,0.8754,8.5099,0.3895,0.6903,1.0,1.0
22,A_to_C_zero_shot,0.12,0.51,15.7,9.6992,1.1892,9.0646,0.5546,0.8965,1.0,1.0
23,A_to_C_zero_shot,0.12,0.51,15.7,10.1281,1.0635,9.4764,0.4118,0.9223,1.0,1.0
24,A_to_C_zero_shot,0.12,0.51,15.7,10.3145,0.8381,9.8112,0.3348,0.702,1.0,1.0
25,A_to_C_zero_shot,0.12,0.51,15.7,10.9211,1.1099,10.3405,0.5293,0.823,1.0,1.0
26,A_to_C_zero_shot,0.12,0.51,15.7,11.4322,1.0916,10.7796,0.439,0.9264,1.0,1.0
27,A_to_C_zero_shot,0.12,0.51,15.7,11.79,1.0105,11.2067,0.4272,0.8276,1.0,1.0
28,A_to_C_zero_shot,0.12,0.51,15.7,12.2679,1.0612,11.6692,0.4624,0.846,1.0,1.0
29,A_to_C_zero_shot,0.12,0.51,15.7,12.5376,0.8685,12.0016,0.3324,0.761,1.0,1.0
30,A_to_C_zero_shot,0.12,0.51,15.7,12.9927,0.9911,12.4606,0.459,0.7541,1.0,1.0
31,A_to_C_zero_shot,0.12,0.51,15.7,13.4338,0.9732,12.8572,0.3966,0.82,1.0,1.0
32,A_to_C_zero_shot,0.12,0.51,15.7,13.9847,1.1274,13.3719,0.5146,0.8632,1.0,1.0
33,A_to_C_zero_shot,0.12,0.51,15.7,14.2992,0.9273,13.7183,0.3464,0.8154,1.0,1.0
34,A_to_C_zero_shot,0.12,0.51,15.7,14.8703,1.152,14.2681,0.5498,0.8574,1.0,1.0
35,A_to_C_zero_shot,0.12,0.51,15.7,15.2193,0.9512,14.6145,0.3464,0.8476,1.0,1.0
36,A_to_C_zero_shot,0.12,0.51,15.7,15.7022,1.0877,15.1258,0.5113,0.8137,1.0,1.0
37,A_to_C_zero_shot,0.12,0.51,15.7,16.3244,1.1986,15.6363,0.5105,0.9656,1.0,1.0
38,A_to_C_zero_shot,0.12,0.51,15.7,16.7926,1.1562,16.1218,0.4854,0.9538,1.0,1.0
39,A_to_C_zero_shot,0.12,0.51,15.7,17.1201,0.9983,16.5227,0.4009,0.8441,1.0,1.0
40,A_to_C_zero_shot,0.12,0.51,15.7,17.4275,0.9048,16.902,0.3793,0.7449,1.0,1.0
1,A_to_B_prime_adapt,0.71,-0.85,4.2,0.4986,0.4986,-0.4986,-0.4986,1.4111,0.6,1.0
2,A_to_B_prime_adapt,0.71,-0.85,4.2,-0.1804,0.3181,-1.6094,-1.1109,2.0202,0.28,1.0
3,A_to_B_prime_adapt,0.71,-0.85,4.2,-1.7973,-0.1879,-3.1878,-1.5784,1.9664,0.024,1.0
4,A_to_B_prime_adapt,0.71,-0.85,4.2,-3.8655,-0.6776,-5.0199,-1.832,1.6323,-0.1808,1.0
5,A_to_B_prime_adapt,0.71,-0.85,4.2,-6.0627,-1.0428,-6.89,-1.8701,1.1699,-0.3446,1.0
6,A_to_B_prime_adapt,0.71,-0.85,4.2,-8.0858,-1.1958,-8.6676,-1.7776,0.8236,-0.4757,1.0
7,A_to_B_prime_adapt,0.71,-0.85,4.2,-9.4178,-0.7502,-10.7438,-2.0762,1.8757,-0.5806,-1.0
8,A_to_B_prime_adapt,0.71,-0.85,4.2,-13.5454,-2.8016,-13.0471,-2.3033,0.7052,-0.6645,-1.0
9,A_to_B_prime_adapt,0.71,-0.85,4.2,-15.9688,-2.9217,-15.4987,-2.4516,0.6641,-0.7316,-1.0
10,A_to_B_prime_adapt,0.71,-0.85,4.2,-18.4733,-2.9746,-18.0479,-2.5492,0.6017,-0.7853,-1.0
11,A_to_B_prime_adapt,0.71,-0.85,4.2,-20.6774,-2.6296,-20.3013,-2.2535,0.5316,-0.8282,-1.0
12,A_to_B_prime_adapt,0.71,-0.85,4.2,-22.9736,-2.6723,-22.6909,-2.3896,0.3997,-0.8626,-1.0
13,A_to_B_prime_adapt,0.71,-0.85,4.2,-25.3771,-2.6862,-25.1223,-2.4313,0.3604,-0.89,-1.0
14,A_to_B_prime_adapt,0.71,-0.85,4.2,-27.5365,-2.4142,-27.316,-2.1937,0.3119,-0.912,-1.0
15,A_to_B_prime_adapt,0.71,-0.85,4.2,-29.5979,-2.2819,-29.4287,-2.1127,0.2387,-0.9296,-1.0
16,A_to_B_prime_adapt,0.71,-0.85,4.2,-31.8317,-2.403,-31.6932,-2.2645,0.1978,-0.9437,-1.0
17,A_to_B_prime_adapt,0.71,-0.85,4.2,-33.9217,-2.2285,-33.7954,-2.1022,0.1799,-0.955,-1.0
18,A_to_B_prime_adapt,0.71,-0.85,4.2,-35.9594,-2.164,-35.8598,-2.0643,0.1409,-0.964,-1.0
19,A_to_B_prime_adapt,0.71,-0.85,4.2,-38.0442,-2.1845,-37.961,-2.1012,0.118,-0.9712,-1.0
20,A_to_B_prime_adapt,0.71,-0.85,4.2,-40.166,-2.205,-40.094,-2.133,0.1019,-0.9769,-1.0
21,A_to_B_prime_adapt,0.71,-0.85,4.2,-42.4249,-2.3309,-42.3627,-2.2687,0.088,-0.9816,-1.0
22,A_to_B_prime_adapt,0.71,-0.85,4.2,-44.6436,-2.2809,-44.5873,-2.2246,0.0795,-0.9852,-1.0
23,A_to_B_prime_adapt,0.71,-0.85,4.2,-46.8671,-2.2798,-46.8202,-2.2329,0.0662,-0.9882,-1.0
24,A_to_B_prime_adapt,0.71,-0.85,4.2,-48.8714,-2.0512,-48.8314,-2.0112,0.0573,-0.9906,-1.0
25,A_to_B_prime_adapt,0.71,-0.85,4.2,-51.0867,-2.2553,-51.0561,-2.2247,0.0433,-0.9924,-1.0
26,A_to_B_prime_adapt,0.71,-0.85,4.2,-53.3728,-2.3167,-53.344,-2.2879,0.0429,-0.994,-1.0
27,A_to_B_prime_adapt,0.71,-0.85,4.2,-55.8407,-2.4967,-55.8155,-2.4715,0.0343,-0.9952,-1.0
28,A_to_B_prime_adapt,0.71,-0.85,4.2,-58.2608,-2.4453,-58.2376,-2.4221,0.0317,-0.9961,-1.0
29,A_to_B_prime_adapt,0.71,-0.85,4.2,-60.4376,-2.2,-60.4183,-2.1807,0.0269,-0.9969,-1.0
30,A_to_B_prime_adapt,0.71,-0.85,4.2,-62.7899,-2.3717,-62.7752,-2.3569,0.019,-0.9975,-1.0
31,A_to_B_prime_adapt,0.71,-0.85,4.2,-65.0439,-2.2687,-65.0303,-2.2552,0.0174,-0.998,-1.0
32,A_to_B_prime_adapt,0.71,-0.85,4.2,-67.1207,-2.0904,-67.1097,-2.0793,0.0147,-0.9984,-1.0
33,A_to_B_prime_adapt,0.71,-0.85,4.2,-69.2813,-2.1716,-69.2726,-2.1629,0.0134,-0.9987,-1.0
34,A_to_B_prime_adapt,0.71,-0.85,4.2,-71.5771,-2.3045,-71.5695,-2.2968,0.0112,-0.999,-1.0
35,A_to_B_prime_adapt,0.71,-0.85,4.2,-73.7832,-2.2137,-73.7763,-2.2068,0.0104,-0.9992,-1.0
36,A_to_B_prime_adapt,0.71,-0.85,4.2,-76.1172,-2.341,-76.1116,-2.3353,0.0083,-0.9994,-1.0
37,A_to_B_prime_adapt,0.71,-0.85,4.2,-78.613,-2.5014,-78.6079,-2.4963,0.0056,-0.9995,-1.0
38,A_to_B_prime_adapt,0.71,-0.85,4.2,-81.0613,-2.4533,-81.0567,-2.4487,0.0061,-0.9996,-1.0
39,A_to_B_prime_adapt,0.71,-0.85,4.2,-83.623,-2.5664,-83.6192,-2.5625,0.0053,-0.9997,-1.0
40,A_to_B_prime_adapt,0.71,-0.85,4.2,-85.9091,-2.2899,-85.9056,-2.2865,0.003,-0.9997,-1.0
