step,condition,true_friction,true_effective_thrust,true_gravity,pred_x,pred_v,actual_x,actual_v,error_E_t,alignment_lambda,learned_polarity
1,A_to_A,0.88,0.85,9.8,0.7149,0.7149,0.7149,0.7149,0.005,1.0,1.0
2,A_to_A,0.88,0.85,9.8,2.1267,1.4119,2.1267,1.4119,0.005,1.0,1.0
3,A_to_A,0.88,0.85,9.8,4.1489,2.0221,4.1489,2.0221,0.005,1.0,1.0
4,A_to_A,0.88,0.85,9.8,6.5103,2.3614,6.5103,2.3614,0.005,1.0,1.0
5,A_to_A,0.88,0.85,9.8,9.2377,2.7274,9.2377,2.7274,0.005,1.0,1.0
6,A_to_A,0.88,0.85,9.8,12.3182,3.0804,12.3182,3.0804,0.005,1.0,1.0
7,A_to_A,0.88,0.85,9.8,15.5738,3.2556,15.5738,3.2556,0.005,1.0,1.0
8,A_to_A,0.88,0.85,9.8,19.0524,3.4786,19.0524,3.4786,0.005,1.0,1.0
9,A_to_A,0.88,0.85,9.8,22.9463,3.894,22.9463,3.894,0.005,1.0,1.0
10,A_to_A,0.88,0.85,9.8,26.8367,3.8904,26.8367,3.8904,0.005,1.0,1.0
11,A_to_A,0.88,0.85,9.8,30.7172,3.8805,30.7172,3.8805,0.005,1.0,1.0
12,A_to_A,0.88,0.85,9.8,34.8567,4.1394,34.8567,4.1394,0.005,1.0,1.0
13,A_to_A,0.88,0.85,9.8,39.2758,4.4191,39.2758,4.4191,0.005,1.0,1.0
14,A_to_A,0.88,0.85,9.8,43.8332,4.5574,43.8332,4.5574,0.005,1.0,1.0
15,A_to_A,0.88,0.85,9.8,48.2832,4.45,48.2832,4.45,0.005,1.0,1.0
16,A_to_A,0.88,0.85,9.8,52.8013,4.5182,52.8013,4.5182,0.005,1.0,1.0
17,A_to_A,0.88,0.85,9.8,57.2061,4.4047,57.2061,4.4047,0.005,1.0,1.0
18,A_to_A,0.88,0.85,9.8,61.5364,4.3303,61.5364,4.3303,0.005,1.0,1.0
19,A_to_A,0.88,0.85,9.8,66.0186,4.4822,66.0186,4.4822,0.005,1.0,1.0
20,A_to_A,0.88,0.85,9.8,70.4557,4.4371,70.4557,4.4371,0.005,1.0,1.0
21,A_to_A,0.88,0.85,9.8,75.151,4.6954,75.151,4.6954,0.005,1.0,1.0
22,A_to_A,0.88,0.85,9.8,79.8006,4.6495,79.8006,4.6495,0.005,1.0,1.0
23,A_to_A,0.88,0.85,9.8,84.6227,4.8221,84.6227,4.8221,0.005,1.0,1.0
