step,condition,true_friction,true_effective_thrust,true_gravity,pred_x,pred_v,actual_x,actual_v,error_E_t,alignment_lambda,learned_polarity
21,A_to_B_prime_adapt,0.71,-0.85,4.2,-40.1313,-1.9767,-40.0774,-1.9228,0.0772,-0.9816,-1.0
22,A_to_B_prime_adapt,0.71,-0.85,4.2,-42.2089,-2.1315,-42.1639,-2.0865,0.0646,-0.9852,-1.0
23,A_to_B_prime_adapt,0.71,-0.85,4.2,-44.2125,-2.0486,-44.1709,-2.007,0.0575,-0.9882,-1.0
24,A_to_B_prime_adapt,0.71,-0.85,4.2,-46.4704,-2.2995,-46.4364,-2.2655,0.0486,-0.9906,-1.0
25,A_to_B_prime_adapt,0.71,-0.85,4.2,-48.9131,-2.4768,-48.8805,-2.4441,0.048,-0.9924,-1.0
26,A_to_B_prime_adapt,0.71,-0.85,4.2,-51.4134,-2.5329,-51.3835,-2.503,0.0439,-0.994,-1.0
27,A_to_B_prime_adapt,0.71,-0.85,4.2,-53.7073,-2.3238,-53.6812,-2.2977,0.0373,-0.9952,-1.0
28,A_to_B_prime_adapt,0.71,-0.85,4.2,-55.8787,-2.1975,-55.8583,-2.1771,0.0299,-0.9961,-1.0
29,A_to_B_prime_adapt,0.71,-0.85,4.2,-57.9781,-2.1197,-57.9617,-2.1033,0.0221,-0.9969,-1.0
30,A_to_B_prime_adapt,0.71,-0.85,4.2,-60.1234,-2.1618,-60.11,-2.1483,0.0197,-0.9975,-1.0
31,A_to_B_prime_adapt,0.71,-0.85,4.2,-62.0871,-1.9771,-62.0754,-1.9654,0.0159,-0.998,-1.0
32,A_to_B_prime_adapt,0.71,-0.85,4.2,-64.2942,-2.2188,-64.2851,-2.2097,0.0132,-0.9984,-1.0
33,A_to_B_prime_adapt,0.71,-0.85,4.2,-66.3486,-2.0635,-66.3399,-2.0548,0.0129,-0.9987,-1.0
34,A_to_B_prime_adapt,0.71,-0.85,4.2,-68.3369,-1.997,-68.33,-1.9901,0.0104,-0.999,-1.0
35,A_to_B_prime_adapt,0.71,-0.85,4.2,-70.5239,-2.1939,-70.5182,-2.1883,0.0102,-0.9992,-1.0
36,A_to_B_prime_adapt,0.71,-0.85,4.2,-72.7601,-2.2418,-72.7548,-2.2365,0.0081,-0.9994,-1.0
37,A_to_B_prime_adapt,0.71,-0.85,4.2,-75.0866,-2.3318,-75.082,-2.3272,0.0065,-0.9995,-1.0
38,A_to_B_prime_adapt,0.71,-0.85,4.2,-77.2567,-2.1747,-77.2526,-2.1707,0.007,-0.9996,-1.0
39,A_to_B_prime_adapt,0.71,-0.85,4.2,-79.5453,-2.2927,-79.542,-2.2894,0.0038,-0.9997,-1.0
40,A_to_B_prime_adapt,0.71,-0.85,4.2,-81.7277,-2.1856,-81.7248,-2.1827,0.0039,-0.9997,-1.0
