step,condition,true_friction,true_effective_thrust,true_gravity,pred_x,pred_v,actual_x,actual_v,error_E_t,alignment_lambda,learned_polarity
12,A_to_B_zero_shot,0.71,-0.85,4.2,-17.8791,-0.9801,-18.7832,-1.8842,1.2867,1.0,1.0
13,A_to_B_zero_shot,0.71,-0.85,4.2,-19.9279,-1.1447,-20.6343,-1.8511,1.0006,1.0,1.0
14,A_to_B_zero_shot,0.71,-0.85,4.2,-21.7667,-1.1323,-22.4453,-1.811,0.9604,1.0,1.0
15,A_to_B_zero_shot,0.71,-0.85,4.2,-23.3264,-0.881,-24.4438,-1.9985,1.5811,1.0,1.0
16,A_to_B_zero_shot,0.71,-0.85,4.2,-25.5689,-1.1251,-26.4962,-2.0524,1.3126,1.0,1.0
17,A_to_B_zero_shot,0.71,-0.85,4.2,-27.7715,-1.2753,-28.4843,-1.9881,1.0106,1.0,1.0
18,A_to_B_zero_shot,0.71,-0.85,4.2,-29.5839,-1.0996,-30.5458,-2.0615,1.3603,1.0,1.0
19,A_to_B_zero_shot,0.71,-0.85,4.2,-31.606,-1.0602,-32.7633,-2.2175,1.6242,1.0,1.0
20,A_to_B_zero_shot,0.71,-0.85,4.2,-34.0866,-1.3234,-34.9657,-2.2025,1.2513,1.0,1.0
21,A_to_B_zero_shot,0.71,-0.85,4.2,-36.3761,-1.4104,-37.0573,-2.0915,0.9621,1.0,1.0
22,A_to_B_zero_shot,0.71,-0.85,4.2,-38.2938,-1.2365,-39.1463,-2.089,1.2063,1.0,1.0
23,A_to_B_zero_shot,0.71,-0.85,4.2,-40.454,-1.3077,-41.1602,-2.0139,1.0059,1.0,1.0
24,A_to_B_zero_shot,0.71,-0.85,4.2,-42.2955,-1.1353,-43.2269,-2.0667,1.3112,1.0,1.0
25,A_to_B_zero_shot,0.71,-0.85,4.2,-44.6072,-1.3803,-45.1327,-1.9058,0.7431,1.0,1.0
26,A_to_B_zero_shot,0.71,-0.85,4.2,-46.2964,-1.1637,-46.9993,-1.8666,0.9977,1.0,1.0
27,A_to_B_zero_shot,0.71,-0.85,4.2,-48.1185,-1.1192,-48.8479,-1.8486,1.0335,1.0,1.0
28,A_to_B_zero_shot,0.71,-0.85,4.2,-50.0279,-1.18,-50.6073,-1.7593,0.8173,1.0,1.0
29,A_to_B_zero_shot,0.71,-0.85,4.2,-51.336,-0.7288,-52.6758,-2.0685,1.8807,1.0,1.0
30,A_to_B_zero_shot,0.71,-0.85,4.2,-53.8998,-1.2241,-54.7407,-2.0649,1.1831,1.0,1.0
31,A_to_B_zero_shot,0.71,-0.85,4.2,-55.7499,-1.0092,-57.0147,-2.274,1.7836,1.0,1.0
32,A_to_B_zero_shot,0.71,-0.85,4.2,-58.2743,-1.2596,-59.3707,-2.356,1.5433,1.0,1.0
33,A_to_B_zero_shot,0.71,-0.85,4.2,-60.809,-1.4382,-61.6786,-2.3079,1.2327,1.0,1.0
34,A_to_B_zero_shot,0.71,-0.85,4.2,-62.9132,-1.2346,-64.1136,-2.435,1.6995,1.0,1.0
35,A_to_B_zero_shot,0.71,-0.85,4.2,-65.4489,-1.3354,-66.6498,-2.5362,1.7023,1.0,1.0
36,A_to_B_zero_shot,0.71,-0.85,4.2,-68.1775,-1.5277,-69.1547,-2.5049,1.3799,1.0,1.0
37,A_to_B_zero_shot,0.71,-0.85,4.2,-70.5942,-1.4395,-71.6979,-2.5433,1.5552,1.0,1.0
38,A_to_B_zero_shot,0.71,-0.85,4.2,-73.2866,-1.5887,-74.1531,-2.4551,1.2182,1.0,1.0
39,A_to_B_zero_shot,0.71,-0.85,4.2,-75.6103,-1.4573,-76.5995,-2.4464,1.3973,1.0,1.0
40,A_to_B_zero_shot,0.71,-0.85,4.2,-77.9351,-1.3356,-79.1536,-2.5541,1.7196,1.0,1.0
1,A_to_C_zero_shot,0.12,0.51,15.7,0.8314,0.8314,0.4989,0.4989,0.4822,1.0,1.0
2,A_to_C_zero_shot,0.12,0.51,15.7,1.7716,1.2727,1.059,0.5601,1.0138,1.0,1.0
3,A_to_C_zero_shot,0.12,0.51,15.7,2.2609,1.202,1.5516,0.4926,1.0134,1.0,1.0
4,A_to_C_zero_shot,0.12,0.51,15.7,2.4644,0.9128,1.8983,0.3467,0.8036,1.0,1.0
5,A_to_C_zero_shot,0.12,0.51,15.7,3.04,1.1417,2.4418,0.5436,0.845,1.0,1.0
6,A_to_C_zero_shot,0.12,0.51,15.7,3.4163,0.9744,2.8047,0.3629,0.8633,1.0,1.0
7,A_to_C_zero_shot,0.12,0.51,15.7,3.819,1.0143,3.2652,0.4605,0.7756,1.0,1.0
8,A_to_C_zero_shot,0.12,0.51,15.7,4.4897,1.2244,3.812,0.5468,0.9549,1.0,1.0
9,A_to_C_zero_shot,0.12,0.51,15.7,4.8111,0.999,4.1884,0.3763,0.8919,1.0,1.0
10,A_to_C_zero_shot,0.12,0.51,15.7,4.9501,0.7618,4.4919,0.3035,0.6483,1.0,1.0
11,A_to_C_zero_shot,0.12,0.51,15.7,5.5564,1.0646,5.0068,0.5149,0.7841,1.0,1.0
12,A_to_C_zero_shot,0.12,0.51,15.7,6.2177,1.2109,5.5232,0.5164,0.9881,1.0,1.0
13,A_to_C_zero_shot,0.12,0.51,15.7,6.7758,1.2526,6.0641,0.5408,0.9968,1.0,1.0
14,A_to_C_zero_shot,0.12,0.51,15.7,7.0507,0.9866,6.4354,0.3713,0.867,1.0,1.0
15,A_to_C_zero_shot,0.12,0.51,15.7,7.4725,1.0371,6.9062,0.4708,0.7958,1.0,1.0
16,A_to_C_zero_shot,0.12,0.51,15.7,8.0742,1.1681,7.4149,0.5088,0.9416,1.0,1.0
17,A_to_C_zero_shot,0.12,0.51,15.7,8.488,1.0731,7.8512,0.4363,0.8994,1.0,1.0
18,A_to_C_zero_shot,0.12,0.51,15.7,8.6747,0.8235,8.1673,0.3161,0.7174,1.0,1.0
19,A_to_C_zero_shot,0.12,0.51,15.7,9.1231,0.9558,8.6118,0.4445,0.7131,1.0,1.0
20,A_to_C_zero_shot,0.12,0.51,15.7,9.6864,1.0746,9.0752,0.4634,0.8651,1.0,1.0
21,A_to_C_zero_shot,0.12,0.51,15.7,9.967,0.8918,9.4212,0.346,0.7663,1.0,1.0
22,A_to_C_zero_shot,0.12,0.51,15.7,10.373,0.9517,9.8511,0.4299,0.7445,1.0,1.0
23,A_to_C_zero_shot,0.12,0.51,15.7,10.6589,0.8078,10.1604,0.3093,0.7099,1.0,1.0
24,A_to_C_zero_shot,0.12,0.51,15.7,10.8937,0.7333,10.4742,0.3138,0.5853,1.0,1.0
25,A_to_C_zero_shot,0.12,0.51,15.7,11.4063,0.9321,10.9054,0.4312,0.7019,1.0,1.0
26,A_to_C_zero_shot,0.12,0.51,15.7,11.8421,0.9367,11.2915,0.3861,0.7847,1.0,1.0
27,A_to_C_zero_shot,0.12,0.51,15.7,12.1556,0.8641,11.6524,0.3609,0.6986,1.0,1.0
28,A_to_C_zero_shot,0.12,0.51,15.7,12.4355,0.783,11.975,0.3226,0.6523,1.0,1.0
29,A_to_C_zero_shot,0.12,0.51,15.7,12.7325,0.7575,12.2979,0.3229,0.6071,1.0,1.0
30,A_to_C_zero_shot,0.12,0.51,15.7,13.2248,0.9269,12.7223,0.4244,0.7035,1.0,1.0
31,A_to_C_zero_shot,0.12,0.51,15.7,13.7052,0.9829,13.1389,0.4166,0.8063,1.0,1.0
32,A_to_C_zero_shot,0.12,0.51,15.7,13.9589,0.82,13.461,0.3221,0.6975,1.0,1.0
33,A_to_C_zero_shot,0.12,0.51,15.7,14.5439,1.083,13.9793,0.5184,0.7999,1.0,1.0
34,A_to_C_zero_shot,0.12,0.51,15.7,15.216,1.2367,14.5098,0.5305,1.0027,1.0,1.0
35,A_to_C_zero_shot,0.12,0.51,15.7,15.5812,1.0714,14.9362,0.4264,0.9131,1.0,1.0
36,A_to_C_zero_shot,0.12,0.51,15.7,16.108,1.1718,15.4653,0.5291,0.906,1.0,1.0
37,A_to_C_zero_shot,0.12,0.51,15.7,16.4309,0.9656,15.8288,0.3635,0.855,1.0,1.0
38,A_to_C_zero_shot,0.12,0.51,15.7,16.7176,0.8887,16.2138,0.385,0.7172,1.0,1.0
39,A_to_C_zero_shot,0.12,0.51,15.7,17.2078,0.9941,16.6531,0.4394,0.7909,1.0,1.0
40,A_to_C_zero_shot,0.12,0.51,15.7,17.4671,0.814,16.9623,0.3091,0.7095,1.0,1.0
1,A_to_B_prime_adapt,0.71,-0.85,4.2,0.5575,0.5575,-0.5575,-0.5575,1.5758,0.6,1.0
2,A_to_B_prime_adapt,0.71,-0.85,4.2,-0.319,0.2385,-1.6825,-1.125,1.9279,0.28,1.0
3,A_to_B_prime_adapt,0.71,-0.85,4.2,-2.0417,-0.3592,-3.112,-1.4295,1.5144,0.024,1.0
4,A_to_B_prime_adapt,0.71,-0.85,4.2,-3.5848,-0.4728,-4.9122,-1.8002,1.8776,-0.1808,1.0
5,A_to_B_prime_adapt,0.71,-0.85,4.2,-5.9197,-1.0075,-6.767,-1.8548,1.1985,-0.3446,1.0
6,A_to_B_prime_adapt,0.71,-0.85,4.2,-7.7078,-0.9408,-8.7752,-2.0082,1.5066,-0.4757,1.0
7,A_to_B_prime_adapt,0.71,-0.85,4.2,-9.8298,-1.0546,-10.9137,-2.1385,1.5321,-0.5806,-1.0
8,A_to_B_prime_adapt,0.71,-0.85,4.2,-13.7581,-2.8445,-13.2449,-2.3312,0.7253,-0.6645,-1.0
9,A_to_B_prime_adapt,0.71,-0.85,4.2,-15.9993,-2.7544,-15.5236,-2.2787,0.6735,-0.7316,-1.0
10,A_to_B_prime_adapt,0.71,-0.85,4.2,-18.3305,-2.807,-17.9351,-2.4116,0.5587,-0.7853,-1.0
11,A_to_B_prime_adapt,0.71,-0.85,4.2,-20.7625,-2.8274,-20.4067,-2.4716,0.5024,-0.8282,-1.0
12,A_to_B_prime_adapt,0.71,-0.85,4.2,-22.9564,-2.5497,-22.6464,-2.2396,0.4378,-0.8626,-1.0
13,A_to_B_prime_adapt,0.71,-0.85,4.2,-25.2281,-2.5817,-24.9892,-2.3428,0.3369,-0.89,-1.0
14,A_to_B_prime_adapt,0.71,-0.85,4.2,-27.3467,-2.3575,-27.1342,-2.145,0.3016,-0.912,-1.0
15,A_to_B_prime_adapt,0.71,-0.85,4.2,-29.2827,-2.1485,-29.1173,-1.9831,0.2351,-0.9296,-1.0
16,A_to_B_prime_adapt,0.71,-0.85,4.2,-31.1558,-2.0385,-31.0258,-1.9085,0.1853,-0.9437,-1.0
17,A_to_B_prime_adapt,0.71,-0.85,4.2,-33.2956,-2.2698,-33.1891,-2.1633,0.1496,-0.955,-1.0
18,A_to_B_prime_adapt,0.71,-0.85,4.2,-35.4016,-2.2125,-35.299,-2.1099,0.146,-0.964,-1.0
19,A_to_B_prime_adapt,0.71,-0.85,4.2,-37.571,-2.272,-37.4859,-2.1869,0.1212,-0.9712,-1.0
20,A_to_B_prime_adapt,0.71,-0.85,4.2,-39.9365,-2.4506,-39.8615,-2.3756,0.1066,-0.9769,-1.0
21,A_to_B_prime_adapt,0.71,-0.85,4.2,-42.1188,-2.2573,-42.0495,-2.188,0.0974,-0.9816,-1.0
22,A_to_B_prime_adapt,0.71,-0.85,4.2,-44.21,-2.1605,-44.1558,-2.1062,0.076,-0.9852,-1.0
23,A_to_B_prime_adapt,0.71,-0.85,4.2,-46.1304,-1.9747,-46.086,-1.9303,0.0652,-0.9882,-1.0
24,A_to_B_prime_adapt,0.71,-0.85,4.2,-48.2688,-2.1828,-48.2342,-2.1482,0.0492,-0.9906,-1.0
25,A_to_B_prime_adapt,0.71,-0.85,4.2,-50.5576,-2.3234,-50.5248,-2.2907,0.0472,-0.9924,-1.0
26,A_to_B_prime_adapt,0.71,-0.85,4.2,-52.6732,-2.1484,-52.6436,-2.1187,0.0397,-0.994,-1.0
27,A_to_B_prime_adapt,0.71,-0.85,4.2,-54.8445,-2.2009,-54.8211,-2.1776,0.0317,-0.9952,-1.0
28,A_to_B_prime_adapt,0.71,-0.85,4.2,-57.2112,-2.3901,-57.1908,-2.3697,0.0289,-0.9961,-1.0
29,A_to_B_prime_adapt,0.71,-0.85,4.2,-59.6403,-2.4495,-59.6214,-2.4306,0.0272,-0.9969,-1.0
30,A_to_B_prime_adapt,0.71,-0.85,4.2,-62.0655,-2.4441,-62.049,-2.4276,0.0232,-0.9975,-1.0
31,A_to_B_prime_adapt,0.71,-0.85,4.2,-64.4986,-2.4496,-64.4846,-2.4357,0.0197,-0.998,-1.0
32,A_to_B_prime_adapt,0.71,-0.85,4.2,-67.0042,-2.5195,-66.9922,-2.5076,0.0155,-0.9984,-1.0
33,A_to_B_prime_adapt,0.71,-0.85,4.2,-69.3368,-2.3446,-69.3264,-2.3341,0.0157,-0.9987,-1.0
34,A_to_B_prime_adapt,0.71,-0.85,4.2,-71.6714,-2.3451,-71.6632,-2.3368,0.0112,-0.999,-1.0
35,A_to_B_prime_adapt,0.71,-0.85,4.2,-74.1355,-2.4723,-74.1285,-2.4653,0.0097,-0.9992,-1.0
36,A_to_B_prime_adapt,0.71,-0.85,4.2,-76.4081,-2.2796,-76.4018,-2.2733,0.0081,-0.9994,-1.0
37,A_to_B_prime_adapt,0.71,-0.85,4.2,-78.5845,-2.1828,-78.5796,-2.1778,0.0046,-0.9995,-1.0
38,A_to_B_prime_adapt,0.71,-0.85,4.2,-80.937,-2.3574,-80.9329,-2.3533,0.0033,-0.9996,-1.0
39,A_to_B_prime_adapt,0.71,-0.85,4.2,-83.2026,-2.2697,-83.1989,-2.266,0.0037,-0.9997,-1.0
40,A_to_B_prime_adapt,0.71,-0.85,4.2,-85.3564,-2.1575,-85.3534,-2.1544,0.0054,-0.9997,-1.0
