step,condition,true_friction,true_effective_thrust,true_gravity,pred_x,pred_v,actual_x,actual_v,error_E_t,alignment_lambda,learned_polarity
25,A_to_A,0.88,0.85,9.8,95.8825,4.8865,95.8825,4.8865,0.005,1.0,1.0
26,A_to_A,0.88,0.85,9.8,100.6344,4.7519,100.6344,4.7519,0.005,1.0,1.0
27,A_to_A,0.88,0.85,9.8,105.5355,4.9012,105.5355,4.9012,0.005,1.0,1.0
28,A_to_A,0.88,0.85,9.8,110.4594,4.9238,110.4594,4.9238,0.005,1.0,1.0
29,A_to_A,0.88,0.85,9.8,115.3567,4.8973,115.3567,4.8973,0.005,1.0,1.0
30,A_to_A,0.88,0.85,9.8,120.2725,4.9159,120.2725,4.9159,0.005,1.0,1.0
31,A_to_A,0.88,0.85,9.8,125.3283,5.0557,125.3283,5.0557,0.005,1.0,1.0
32,A_to_A,0.88,0.85,9.8,130.6131,5.2848,130.6131,5.2848,0.005,1.0,1.0
33,A_to_A,0.88,0.85,9.8,135.7325,5.1194,135.7325,5.1194,0.005,1.0,1.0
34,A_to_A,0.88,0.85,9.8,140.9392,5.2067,140.9392,5.2067,0.005,1.0,1.0
35,A_to_A,0.88,0.85,9.8,146.3497,5.4106,146.3497,5.4106,0.005,1.0,1.0
36,A_to_A,0.88,0.85,9.8,151.6345,5.2847,151.6345,5.2847,0.005,1.0,1.0
37,A_to_A,0.88,0.85,9.8,156.883,5.2486,156.883,5.2486,0.005,1.0,1.0
38,A_to_A,0.88,0.85,9.8,162.2109,5.3279,162.2109,5.3279,0.005,1.0,1.0
39,A_to_A,0.88,0.85,9.8,167.4826,5.2717,167.4826,5.2717,0.005,1.0,1.0
40,A_to_A,0.88,0.85,9.8,172.8542,5.3716,172.8542,5.3716,0.005,1.0,1.0
1,A_to_B_zero_shot,0.71,-0.85,4.2,0.499,0.499,-0.499,-0.499,1.4109,1.0,1.0
2,A_to_B_zero_shot,0.71,-0.85,4.2,-0.3309,0.1681,-1.4605,-0.9615,1.6041,1.0,1.0
3,A_to_B_zero_shot,0.71,-0.85,4.2,-1.7728,-0.3123,-2.6769,-1.2164,1.2898,1.0,1.0
4,A_to_B_zero_shot,0.71,-0.85,4.2,-3.035,-0.358,-4.253,-1.5761,1.7165,1.0,1.0
5,A_to_B_zero_shot,0.71,-0.85,4.2,-4.8007,-0.5476,-6.2115,-1.9584,1.9942,1.0,1.0
6,A_to_B_zero_shot,0.71,-0.85,4.2,-7.4579,-1.2465,-8.0788,-1.8674,0.8726,1.0,1.0
7,A_to_B_zero_shot,0.71,-0.85,4.2,-9.0567,-0.9778,-10.0701,-1.9913,1.4386,1.0,1.0
8,A_to_B_zero_shot,0.71,-0.85,4.2,-11.083,-1.0129,-12.2234,-2.1533,1.6092,1.0,1.0
9,A_to_B_zero_shot,0.71,-0.85,4.2,-13.5331,-1.3097,-14.3374,-2.114,1.1433,1.0,1.0
10,A_to_B_zero_shot,0.71,-0.85,4.2,-15.6266,-1.2892,-16.4094,-2.072,1.108,1.0,1.0
11,A_to_B_zero_shot,0.71,-0.85,4.2,-17.5672,-1.1579,-18.546,-2.1366,1.3962,1.0,1.0
12,A_to_B_zero_shot,0.71,-0.85,4.2,-19.6125,-1.0665,-20.8767,-2.3307,1.7858,1.0,1.0
13,A_to_B_zero_shot,0.71,-0.85,4.2,-22.227,-1.3503,-23.2322,-2.3555,1.4154,1.0,1.0
14,A_to_B_zero_shot,0.71,-0.85,4.2,-24.4897,-1.2574,-25.72,-2.4878,1.7389,1.0,1.0
15,A_to_B_zero_shot,0.71,-0.85,4.2,-27.4807,-1.7607,-27.9149,-2.1949,0.616,1.0,1.0
16,A_to_B_zero_shot,0.71,-0.85,4.2,-29.23,-1.3151,-30.0897,-2.1748,1.2162,1.0,1.0
17,A_to_B_zero_shot,0.71,-0.85,4.2,-31.1588,-1.0691,-32.4785,-2.3888,1.8715,1.0,1.0
18,A_to_B_zero_shot,0.71,-0.85,4.2,-33.7509,-1.2724,-35.0043,-2.5258,1.7688,1.0,1.0
19,A_to_B_zero_shot,0.71,-0.85,4.2,-36.4946,-1.4903,-37.53,-2.5257,1.4659,1.0,1.0
20,A_to_B_zero_shot,0.71,-0.85,4.2,-39.278,-1.748,-39.7979,-2.2679,0.7317,1.0,1.0
21,A_to_B_zero_shot,0.71,-0.85,4.2,-41.2754,-1.4775,-41.9263,-2.1284,0.9269,1.0,1.0
22,A_to_B_zero_shot,0.71,-0.85,4.2,-43.1227,-1.1963,-44.1142,-2.1879,1.3942,1.0,1.0
23,A_to_B_zero_shot,0.71,-0.85,4.2,-45.5496,-1.4353,-46.1577,-2.0434,0.8567,1.0,1.0
24,A_to_B_zero_shot,0.71,-0.85,4.2,-47.2832,-1.1256,-48.2811,-2.1235,1.4136,1.0,1.0
25,A_to_B_zero_shot,0.71,-0.85,4.2,-49.401,-1.1199,-50.5375,-2.2564,1.6115,1.0,1.0
26,A_to_B_zero_shot,0.71,-0.85,4.2,-51.9655,-1.428,-52.6971,-2.1597,1.0295,1.0,1.0
27,A_to_B_zero_shot,0.71,-0.85,4.2,-54.0211,-1.324,-54.8071,-2.1099,1.1121,1.0,1.0
28,A_to_B_zero_shot,0.71,-0.85,4.2,-56.2215,-1.4145,-56.7473,-1.9403,0.7461,1.0,1.0
29,A_to_B_zero_shot,0.71,-0.85,4.2,-57.9771,-1.2298,-58.6027,-1.8553,0.8898,1.0,1.0
30,A_to_B_zero_shot,0.71,-0.85,4.2,-59.3998,-0.7971,-60.7555,-2.1528,1.9143,1.0,1.0
31,A_to_B_zero_shot,0.71,-0.85,4.2,-62.0083,-1.2528,-62.9257,-2.1702,1.2967,1.0,1.0
32,A_to_B_zero_shot,0.71,-0.85,4.2,-64.211,-1.2853,-65.091,-2.1653,1.2486,1.0,1.0
33,A_to_B_zero_shot,0.71,-0.85,4.2,-66.2991,-1.2081,-67.3258,-2.2348,1.4497,1.0,1.0
34,A_to_B_zero_shot,0.71,-0.85,4.2,-68.8619,-1.5361,-69.3429,-2.0172,0.688,1.0,1.0
35,A_to_B_zero_shot,0.71,-0.85,4.2,-70.4074,-1.0644,-71.4858,-2.1428,1.5259,1.0,1.0
36,A_to_B_zero_shot,0.71,-0.85,4.2,-72.596,-1.1102,-73.7827,-2.2969,1.6807,1.0,1.0
37,A_to_B_zero_shot,0.71,-0.85,4.2,-75.0579,-1.2753,-76.1595,-2.3768,1.558,1.0,1.0
38,A_to_B_zero_shot,0.71,-0.85,4.2,-77.5172,-1.3577,-78.5809,-2.4214,1.5056,1.0,1.0
39,A_to_B_zero_shot,0.71,-0.85,4.2,-79.8976,-1.3167,-81.1143,-2.5334,1.7308,1.0,1.0
40,A_to_B_zero_shot,0.71,-0.85,4.2,-82.5911,-1.4769,-83.6655,-2.5512,1.5264,1.0,1.0
1,A_to_C_zero_shot,0.12,0.51,15.7,0.525,0.525,0.315,0.315,0.3044,1.0,1.0
2,A_to_C_zero_shot,0.12,0.51,15.7,1.1689,0.8539,0.6988,0.3838,0.6671,1.0,1.0
3,A_to_C_zero_shot,0.12,0.51,15.7,1.5786,0.8797,1.0701,0.3712,0.7217,1.0,1.0
4,A_to_C_zero_shot,0.12,0.51,15.7,1.9651,0.8951,1.4556,0.3856,0.7201,1.0,1.0
5,A_to_C_zero_shot,0.12,0.51,15.7,2.4572,1.0015,1.8992,0.4436,0.7907,1.0,1.0
6,A_to_C_zero_shot,0.12,0.51,15.7,2.7438,0.8446,2.225,0.3258,0.733,1.0,1.0
7,A_to_C_zero_shot,0.12,0.51,15.7,2.9726,0.7476,2.5407,0.3157,0.611,1.0,1.0
8,A_to_C_zero_shot,0.12,0.51,15.7,3.442,0.9014,2.9527,0.412,0.6965,1.0,1.0
9,A_to_C_zero_shot,0.12,0.51,15.7,3.8929,0.9402,3.3487,0.396,0.7717,1.0,1.0
10,A_to_C_zero_shot,0.12,0.51,15.7,4.1982,0.8495,3.6968,0.3481,0.7151,1.0,1.0
11,A_to_C_zero_shot,0.12,0.51,15.7,4.5527,0.8558,4.0683,0.3715,0.6865,1.0,1.0
12,A_to_C_zero_shot,0.12,0.51,15.7,5.0137,0.9454,4.484,0.4157,0.7501,1.0,1.0
13,A_to_C_zero_shot,0.12,0.51,15.7,5.453,0.969,4.8958,0.4118,0.781,1.0,1.0
14,A_to_C_zero_shot,0.12,0.51,15.7,6.0001,1.1043,5.3904,0.4946,0.8537,1.0,1.0
15,A_to_C_zero_shot,0.12,0.51,15.7,6.3079,0.9175,5.7391,0.3487,0.803,1.0,1.0
16,A_to_C_zero_shot,0.12,0.51,15.7,6.7994,1.0603,6.233,0.4939,0.7941,1.0,1.0
17,A_to_C_zero_shot,0.12,0.51,15.7,7.0974,0.8644,6.5501,0.3172,0.7716,1.0,1.0
18,A_to_C_zero_shot,0.12,0.51,15.7,7.6375,1.0873,7.0731,0.523,0.8092,1.0,1.0
19,A_to_C_zero_shot,0.12,0.51,15.7,8.0111,0.9379,7.4225,0.3494,0.8336,1.0,1.0
20,A_to_C_zero_shot,0.12,0.51,15.7,8.2958,0.8732,7.8039,0.3814,0.6984,1.0,1.0
21,A_to_C_zero_shot,0.12,0.51,15.7,8.9589,1.155,8.3413,0.5374,0.8694,1.0,1.0
22,A_to_C_zero_shot,0.12,0.51,15.7,9.6254,1.284,8.8925,0.5512,1.0405,1.0,1.0
23,A_to_C_zero_shot,0.12,0.51,15.7,10.1368,1.2443,9.4142,0.5217,1.0228,1.0,1.0
24,A_to_C_zero_shot,0.12,0.51,15.7,10.4263,1.0121,9.8086,0.3944,0.8806,1.0,1.0
25,A_to_C_zero_shot,0.12,0.51,15.7,10.663,0.8544,10.1603,0.3518,0.7004,1.0,1.0
26,A_to_C_zero_shot,0.12,0.51,15.7,11.1007,0.9404,10.581,0.4207,0.7367,1.0,1.0
27,A_to_C_zero_shot,0.12,0.51,15.7,11.7559,1.1749,11.1143,0.5333,0.905,1.0,1.0
28,A_to_C_zero_shot,0.12,0.51,15.7,12.4199,1.3056,11.6801,0.5658,1.0464,1.0,1.0
29,A_to_C_zero_shot,0.12,0.51,15.7,12.6239,0.9438,12.0156,0.3354,0.8647,1.0,1.0
30,A_to_C_zero_shot,0.12,0.51,15.7,13.0745,1.059,12.5141,0.4985,0.7897,1.0,1.0
31,A_to_C_zero_shot,0.12,0.51,15.7,13.7954,1.2814,13.0795,0.5654,1.0176,1.0,1.0
32,A_to_C_zero_shot,0.12,0.51,15.7,14.0118,0.9323,13.4082,0.3287,0.8645,1.0,1.0
33,A_to_C_zero_shot,0.12,0.51,15.7,14.1364,0.7282,13.711,0.3028,0.6057,1.0,1.0
34,A_to_C_zero_shot,0.12,0.51,15.7,14.6245,0.9135,14.1356,0.4245,0.6934,1.0,1.0
35,A_to_C_zero_shot,0.12,0.51,15.7,15.0246,0.8891,14.4958,0.3602,0.747,1.0,1.0
36,A_to_C_zero_shot,0.12,0.51,15.7,15.4487,0.9529,14.9206,0.4248,0.741,1.0,1.0
37,A_to_C_zero_shot,0.12,0.51,15.7,15.7334,0.8128,15.2349,0.3144,0.7115,1.0,1.0
38,A_to_C_zero_shot,0.12,0.51,15.7,16.2849,1.05,15.7367,0.5017,0.7796,1.0,1.0
39,A_to_C_zero_shot,0.12,0.51,15.7,17.0151,1.2785,16.299,0.5624,1.0112,1.0,1.0
40,A_to_C_zero_shot,0.12,0.51,15.7,17.4202,1.1212,16.7423,0.4433,0.9588,1.0,1.0
1,A_to_B_prime_adapt,0.71,-0.85,4.2,0.6094,0.6094,-0.6094,-0.6094,1.7223,0.6,1.0
2,A_to_B_prime_adapt,0.71,-0.85,4.2,-0.5653,0.044,-1.6222,-1.0129,1.4945,0.28,1.0
3,A_to_B_prime_adapt,0.71,-0.85,4.2,-1.9818,-0.3596,-2.8732,-1.2509,1.2599,0.024,1.0
4,A_to_B_prime_adapt,0.71,-0.85,4.2,-3.4364,-0.5632,-4.299,-1.4258,1.2197,-0.1808,1.0
5,A_to_B_prime_adapt,0.71,-0.85,4.2,-5.0082,-0.7093,-5.8567,-1.5577,1.1994,-0.3446,1.0
6,A_to_B_prime_adapt,0.71,-0.85,4.2,-6.5622,-0.7055,-7.628,-1.7713,1.506,-0.4757,1.0
7,A_to_B_prime_adapt,0.71,-0.85,4.2,-8.7557,-1.1278,-9.3166,-1.6886,0.7919,-0.5806,-1.0
8,A_to_B_prime_adapt,0.71,-0.85,4.2,-11.6131,-2.2965,-11.246,-1.9294,0.5189,-0.6645,-1.0
9,A_to_B_prime_adapt,0.71,-0.85,4.2,-13.6857,-2.4397,-13.329,-2.083,0.5038,-0.7316,-1.0
10,A_to_B_prime_adapt,0.71,-0.85,4.2,-15.6515,-2.3224,-15.324,-1.995,0.463,-0.7853,-1.0
11,A_to_B_prime_adapt,0.71,-0.85,4.2,-17.5728,-2.2488,-17.3061,-1.9821,0.3771,-0.8282,-1.0
12,A_to_B_prime_adapt,0.71,-0.85,4.2,-19.5138,-2.2076,-19.2884,-1.9823,0.318,-0.8626,-1.0
13,A_to_B_prime_adapt,0.71,-0.85,4.2,-21.6227,-2.3343,-21.4311,-2.1427,0.27,-0.89,-1.0
14,A_to_B_prime_adapt,0.71,-0.85,4.2,-23.7455,-2.3144,-23.5694,-2.1383,0.2485,-0.912,-1.0
15,A_to_B_prime_adapt,0.71,-0.85,4.2,-25.8856,-2.3162,-25.7361,-2.1667,0.2097,-0.9296,-1.0
16,A_to_B_prime_adapt,0.71,-0.85,4.2,-28.1893,-2.4532,-28.0605,-2.3244,0.182,-0.9437,-1.0
17,A_to_B_prime_adapt,0.71,-0.85,4.2,-30.3423,-2.2818,-30.2248,-2.1643,0.1664,-0.955,-1.0
18,A_to_B_prime_adapt,0.71,-0.85,4.2,-32.5149,-2.2901,-32.4219,-2.1971,0.1329,-0.964,-1.0
19,A_to_B_prime_adapt,0.71,-0.85,4.2,-34.7663,-2.3444,-34.686,-2.2641,0.1135,-0.9712,-1.0
20,A_to_B_prime_adapt,0.71,-0.85,4.2,-36.8312,-2.1452,-36.7609,-2.0749,0.1003,-0.9769,-1.0
21,A_to_B_prime_adapt,0.71,-0.85,4.2,-38.8358,-2.0749,-38.781,-2.0201,0.077,-0.9816,-1.0
22,A_to_B_prime_adapt,0.71,-0.85,4.2,-41.1077,-2.3268,-41.0623,-2.2814,0.064,-0.9852,-1.0
23,A_to_B_prime_adapt,0.71,-0.85,4.2,-43.241,-2.1787,-43.1974,-2.1351,0.0617,-0.9882,-1.0
24,A_to_B_prime_adapt,0.71,-0.85,4.2,-45.2962,-2.0988,-45.2615,-2.0641,0.0481,-0.9906,-1.0
25,A_to_B_prime_adapt,0.71,-0.85,4.2,-47.3527,-2.0912,-47.3242,-2.0627,0.0401,-0.9924,-1.0
26,A_to_B_prime_adapt,0.71,-0.85,4.2,-49.3984,-2.0742,-49.3742,-2.05,0.0358,-0.994,-1.0
27,A_to_B_prime_adapt,0.71,-0.85,4.2,-51.5909,-2.2167,-51.5705,-2.1963,0.0303,-0.9952,-1.0
28,A_to_B_prime_adapt,0.71,-0.85,4.2,-53.984,-2.4135,-53.9653,-2.3949,0.0248,-0.9961,-1.0
29,A_to_B_prime_adapt,0.71,-0.85,4.2,-56.5092,-2.5438,-56.4919,-2.5265,0.0234,-0.9969,-1.0
30,A_to_B_prime_adapt,0.71,-0.85,4.2,-58.8482,-2.3563,-58.8327,-2.3408,0.021,-0.9975,-1.0
31,A_to_B_prime_adapt,0.71,-0.85,4.2,-61.2258,-2.3932,-61.2136,-2.3809,0.0171,-0.998,-1.0
32,A_to_B_prime_adapt,0.71,-0.85,4.2,-63.6011,-2.3875,-63.5905,-2.3769,0.015,-0.9984,-1.0
33,A_to_B_prime_adapt,0.71,-0.85,4.2,-65.9657,-2.3752,-65.9568,-2.3662,0.0123,-0.9987,-1.0
34,A_to_B_prime_adapt,0.71,-0.85,4.2,-68.4207,-2.4639,-68.4131,-2.4564,0.012,-0.999,-1.0
35,A_to_B_prime_adapt,0.71,-0.85,4.2,-70.713,-2.2999,-70.7063,-2.2932,0.0089,-0.9992,-1.0
36,A_to_B_prime_adapt,0.71,-0.85,4.2,-72.939,-2.2327,-72.9337,-2.2274,0.0068,-0.9994,-1.0
37,A_to_B_prime_adapt,0.71,-0.85,4.2,-74.9752,-2.0415,-74.9708,-2.0371,0.0057,-0.9995,-1.0
38,A_to_B_prime_adapt,0.71,-0.85,4.2,-77.0706,-2.0998,-77.0672,-2.0964,0.0058,-0.9996,-1.0
39,A_to_B_prime_adapt,0.71,-0.85,4.2,-79.1613,-2.094,-79.1583,-2.0911,0.0052,-0.9997,-1.0
40,A_to_B_prime_adapt,0.71,-0.85,4.2,-81.2545,-2.0963,-81.252,-2.0937,0.0038,-0.9997,-1.0
