step,condition,true_friction,true_effective_thrust,true_gravity,pred_x,pred_v,actual_x,actual_v,error_E_t,alignment_lambda,learned_polarity
1,A_to_A,0.88,0.85,9.8,0.6897,0.6897,0.6897,0.6897,0.005,1.0,1.0
2,A_to_A,0.88,0.85,9.8,2.1222,1.4325,2.1222,1.4325,0.005,1.0,1.0
3,A_to_A,0.88,0.85,9.8,4.1223,2.0001,4.1223,2.0001,0.005,1.0,1.0
4,A_to_A,0.88,0.85,9.8,6.5052,2.3829,6.5052,2.3829,0.005,1.0,1.0
5,A_to_A,0.88,0.85,9.8,9.4282,2.9229,9.4282,2.9229,0.005,1.0,1.0
6,A_to_A,0.88,0.85,9.8,12.4734,3.0453,12.4734,3.0453,0.005,1.0,1.0
7,A_to_A,0.88,0.85,9.8,15.7776,3.3042,15.7776,3.3042,0.005,1.0,1.0
8,A_to_A,0.88,0.85,9.8,19.3543,3.5766,19.3543,3.5766,0.005,1.0,1.0
9,A_to_A,0.88,0.85,9.8,22.9323,3.578,22.9323,3.578,0.005,1.0,1.0
10,A_to_A,0.88,0.85,9.8,26.8954,3.9631,26.8954,3.9631,0.005,1.0,1.0
11,A_to_A,0.88,0.85,9.8,31.1333,4.238,31.1333,4.238,0.005,1.0,1.0
12,A_to_A,0.88,0.85,9.8,35.3467,4.2134,35.3467,4.2134,0.005,1.0,1.0
13,A_to_A,0.88,0.85,9.8,39.7419,4.3952,39.7419,4.3952,0.005,1.0,1.0
14,A_to_A,0.88,0.85,9.8,44.405,4.6631,44.405,4.6631,0.005,1.0,1.0
15,A_to_A,0.88,0.85,9.8,49.0225,4.6176,49.0225,4.6176,0.005,1.0,1.0
16,A_to_A,0.88,0.85,9.8,53.8818,4.8592,53.8818,4.8592,0.0056,1.0,1.0
17,A_to_A,0.88,0.85,9.8,58.7058,4.8241,58.7058,4.8241,0.005,1.0,1.0
18,A_to_A,0.88,0.85,9.8,63.6641,4.9583,63.6641,4.9583,0.005,1.0,1.0
19,A_to_A,0.88,0.85,9.8,68.5394,4.8753,68.5394,4.8753,0.005,1.0,1.0
20,A_to_A,0.88,0.85,9.8,73.6654,5.1261,73.6654,5.1261,0.005,1.0,1.0
21,A_to_A,0.88,0.85,9.8,78.9812,5.3158,78.9812,5.3158,0.005,1.0,1.0
22,A_to_A,0.88,0.85,9.8,84.1546,5.1734,84.1546,5.1734,0.005,1.0,1.0
23,A_to_A,0.88,0.85,9.8,89.1941,5.0395,89.1941,5.0395,0.005,1.0,1.0
24,A_to_A,0.88,0.85,9.8,94.3102,5.1161,94.3102,5.1161,0.005,1.0,1.0
25,A_to_A,0.88,0.85,9.8,99.2388,4.9286,99.2388,4.9286,0.005,1.0,1.0
26,A_to_A,0.88,0.85,9.8,104.1327,4.8939,104.1327,4.8939,0.005,1.0,1.0
27,A_to_A,0.88,0.85,9.8,109.2123,5.0795,109.2123,5.0795,0.005,1.0,1.0
28,A_to_A,0.88,0.85,9.8,114.3117,5.0995,114.3117,5.0995,0.005,1.0,1.0
29,A_to_A,0.88,0.85,9.8,119.5238,5.212,119.5238,5.212,0.0051,1.0,1.0
30,A_to_A,0.88,0.85,9.8,124.5451,5.0213,124.5451,5.0213,0.005,1.0,1.0
31,A_to_A,0.88,0.85,9.8,129.7075,5.1624,129.7075,5.1624,0.005,1.0,1.0
32,A_to_A,0.88,0.85,9.8,135.0102,5.3027,135.0102,5.3027,0.005,1.0,1.0
33,A_to_A,0.88,0.85,9.8,140.2572,5.247,140.2572,5.247,0.005,1.0,1.0
34,A_to_A,0.88,0.85,9.8,145.3194,5.0622,145.3194,5.0622,0.005,1.0,1.0
35,A_to_A,0.88,0.85,9.8,150.2761,4.9567,150.2761,4.9567,0.005,1.0,1.0
36,A_to_A,0.88,0.85,9.8,155.3841,5.108,155.3841,5.108,0.005,1.0,1.0
37,A_to_A,0.88,0.85,9.8,160.6993,5.3152,160.6993,5.3152,0.005,1.0,1.0
38,A_to_A,0.88,0.85,9.8,165.9525,5.2531,165.9525,5.2531,0.005,1.0,1.0
39,A_to_A,0.88,0.85,9.8,171.2232,5.2708,171.2232,5.2708,0.005,1.0,1.0
40,A_to_A,0.88,0.85,9.8,176.6046,5.3813,176.6046,5.3813,0.005,1.0,1.0
1,A_to_B_zero_shot,0.71,-0.85,4.2,0.7638,0.7638,-0.7638,-0.7638,2.1613,1.0,1.0
2,A_to_B_zero_shot,0.71,-0.85,4.2,-0.609,0.1548,-2.1331,-1.3693,2.1543,1.0,1.0
3,A_to_B_zero_shot,0.71,-0.85,4.2,-2.8743,-0.7412,-3.569,-1.4359,0.9788,1.0,1.0
4,A_to_B_zero_shot,0.71,-0.85,4.2,-4.0175,-0.4484,-5.4037,-1.8347,1.9663,1.0,1.0
5,A_to_B_zero_shot,0.71,-0.85,4.2,-6.4488,-1.0451,-7.2759,-1.8721,1.1752,1.0,1.0
6,A_to_B_zero_shot,0.71,-0.85,4.2,-8.3655,-1.0897,-9.1629,-1.887,1.1247,1.0,1.0
