step,condition,true_friction,true_effective_thrust,true_gravity,pred_x,pred_v,actual_x,actual_v,error_E_t,alignment_lambda,learned_polarity
17,A_to_C_zero_shot,0.12,0.51,15.7,7.4267,0.8104,6.937,0.3207,0.703,1.0,1.0
18,A_to_C_zero_shot,0.12,0.51,15.7,7.9288,0.9918,7.4013,0.4643,0.7285,1.0,1.0
19,A_to_C_zero_shot,0.12,0.51,15.7,8.5546,1.1533,7.9038,0.5026,0.9141,1.0,1.0
20,A_to_C_zero_shot,0.12,0.51,15.7,8.8072,0.9034,8.2408,0.337,0.8074,1.0,1.0
21,A_to_C_zero_shot,0.12,0.51,15.7,9.1199,0.8791,8.6308,0.3899,0.6858,1.0,1.0
22,A_to_C_zero_shot,0.12,0.51,15.7,9.4725,0.8417,8.9767,0.3459,0.7092,1.0,1.0
23,A_to_C_zero_shot,0.12,0.51,15.7,9.7737,0.797,9.3138,0.3371,0.6586,1.0,1.0
24,A_to_C_zero_shot,0.12,0.51,15.7,10.1695,0.8557,9.6897,0.3759,0.6837,1.0,1.0
25,A_to_C_zero_shot,0.12,0.51,15.7,10.8292,1.1396,10.22,0.5304,0.8579,1.0,1.0
26,A_to_C_zero_shot,0.12,0.51,15.7,11.1946,0.9746,10.5884,0.3684,0.8661,1.0,1.0
27,A_to_C_zero_shot,0.12,0.51,15.7,11.7211,1.1327,11.1177,0.5293,0.8634,1.0,1.0
28,A_to_C_zero_shot,0.12,0.51,15.7,12.3026,1.1849,11.6127,0.4949,0.974,1.0,1.0
29,A_to_C_zero_shot,0.12,0.51,15.7,12.8542,1.2415,12.1557,0.543,0.9989,1.0,1.0
30,A_to_C_zero_shot,0.12,0.51,15.7,13.1755,1.0199,12.546,0.3904,0.8836,1.0,1.0
31,A_to_C_zero_shot,0.12,0.51,15.7,13.6758,1.1297,13.0646,0.5186,0.8652,1.0,1.0
32,A_to_C_zero_shot,0.12,0.51,15.7,14.0174,0.9528,13.4247,0.3601,0.8337,1.0,1.0
33,A_to_C_zero_shot,0.12,0.51,15.7,14.549,1.1242,13.9523,0.5276,0.8377,1.0,1.0
34,A_to_C_zero_shot,0.12,0.51,15.7,15.2184,1.2661,14.4967,0.5444,1.0217,1.0,1.0
35,A_to_C_zero_shot,0.12,0.51,15.7,15.6064,1.1097,14.9404,0.4437,0.9417,1.0,1.0
36,A_to_C_zero_shot,0.12,0.51,15.7,15.9821,1.0417,15.3844,0.444,0.8529,1.0,1.0
37,A_to_C_zero_shot,0.12,0.51,15.7,16.3159,0.9315,15.7622,0.3777,0.7792,1.0,1.0
38,A_to_C_zero_shot,0.12,0.51,15.7,16.6241,0.8619,16.1252,0.363,0.6954,1.0,1.0
39,A_to_C_zero_shot,0.12,0.51,15.7,17.2151,1.0899,16.631,0.5058,0.8262,1.0,1.0
40,A_to_C_zero_shot,0.12,0.51,15.7,17.5833,0.9523,16.996,0.365,0.8245,1.0,1.0
1,A_to_B_prime_adapt,0.71,-0.85,4.2,0.7076,0.7076,-0.7076,-0.7076,2.0012,0.6,1.0
2,A_to_B_prime_adapt,0.71,-0.85,4.2,-0.5426,0.165,-1.9977,-1.2901,2.0586,0.28,1.0
3,A_to_B_prime_adapt,0.71,-0.85,4.2,-2.593,-0.5953,-3.4537,-1.456,1.2188,0.024,1.0
4,A_to_B_prime_adapt,0.71,-0.85,4.2,-3.8871,-0.4334,-5.3352,-1.8816,2.049,-0.1808,1.0
5,A_to_B_prime_adapt,0.71,-0.85,4.2,-6.4362,-1.101,-7.2259,-1.8907,1.1158,-0.3446,1.0
6,A_to_B_prime_adapt,0.71,-0.85,4.2,-8.1448,-0.9188,-9.3132,-2.0873,1.6532,-0.4757,1.0
7,A_to_B_prime_adapt,0.71,-0.85,4.2,-10.7199,-1.4067,-11.2255,-1.9122,0.7145,-0.5806,-1.0
8,A_to_B_prime_adapt,0.71,-0.85,4.2,-13.7974,-2.5719,-13.403,-2.1775,0.5572,-0.6645,-1.0
9,A_to_B_prime_adapt,0.71,-0.85,4.2,-15.9322,-2.5292,-15.5502,-2.1473,0.5411,-0.7316,-1.0
10,A_to_B_prime_adapt,0.71,-0.85,4.2,-18.0984,-2.5482,-17.7782,-2.228,0.4525,-0.7853,-1.0
11,A_to_B_prime_adapt,0.71,-0.85,4.2,-20.0837,-2.3055,-19.8011,-2.0229,0.3998,-0.8282,-1.0
12,A_to_B_prime_adapt,0.71,-0.85,4.2,-22.0375,-2.2364,-21.8194,-2.0182,0.3093,-0.8626,-1.0
13,A_to_B_prime_adapt,0.71,-0.85,4.2,-23.936,-2.1166,-23.7509,-1.9315,0.2613,-0.89,-1.0
14,A_to_B_prime_adapt,0.71,-0.85,4.2,-25.9385,-2.1877,-25.7879,-2.037,0.2132,-0.912,-1.0
15,A_to_B_prime_adapt,0.71,-0.85,4.2,-28.2036,-2.4156,-28.0685,-2.2805,0.1919,-0.9296,-1.0
16,A_to_B_prime_adapt,0.71,-0.85,4.2,-30.6585,-2.59,-30.5299,-2.4614,0.1808,-0.9437,-1.0
17,A_to_B_prime_adapt,0.71,-0.85,4.2,-33.1302,-2.6003,-33.0121,-2.4822,0.1662,-0.955,-1.0
18,A_to_B_prime_adapt,0.71,-0.85,4.2,-35.3357,-2.3236,-35.2345,-2.2224,0.1423,-0.964,-1.0
19,A_to_B_prime_adapt,0.71,-0.85,4.2,-37.6941,-2.4595,-37.617,-2.3825,0.1104,-0.9712,-1.0
20,A_to_B_prime_adapt,0.71,-0.85,4.2,-40.0966,-2.4796,-40.0264,-2.4094,0.0982,-0.9769,-1.0
21,A_to_B_prime_adapt,0.71,-0.85,4.2,-42.5678,-2.5414,-42.5075,-2.4811,0.088,-0.9816,-1.0
22,A_to_B_prime_adapt,0.71,-0.85,4.2,-45.074,-2.5666,-45.0212,-2.5137,0.0741,-0.9852,-1.0
23,A_to_B_prime_adapt,0.71,-0.85,4.2,-47.2834,-2.2622,-47.2378,-2.2166,0.0656,-0.9882,-1.0
24,A_to_B_prime_adapt,0.71,-0.85,4.2,-49.4629,-2.2251,-49.4288,-2.191,0.0479,-0.9906,-1.0
25,A_to_B_prime_adapt,0.71,-0.85,4.2,-51.6212,-2.1925,-51.5926,-2.1638,0.0405,-0.9924,-1.0
26,A_to_B_prime_adapt,0.71,-0.85,4.2,-53.8407,-2.2482,-53.8166,-2.2241,0.0343,-0.994,-1.0
27,A_to_B_prime_adapt,0.71,-0.85,4.2,-56.1042,-2.2876,-56.0832,-2.2665,0.0317,-0.9952,-1.0
28,A_to_B_prime_adapt,0.71,-0.85,4.2,-58.5196,-2.4365,-58.5014,-2.4182,0.027,-0.9961,-1.0
29,A_to_B_prime_adapt,0.71,-0.85,4.2,-61.0274,-2.526,-61.0108,-2.5094,0.0225,-0.9969,-1.0
30,A_to_B_prime_adapt,0.71,-0.85,4.2,-63.4321,-2.4213,-63.4174,-2.4067,0.0204,-0.9975,-1.0
31,A_to_B_prime_adapt,0.71,-0.85,4.2,-65.7206,-2.3031,-65.7087,-2.2912,0.019,-0.998,-1.0
32,A_to_B_prime_adapt,0.71,-0.85,4.2,-68.152,-2.4433,-68.1423,-2.4337,0.013,-0.9984,-1.0
33,A_to_B_prime_adapt,0.71,-0.85,4.2,-70.5248,-2.3825,-70.5161,-2.3738,0.0108,-0.9987,-1.0
34,A_to_B_prime_adapt,0.71,-0.85,4.2,-72.7567,-2.2406,-72.7495,-2.2333,0.0101,-0.999,-1.0
35,A_to_B_prime_adapt,0.71,-0.85,4.2,-74.8441,-2.0947,-74.8384,-2.0889,0.009,-0.9992,-1.0
36,A_to_B_prime_adapt,0.71,-0.85,4.2,-76.8659,-2.0275,-76.8613,-2.0229,0.0064,-0.9994,-1.0
37,A_to_B_prime_adapt,0.71,-0.85,4.2,-78.9356,-2.0743,-78.9318,-2.0705,0.0064,-0.9995,-1.0
38,A_to_B_prime_adapt,0.71,-0.85,4.2,-80.8983,-1.9665,-80.895,-1.9632,0.0053,-0.9996,-1.0
39,A_to_B_prime_adapt,0.71,-0.85,4.2,-83.0689,-2.1739,-83.0662,-2.1712,0.0053,-0.9997,-1.0
40,A_to_B_prime_adapt,0.71,-0.85,4.2,-85.1495,-2.0833,-85.147,-2.0808,0.0044,-0.9997,-1.0
