step,condition,true_friction,true_effective_thrust,true_gravity,pred_x,pred_v,actual_x,actual_v,error_E_t,alignment_lambda,learned_polarity
1,A_to_A,0.88,0.85,9.8,0.473,0.473,0.473,0.473,0.005,1.0,1.0
2,A_to_A,0.88,0.85,9.8,1.3899,0.9169,1.3899,0.9169,0.005,1.0,1.0
3,A_to_A,0.88,0.85,9.8,2.6781,1.2882,2.6781,1.2882,0.005,1.0,1.0
4,A_to_A,0.88,0.85,9.8,4.3274,1.6493,4.3274,1.6493,0.005,1.0,1.0
5,A_to_A,0.88,0.85,9.8,6.3702,2.0428,6.3702,2.0428,0.005,1.0,1.0
6,A_to_A,0.88,0.85,9.8,8.6726,2.3024,8.6726,2.3024,0.005,1.0,1.0
7,A_to_A,0.88,0.85,9.8,11.1356,2.4629,11.1356,2.4629,0.005,1.0,1.0
8,A_to_A,0.88,0.85,9.8,14.1465,3.0109,14.1465,3.0109,0.005,1.0,1.0
9,A_to_A,0.88,0.85,9.8,17.3547,3.2083,17.3547,3.2083,0.005,1.0,1.0
10,A_to_A,0.88,0.85,9.8,20.9872,3.6325,20.9872,3.6325,0.005,1.0,1.0
11,A_to_A,0.88,0.85,9.8,24.8241,3.8368,24.8241,3.8368,0.005,1.0,1.0
12,A_to_A,0.88,0.85,9.8,28.7405,3.9165,28.7405,3.9165,0.005,1.0,1.0
13,A_to_A,0.88,0.85,9.8,32.7108,3.9703,32.7108,3.9703,0.005,1.0,1.0
14,A_to_A,0.88,0.85,9.8,36.6353,3.9245,36.6353,3.9245,0.005,1.0,1.0
15,A_to_A,0.88,0.85,9.8,40.8416,4.2063,40.8416,4.2063,0.005,1.0,1.0
16,A_to_A,0.88,0.85,9.8,45.1892,4.3477,45.1892,4.3477,0.005,1.0,1.0
17,A_to_A,0.88,0.85,9.8,49.8269,4.6376,49.8269,4.6376,0.005,1.0,1.0
18,A_to_A,0.88,0.85,9.8,54.5103,4.6835,54.5103,4.6835,0.005,1.0,1.0
19,A_to_A,0.88,0.85,9.8,59.128,4.6176,59.128,4.6176,0.005,1.0,1.0
20,A_to_A,0.88,0.85,9.8,63.9411,4.8131,63.9411,4.8131,0.005,1.0,1.0
21,A_to_A,0.88,0.85,9.8,68.9444,5.0033,68.9444,5.0033,0.005,1.0,1.0
22,A_to_A,0.88,0.85,9.8,73.8817,4.9373,73.8817,4.9373,0.005,1.0,1.0
23,A_to_A,0.88,0.85,9.8,79.057,5.1753,79.057,5.1753,0.005,1.0,1.0
24,A_to_A,0.88,0.85,9.8,84.1106,5.0536,84.1106,5.0536,0.005,1.0,1.0
25,A_to_A,0.88,0.85,9.8,89.056,4.9454,89.056,4.9454,0.005,1.0,1.0
26,A_to_A,0.88,0.85,9.8,94.1256,5.0696,94.1256,5.0696,0.005,1.0,1.0
27,A_to_A,0.88,0.85,9.8,99.1907,5.0652,99.1907,5.0652,0.005,1.0,1.0
28,A_to_A,0.88,0.85,9.8,104.4613,5.2705,104.4613,5.2705,0.005,1.0,1.0
29,A_to_A,0.88,0.85,9.8,109.6613,5.2001,109.6613,5.2001,0.005,1.0,1.0
30,A_to_A,0.88,0.85,9.8,114.8318,5.1705,114.8318,5.1705,0.005,1.0,1.0
31,A_to_A,0.88,0.85,9.8,120.0189,5.1871,120.0189,5.1871,0.005,1.0,1.0
32,A_to_A,0.88,0.85,9.8,125.23,5.2111,125.23,5.2111,0.005,1.0,1.0
33,A_to_A,0.88,0.85,9.8,130.4722,5.2422,130.4722,5.2422,0.005,1.0,1.0
