step,condition,true_friction,true_effective_thrust,true_gravity,pred_x,pred_v,actual_x,actual_v,error_E_t,alignment_lambda,learned_polarity
1,A_to_A,0.88,0.85,9.8,0.8322,0.8322,0.8322,0.8322,0.005,1.0,1.0
2,A_to_A,0.88,0.85,9.8,2.414,1.5818,2.414,1.5818,0.005,1.0,1.0
3,A_to_A,0.88,0.85,9.8,4.3093,1.8953,4.3093,1.8953,0.005,1.0,1.0
4,A_to_A,0.88,0.85,9.8,6.5491,2.2397,6.5491,2.2397,0.005,1.0,1.0
5,A_to_A,0.88,0.85,9.8,9.3231,2.774,9.3231,2.774,0.005,1.0,1.0
6,A_to_A,0.88,0.85,9.8,12.325,3.0019,12.325,3.0019,0.005,1.0,1.0
7,A_to_A,0.88,0.85,9.8,15.6472,3.3222,15.6472,3.3222,0.005,1.0,1.0
8,A_to_A,0.88,0.85,9.8,19.3883,3.7411,19.3883,3.7411,0.005,1.0,1.0
9,A_to_A,0.88,0.85,9.8,23.4065,4.0182,23.4065,4.0182,0.005,1.0,1.0
10,A_to_A,0.88,0.85,9.8,27.618,4.2115,27.618,4.2115,0.005,1.0,1.0
11,A_to_A,0.88,0.85,9.8,31.8812,4.2632,31.8812,4.2632,0.005,1.0,1.0
12,A_to_A,0.88,0.85,9.8,36.3055,4.4243,36.3055,4.4243,0.005,1.0,1.0
13,A_to_A,0.88,0.85,9.8,41.0226,4.717,41.0226,4.717,0.005,1.0,1.0
14,A_to_A,0.88,0.85,9.8,45.8393,4.8167,45.8393,4.8167,0.005,1.0,1.0
15,A_to_A,0.88,0.85,9.8,50.7998,4.9605,50.7998,4.9605,0.005,1.0,1.0
16,A_to_A,0.88,0.85,9.8,55.9966,5.1968,55.9966,5.1968,0.005,1.0,1.0
17,A_to_A,0.88,0.85,9.8,61.1276,5.131,61.1276,5.131,0.005,1.0,1.0
18,A_to_A,0.88,0.85,9.8,66.3445,5.2169,66.3445,5.2169,0.005,1.0,1.0
19,A_to_A,0.88,0.85,9.8,71.4209,5.0763,71.4209,5.0763,0.005,1.0,1.0
20,A_to_A,0.88,0.85,9.8,76.3917,4.9708,76.3917,4.9708,0.005,1.0,1.0
21,A_to_A,0.88,0.85,9.8,81.2119,4.8202,81.2119,4.8202,0.005,1.0,1.0
22,A_to_A,0.88,0.85,9.8,86.2718,5.0599,86.2718,5.0599,0.005,1.0,1.0
23,A_to_A,0.88,0.85,9.8,91.3647,5.0929,91.3647,5.0929,0.005,1.0,1.0
24,A_to_A,0.88,0.85,9.8,96.5524,5.1877,96.5524,5.1877,0.005,1.0,1.0
