step,condition,true_friction,true_effective_thrust,true_gravity,pred_x,pred_v,actual_x,actual_v,error_E_t,alignment_lambda,learned_polarity
1,A_to_A,0.88,0.85,9.8,0.4579,0.4579,0.4579,0.4579,0.005,1.0,1.0
2,A_to_A,0.88,0.85,9.8,1.6685,1.2105,1.6685,1.2105,0.005,1.0,1.0
3,A_to_A,0.88,0.85,9.8,3.3696,1.7012,3.3696,1.7012,0.005,1.0,1.0
4,A_to_A,0.88,0.85,9.8,5.508,2.1383,5.508,2.1383,0.005,1.0,1.0
5,A_to_A,0.88,0.85,9.8,8.173,2.665,8.173,2.665,0.005,1.0,1.0
6,A_to_A,0.88,0.85,9.8,11.318,3.145,11.318,3.145,0.005,1.0,1.0
7,A_to_A,0.88,0.85,9.8,14.6683,3.3503,14.6683,3.3503,0.005,1.0,1.0
8,A_to_A,0.88,0.85,9.8,18.0952,3.427,18.0952,3.427,0.005,1.0,1.0
9,A_to_A,0.88,0.85,9.8,21.54,3.4447,21.54,3.4447,0.005,1.0,1.0
10,A_to_A,0.88,0.85,9.8,25.3519,3.8119,25.3519,3.8119,0.005,1.0,1.0
11,A_to_A,0.88,0.85,9.8,29.5365,4.1847,29.5365,4.1847,0.005,1.0,1.0
12,A_to_A,0.88,0.85,9.8,33.6954,4.1588,33.6954,4.1588,0.005,1.0,1.0
13,A_to_A,0.88,0.85,9.8,38.1957,4.5003,38.1957,4.5003,0.005,1.0,1.0
14,A_to_A,0.88,0.85,9.8,42.5895,4.3938,42.5895,4.3938,0.005,1.0,1.0
15,A_to_A,0.88,0.85,9.8,46.9021,4.3125,46.9021,4.3125,0.005,1.0,1.0
16,A_to_A,0.88,0.85,9.8,51.1915,4.2894,51.1915,4.2894,0.005,1.0,1.0
17,A_to_A,0.88,0.85,9.8,55.5228,4.3313,55.5228,4.3313,0.005,1.0,1.0
18,A_to_A,0.88,0.85,9.8,60.1054,4.5826,60.1054,4.5826,0.005,1.0,1.0
19,A_to_A,0.88,0.85,9.8,64.8769,4.7715,64.8769,4.7715,0.005,1.0,1.0
20,A_to_A,0.88,0.85,9.8,69.8282,4.9513,69.8282,4.9513,0.005,1.0,1.0
21,A_to_A,0.88,0.85,9.8,74.8598,5.0316,74.8598,5.0316,0.005,1.0,1.0
22,A_to_A,0.88,0.85,9.8,79.8164,4.9565,79.8164,4.9565,0.005,1.0,1.0
23,A_to_A,0.88,0.85,9.8,84.7734,4.957,84.7734,4.957,0.005,1.0,1.0
24,A_to_A,0.88,0.85,9.8,89.5902,4.8168,89.5902,4.8168,0.005,1.0,1.0
25,A_to_A,0.88,0.85,9.8,94.4565,4.8664,94.4565,4.8664,0.005,1.0,1.0
26,A_to_A,0.88,0.85,9.8,99.4624,5.0059,99.4624,5.0059,0.005,1.0,1.0
27,A_to_A,0.88,0.85,9.8,104.3312,4.8688,104.3312,4.8688,0.005,1.0,1.0
28,A_to_A,0.88,0.85,9.8,109.0613,4.7301,109.0613,4.7301,0.005,1.0,1.0
29,A_to_A,0.88,0.85,9.8,113.7771,4.7158,113.7771,4.7158,0.005,1.0,1.0
30,A_to_A,0.88,0.85,9.8,118.3675,4.5904,118.3675,4.5904,0.005,1.0,1.0
31,A_to_A,0.88,0.85,9.8,122.8349,4.4674,122.8349,4.4674,0.005,1.0,1.0
32,A_to_A,0.88,0.85,9.8,127.5957,4.7608,127.5957,4.7608,0.005,1.0,1.0
33,A_to_A,0.88,0.85,9.8,132.4192,4.8235,132.4192,4.8235,0.005,1.0,1.0
34,A_to_A,0.88,0.85,9.8,137.3516,4.9323,137.3516,4.9323,0.005,1.0,1.0
35,A_to_A,0.88,0.85,9.8,142.3402,4.9887,142.3402,4.9887,0.005,1.0,1.0
36,A_to_A,0.88,0.85,9.8,147.3151,4.9749,147.3151,4.9749,0.005,1.0,1.0
37,A_to_A,0.88,0.85,9.8,152.4253,5.1101,152.4253,5.1101,0.005,1.0,1.0
38,A_to_A,0.88,0.85,9.8,157.5639,5.1386,157.5639,5.1386,0.005,1.0,1.0
39,A_to_A,0.88,0.85,9.8,162.7676,5.2037,162.7676,5.2037,0.005,1.0,1.0
40,A_to_A,0.88,0.85,9.8,167.8305,5.0628,167.8305,5.0628,0.005,1.0,1.0
1,A_to_B_zero_shot,0.71,-0.85,4.2,0.5303,0.5303,-0.5303,-0.5303,1.5011,1.0,1.0
2,A_to_B_zero_shot,0.71,-0.85,4.2,-0.1676,0.3627,-1.7362,-1.2059,2.2184,1.0,1.0
3,A_to_B_zero_shot,0.71,-0.85,4.2,-2.1203,-0.3842,-3.2694,-1.5332,1.6335,1.0,1.0
4,A_to_B_zero_shot,0.71,-0.85,4.2,-4.0594,-0.79,-4.9172,-1.6478,1.2114,1.0,1.0
5,A_to_B_zero_shot,0.71,-0.85,4.2,-5.5312,-0.614,-6.9232,-2.006,1.9734,1.0,1.0
6,A_to_B_zero_shot,0.71,-0.85,4.2,-8.228,-1.3049,-8.8078,-1.8846,0.8173,1.0,1.0
7,A_to_B_zero_shot,0.71,-0.85,4.2,-9.9059,-1.0981,-10.7062,-1.8984,1.1342,1.0,1.0
8,A_to_B_zero_shot,0.71,-0.85,4.2,-11.9168,-1.2105,-12.5142,-1.808,0.849,1.0,1.0
9,A_to_B_zero_shot,0.71,-0.85,4.2,-13.377,-0.8629,-14.5259,-2.0118,1.6282,1.0,1.0
10,A_to_B_zero_shot,0.71,-0.85,4.2,-15.5398,-1.0138,-16.7108,-2.1849,1.6556,1.0,1.0
11,A_to_B_zero_shot,0.71,-0.85,4.2,-17.9601,-1.2493,-18.9355,-2.2246,1.3685,1.0,1.0
12,A_to_B_zero_shot,0.71,-0.85,4.2,-20.3078,-1.3723,-21.1003,-2.1649,1.122,1.0,1.0
