step,condition,true_friction,true_effective_thrust,true_gravity,pred_x,pred_v,actual_x,actual_v,error_E_t,alignment_lambda,learned_polarity
1,A_to_A,0.88,0.85,9.8,0.6582,0.6582,0.6582,0.6582,0.005,1.0,1.0
2,A_to_A,0.88,0.85,9.8,2.0301,1.3719,2.0301,1.3719,0.005,1.0,1.0
3,A_to_A,0.88,0.85,9.8,3.7838,1.7537,3.7838,1.7537,0.005,1.0,1.0
4,A_to_A,0.88,0.85,9.8,6.0697,2.2859,6.0697,2.2859,0.005,1.0,1.0
5,A_to_A,0.88,0.85,9.8,8.8272,2.7575,8.8272,2.7575,0.005,1.0,1.0
6,A_to_A,0.88,0.85,9.8,11.8346,3.0074,11.8346,3.0074,0.005,1.0,1.0
7,A_to_A,0.88,0.85,9.8,15.2109,3.3764,15.2109,3.3764,0.005,1.0,1.0
8,A_to_A,0.88,0.85,9.8,18.7619,3.551,18.7619,3.551,0.005,1.0,1.0
9,A_to_A,0.88,0.85,9.8,22.7178,3.9559,22.7178,3.9559,0.005,1.0,1.0
10,A_to_A,0.88,0.85,9.8,26.7832,4.0654,26.7832,4.0654,0.005,1.0,1.0
11,A_to_A,0.88,0.85,9.8,30.7964,4.0132,30.7964,4.0132,0.005,1.0,1.0
12,A_to_A,0.88,0.85,9.8,34.8528,4.0564,34.8528,4.0564,0.005,1.0,1.0
13,A_to_A,0.88,0.85,9.8,38.9855,4.1327,38.9855,4.1327,0.005,1.0,1.0
14,A_to_A,0.88,0.85,9.8,43.0786,4.0931,43.0786,4.0931,0.005,1.0,1.0
15,A_to_A,0.88,0.85,9.8,47.4651,4.3865,47.4651,4.3865,0.005,1.0,1.0
16,A_to_A,0.88,0.85,9.8,51.7829,4.3178,51.7829,4.3178,0.005,1.0,1.0
17,A_to_A,0.88,0.85,9.8,56.3941,4.6112,56.3941,4.6112,0.005,1.0,1.0
18,A_to_A,0.88,0.85,9.8,61.2903,4.8962,61.2903,4.8962,0.005,1.0,1.0
19,A_to_A,0.88,0.85,9.8,66.2344,4.9441,66.2344,4.9441,0.005,1.0,1.0
20,A_to_A,0.88,0.85,9.8,71.1227,4.8883,71.1227,4.8883,0.005,1.0,1.0
21,A_to_A,0.88,0.85,9.8,76.1021,4.9795,76.1021,4.9795,0.005,1.0,1.0
22,A_to_A,0.88,0.85,9.8,81.2306,5.1285,81.2306,5.1285,0.005,1.0,1.0
23,A_to_A,0.88,0.85,9.8,86.5465,5.3159,86.5465,5.3159,0.005,1.0,1.0
24,A_to_A,0.88,0.85,9.8,91.8825,5.336,91.8825,5.336,0.005,1.0,1.0
25,A_to_A,0.88,0.85,9.8,97.0448,5.1623,97.0448,5.1623,0.005,1.0,1.0
26,A_to_A,0.88,0.85,9.8,102.2006,5.1557,102.2006,5.1557,0.005,1.0,1.0
27,A_to_A,0.88,0.85,9.8,107.452,5.2514,107.452,5.2514,0.005,1.0,1.0
28,A_to_A,0.88,0.85,9.8,112.5914,5.1394,112.5914,5.1394,0.005,1.0,1.0
29,A_to_A,0.88,0.85,9.8,117.873,5.2817,117.873,5.2817,0.005,1.0,1.0
30,A_to_A,0.88,0.85,9.8,123.2286,5.3556,123.2286,5.3556,0.005,1.0,1.0
31,A_to_A,0.88,0.85,9.8,128.4067,5.1781,128.4067,5.1781,0.005,1.0,1.0
32,A_to_A,0.88,0.85,9.8,133.4433,5.0365,133.4433,5.0365,0.005,1.0,1.0
33,A_to_A,0.88,0.85,9.8,138.6797,5.2365,138.6797,5.2365,0.005,1.0,1.0
34,A_to_A,0.88,0.85,9.8,143.9109,5.2311,143.9109,5.2311,0.005,1.0,1.0
35,A_to_A,0.88,0.85,9.8,149.2916,5.3807,149.2916,5.3807,0.005,1.0,1.0
36,A_to_A,0.88,0.85,9.8,154.5758,5.2842,154.5758,5.2842,0.005,1.0,1.0
37,A_to_A,0.88,0.85,9.8,159.8387,5.2629,159.8387,5.2629,0.005,1.0,1.0
38,A_to_A,0.88,0.85,9.8,165.0607,5.222,165.0607,5.222,0.005,1.0,1.0
39,A_to_A,0.88,0.85,9.8,170.3031,5.2423,170.3031,5.2423,0.005,1.0,1.0
40,A_to_A,0.88,0.85,9.8,175.4135,5.1104,175.4135,5.1104,0.005,1.0,1.0
1,A_to_B_zero_shot,0.71,-0.85,4.2,0.6824,0.6824,-0.6824,-0.6824,1.9274,1.0,1.0
2,A_to_B_zero_shot,0.71,-0.85,4.2,-0.8162,-0.1338,-1.6336,-0.9512,1.1664,1.0,1.0
3,A_to_B_zero_shot,0.71,-0.85,4.2,-1.7156,-0.082,-3.064,-1.4304,1.9125,1.0,1.0
4,A_to_B_zero_shot,0.71,-0.85,4.2,-3.7485,-0.6845,-4.6539,-1.5899,1.2836,1.0,1.0
5,A_to_B_zero_shot,0.71,-0.85,4.2,-5.4326,-0.7787,-6.4031,-1.7492,1.369,1.0,1.0
6,A_to_B_zero_shot,0.71,-0.85,4.2,-7.5158,-1.1127,-8.0715,-1.6685,0.7777,1.0,1.0
7,A_to_B_zero_shot,0.71,-0.85,4.2,-8.7391,-0.6675,-10.0568,-1.9853,1.8622,1.0,1.0
8,A_to_B_zero_shot,0.71,-0.85,4.2,-11.0829,-1.0261,-12.1874,-2.1306,1.5601,1.0,1.0
9,A_to_B_zero_shot,0.71,-0.85,4.2,-13.2932,-1.1058,-14.4693,-2.2819,1.6561,1.0,1.0
10,A_to_B_zero_shot,0.71,-0.85,4.2,-15.9834,-1.5141,-16.5833,-2.114,0.8557,1.0,1.0
11,A_to_B_zero_shot,0.71,-0.85,4.2,-17.825,-1.2417,-18.7028,-2.1196,1.2419,1.0,1.0
12,A_to_B_zero_shot,0.71,-0.85,4.2,-20.0134,-1.3106,-20.7624,-2.0595,1.0684,1.0,1.0
13,A_to_B_zero_shot,0.71,-0.85,4.2,-22.0438,-1.2814,-22.7556,-1.9932,1.0118,1.0,1.0
14,A_to_B_zero_shot,0.71,-0.85,4.2,-23.8873,-1.1318,-24.793,-2.0374,1.2808,1.0,1.0
15,A_to_B_zero_shot,0.71,-0.85,4.2,-25.8628,-1.0698,-26.9627,-2.1697,1.5594,1.0,1.0
16,A_to_B_zero_shot,0.71,-0.85,4.2,-28.154,-1.1912,-29.2214,-2.2586,1.5178,1.0,1.0
17,A_to_B_zero_shot,0.71,-0.85,4.2,-30.5743,-1.3529,-31.4597,-2.2383,1.2552,1.0,1.0
18,A_to_B_zero_shot,0.71,-0.85,4.2,-32.9627,-1.503,-33.5157,-2.056,0.7723,1.0,1.0
19,A_to_B_zero_shot,0.71,-0.85,4.2,-34.4917,-0.976,-35.8086,-2.293,1.8538,1.0,1.0
20,A_to_B_zero_shot,0.71,-0.85,4.2,-37.114,-1.3054,-38.149,-2.3404,1.4626,1.0,1.0
21,A_to_B_zero_shot,0.71,-0.85,4.2,-39.3744,-1.2254,-40.6449,-2.4959,1.7971,1.0,1.0
22,A_to_B_zero_shot,0.71,-0.85,4.2,-42.3547,-1.7098,-42.9036,-2.2587,0.7726,1.0,1.0
