step,epoch,gravity,pred_x,actual_x,error,active_schema
1,Epoch_A1,9.8,0.6968,0.6968,0.0043,schema_A
2,Epoch_A1,9.8,1.7631,1.7631,0.0053,schema_A
3,Epoch_A1,9.8,3.423,3.423,0.0045,schema_A
4,Epoch_A1,9.8,5.3811,5.3811,0.0055,schema_A
5,Epoch_A1,9.8,7.6756,7.6756,0.005,schema_A
6,Epoch_A1,9.8,10.4286,10.4286,0.0054,schema_A
7,Epoch_A1,9.8,13.4772,13.4772,0.0056,schema_A
8,Epoch_A1,9.8,16.68,16.68,0.0048,schema_A
9,Epoch_A1,9.8,20.1838,20.1838,0.0047,schema_A
10,Epoch_A1,9.8,23.9161,23.9161,0.005,schema_A
11,Epoch_A1,9.8,27.6305,27.6305,0.0046,schema_A
12,Epoch_A1,9.8,31.6158,31.6158,0.0054,schema_A
13,Epoch_A1,9.8,35.9556,35.9556,0.0049,schema_A
14,Epoch_A1,9.8,40.4017,40.4017,0.0049,schema_A
15,Epoch_A1,9.8,44.8457,44.8457,0.005,schema_A
16,Epoch_A1,9.8,49.2182,49.2182,0.0039,schema_A
17,Epoch_A1,9.8,53.819,53.819,0.0049,schema_A
18,Epoch_A1,9.8,58.4854,58.4854,0.0053,schema_A
19,Epoch_A1,9.8,63.1949,63.1949,0.0049,schema_A
20,Epoch_A1,9.8,67.9484,67.9484,0.0054,schema_A
21,Epoch_A1,9.8,72.8495,72.8495,0.0052,schema_A
22,Epoch_A1,9.8,77.6892,77.6892,0.0054,schema_A
23,Epoch_A1,9.8,82.6828,82.6828,0.005,schema_A
24,Epoch_A1,9.8,87.5143,87.5143,0.0058,schema_A
25,Epoch_A1,9.8,92.5548,92.5548,0.004,schema_A
26,Epoch_A1,9.8,97.7537,97.7537,0.0055,schema_A
27,Epoch_A1,9.8,103.1118,103.1118,0.0058,schema_A
28,Epoch_A1,9.8,108.4753,108.4753,0.0052,schema_A
29,Epoch_A1,9.8,113.9967,113.9967,0.0046,schema_A
30,Epoch_A1,9.8,119.6649,119.6649,0.0048,schema_A
31,Epoch_A1,9.8,125.5007,125.5007,0.0051,schema_A
32,Epoch_A1,9.8,131.2489,131.2489,0.0053,schema_A
33,Epoch_A1,9.8,137.0118,137.0118,0.0054,schema_A
