step,epoch,gravity,pred_x,actual_x,error,active_schema
7,Epoch_B,4.2,-9.8349,-10.5647,1.0366,schema_B
8,Epoch_B,4.2,-13.0544,-12.6099,0.6339,schema_B
9,Epoch_B,4.2,-15.0897,-14.6952,0.5632,schema_B
10,Epoch_B,4.2,-17.3545,-17.0124,0.4892,schema_B
11,Epoch_B,4.2,-19.5823,-19.2591,0.4621,schema_B
12,Epoch_B,4.2,-21.7733,-21.5068,0.3818,schema_B
13,Epoch_B,4.2,-23.7759,-23.5492,0.3258,schema_B
14,Epoch_B,4.2,-25.7924,-25.6172,0.2528,schema_B
15,Epoch_B,4.2,-28.0833,-27.9325,0.2177,schema_B
16,Epoch_B,4.2,-30.3303,-30.1868,0.2081,schema_B
17,Epoch_B,4.2,-32.5442,-32.4253,0.1723,schema_B
18,Epoch_B,4.2,-34.9217,-34.8213,0.1472,schema_B
19,Epoch_B,4.2,-37.3354,-37.2441,0.1335,schema_B
20,Epoch_B,4.2,-39.8543,-39.7758,0.1164,schema_B
21,Epoch_B,4.2,-42.1333,-42.0636,0.1037,schema_B
22,Epoch_B,4.2,-44.4585,-44.4049,0.0815,schema_B
23,Epoch_B,4.2,-46.812,-46.7653,0.0702,schema_B
24,Epoch_B,4.2,-49.1098,-49.0698,0.061,schema_B
25,Epoch_B,4.2,-51.5074,-51.4742,0.0525,schema_B
26,Epoch_B,4.2,-54.0008,-53.9713,0.0465,schema_B
27,Epoch_B,4.2,-56.5005,-56.4745,0.0419,schema_B
28,Epoch_B,4.2,-59.0871,-59.0649,0.0362,schema_B
29,Epoch_B,4.2,-61.6744,-61.6549,0.0339,schema_B
30,Epoch_B,4.2,-64.0568,-64.0402,0.0281,schema_B
31,Epoch_B,4.2,-66.4565,-66.4435,0.0238,schema_B
32,Epoch_B,4.2,-68.9768,-68.9657,0.0212,schema_B
33,Epoch_B,4.2,-71.2729,-71.263,0.0189,schema_B
34,Epoch_B,4.2,-73.4095,-73.4018,0.016,schema_B
35,Epoch_B,4.2,-75.4397,-75.4337,0.0153,schema_B
36,Epoch_B,4.2,-77.6834,-77.6785,0.0131,schema_B
37,Epoch_B,4.2,-79.899,-79.8944,0.0115,schema_B
38,Epoch_B,4.2,-82.1186,-82.1147,0.0097,schema_B
39,Epoch_B,4.2,-84.2994,-84.2961,0.0093,schema_B
40,Epoch_B,4.2,-86.3857,-86.383,0.0084,schema_B
1,Epoch_A2,9.8,0.5798,0.5798,0,schema_A
2,Epoch_A2,9.8,1.6042,1.6042,0,schema_A
3,Epoch_A2,9.8,3.3009,3.3009,0,schema_A
4,Epoch_A2,9.8,5.399,5.399,0,schema_A
5,Epoch_A2,9.8,7.7786,7.7786,0,schema_A
6,Epoch_A2,9.8,10.5649,10.5649,0,schema_A
7,Epoch_A2,9.8,13.6571,13.6571,0,schema_A
8,Epoch_A2,9.8,16.991,16.991,0,schema_A
9,Epoch_A2,9.8,20.5549,20.5549,0,schema_A
10,Epoch_A2,9.8,24.32,24.32,0,schema_A
11,Epoch_A2,9.8,28.3989,28.3989,0,schema_A
12,Epoch_A2,9.8,32.8232,32.8232,0,schema_A
13,Epoch_A2,9.8,37.1695,37.1695,0,schema_A
14,Epoch_A2,9.8,41.4262,41.4262,0,schema_A
15,Epoch_A2,9.8,45.9117,45.9117,0,schema_A
16,Epoch_A2,9.8,50.3632,50.3632,0,schema_A
17,Epoch_A2,9.8,55.0415,55.0415,0,schema_A
18,Epoch_A2,9.8,59.9,59.9,0,schema_A
19,Epoch_A2,9.8,64.8436,64.8436,0,schema_A
20,Epoch_A2,9.8,69.9885,69.9885,0,schema_A
21,Epoch_A2,9.8,75.3013,75.3013,0,schema_A
22,Epoch_A2,9.8,80.7459,80.7459,0,schema_A
23,Epoch_A2,9.8,86.1009,86.1009,0,schema_A
24,Epoch_A2,9.8,91.2596,91.2596,0,schema_A
25,Epoch_A2,9.8,96.393,96.393,0,schema_A
26,Epoch_A2,9.8,101.4025,101.4025,0,schema_A
27,Epoch_A2,9.8,106.6607,106.6607,0,schema_A
28,Epoch_A2,9.8,111.9302,111.9302,0,schema_A
29,Epoch_A2,9.8,117.2379,117.2379,0,schema_A
30,Epoch_A2,9.8,122.7016,122.7016,0,schema_A
31,Epoch_A2,9.8,128.2417,128.2417,0,schema_A
32,Epoch_A2,9.8,133.8923,133.8923,0,schema_A
33,Epoch_A2,9.8,139.5273,139.5273,0,schema_A
34,Epoch_A2,9.8,145.0951,145.0951,0,schema_A
35,Epoch_A2,9.8,150.4994,150.4994,0,schema_A
36,Epoch_A2,9.8,156.0944,156.0944,0,schema_A
37,Epoch_A2,9.8,161.6029,161.6029,0,schema_A
38,Epoch_A2,9.8,167.0075,167.0075,0,schema_A
39,Epoch_A2,9.8,172.2637,172.2637,0,schema_A
40,Epoch_A2,9.8,177.393,177.393,0,schema_A
