step,epoch,gravity,pred_x,actual_x,error,active_schema
1,Epoch_A1,9.8,0.4414,0.4414,0.0049,schema_A
2,Epoch_A1,9.8,1.4514,1.4514,0.0047,schema_A
3,Epoch_A1,9.8,3.0506,3.0506,0.0051,schema_A
4,Epoch_A1,9.8,5.0947,5.0947,0.0045,schema_A
5,Epoch_A1,9.8,7.3267,7.3267,0.0046,schema_A
6,Epoch_A1,9.8,10.078,10.078,0.0052,schema_A
7,Epoch_A1,9.8,13.1567,13.1567,0.005,schema_A
8,Epoch_A1,9.8,16.3658,16.3658,0.0045,schema_A
9,Epoch_A1,9.8,19.9764,19.9764,0.0052,schema_A
10,Epoch_A1,9.8,23.6194,23.6194,0.0046,schema_A
11,Epoch_A1,9.8,27.4681,27.4681,0.0041,schema_A
12,Epoch_A1,9.8,31.5337,31.5337,0.005,schema_A
13,Epoch_A1,9.8,35.7518,35.7518,0.0046,schema_A
14,Epoch_A1,9.8,39.9095,39.9095,0.0048,schema_A
15,Epoch_A1,9.8,44.0193,44.0193,0.0059,schema_A
16,Epoch_A1,9.8,48.1868,48.1868,0.0047,schema_A
17,Epoch_A1,9.8,52.6569,52.6569,0.0048,schema_A
18,Epoch_A1,9.8,57.3793,57.3793,0.005,schema_A
19,Epoch_A1,9.8,62.2083,62.2083,0.0057,schema_A
20,Epoch_A1,9.8,66.9229,66.9229,0.0047,schema_A
21,Epoch_A1,9.8,71.7614,71.7614,0.0052,schema_A
22,Epoch_A1,9.8,76.585,76.585,0.004,schema_A
23,Epoch_A1,9.8,81.4796,81.4796,0.0049,schema_A
24,Epoch_A1,9.8,86.5724,86.5724,0.0047,schema_A
25,Epoch_A1,9.8,91.8109,91.8109,0.0056,schema_A
26,Epoch_A1,9.8,97.0022,97.0022,0.0052,schema_A
27,Epoch_A1,9.8,102.0747,102.0747,0.004,schema_A
28,Epoch_A1,9.8,107.198,107.198,0.0042,schema_A
29,Epoch_A1,9.8,112.1796,112.1796,0.0041,schema_A
30,Epoch_A1,9.8,117.3945,117.3945,0.005,schema_A
31,Epoch_A1,9.8,122.7125,122.7125,0.0063,schema_A
32,Epoch_A1,9.8,128.0731,128.0731,0.0053,schema_A
33,Epoch_A1,9.8,133.2511,133.2511,0.0051,schema_A
34,Epoch_A1,9.8,138.5152,138.5152,0.0052,schema_A
35,Epoch_A1,9.8,143.6381,143.6381,0.0051,schema_A
36,Epoch_A1,9.8,148.7987,148.7987,0.0048,schema_A
37,Epoch_A1,9.8,153.9533,153.9533,0.005,schema_A
38,Epoch_A1,9.8,159.2984,159.2984,0.005,schema_A
39,Epoch_A1,9.8,164.8422,164.8422,0.0056,schema_A
40,Epoch_A1,9.8,170.5661,170.5661,0.0056,schema_A
1,Epoch_B,4.2,0.8091,-0.8091,2.2939,schema_A
2,Epoch_B,4.2,-0.7913,-2.1134,1.8745,schema_A
3,Epoch_B,4.2,-2.7159,-3.6762,1.3639,schema_A
4,Epoch_B,4.2,-4.3773,-5.5693,1.6905,schema_A
5,Epoch_B,4.2,-6.5785,-7.7028,1.5944,schema_A
6,Epoch_B,4.2,-9.265,-9.682,0.5952,schema_A
7,Epoch_B,4.2,-11.0497,-11.5999,0.7835,schema_A
8,Epoch_B,4.2,-12.7057,-13.6777,1.3794,schema_A
9,Epoch_B,4.2,-14.982,-15.8226,1.1938,schema_B
10,Epoch_B,4.2,-18.6528,-18.1583,0.705,schema_B
11,Epoch_B,4.2,-20.8386,-20.3807,0.6524,schema_B
12,Epoch_B,4.2,-22.8297,-22.4592,0.5292,schema_B
13,Epoch_B,4.2,-25.0062,-24.7116,0.4213,schema_B
14,Epoch_B,4.2,-27.2919,-27.0204,0.3877,schema_B
15,Epoch_B,4.2,-29.7287,-29.4921,0.3397,schema_B
16,Epoch_B,4.2,-31.9795,-31.7641,0.3099,schema_B
17,Epoch_B,4.2,-34.1336,-33.9653,0.2434,schema_B
18,Epoch_B,4.2,-36.2866,-36.1479,0.2011,schema_B
19,Epoch_B,4.2,-38.2655,-38.1486,0.171,schema_B
20,Epoch_B,4.2,-40.3459,-40.2547,0.134,schema_B
21,Epoch_B,4.2,-42.4738,-42.3922,0.1212,schema_B
22,Epoch_B,4.2,-44.8094,-44.739,0.1041,schema_B
23,Epoch_B,4.2,-47.142,-47.0763,0.0979,schema_B
24,Epoch_B,4.2,-49.5412,-49.4856,0.084,schema_B
25,Epoch_B,4.2,-51.7356,-51.6868,0.0748,schema_B
26,Epoch_B,4.2,-53.7656,-53.7277,0.0586,schema_B
27,Epoch_B,4.2,-55.8961,-55.8662,0.0474,schema_B
28,Epoch_B,4.2,-57.8424,-57.8158,0.0431,schema_B
29,Epoch_B,4.2,-59.8056,-59.7849,0.034,schema_B
30,Epoch_B,4.2,-61.6826,-61.6649,0.0304,schema_B
31,Epoch_B,4.2,-63.6837,-63.6693,0.0252,schema_B
32,Epoch_B,4.2,-65.5491,-65.536,0.0231,schema_B
33,Epoch_B,4.2,-67.4108,-67.4004,0.0195,schema_B
34,Epoch_B,4.2,-69.4331,-69.4244,0.017,schema_B
35,Epoch_B,4.2,-71.3257,-71.3176,0.0164,schema_B
36,Epoch_B,4.2,-73.1882,-73.1817,0.0139,schema_B
37,Epoch_B,4.2,-75.2457,-75.2403,0.0119,schema_B
38,Epoch_B,4.2,-77.2536,-77.2485,0.0123,schema_B
39,Epoch_B,4.2,-79.3876,-79.3834,0.0108,schema_B
40,Epoch_B,4.2,-81.5167,-81.5129,0.0109,schema_B
1,Epoch_A2,9.8,0.8127,0.8127,0,schema_A
