step,epoch,gravity,pred_x,actual_x,error,active_schema
3,Epoch_B,4.2,-1.9394,-2.9656,1.4564,schema_A
4,Epoch_B,4.2,-3.682,-4.5202,1.19,schema_A
5,Epoch_B,4.2,-5.3116,-6.3094,1.4159,schema_A
6,Epoch_B,4.2,-7.5365,-8.0523,0.7344,schema_A
7,Epoch_B,4.2,-9.2244,-9.7734,0.7812,schema_B
8,Epoch_B,4.2,-12.2076,-11.8339,0.5326,schema_B
9,Epoch_B,4.2,-14.4286,-14.0481,0.543,schema_B
10,Epoch_B,4.2,-16.8115,-16.4639,0.4975,schema_B
11,Epoch_B,4.2,-19.0747,-18.7522,0.4616,schema_B
12,Epoch_B,4.2,-21.1818,-20.922,0.3724,schema_B
13,Epoch_B,4.2,-23.1719,-22.9624,0.3014,schema_B
14,Epoch_B,4.2,-25.3713,-25.2038,0.2419,schema_B
15,Epoch_B,4.2,-27.3979,-27.2415,0.226,schema_B
16,Epoch_B,4.2,-29.3163,-29.1954,0.1758,schema_B
17,Epoch_B,4.2,-31.455,-31.3564,0.1443,schema_B
18,Epoch_B,4.2,-33.6018,-33.5091,0.1365,schema_B
19,Epoch_B,4.2,-35.8364,-35.7578,0.1151,schema_B
20,Epoch_B,4.2,-38.0198,-37.95,0.1035,schema_B
21,Epoch_B,4.2,-40.212,-40.1542,0.0867,schema_B
22,Epoch_B,4.2,-42.4984,-42.4489,0.0744,schema_B
23,Epoch_B,4.2,-44.7453,-44.7016,0.0671,schema_B
24,Epoch_B,4.2,-47.0953,-47.0588,0.0569,schema_B
25,Epoch_B,4.2,-49.5065,-49.474,0.0517,schema_B
26,Epoch_B,4.2,-51.8885,-51.8601,0.0448,schema_B
27,Epoch_B,4.2,-54.0737,-54.05,0.0388,schema_B
28,Epoch_B,4.2,-56.2288,-56.2103,0.0311,schema_B
29,Epoch_B,4.2,-58.2445,-58.2289,0.0267,schema_B
30,Epoch_B,4.2,-60.2803,-60.2679,0.0228,schema_B
31,Epoch_B,4.2,-62.4535,-62.4429,0.0197,schema_B
32,Epoch_B,4.2,-64.7527,-64.7431,0.0185,schema_B
33,Epoch_B,4.2,-67.1223,-67.1137,0.0173,schema_B
34,Epoch_B,4.2,-69.4906,-69.483,0.0156,schema_B
35,Epoch_B,4.2,-71.9773,-71.9708,0.0141,schema_B
36,Epoch_B,4.2,-74.5138,-74.508,0.0135,schema_B
37,Epoch_B,4.2,-76.8941,-76.8891,0.0113,schema_B
38,Epoch_B,4.2,-79.1719,-79.1679,0.0112,schema_B
39,Epoch_B,4.2,-81.2985,-81.2953,0.0097,schema_B
40,Epoch_B,4.2,-83.5298,-83.5272,0.0091,schema_B
1,Epoch_A2,9.8,0.5815,0.5815,0,schema_A
2,Epoch_A2,9.8,1.6241,1.6241,0,schema_A
3,Epoch_A2,9.8,3.179,3.179,0,schema_A
4,Epoch_A2,9.8,5.0494,5.0494,0,schema_A
5,Epoch_A2,9.8,7.2467,7.2467,0,schema_A
6,Epoch_A2,9.8,9.6055,9.6055,0,schema_A
7,Epoch_A2,9.8,12.2338,12.2338,0,schema_A
8,Epoch_A2,9.8,15.1432,15.1432,0,schema_A
9,Epoch_A2,9.8,18.3857,18.3857,0,schema_A
10,Epoch_A2,9.8,21.8,21.8,0,schema_A
11,Epoch_A2,9.8,25.3093,25.3093,0,schema_A
12,Epoch_A2,9.8,29.2225,29.2225,0,schema_A
13,Epoch_A2,9.8,33.4558,33.4558,0,schema_A
14,Epoch_A2,9.8,37.894,37.894,0,schema_A
15,Epoch_A2,9.8,42.3992,42.3992,0,schema_A
16,Epoch_A2,9.8,47.0887,47.0887,0,schema_A
17,Epoch_A2,9.8,51.9312,51.9312,0,schema_A
18,Epoch_A2,9.8,56.9561,56.9561,0,schema_A
19,Epoch_A2,9.8,62.012,62.012,0,schema_A
20,Epoch_A2,9.8,66.9064,66.9064,0,schema_A
21,Epoch_A2,9.8,71.8123,71.8123,0,schema_A
22,Epoch_A2,9.8,76.6146,76.6146,0,schema_A
23,Epoch_A2,9.8,81.4526,81.4526,0,schema_A
24,Epoch_A2,9.8,86.4265,86.4265,0,schema_A
25,Epoch_A2,9.8,91.5375,91.5375,0,schema_A
26,Epoch_A2,9.8,96.4984,96.4984,0,schema_A
27,Epoch_A2,9.8,101.5309,101.5309,0,schema_A
28,Epoch_A2,9.8,106.5498,106.5498,0,schema_A
29,Epoch_A2,9.8,111.6823,111.6823,0,schema_A
30,Epoch_A2,9.8,116.9343,116.9343,0,schema_A
31,Epoch_A2,9.8,122.3281,122.3281,0,schema_A
32,Epoch_A2,9.8,127.8135,127.8135,0,schema_A
33,Epoch_A2,9.8,133.302,133.302,0,schema_A
34,Epoch_A2,9.8,138.6153,138.6153,0,schema_A
35,Epoch_A2,9.8,144.0859,144.0859,0,schema_A
36,Epoch_A2,9.8,149.4222,149.4222,0,schema_A
37,Epoch_A2,9.8,154.7221,154.7221,0,schema_A
38,Epoch_A2,9.8,159.9982,159.9982,0,schema_A
39,Epoch_A2,9.8,165.1453,165.1453,0,schema_A
40,Epoch_A2,9.8,170.4849,170.4849,0,schema_A
