step,epoch,gravity,pred_x,actual_x,error,active_schema
1,Epoch_A1,9.8,0.7426,0.7426,0.0051,schema_A
2,Epoch_A1,9.8,2.0764,2.0764,0.0053,schema_A
3,Epoch_A1,9.8,3.6993,3.6993,0.0051,schema_A
4,Epoch_A1,9.8,5.5701,5.5701,0.0042,schema_A
5,Epoch_A1,9.8,7.932,7.932,0.0043,schema_A
6,Epoch_A1,9.8,10.8407,10.8407,0.005,schema_A
7,Epoch_A1,9.8,14.2447,14.2447,0.0042,schema_A
8,Epoch_A1,9.8,17.9995,17.9995,0.0055,schema_A
9,Epoch_A1,9.8,22.1416,22.1416,0.0062,schema_A
10,Epoch_A1,9.8,26.3062,26.3062,0.0052,schema_A
11,Epoch_A1,9.8,30.4511,30.4511,0.0042,schema_A
12,Epoch_A1,9.8,34.9301,34.9301,0.0045,schema_A
13,Epoch_A1,9.8,39.4515,39.4515,0.0051,schema_A
14,Epoch_A1,9.8,44.2669,44.2669,0.0049,schema_A
15,Epoch_A1,9.8,49.0542,49.0542,0.0048,schema_A
16,Epoch_A1,9.8,53.7106,53.7106,0.0049,schema_A
17,Epoch_A1,9.8,58.2366,58.2366,0.0045,schema_A
18,Epoch_A1,9.8,62.9912,62.9912,0.0046,schema_A
19,Epoch_A1,9.8,67.9619,67.9619,0.0041,schema_A
20,Epoch_A1,9.8,72.8465,72.8465,0.0054,schema_A
21,Epoch_A1,9.8,77.9444,77.9444,0.005,schema_A
22,Epoch_A1,9.8,83.0188,83.0188,0.0062,schema_A
23,Epoch_A1,9.8,88.0912,88.0912,0.0048,schema_A
24,Epoch_A1,9.8,93.0118,93.0118,0.005,schema_A
25,Epoch_A1,9.8,97.9984,97.9984,0.005,schema_A
26,Epoch_A1,9.8,102.9846,102.9846,0.0049,schema_A
27,Epoch_A1,9.8,107.9546,107.9546,0.0053,schema_A
28,Epoch_A1,9.8,112.7918,112.7918,0.0035,schema_A
29,Epoch_A1,9.8,117.7045,117.7045,0.0057,schema_A
30,Epoch_A1,9.8,122.8532,122.8532,0.0055,schema_A
31,Epoch_A1,9.8,128.1093,128.1093,0.0049,schema_A
32,Epoch_A1,9.8,133.2006,133.2006,0.0049,schema_A
33,Epoch_A1,9.8,138.2077,138.2077,0.0052,schema_A
34,Epoch_A1,9.8,143.4467,143.4467,0.0051,schema_A
35,Epoch_A1,9.8,148.6299,148.6299,0.0057,schema_A
36,Epoch_A1,9.8,153.9457,153.9457,0.0045,schema_A
37,Epoch_A1,9.8,159.4366,159.4366,0.0049,schema_A
38,Epoch_A1,9.8,164.8931,164.8931,0.0046,schema_A
39,Epoch_A1,9.8,170.2856,170.2856,0.0051,schema_A
40,Epoch_A1,9.8,175.6973,175.6973,0.005,schema_A
1,Epoch_B,4.2,0.6472,-0.6472,1.8361,schema_A
2,Epoch_B,4.2,-0.4437,-1.8796,2.0355,schema_A
3,Epoch_B,4.2,-2.4229,-3.3821,1.3608,schema_A
4,Epoch_B,4.2,-4.3701,-4.8884,0.7376,schema_A
5,Epoch_B,4.2,-5.8862,-6.391,0.7185,schema_A
6,Epoch_B,4.2,-7.2115,-8.0648,1.2119,schema_A
7,Epoch_B,4.2,-9.2027,-9.7054,0.716,schema_B
8,Epoch_B,4.2,-11.9065,-11.5539,0.5038,schema_B
9,Epoch_B,4.2,-13.6433,-13.3054,0.4836,schema_B
10,Epoch_B,4.2,-15.4261,-15.1539,0.3901,schema_B
11,Epoch_B,4.2,-17.1453,-16.901,0.3511,schema_B
12,Epoch_B,4.2,-19.1611,-18.9646,0.2826,schema_B
13,Epoch_B,4.2,-21.3278,-21.1305,0.2836,schema_B
14,Epoch_B,4.2,-23.3121,-23.136,0.2539,schema_B
15,Epoch_B,4.2,-25.5341,-25.3954,0.2007,schema_B
16,Epoch_B,4.2,-27.6192,-27.4864,0.193,schema_B
17,Epoch_B,4.2,-29.7537,-29.6492,0.1533,schema_B
18,Epoch_B,4.2,-32.0448,-31.9528,0.135,schema_B
19,Epoch_B,4.2,-34.3941,-34.3108,0.122,schema_B
20,Epoch_B,4.2,-36.7937,-36.7212,0.1074,schema_B
21,Epoch_B,4.2,-39.3152,-39.2522,0.0944,schema_B
22,Epoch_B,4.2,-41.6334,-41.5771,0.0846,schema_B
23,Epoch_B,4.2,-43.7254,-43.6815,0.067,schema_B
24,Epoch_B,4.2,-45.7271,-45.6933,0.0533,schema_B
25,Epoch_B,4.2,-47.7865,-47.759,0.045,schema_B
26,Epoch_B,4.2,-49.9784,-49.9544,0.039,schema_B
27,Epoch_B,4.2,-52.0038,-51.9821,0.0359,schema_B
28,Epoch_B,4.2,-53.9245,-53.9074,0.0299,schema_B
29,Epoch_B,4.2,-56.0252,-56.0115,0.0251,schema_B
30,Epoch_B,4.2,-58.2323,-58.2195,0.0232,schema_B
31,Epoch_B,4.2,-60.4538,-60.4424,0.0215,schema_B
32,Epoch_B,4.2,-62.8741,-62.8643,0.0177,schema_B
33,Epoch_B,4.2,-65.0405,-65.0315,0.0175,schema_B
34,Epoch_B,4.2,-67.3183,-67.3114,0.0148,schema_B
35,Epoch_B,4.2,-69.4489,-69.4427,0.0138,schema_B
36,Epoch_B,4.2,-71.3924,-71.3875,0.0121,schema_B
37,Epoch_B,4.2,-73.3083,-73.3045,0.0106,schema_B
38,Epoch_B,4.2,-75.442,-75.4388,0.0101,schema_B
