step,epoch,gravity,pred_x,actual_x,error,active_schema
1,Epoch_A1,9.8,0.5405,0.5405,0.0048,schema_A
2,Epoch_A1,9.8,1.5852,1.5852,0.005,schema_A
3,Epoch_A1,9.8,2.9602,2.9602,0.0054,schema_A
4,Epoch_A1,9.8,4.6453,4.6453,0.005,schema_A
5,Epoch_A1,9.8,6.6853,6.6853,0.005,schema_A
6,Epoch_A1,9.8,9.1711,9.1711,0.0049,schema_A
7,Epoch_A1,9.8,11.841,11.841,0.0052,schema_A
8,Epoch_A1,9.8,14.7052,14.7052,0.0042,schema_A
9,Epoch_A1,9.8,18.0112,18.0112,0.005,schema_A
10,Epoch_A1,9.8,21.5188,21.5188,0.0048,schema_A
11,Epoch_A1,9.8,25.3283,25.3283,0.0053,schema_A
12,Epoch_A1,9.8,29.2126,29.2126,0.0049,schema_A
13,Epoch_A1,9.8,33.3853,33.3853,0.0052,schema_A
14,Epoch_A1,9.8,37.5204,37.5204,0.0049,schema_A
15,Epoch_A1,9.8,41.9035,41.9035,0.0048,schema_A
16,Epoch_A1,9.8,46.5581,46.5581,0.0055,schema_A
17,Epoch_A1,9.8,51.3962,51.3962,0.0045,schema_A
18,Epoch_A1,9.8,56.3897,56.3897,0.0041,schema_A
19,Epoch_A1,9.8,61.5534,61.5534,0.0046,schema_A
20,Epoch_A1,9.8,66.5479,66.5479,0.0045,schema_A
21,Epoch_A1,9.8,71.7547,71.7547,0.0054,schema_A
22,Epoch_A1,9.8,77.0278,77.0278,0.0048,schema_A
23,Epoch_A1,9.8,82.1003,82.1003,0.0043,schema_A
24,Epoch_A1,9.8,87.114,87.114,0.005,schema_A
25,Epoch_A1,9.8,92.1273,92.1273,0.0051,schema_A
26,Epoch_A1,9.8,97.1575,97.1575,0.0048,schema_A
27,Epoch_A1,9.8,102.0457,102.0457,0.0042,schema_A
28,Epoch_A1,9.8,107.0327,107.0327,0.0057,schema_A
29,Epoch_A1,9.8,111.8586,111.8586,0.0055,schema_A
30,Epoch_A1,9.8,116.7516,116.7516,0.0044,schema_A
31,Epoch_A1,9.8,121.605,121.605,0.0049,schema_A
32,Epoch_A1,9.8,126.5655,126.5655,0.0053,schema_A
33,Epoch_A1,9.8,131.3768,131.3768,0.0052,schema_A
34,Epoch_A1,9.8,136.301,136.301,0.0049,schema_A
35,Epoch_A1,9.8,141.3041,141.3041,0.0047,schema_A
36,Epoch_A1,9.8,146.3184,146.3184,0.0053,schema_A
37,Epoch_A1,9.8,151.296,151.296,0.0057,schema_A
38,Epoch_A1,9.8,156.3217,156.3217,0.0049,schema_A
39,Epoch_A1,9.8,161.4511,161.4511,0.0047,schema_A
40,Epoch_A1,9.8,166.3997,166.3997,0.005,schema_A
1,Epoch_B,4.2,0.8373,-0.8373,2.3733,schema_A
2,Epoch_B,4.2,-0.8895,-2.1163,1.7397,schema_A
3,Epoch_B,4.2,-2.5727,-3.783,1.7168,schema_A
4,Epoch_B,4.2,-4.8852,-5.4476,0.8003,schema_A
5,Epoch_B,4.2,-6.4373,-7.2212,1.1134,schema_A
6,Epoch_B,4.2,-8.1854,-9.2011,1.4413,schema_A
7,Epoch_B,4.2,-10.3363,-11.3526,1.4413,schema_B
8,Epoch_B,4.2,-13.9868,-13.4704,0.7356,schema_B
9,Epoch_B,4.2,-16.1855,-15.7533,0.6159,schema_B
10,Epoch_B,4.2,-18.3556,-17.9594,0.5656,schema_B
11,Epoch_B,4.2,-20.578,-20.2525,0.4655,schema_B
12,Epoch_B,4.2,-22.844,-22.5563,0.4117,schema_B
13,Epoch_B,4.2,-25.2179,-24.9721,0.3524,schema_B
14,Epoch_B,4.2,-27.4863,-27.2672,0.3146,schema_B
15,Epoch_B,4.2,-29.8753,-29.6983,0.2556,schema_B
16,Epoch_B,4.2,-32.1754,-32.016,0.2317,schema_B
17,Epoch_B,4.2,-34.4368,-34.3076,0.1876,schema_B
18,Epoch_B,4.2,-36.7192,-36.6106,0.1579,schema_B
19,Epoch_B,4.2,-39.1323,-39.0394,0.1356,schema_B
20,Epoch_B,4.2,-41.5491,-41.4659,0.1219,schema_B
21,Epoch_B,4.2,-43.9342,-43.8634,0.106,schema_B
22,Epoch_B,4.2,-46.1476,-46.0881,0.0894,schema_B
23,Epoch_B,4.2,-48.2354,-48.1885,0.072,schema_B
24,Epoch_B,4.2,-50.2998,-50.2622,0.0584,schema_B
25,Epoch_B,4.2,-52.4684,-52.4369,0.0501,schema_B
26,Epoch_B,4.2,-54.7753,-54.7472,0.0437,schema_B
27,Epoch_B,4.2,-57.1943,-57.1688,0.0409,schema_B
