step,epoch,gravity,pred_x,actual_x,error,active_schema
5,Epoch_B,4.2,-5.0707,-6.0126,1.3374,schema_A
6,Epoch_B,4.2,-6.8647,-7.9957,1.605,schema_A
7,Epoch_B,4.2,-9.3471,-9.9363,0.8372,schema_B
8,Epoch_B,4.2,-12.3442,-11.9281,0.594,schema_B
9,Epoch_B,4.2,-14.2762,-13.9129,0.5194,schema_B
10,Epoch_B,4.2,-16.4354,-16.1276,0.4397,schema_B
11,Epoch_B,4.2,-18.7094,-18.4173,0.4174,schema_B
12,Epoch_B,4.2,-21.0775,-20.8207,0.3685,schema_B
13,Epoch_B,4.2,-23.4531,-23.2239,0.3291,schema_B
14,Epoch_B,4.2,-25.7241,-25.5293,0.2809,schema_B
15,Epoch_B,4.2,-28.0779,-27.919,0.2291,schema_B
16,Epoch_B,4.2,-30.5321,-30.392,0.2029,schema_B
17,Epoch_B,4.2,-32.7422,-32.6189,0.179,schema_B
18,Epoch_B,4.2,-34.9572,-34.8628,0.1381,schema_B
19,Epoch_B,4.2,-37.3168,-37.2359,0.1193,schema_B
20,Epoch_B,4.2,-39.452,-39.3793,0.109,schema_B
21,Epoch_B,4.2,-41.6207,-41.5649,0.0836,schema_B
22,Epoch_B,4.2,-43.8285,-43.7801,0.0734,schema_B
23,Epoch_B,4.2,-46.0196,-45.9779,0.0632,schema_B
24,Epoch_B,4.2,-48.0002,-47.965,0.055,schema_B
25,Epoch_B,4.2,-49.9882,-49.9612,0.0433,schema_B
26,Epoch_B,4.2,-52.1952,-52.1721,0.0374,schema_B
27,Epoch_B,4.2,-54.2751,-54.2534,0.0357,schema_B
28,Epoch_B,4.2,-56.3644,-56.347,0.0294,schema_B
29,Epoch_B,4.2,-58.453,-58.4381,0.0268,schema_B
30,Epoch_B,4.2,-60.5645,-60.5519,0.0233,schema_B
31,Epoch_B,4.2,-62.7813,-62.7704,0.0198,schema_B
32,Epoch_B,4.2,-65.004,-64.9942,0.0186,schema_B
33,Epoch_B,4.2,-67.133,-67.1247,0.0169,schema_B
34,Epoch_B,4.2,-69.4416,-69.4349,0.0144,schema_B
35,Epoch_B,4.2,-71.8733,-71.8671,0.0129,schema_B
36,Epoch_B,4.2,-74.3107,-74.3052,0.0129,schema_B
37,Epoch_B,4.2,-76.7231,-76.7183,0.0116,schema_B
38,Epoch_B,4.2,-79.0092,-79.0052,0.0111,schema_B
39,Epoch_B,4.2,-81.1855,-81.1822,0.01,schema_B
40,Epoch_B,4.2,-83.3203,-83.3177,0.0086,schema_B
1,Epoch_A2,9.8,0.6033,0.6033,0,schema_A
2,Epoch_A2,9.8,1.7946,1.7946,0,schema_A
3,Epoch_A2,9.8,3.3057,3.3057,0,schema_A
4,Epoch_A2,9.8,5.4228,5.4228,0,schema_A
5,Epoch_A2,9.8,7.9074,7.9074,0,schema_A
6,Epoch_A2,9.8,10.7069,10.7069,0,schema_A
7,Epoch_A2,9.8,13.9569,13.9569,0,schema_A
8,Epoch_A2,9.8,17.5116,17.5116,0,schema_A
9,Epoch_A2,9.8,21.1818,21.1818,0,schema_A
10,Epoch_A2,9.8,25.1924,25.1924,0,schema_A
11,Epoch_A2,9.8,29.315,29.315,0,schema_A
12,Epoch_A2,9.8,33.4012,33.4012,0,schema_A
13,Epoch_A2,9.8,37.4941,37.4941,0,schema_A
14,Epoch_A2,9.8,41.5985,41.5985,0,schema_A
15,Epoch_A2,9.8,45.6945,45.6945,0,schema_A
16,Epoch_A2,9.8,50.0253,50.0253,0,schema_A
17,Epoch_A2,9.8,54.6106,54.6106,0,schema_A
18,Epoch_A2,9.8,59.2096,59.2096,0,schema_A
19,Epoch_A2,9.8,64.0459,64.0459,0,schema_A
20,Epoch_A2,9.8,68.8615,68.8615,0,schema_A
21,Epoch_A2,9.8,73.8893,73.8893,0,schema_A
22,Epoch_A2,9.8,79.0156,79.0156,0,schema_A
23,Epoch_A2,9.8,84.0842,84.0842,0,schema_A
24,Epoch_A2,9.8,89.3871,89.3871,0,schema_A
25,Epoch_A2,9.8,94.8075,94.8075,0,schema_A
26,Epoch_A2,9.8,100.1705,100.1705,0,schema_A
27,Epoch_A2,9.8,105.5423,105.5423,0,schema_A
28,Epoch_A2,9.8,110.7193,110.7193,0,schema_A
29,Epoch_A2,9.8,116.0499,116.0499,0,schema_A
30,Epoch_A2,9.8,121.2703,121.2703,0,schema_A
31,Epoch_A2,9.8,126.4786,126.4786,0,schema_A
32,Epoch_A2,9.8,131.7315,131.7315,0,schema_A
33,Epoch_A2,9.8,137.0439,137.0439,0,schema_A
34,Epoch_A2,9.8,142.5343,142.5343,0,schema_A
35,Epoch_A2,9.8,147.9737,147.9737,0,schema_A
36,Epoch_A2,9.8,153.3517,153.3517,0,schema_A
37,Epoch_A2,9.8,158.5239,158.5239,0,schema_A
38,Epoch_A2,9.8,163.8152,163.8152,0,schema_A
39,Epoch_A2,9.8,169.0124,169.0124,0,schema_A
40,Epoch_A2,9.8,174.038,174.038,0,schema_A
