step,epoch,gravity,pred_x,actual_x,error,active_schema
1,Epoch_A1,9.8,0.8025,0.8025,0.0045,schema_A
2,Epoch_A1,9.8,2.2991,2.2991,0.0054,schema_A
3,Epoch_A1,9.8,4.1383,4.1383,0.0043,schema_A
4,Epoch_A1,9.8,6.5843,6.5843,0.0049,schema_A
5,Epoch_A1,9.8,9.1755,9.1755,0.0054,schema_A
6,Epoch_A1,9.8,12.2314,12.2314,0.0052,schema_A
7,Epoch_A1,9.8,15.7039,15.7039,0.0057,schema_A
8,Epoch_A1,9.8,19.409,19.409,0.0058,schema_A
9,Epoch_A1,9.8,23.5059,23.5059,0.0052,schema_A
10,Epoch_A1,9.8,27.9502,27.9502,0.0049,schema_A
11,Epoch_A1,9.8,32.4897,32.4897,0.0053,schema_A
12,Epoch_A1,9.8,36.9411,36.9411,0.0055,schema_A
13,Epoch_A1,9.8,41.6015,41.6015,0.0048,schema_A
14,Epoch_A1,9.8,46.2239,46.2239,0.0049,schema_A
15,Epoch_A1,9.8,50.9319,50.9319,0.0051,schema_A
16,Epoch_A1,9.8,55.5453,55.5453,0.0046,schema_A
17,Epoch_A1,9.8,60.1808,60.1808,0.0054,schema_A
18,Epoch_A1,9.8,65.0556,65.0556,0.0052,schema_A
19,Epoch_A1,9.8,69.8486,69.8486,0.0047,schema_A
20,Epoch_A1,9.8,74.5779,74.5779,0.0058,schema_A
21,Epoch_A1,9.8,79.2135,79.2135,0.005,schema_A
22,Epoch_A1,9.8,84.0203,84.0203,0.0057,schema_A
23,Epoch_A1,9.8,88.9629,88.9629,0.0054,schema_A
24,Epoch_A1,9.8,93.7867,93.7867,0.0052,schema_A
25,Epoch_A1,9.8,98.6946,98.6946,0.0044,schema_A
26,Epoch_A1,9.8,103.6802,103.6802,0.0056,schema_A
27,Epoch_A1,9.8,108.74,108.74,0.0053,schema_A
28,Epoch_A1,9.8,113.6456,113.6456,0.0056,schema_A
29,Epoch_A1,9.8,118.4303,118.4303,0.0052,schema_A
30,Epoch_A1,9.8,123.0663,123.0663,0.0048,schema_A
31,Epoch_A1,9.8,127.8753,127.8753,0.0052,schema_A
32,Epoch_A1,9.8,132.7763,132.7763,0.0054,schema_A
33,Epoch_A1,9.8,137.9138,137.9138,0.0057,schema_A
34,Epoch_A1,9.8,142.8746,142.8746,0.0051,schema_A
35,Epoch_A1,9.8,147.9944,147.9944,0.0049,schema_A
36,Epoch_A1,9.8,153.0915,153.0915,0.0052,schema_A
37,Epoch_A1,9.8,158.2784,158.2784,0.0053,schema_A
38,Epoch_A1,9.8,163.5996,163.5996,0.0054,schema_A
39,Epoch_A1,9.8,169.0557,169.0557,0.0049,schema_A
40,Epoch_A1,9.8,174.5817,174.5817,0.0044,schema_A
1,Epoch_B,4.2,0.4883,-0.4883,1.3858,schema_A
2,Epoch_B,4.2,-0.4369,-1.3161,1.2486,schema_A
3,Epoch_B,4.2,-1.6601,-2.3462,0.9767,schema_A
4,Epoch_B,4.2,-2.7394,-3.6631,1.3118,schema_A
5,Epoch_B,4.2,-4.3535,-5.1589,1.1435,schema_A
6,Epoch_B,4.2,-5.7733,-7.0273,1.7778,schema_A
7,Epoch_B,4.2,-7.9898,-9.1665,1.6695,schema_B
8,Epoch_B,4.2,-11.7891,-11.2757,0.7312,schema_B
9,Epoch_B,4.2,-13.7589,-13.3285,0.6134,schema_B
10,Epoch_B,4.2,-15.9491,-15.5929,0.5086,schema_B
11,Epoch_B,4.2,-18.0993,-17.7652,0.4785,schema_B
12,Epoch_B,4.2,-20.286,-20.0134,0.3898,schema_B
13,Epoch_B,4.2,-22.3903,-22.1504,0.3457,schema_B
14,Epoch_B,4.2,-24.6787,-24.4849,0.2797,schema_B
15,Epoch_B,4.2,-26.9556,-26.7755,0.2605,schema_B
16,Epoch_B,4.2,-29.1019,-28.9516,0.2178,schema_B
17,Epoch_B,4.2,-31.2287,-31.1073,0.1777,schema_B
18,Epoch_B,4.2,-33.5255,-33.4233,0.1494,schema_B
19,Epoch_B,4.2,-35.6178,-35.5244,0.1367,schema_B
20,Epoch_B,4.2,-37.8179,-37.7458,0.1063,schema_B
21,Epoch_B,4.2,-39.8196,-39.7548,0.0969,schema_B
22,Epoch_B,4.2,-41.6566,-41.6068,0.0753,schema_B
23,Epoch_B,4.2,-43.665,-43.626,0.0602,schema_B
24,Epoch_B,4.2,-45.5583,-45.5221,0.0554,schema_B
25,Epoch_B,4.2,-47.42,-47.3911,0.0452,schema_B
26,Epoch_B,4.2,-49.4816,-49.4574,0.0391,schema_B
27,Epoch_B,4.2,-51.3784,-51.3556,0.037,schema_B
28,Epoch_B,4.2,-53.2913,-53.2735,0.0299,schema_B
29,Epoch_B,4.2,-55.1415,-55.1262,0.0262,schema_B
30,Epoch_B,4.2,-57.1453,-57.1327,0.0228,schema_B
31,Epoch_B,4.2,-59.1153,-59.1038,0.0217,schema_B
32,Epoch_B,4.2,-61.0641,-61.0545,0.019,schema_B
33,Epoch_B,4.2,-62.9981,-62.99,0.0172,schema_B
34,Epoch_B,4.2,-65.1635,-65.1566,0.0147,schema_B
35,Epoch_B,4.2,-67.3993,-67.3927,0.0148,schema_B
36,Epoch_B,4.2,-69.6131,-69.6074,0.013,schema_B
37,Epoch_B,4.2,-71.7248,-71.72,0.0119,schema_B
38,Epoch_B,4.2,-73.8532,-73.8493,0.0116,schema_B
39,Epoch_B,4.2,-76.0676,-76.0642,0.0103,schema_B
40,Epoch_B,4.2,-78.1412,-78.1383,0.0089,schema_B
1,Epoch_A2,9.8,0.726,0.726,0,schema_A
2,Epoch_A2,9.8,1.9736,1.9736,0,schema_A
3,Epoch_A2,9.8,3.8315,3.8315,0,schema_A
4,Epoch_A2,9.8,6.2472,6.2472,0,schema_A
5,Epoch_A2,9.8,8.8433,8.8433,0,schema_A
6,Epoch_A2,9.8,11.797,11.797,0,schema_A
7,Epoch_A2,9.8,15.0853,15.0853,0,schema_A
8,Epoch_A2,9.8,18.4671,18.4671,0,schema_A
9,Epoch_A2,9.8,22.0131,22.0131,0,schema_A
10,Epoch_A2,9.8,25.7071,25.7071,0,schema_A
11,Epoch_A2,9.8,29.7112,29.7112,0,schema_A
12,Epoch_A2,9.8,33.6803,33.6803,0,schema_A
13,Epoch_A2,9.8,37.6578,37.6578,0,schema_A
14,Epoch_A2,9.8,41.5922,41.5922,0,schema_A
15,Epoch_A2,9.8,45.5461,45.5461,0,schema_A
16,Epoch_A2,9.8,49.7761,49.7761,0,schema_A
17,Epoch_A2,9.8,54.0243,54.0243,0,schema_A
18,Epoch_A2,9.8,58.5427,58.5427,0,schema_A
19,Epoch_A2,9.8,63.1123,63.1123,0,schema_A
20,Epoch_A2,9.8,67.9244,67.9244,0,schema_A
21,Epoch_A2,9.8,72.6152,72.6152,0,schema_A
22,Epoch_A2,9.8,77.2026,77.2026,0,schema_A
23,Epoch_A2,9.8,81.6782,81.6782,0,schema_A
24,Epoch_A2,9.8,86.19,86.19,0,schema_A
25,Epoch_A2,9.8,90.8938,90.8938,0,schema_A
26,Epoch_A2,9.8,95.5128,95.5128,0,schema_A
27,Epoch_A2,9.8,100.3123,100.3123,0,schema_A
28,Epoch_A2,9.8,105.0681,105.0681,0,schema_A
29,Epoch_A2,9.8,110.0515,110.0515,0,schema_A
30,Epoch_A2,9.8,115.2197,115.2197,0,schema_A
31,Epoch_A2,9.8,120.3141,120.3141,0,schema_A
32,Epoch_A2,9.8,125.2381,125.2381,0,schema_A
33,Epoch_A2,9.8,130.3586,130.3586,0,schema_A
34,Epoch_A2,9.8,135.3135,135.3135,0,schema_A
35,Epoch_A2,9.8,140.1135,140.1135,0,schema_A
36,Epoch_A2,9.8,144.7782,144.7782,0,schema_A
37,Epoch_A2,9.8,149.3678,149.3678,0,schema_A
38,Epoch_A2,9.8,153.9848,153.9848,0,schema_A
39,Epoch_A2,9.8,158.6305,158.6305,0,schema_A
40,Epoch_A2,9.8,163.2135,163.2135,0,schema_A
