step,epoch,gravity,pred_x,actual_x,error,active_schema
37,Epoch_B,4.2,-74.6879,-74.6826,0.0126,schema_B
38,Epoch_B,4.2,-77.0749,-77.0708,0.0108,schema_B
39,Epoch_B,4.2,-79.4931,-79.4893,0.0104,schema_B
40,Epoch_B,4.2,-81.9051,-81.9018,0.0096,schema_B
1,Epoch_A2,9.8,0.63,0.63,0,schema_A
2,Epoch_A2,9.8,2.034,2.034,0,schema_A
3,Epoch_A2,9.8,4.0079,4.0079,0,schema_A
4,Epoch_A2,9.8,6.4689,6.4689,0,schema_A
5,Epoch_A2,9.8,9.2091,9.2091,0,schema_A
6,Epoch_A2,9.8,12.4157,12.4157,0,schema_A
7,Epoch_A2,9.8,16.0296,16.0296,0,schema_A
8,Epoch_A2,9.8,19.7972,19.7972,0,schema_A
9,Epoch_A2,9.8,23.5718,23.5718,0,schema_A
10,Epoch_A2,9.8,27.6924,27.6924,0,schema_A
11,Epoch_A2,9.8,32.0559,32.0559,0,schema_A
12,Epoch_A2,9.8,36.677,36.677,0,schema_A
13,Epoch_A2,9.8,41.1813,41.1813,0,schema_A
14,Epoch_A2,9.8,45.668,45.668,0,schema_A
15,Epoch_A2,9.8,50.3024,50.3024,0,schema_A
16,Epoch_A2,9.8,54.8104,54.8104,0,schema_A
17,Epoch_A2,9.8,59.2886,59.2886,0,schema_A
18,Epoch_A2,9.8,63.935,63.935,0,schema_A
19,Epoch_A2,9.8,68.5877,68.5877,0,schema_A
20,Epoch_A2,9.8,73.2902,73.2902,0,schema_A
21,Epoch_A2,9.8,78.2275,78.2275,0,schema_A
22,Epoch_A2,9.8,83.1319,83.1319,0,schema_A
23,Epoch_A2,9.8,88.2285,88.2285,0,schema_A
24,Epoch_A2,9.8,93.5422,93.5422,0,schema_A
25,Epoch_A2,9.8,98.8349,98.8349,0,schema_A
26,Epoch_A2,9.8,104.0933,104.0933,0,schema_A
27,Epoch_A2,9.8,109.2798,109.2798,0,schema_A
28,Epoch_A2,9.8,114.4612,114.4612,0,schema_A
29,Epoch_A2,9.8,119.8168,119.8168,0,schema_A
30,Epoch_A2,9.8,125.1972,125.1972,0,schema_A
31,Epoch_A2,9.8,130.3651,130.3651,0,schema_A
32,Epoch_A2,9.8,135.3483,135.3483,0,schema_A
33,Epoch_A2,9.8,140.2185,140.2185,0,schema_A
34,Epoch_A2,9.8,145.1189,145.1189,0,schema_A
35,Epoch_A2,9.8,150.1995,150.1995,0,schema_A
36,Epoch_A2,9.8,155.1801,155.1801,0,schema_A
37,Epoch_A2,9.8,159.9926,159.9926,0,schema_A
38,Epoch_A2,9.8,164.7287,164.7287,0,schema_A
39,Epoch_A2,9.8,169.6179,169.6179,0,schema_A
40,Epoch_A2,9.8,174.6667,174.6667,0,schema_A
