step,epoch,gravity,pred_x,actual_x,error,active_schema
1,Epoch_A1,9.8,0.7149,0.7149,0.0056,schema_A
2,Epoch_A1,9.8,2.1267,2.1267,0.0054,schema_A
3,Epoch_A1,9.8,4.1489,4.1489,0.0043,schema_A
4,Epoch_A1,9.8,6.5103,6.5103,0.0049,schema_A
5,Epoch_A1,9.8,9.2377,9.2377,0.0056,schema_A
6,Epoch_A1,9.8,12.3182,12.3182,0.0055,schema_A
7,Epoch_A1,9.8,15.5738,15.5738,0.0044,schema_A
8,Epoch_A1,9.8,19.0524,19.0524,0.0056,schema_A
9,Epoch_A1,9.8,22.9463,22.9463,0.0059,schema_A
10,Epoch_A1,9.8,26.8367,26.8367,0.0048,schema_A
11,Epoch_A1,9.8,30.7172,30.7172,0.0049,schema_A
12,Epoch_A1,9.8,34.8567,34.8567,0.0055,schema_A
13,Epoch_A1,9.8,39.2758,39.2758,0.0043,schema_A
14,Epoch_A1,9.8,43.8332,43.8332,0.0047,schema_A
15,Epoch_A1,9.8,48.2832,48.2832,0.0047,schema_A
16,Epoch_A1,9.8,52.8013,52.8013,0.0049,schema_A
17,Epoch_A1,9.8,57.2061,57.2061,0.0044,schema_A
18,Epoch_A1,9.8,61.5364,61.5364,0.0041,schema_A
19,Epoch_A1,9.8,66.0186,66.0186,0.0055,schema_A
20,Epoch_A1,9.8,70.4557,70.4557,0.0051,schema_A
21,Epoch_A1,9.8,75.151,75.151,0.0049,schema_A
22,Epoch_A1,9.8,79.8006,79.8006,0.0039,schema_A
23,Epoch_A1,9.8,84.6227,84.6227,0.0048,schema_A
24,Epoch_A1,9.8,89.6806,89.6806,0.0044,schema_A
25,Epoch_A1,9.8,94.8221,94.8221,0.0048,schema_A
26,Epoch_A1,9.8,99.9761,99.9761,0.0058,schema_A
27,Epoch_A1,9.8,105.0272,105.0272,0.0049,schema_A
28,Epoch_A1,9.8,110.0881,110.0881,0.0049,schema_A
29,Epoch_A1,9.8,115.2032,115.2032,0.0057,schema_A
30,Epoch_A1,9.8,120.167,120.167,0.005,schema_A
31,Epoch_A1,9.8,125.2363,125.2363,0.0049,schema_A
32,Epoch_A1,9.8,130.547,130.547,0.0051,schema_A
33,Epoch_A1,9.8,135.6727,135.6727,0.0053,schema_A
34,Epoch_A1,9.8,140.7125,140.7125,0.0055,schema_A
35,Epoch_A1,9.8,145.7979,145.7979,0.0044,schema_A
36,Epoch_A1,9.8,150.9292,150.9292,0.0051,schema_A
37,Epoch_A1,9.8,155.9947,155.9947,0.0052,schema_A
38,Epoch_A1,9.8,161.0597,161.0597,0.0057,schema_A
39,Epoch_A1,9.8,166.1631,166.1631,0.0051,schema_A
40,Epoch_A1,9.8,171.197,171.197,0.005,schema_A
1,Epoch_B,4.2,0.6644,-0.6644,1.8851,schema_A
2,Epoch_B,4.2,-0.6536,-1.7318,1.5301,schema_A
3,Epoch_B,4.2,-2.1863,-3.049,1.2256,schema_A
4,Epoch_B,4.2,-3.8556,-4.4291,0.8172,schema_A
5,Epoch_B,4.2,-4.966,-6.183,1.7258,schema_A
6,Epoch_B,4.2,-7.1262,-8.1513,1.4537,schema_A
7,Epoch_B,4.2,-9.4488,-10.1213,0.955,schema_B
8,Epoch_B,4.2,-12.3979,-11.9624,0.6207,schema_B
9,Epoch_B,4.2,-14.4019,-14.0557,0.4944,schema_B
10,Epoch_B,4.2,-16.7127,-16.3779,0.4781,schema_B
11,Epoch_B,4.2,-18.8947,-18.5789,0.452,schema_B
12,Epoch_B,4.2,-21.0401,-20.7856,0.3649,schema_B
