step,epoch,gravity,pred_x,actual_x,error,active_schema
1,Epoch_A1,9.8,0.5869,0.5869,0.005,schema_A
2,Epoch_A1,9.8,1.9168,1.9168,0.0053,schema_A
3,Epoch_A1,9.8,3.7577,3.7577,0.0048,schema_A
4,Epoch_A1,9.8,5.9657,5.9657,0.0044,schema_A
5,Epoch_A1,9.8,8.6447,8.6447,0.0042,schema_A
6,Epoch_A1,9.8,11.7084,11.7084,0.0046,schema_A
7,Epoch_A1,9.8,15.1862,15.1862,0.0047,schema_A
8,Epoch_A1,9.8,18.7353,18.7353,0.0051,schema_A
9,Epoch_A1,9.8,22.5908,22.5908,0.0054,schema_A
10,Epoch_A1,9.8,26.6725,26.6725,0.0056,schema_A
11,Epoch_A1,9.8,30.7147,30.7147,0.005,schema_A
12,Epoch_A1,9.8,35.0653,35.0653,0.0049,schema_A
13,Epoch_A1,9.8,39.6762,39.6762,0.0052,schema_A
14,Epoch_A1,9.8,44.4701,44.4701,0.0058,schema_A
15,Epoch_A1,9.8,49.1668,49.1668,0.0049,schema_A
16,Epoch_A1,9.8,54.1131,54.1131,0.0048,schema_A
17,Epoch_A1,9.8,59.1835,59.1835,0.0052,schema_A
18,Epoch_A1,9.8,64.2056,64.2056,0.005,schema_A
19,Epoch_A1,9.8,69.3135,69.3135,0.0048,schema_A
20,Epoch_A1,9.8,74.6107,74.6107,0.0048,schema_A
21,Epoch_A1,9.8,80.0571,80.0571,0.0049,schema_A
22,Epoch_A1,9.8,85.5586,85.5586,0.0053,schema_A
23,Epoch_A1,9.8,90.998,90.998,0.0047,schema_A
24,Epoch_A1,9.8,96.3775,96.3775,0.0045,schema_A
25,Epoch_A1,9.8,101.5456,101.5456,0.0054,schema_A
26,Epoch_A1,9.8,106.8281,106.8281,0.0054,schema_A
27,Epoch_A1,9.8,112.0826,112.0826,0.005,schema_A
28,Epoch_A1,9.8,117.5057,117.5057,0.0044,schema_A
29,Epoch_A1,9.8,122.9814,122.9814,0.0049,schema_A
30,Epoch_A1,9.8,128.253,128.253,0.0052,schema_A
31,Epoch_A1,9.8,133.3338,133.3338,0.0057,schema_A
32,Epoch_A1,9.8,138.5493,138.5493,0.0042,schema_A
33,Epoch_A1,9.8,143.6103,143.6103,0.0049,schema_A
34,Epoch_A1,9.8,148.8669,148.8669,0.0048,schema_A
35,Epoch_A1,9.8,154.1963,154.1963,0.005,schema_A
36,Epoch_A1,9.8,159.489,159.489,0.0043,schema_A
37,Epoch_A1,9.8,164.9321,164.9321,0.0054,schema_A
38,Epoch_A1,9.8,170.3329,170.3329,0.0049,schema_A
39,Epoch_A1,9.8,175.8223,175.8223,0.0048,schema_A
40,Epoch_A1,9.8,181.2693,181.2693,0.0045,schema_A
1,Epoch_B,4.2,0.8362,-0.8362,2.3702,schema_A
2,Epoch_B,4.2,-0.8555,-2.1466,1.8312,schema_A
3,Epoch_B,4.2,-2.8487,-3.6196,1.0956,schema_A
4,Epoch_B,4.2,-4.2011,-5.4835,1.8183,schema_A
5,Epoch_B,4.2,-6.6677,-7.3932,1.0317,schema_A
6,Epoch_B,4.2,-8.4713,-9.4852,1.4383,schema_A
7,Epoch_B,4.2,-10.9566,-11.4866,0.7547,schema_B
8,Epoch_B,4.2,-13.8256,-13.4094,0.5936,schema_B
9,Epoch_B,4.2,-15.8228,-15.4829,0.4861,schema_B
10,Epoch_B,4.2,-17.9328,-17.621,0.446,schema_B
11,Epoch_B,4.2,-19.9034,-19.63,0.3914,schema_B
12,Epoch_B,4.2,-21.9872,-21.7688,0.3142,schema_B
13,Epoch_B,4.2,-23.9604,-23.7627,0.2853,schema_B
14,Epoch_B,4.2,-26.0631,-25.9063,0.2267,schema_B
15,Epoch_B,4.2,-28.2315,-28.0882,0.2063,schema_B
16,Epoch_B,4.2,-30.5662,-30.4422,0.1804,schema_B
17,Epoch_B,4.2,-33.0016,-32.8878,0.1666,schema_B
18,Epoch_B,4.2,-35.5499,-35.4494,0.1473,schema_B
19,Epoch_B,4.2,-38.054,-37.9644,0.1309,schema_B
20,Epoch_B,4.2,-40.3251,-40.2504,0.1106,schema_B
21,Epoch_B,4.2,-42.6654,-42.6076,0.0867,schema_B
22,Epoch_B,4.2,-44.9736,-44.9229,0.0764,schema_B
23,Epoch_B,4.2,-47.2871,-47.2448,0.0643,schema_B
24,Epoch_B,4.2,-49.7462,-49.7101,0.0566,schema_B
25,Epoch_B,4.2,-52.3032,-52.2706,0.0509,schema_B
26,Epoch_B,4.2,-54.9053,-54.8765,0.0459,schema_B
27,Epoch_B,4.2,-57.4367,-57.4118,0.0407,schema_B
28,Epoch_B,4.2,-59.7762,-59.7556,0.0332,schema_B
29,Epoch_B,4.2,-62.1105,-62.0943,0.0276,schema_B
30,Epoch_B,4.2,-64.4875,-64.4738,0.0252,schema_B
31,Epoch_B,4.2,-66.7016,-66.6897,0.0211,schema_B
32,Epoch_B,4.2,-68.7965,-68.7871,0.0183,schema_B
33,Epoch_B,4.2,-70.7864,-70.7788,0.0155,schema_B
34,Epoch_B,4.2,-72.8345,-72.8284,0.0137,schema_B
35,Epoch_B,4.2,-75.1134,-75.1081,0.0126,schema_B
36,Epoch_B,4.2,-77.5076,-77.5026,0.012,schema_B
37,Epoch_B,4.2,-79.9367,-79.9322,0.0114,schema_B
38,Epoch_B,4.2,-82.409,-82.4051,0.0104,schema_B
39,Epoch_B,4.2,-84.6724,-84.669,0.0099,schema_B
40,Epoch_B,4.2,-86.8598,-86.8572,0.0083,schema_B
1,Epoch_A2,9.8,0.4982,0.4982,0,schema_A
2,Epoch_A2,9.8,1.7326,1.7326,0,schema_A
3,Epoch_A2,9.8,3.5223,3.5223,0,schema_A
4,Epoch_A2,9.8,5.8722,5.8722,0,schema_A
5,Epoch_A2,9.8,8.6909,8.6909,0,schema_A
6,Epoch_A2,9.8,11.6754,11.6754,0,schema_A
7,Epoch_A2,9.8,15.0199,15.0199,0,schema_A
8,Epoch_A2,9.8,18.6943,18.6943,0,schema_A
9,Epoch_A2,9.8,22.5587,22.5587,0,schema_A
10,Epoch_A2,9.8,26.7471,26.7471,0,schema_A
11,Epoch_A2,9.8,30.9029,30.9029,0,schema_A
12,Epoch_A2,9.8,35.3401,35.3401,0,schema_A
13,Epoch_A2,9.8,39.9896,39.9896,0,schema_A
14,Epoch_A2,9.8,44.5423,44.5423,0,schema_A
15,Epoch_A2,9.8,49.3408,49.3408,0,schema_A
16,Epoch_A2,9.8,54.0265,54.0265,0,schema_A
17,Epoch_A2,9.8,58.9587,58.9587,0,schema_A
18,Epoch_A2,9.8,63.8069,63.8069,0,schema_A
19,Epoch_A2,9.8,68.8717,68.8717,0,schema_A
20,Epoch_A2,9.8,74.1422,74.1422,0,schema_A
21,Epoch_A2,9.8,79.5665,79.5665,0,schema_A
22,Epoch_A2,9.8,84.8364,84.8364,0,schema_A
23,Epoch_A2,9.8,90.1242,90.1242,0,schema_A
24,Epoch_A2,9.8,95.3097,95.3097,0,schema_A
25,Epoch_A2,9.8,100.4138,100.4138,0,schema_A
26,Epoch_A2,9.8,105.4348,105.4348,0,schema_A
27,Epoch_A2,9.8,110.5005,110.5005,0,schema_A
28,Epoch_A2,9.8,115.5028,115.5028,0,schema_A
29,Epoch_A2,9.8,120.4449,120.4449,0,schema_A
