step,epoch,gravity,pred_x,actual_x,error,active_schema
14,Epoch_B,4.2,-25.3831,-25.0988,0.4071,schema_B
15,Epoch_B,4.2,-27.2899,-27.0259,0.3782,schema_B
16,Epoch_B,4.2,-29.0916,-28.886,0.2968,schema_B
17,Epoch_B,4.2,-30.8785,-30.7097,0.2436,schema_B
18,Epoch_B,4.2,-32.5886,-32.4479,0.2036,schema_B
19,Epoch_B,4.2,-34.6418,-34.5277,0.1664,schema_B
20,Epoch_B,4.2,-36.6918,-36.5757,0.1693,schema_B
21,Epoch_B,4.2,-38.8135,-38.7163,0.1425,schema_B
22,Epoch_B,4.2,-40.8908,-40.8044,0.127,schema_B
23,Epoch_B,4.2,-42.7967,-42.725,0.1056,schema_B
24,Epoch_B,4.2,-44.8842,-44.8282,0.0846,schema_B
25,Epoch_B,4.2,-47.182,-47.1298,0.0789,schema_B
26,Epoch_B,4.2,-49.5372,-49.4886,0.0727,schema_B
27,Epoch_B,4.2,-51.8317,-51.7894,0.065,schema_B
28,Epoch_B,4.2,-54.0175,-53.9824,0.0554,schema_B
29,Epoch_B,4.2,-56.0362,-56.0077,0.0443,schema_B
30,Epoch_B,4.2,-57.9473,-57.925,0.0369,schema_B
31,Epoch_B,4.2,-59.9778,-59.9598,0.03,schema_B
32,Epoch_B,4.2,-61.9069,-61.8906,0.0283,schema_B
33,Epoch_B,4.2,-64.1075,-64.0944,0.0235,schema_B
34,Epoch_B,4.2,-66.2752,-66.2625,0.0237,schema_B
35,Epoch_B,4.2,-68.2452,-68.2345,0.0198,schema_B
36,Epoch_B,4.2,-70.092,-70.0838,0.0165,schema_B
37,Epoch_B,4.2,-71.8426,-71.836,0.0144,schema_B
38,Epoch_B,4.2,-73.7803,-73.775,0.0127,schema_B
39,Epoch_B,4.2,-75.7977,-75.7927,0.0132,schema_B
40,Epoch_B,4.2,-78.0774,-78.073,0.0111,schema_B
1,Epoch_A2,9.8,0.5238,0.5238,0,schema_A
2,Epoch_A2,9.8,1.661,1.661,0,schema_A
3,Epoch_A2,9.8,3.3883,3.3883,0,schema_A
4,Epoch_A2,9.8,5.557,5.557,0,schema_A
5,Epoch_A2,9.8,8.0641,8.0641,0,schema_A
6,Epoch_A2,9.8,10.7977,10.7977,0,schema_A
7,Epoch_A2,9.8,13.7267,13.7267,0,schema_A
8,Epoch_A2,9.8,16.9266,16.9266,0,schema_A
9,Epoch_A2,9.8,20.2578,20.2578,0,schema_A
10,Epoch_A2,9.8,23.924,23.924,0,schema_A
11,Epoch_A2,9.8,27.8223,27.8223,0,schema_A
12,Epoch_A2,9.8,31.9009,31.9009,0,schema_A
13,Epoch_A2,9.8,36.2562,36.2562,0,schema_A
14,Epoch_A2,9.8,40.9055,40.9055,0,schema_A
15,Epoch_A2,9.8,45.8399,45.8399,0,schema_A
16,Epoch_A2,9.8,50.8984,50.8984,0,schema_A
17,Epoch_A2,9.8,56.1321,56.1321,0,schema_A
18,Epoch_A2,9.8,61.3547,61.3547,0,schema_A
19,Epoch_A2,9.8,66.464,66.464,0,schema_A
20,Epoch_A2,9.8,71.5061,71.5061,0,schema_A
21,Epoch_A2,9.8,76.4006,76.4006,0,schema_A
22,Epoch_A2,9.8,81.3758,81.3758,0,schema_A
23,Epoch_A2,9.8,86.4991,86.4991,0,schema_A
24,Epoch_A2,9.8,91.4845,91.4845,0,schema_A
25,Epoch_A2,9.8,96.569,96.569,0,schema_A
26,Epoch_A2,9.8,101.4788,101.4788,0,schema_A
27,Epoch_A2,9.8,106.532,106.532,0,schema_A
28,Epoch_A2,9.8,111.598,111.598,0,schema_A
29,Epoch_A2,9.8,116.7048,116.7048,0,schema_A
30,Epoch_A2,9.8,121.9656,121.9656,0,schema_A
31,Epoch_A2,9.8,127.1463,127.1463,0,schema_A
32,Epoch_A2,9.8,132.2405,132.2405,0,schema_A
33,Epoch_A2,9.8,137.5388,137.5388,0,schema_A
34,Epoch_A2,9.8,142.6671,142.6671,0,schema_A
35,Epoch_A2,9.8,147.6672,147.6672,0,schema_A
36,Epoch_A2,9.8,152.529,152.529,0,schema_A
37,Epoch_A2,9.8,157.5078,157.5078,0,schema_A
38,Epoch_A2,9.8,162.4125,162.4125,0,schema_A
39,Epoch_A2,9.8,167.3403,167.3403,0,schema_A
40,Epoch_A2,9.8,172.3316,172.3316,0,schema_A
