step,epoch,gravity,pred_x,actual_x,error,active_schema
1,Epoch_A1,9.8,0.8352,0.8352,0.0058,schema_A
2,Epoch_A1,9.8,2.0624,2.0624,0.0051,schema_A
3,Epoch_A1,9.8,3.9865,3.9865,0.006,schema_A
4,Epoch_A1,9.8,6.3942,6.3942,0.0051,schema_A
5,Epoch_A1,9.8,9.3025,9.3025,0.0054,schema_A
6,Epoch_A1,9.8,12.4304,12.4304,0.005,schema_A
7,Epoch_A1,9.8,15.9089,15.9089,0.0049,schema_A
8,Epoch_A1,9.8,19.4922,19.4922,0.0054,schema_A
9,Epoch_A1,9.8,23.4351,23.4351,0.0056,schema_A
10,Epoch_A1,9.8,27.4247,27.4247,0.0044,schema_A
11,Epoch_A1,9.8,31.7537,31.7537,0.0046,schema_A
12,Epoch_A1,9.8,36.1818,36.1818,0.005,schema_A
13,Epoch_A1,9.8,40.6819,40.6819,0.0056,schema_A
14,Epoch_A1,9.8,45.2201,45.2201,0.0053,schema_A
15,Epoch_A1,9.8,49.8807,49.8807,0.0057,schema_A
16,Epoch_A1,9.8,54.5792,54.5792,0.0047,schema_A
17,Epoch_A1,9.8,59.506,59.506,0.0056,schema_A
18,Epoch_A1,9.8,64.6681,64.6681,0.005,schema_A
19,Epoch_A1,9.8,69.6438,69.6438,0.0052,schema_A
20,Epoch_A1,9.8,74.846,74.846,0.0052,schema_A
21,Epoch_A1,9.8,80.1425,80.1425,0.0049,schema_A
22,Epoch_A1,9.8,85.4387,85.4387,0.0046,schema_A
23,Epoch_A1,9.8,90.9014,90.9014,0.0052,schema_A
24,Epoch_A1,9.8,96.1537,96.1537,0.0051,schema_A
25,Epoch_A1,9.8,101.4,101.4,0.0053,schema_A
26,Epoch_A1,9.8,106.6123,106.6123,0.0045,schema_A
27,Epoch_A1,9.8,111.8375,111.8375,0.0055,schema_A
28,Epoch_A1,9.8,117.011,117.011,0.0061,schema_A
29,Epoch_A1,9.8,122.0887,122.0887,0.0046,schema_A
30,Epoch_A1,9.8,127.1173,127.1173,0.0059,schema_A
31,Epoch_A1,9.8,132.3521,132.3521,0.0047,schema_A
32,Epoch_A1,9.8,137.4152,137.4152,0.0055,schema_A
33,Epoch_A1,9.8,142.6814,142.6814,0.0052,schema_A
34,Epoch_A1,9.8,147.7897,147.7897,0.0045,schema_A
35,Epoch_A1,9.8,152.9194,152.9194,0.0043,schema_A
36,Epoch_A1,9.8,158.2528,158.2528,0.0057,schema_A
37,Epoch_A1,9.8,163.6862,163.6862,0.005,schema_A
38,Epoch_A1,9.8,169.2726,169.2726,0.0051,schema_A
39,Epoch_A1,9.8,175.0149,175.0149,0.0053,schema_A
40,Epoch_A1,9.8,180.6976,180.6976,0.0055,schema_A
1,Epoch_B,4.2,0.84,-0.84,2.381,schema_A
2,Epoch_B,4.2,-0.7956,-2.22,2.0194,schema_A
3,Epoch_B,4.2,-2.8639,-3.8668,1.4225,schema_A
4,Epoch_B,4.2,-4.7542,-5.7133,1.3616,schema_A
5,Epoch_B,4.2,-6.7481,-7.7435,1.4127,schema_A
6,Epoch_B,4.2,-9.2435,-9.6138,0.5289,schema_A
7,Epoch_B,4.2,-10.824,-11.5082,0.9724,schema_A
8,Epoch_B,4.2,-12.7354,-13.4259,0.9812,schema_A
9,Epoch_B,4.2,-14.5598,-15.4754,1.2996,schema_B
10,Epoch_B,4.2,-17.9798,-17.488,0.7,schema_B
11,Epoch_B,4.2,-20.1019,-19.6911,0.5862,schema_B
12,Epoch_B,4.2,-22.4421,-22.0598,0.5447,schema_B
13,Epoch_B,4.2,-24.5224,-24.1729,0.4991,schema_B
14,Epoch_B,4.2,-26.5284,-26.2632,0.3796,schema_B
15,Epoch_B,4.2,-28.6156,-28.3926,0.3207,schema_B
16,Epoch_B,4.2,-30.9418,-30.7486,0.2785,schema_B
17,Epoch_B,4.2,-33.1688,-32.9871,0.2627,schema_B
18,Epoch_B,4.2,-35.282,-35.1352,0.2123,schema_B
19,Epoch_B,4.2,-37.3406,-37.2207,0.1738,schema_B
20,Epoch_B,4.2,-39.3699,-39.271,0.1444,schema_B
21,Epoch_B,4.2,-41.2595,-41.1768,0.1224,schema_B
22,Epoch_B,4.2,-43.3301,-43.2647,0.0983,schema_B
23,Epoch_B,4.2,-45.279,-45.2181,0.0914,schema_B
24,Epoch_B,4.2,-47.2208,-47.1724,0.0729,schema_B
25,Epoch_B,4.2,-49.406,-49.3648,0.0634,schema_B
26,Epoch_B,4.2,-51.5318,-51.4924,0.0608,schema_B
27,Epoch_B,4.2,-53.7741,-53.7416,0.0503,schema_B
28,Epoch_B,4.2,-56.1781,-56.1489,0.0461,schema_B
29,Epoch_B,4.2,-58.477,-58.4505,0.0425,schema_B
30,Epoch_B,4.2,-60.8639,-60.8424,0.0355,schema_B
31,Epoch_B,4.2,-63.0507,-63.0317,0.0314,schema_B
32,Epoch_B,4.2,-65.3046,-65.2898,0.0252,schema_B
33,Epoch_B,4.2,-67.577,-67.564,0.0226,schema_B
34,Epoch_B,4.2,-69.7716,-69.7605,0.0205,schema_B
35,Epoch_B,4.2,-71.8534,-71.8442,0.0174,schema_B
36,Epoch_B,4.2,-73.8055,-73.7981,0.0152,schema_B
37,Epoch_B,4.2,-75.8415,-75.8356,0.013,schema_B
38,Epoch_B,4.2,-78.0132,-78.008,0.0124,schema_B
39,Epoch_B,4.2,-80.3109,-80.3062,0.0112,schema_B
40,Epoch_B,4.2,-82.7868,-82.7825,0.0119,schema_B
1,Epoch_A2,9.8,0.7064,0.7064,0,schema_A
2,Epoch_A2,9.8,1.8083,1.8083,0,schema_A
3,Epoch_A2,9.8,3.2286,3.2286,0,schema_A
4,Epoch_A2,9.8,5.2367,5.2367,0,schema_A
5,Epoch_A2,9.8,7.516,7.516,0,schema_A
6,Epoch_A2,9.8,10.2534,10.2534,0,schema_A
7,Epoch_A2,9.8,13.1847,13.1847,0,schema_A
8,Epoch_A2,9.8,16.213,16.213,0,schema_A
9,Epoch_A2,9.8,19.6757,19.6757,0,schema_A
10,Epoch_A2,9.8,23.3609,23.3609,0,schema_A
11,Epoch_A2,9.8,27.2279,27.2279,0,schema_A
12,Epoch_A2,9.8,31.2357,31.2357,0,schema_A
13,Epoch_A2,9.8,35.2925,35.2925,0,schema_A
14,Epoch_A2,9.8,39.4289,39.4289,0,schema_A
15,Epoch_A2,9.8,43.7782,43.7782,0,schema_A
16,Epoch_A2,9.8,48.2258,48.2258,0,schema_A
17,Epoch_A2,9.8,52.762,52.762,0,schema_A
18,Epoch_A2,9.8,57.5212,57.5212,0,schema_A
19,Epoch_A2,9.8,62.4568,62.4568,0,schema_A
20,Epoch_A2,9.8,67.4164,67.4164,0,schema_A
21,Epoch_A2,9.8,72.4486,72.4486,0,schema_A
22,Epoch_A2,9.8,77.3954,77.3954,0,schema_A
23,Epoch_A2,9.8,82.4535,82.4535,0,schema_A
24,Epoch_A2,9.8,87.4672,87.4672,0,schema_A
25,Epoch_A2,9.8,92.3789,92.3789,0,schema_A
26,Epoch_A2,9.8,97.1775,97.1775,0,schema_A
27,Epoch_A2,9.8,101.9399,101.9399,0,schema_A
28,Epoch_A2,9.8,106.6204,106.6204,0,schema_A
29,Epoch_A2,9.8,111.2277,111.2277,0,schema_A
30,Epoch_A2,9.8,115.9856,115.9856,0,schema_A
31,Epoch_A2,9.8,120.7795,120.7795,0,schema_A
32,Epoch_A2,9.8,125.7211,125.7211,0,schema_A
