step,epoch,gravity,pred_x,actual_x,error,active_schema
9,Epoch_B,4.2,-14.0193,-13.6132,0.5796,schema_B
10,Epoch_B,4.2,-16.1229,-15.7918,0.4729,schema_B
11,Epoch_B,4.2,-18.3456,-18.024,0.4602,schema_B
12,Epoch_B,4.2,-20.7248,-20.4446,0.4014,schema_B
13,Epoch_B,4.2,-23.1445,-22.8862,0.3706,schema_B
14,Epoch_B,4.2,-25.3825,-25.161,0.3187,schema_B
15,Epoch_B,4.2,-27.4163,-27.2408,0.2526,schema_B
16,Epoch_B,4.2,-29.3711,-29.2347,0.1975,schema_B
17,Epoch_B,4.2,-31.421,-31.3098,0.163,schema_B
18,Epoch_B,4.2,-33.3794,-33.281,0.1434,schema_B
19,Epoch_B,4.2,-35.2169,-35.1374,0.1178,schema_B
20,Epoch_B,4.2,-37.0146,-36.951,0.0948,schema_B
21,Epoch_B,4.2,-39.056,-39.0031,0.0797,schema_B
22,Epoch_B,4.2,-41.2297,-41.1788,0.0778,schema_B
23,Epoch_B,4.2,-43.3188,-43.2729,0.0695,schema_B
24,Epoch_B,4.2,-45.565,-45.5274,0.0582,schema_B
25,Epoch_B,4.2,-47.7082,-47.6738,0.0535,schema_B
26,Epoch_B,4.2,-49.7681,-49.7403,0.0453,schema_B
27,Epoch_B,4.2,-51.8408,-51.818,0.0372,schema_B
28,Epoch_B,4.2,-53.8595,-53.84,0.0326,schema_B
29,Epoch_B,4.2,-56.0328,-56.0167,0.0283,schema_B
30,Epoch_B,4.2,-58.2046,-58.1898,0.0258,schema_B
31,Epoch_B,4.2,-60.1945,-60.182,0.0223,schema_B
32,Epoch_B,4.2,-62.2446,-62.2348,0.0188,schema_B
33,Epoch_B,4.2,-64.2528,-64.2442,0.0167,schema_B
34,Epoch_B,4.2,-66.4333,-66.4262,0.0161,schema_B
35,Epoch_B,4.2,-68.56,-68.5534,0.0145,schema_B
36,Epoch_B,4.2,-70.5352,-70.5298,0.0128,schema_B
37,Epoch_B,4.2,-72.4177,-72.4134,0.0106,schema_B
38,Epoch_B,4.2,-74.2345,-74.231,0.0096,schema_B
39,Epoch_B,4.2,-76.3226,-76.3198,0.0087,schema_B
40,Epoch_B,4.2,-78.6112,-78.6084,0.0083,schema_B
1,Epoch_A2,9.8,0.5584,0.5584,0,schema_A
2,Epoch_A2,9.8,1.861,1.861,0,schema_A
3,Epoch_A2,9.8,3.8506,3.8506,0,schema_A
4,Epoch_A2,9.8,6.373,6.373,0,schema_A
5,Epoch_A2,9.8,9.3405,9.3405,0,schema_A
6,Epoch_A2,9.8,12.7889,12.7889,0,schema_A
7,Epoch_A2,9.8,16.6512,16.6512,0,schema_A
8,Epoch_A2,9.8,20.6427,20.6427,0,schema_A
9,Epoch_A2,9.8,24.9689,24.9689,0,schema_A
10,Epoch_A2,9.8,29.3567,29.3567,0,schema_A
11,Epoch_A2,9.8,33.7737,33.7737,0,schema_A
12,Epoch_A2,9.8,38.314,38.314,0,schema_A
13,Epoch_A2,9.8,42.7763,42.7763,0,schema_A
14,Epoch_A2,9.8,47.5217,47.5217,0,schema_A
15,Epoch_A2,9.8,52.4574,52.4574,0,schema_A
16,Epoch_A2,9.8,57.4291,57.4291,0,schema_A
17,Epoch_A2,9.8,62.2569,62.2569,0,schema_A
18,Epoch_A2,9.8,66.9892,66.9892,0,schema_A
19,Epoch_A2,9.8,71.6537,71.6537,0,schema_A
20,Epoch_A2,9.8,76.3904,76.3904,0,schema_A
21,Epoch_A2,9.8,81.1282,81.1282,0,schema_A
22,Epoch_A2,9.8,86.0954,86.0954,0,schema_A
23,Epoch_A2,9.8,91.2906,91.2906,0,schema_A
24,Epoch_A2,9.8,96.3072,96.3072,0,schema_A
25,Epoch_A2,9.8,101.3782,101.3782,0,schema_A
26,Epoch_A2,9.8,106.3276,106.3276,0,schema_A
27,Epoch_A2,9.8,111.2607,111.2607,0,schema_A
28,Epoch_A2,9.8,116.1602,116.1602,0,schema_A
29,Epoch_A2,9.8,121.1064,121.1064,0,schema_A
30,Epoch_A2,9.8,125.9977,125.9977,0,schema_A
31,Epoch_A2,9.8,130.7556,130.7556,0,schema_A
32,Epoch_A2,9.8,135.6919,135.6919,0,schema_A
33,Epoch_A2,9.8,140.713,140.713,0,schema_A
34,Epoch_A2,9.8,145.8234,145.8234,0,schema_A
35,Epoch_A2,9.8,151.1614,151.1614,0,schema_A
36,Epoch_A2,9.8,156.4666,156.4666,0,schema_A
37,Epoch_A2,9.8,161.9849,161.9849,0,schema_A
38,Epoch_A2,9.8,167.3783,167.3783,0,schema_A
39,Epoch_A2,9.8,172.9619,172.9619,0,schema_A
40,Epoch_A2,9.8,178.3634,178.3634,0,schema_A
