step,epoch,gravity,pred_x,actual_x,error,active_schema
1,Epoch_A1,9.8,0.4821,0.4821,0.0055,schema_A
2,Epoch_A1,9.8,1.4398,1.4398,0.0043,schema_A
3,Epoch_A1,9.8,2.9181,2.9181,0.0043,schema_A
4,Epoch_A1,9.8,4.9792,4.9792,0.0052,schema_A
5,Epoch_A1,9.8,7.2578,7.2578,0.0059,schema_A
6,Epoch_A1,9.8,9.872,9.872,0.0052,schema_A
7,Epoch_A1,9.8,12.9214,12.9214,0.0055,schema_A
8,Epoch_A1,9.8,16.3366,16.3366,0.005,schema_A
9,Epoch_A1,9.8,19.8641,19.8641,0.006,schema_A
10,Epoch_A1,9.8,23.4064,23.4064,0.0046,schema_A
11,Epoch_A1,9.8,26.9594,26.9594,0.0039,schema_A
12,Epoch_A1,9.8,30.673,30.673,0.0047,schema_A
13,Epoch_A1,9.8,34.4581,34.4581,0.0049,schema_A
14,Epoch_A1,9.8,38.3081,38.3081,0.0051,schema_A
15,Epoch_A1,9.8,42.3073,42.3073,0.0046,schema_A
16,Epoch_A1,9.8,46.3497,46.3497,0.005,schema_A
17,Epoch_A1,9.8,50.425,50.425,0.0046,schema_A
18,Epoch_A1,9.8,54.4453,54.4453,0.0051,schema_A
19,Epoch_A1,9.8,58.7643,58.7643,0.0043,schema_A
20,Epoch_A1,9.8,63.0689,63.0689,0.0048,schema_A
21,Epoch_A1,9.8,67.7038,67.7038,0.0052,schema_A
22,Epoch_A1,9.8,72.3489,72.3489,0.0048,schema_A
23,Epoch_A1,9.8,77.1683,77.1683,0.0047,schema_A
24,Epoch_A1,9.8,82.0137,82.0137,0.0039,schema_A
25,Epoch_A1,9.8,87.0554,87.0554,0.0048,schema_A
26,Epoch_A1,9.8,92.1669,92.1669,0.0046,schema_A
27,Epoch_A1,9.8,97.465,97.465,0.0053,schema_A
28,Epoch_A1,9.8,102.8027,102.8027,0.0045,schema_A
29,Epoch_A1,9.8,107.9395,107.9395,0.005,schema_A
30,Epoch_A1,9.8,113.061,113.061,0.0059,schema_A
31,Epoch_A1,9.8,118.0664,118.0664,0.0043,schema_A
32,Epoch_A1,9.8,123.1829,123.1829,0.0048,schema_A
33,Epoch_A1,9.8,128.2696,128.2696,0.0044,schema_A
34,Epoch_A1,9.8,133.5018,133.5018,0.0052,schema_A
35,Epoch_A1,9.8,138.7525,138.7525,0.0045,schema_A
36,Epoch_A1,9.8,143.8106,143.8106,0.0054,schema_A
37,Epoch_A1,9.8,148.7053,148.7053,0.0046,schema_A
38,Epoch_A1,9.8,153.6897,153.6897,0.0036,schema_A
39,Epoch_A1,9.8,158.6683,158.6683,0.0053,schema_A
40,Epoch_A1,9.8,163.8918,163.8918,0.0055,schema_A
1,Epoch_B,4.2,0.7525,-0.7525,2.1324,schema_A
2,Epoch_B,4.2,-0.891,-1.8104,1.305,schema_A
3,Epoch_B,4.2,-2.1721,-3.2049,1.4662,schema_A
4,Epoch_B,4.2,-3.9095,-4.8151,1.2855,schema_A
5,Epoch_B,4.2,-5.8054,-6.4978,0.9831,schema_A
6,Epoch_B,4.2,-7.6689,-8.1199,0.6424,schema_A
7,Epoch_B,4.2,-8.9029,-10.0297,1.599,schema_B
8,Epoch_B,4.2,-12.5837,-12.1254,0.6523,schema_B
9,Epoch_B,4.2,-14.8099,-14.3822,0.6092,schema_B
10,Epoch_B,4.2,-16.9823,-16.5906,0.5588,schema_B
11,Epoch_B,4.2,-18.9333,-18.6074,0.4663,schema_B
12,Epoch_B,4.2,-20.8024,-20.5493,0.3624,schema_B
13,Epoch_B,4.2,-22.7747,-22.5675,0.2976,schema_B
14,Epoch_B,4.2,-24.7557,-24.5726,0.264,schema_B
15,Epoch_B,4.2,-26.8047,-26.65,0.2233,schema_B
16,Epoch_B,4.2,-28.881,-28.7447,0.1973,schema_B
17,Epoch_B,4.2,-30.7857,-30.6688,0.1703,schema_B
18,Epoch_B,4.2,-32.7996,-32.7083,0.1344,schema_B
19,Epoch_B,4.2,-35.0296,-34.9473,0.1216,schema_B
20,Epoch_B,4.2,-37.3858,-37.309,0.1128,schema_B
21,Epoch_B,4.2,-39.5881,-39.5192,0.1028,schema_B
22,Epoch_B,4.2,-41.6037,-41.5489,0.0819,schema_B
23,Epoch_B,4.2,-43.4649,-43.4221,0.0664,schema_B
24,Epoch_B,4.2,-45.3167,-45.2831,0.0526,schema_B
25,Epoch_B,4.2,-47.1043,-47.0759,0.0448,schema_B
26,Epoch_B,4.2,-48.8267,-48.8034,0.0376,schema_B
27,Epoch_B,4.2,-50.5418,-50.5227,0.0317,schema_B
28,Epoch_B,4.2,-52.3006,-52.2845,0.0278,schema_B
29,Epoch_B,4.2,-54.2768,-54.2627,0.0245,schema_B
30,Epoch_B,4.2,-56.3071,-56.2936,0.0241,schema_B
31,Epoch_B,4.2,-58.1823,-58.1706,0.0212,schema_B
32,Epoch_B,4.2,-60.0174,-60.0082,0.0184,schema_B
33,Epoch_B,4.2,-61.7918,-61.7841,0.0163,schema_B
34,Epoch_B,4.2,-63.5652,-63.5589,0.0136,schema_B
35,Epoch_B,4.2,-65.5067,-65.5013,0.0126,schema_B
36,Epoch_B,4.2,-67.3181,-67.3131,0.012,schema_B
37,Epoch_B,4.2,-69.0906,-69.0867,0.0105,schema_B
38,Epoch_B,4.2,-71.0737,-71.0704,0.0094,schema_B
39,Epoch_B,4.2,-73.1952,-73.192,0.0091,schema_B
40,Epoch_B,4.2,-75.5409,-75.538,0.0089,schema_B
1,Epoch_A2,9.8,0.7641,0.7641,0,schema_A
2,Epoch_A2,9.8,2.1371,2.1371,0,schema_A
3,Epoch_A2,9.8,3.9068,3.9068,0,schema_A
4,Epoch_A2,9.8,6.0161,6.0161,0,schema_A
5,Epoch_A2,9.8,8.4275,8.4275,0,schema_A
6,Epoch_A2,9.8,11.3738,11.3738,0,schema_A
7,Epoch_A2,9.8,14.4987,14.4987,0,schema_A
