step,epoch,gravity,pred_x,actual_x,error,active_schema
1,Epoch_A1,9.8,0.7622,0.7622,0.0053,schema_A
2,Epoch_A1,9.8,1.9691,1.9691,0.0045,schema_A
3,Epoch_A1,9.8,3.4563,3.4563,0.0047,schema_A
4,Epoch_A1,9.8,5.513,5.513,0.0045,schema_A
5,Epoch_A1,9.8,7.9065,7.9065,0.0051,schema_A
6,Epoch_A1,9.8,10.7785,10.7785,0.0046,schema_A
7,Epoch_A1,9.8,14.0411,14.0411,0.0045,schema_A
8,Epoch_A1,9.8,17.6271,17.6271,0.0053,schema_A
9,Epoch_A1,9.8,21.2897,21.2897,0.0041,schema_A
10,Epoch_A1,9.8,25.0507,25.0507,0.0047,schema_A
11,Epoch_A1,9.8,29.1268,29.1268,0.0046,schema_A
12,Epoch_A1,9.8,33.2814,33.2814,0.0041,schema_A
13,Epoch_A1,9.8,37.402,37.402,0.0053,schema_A
14,Epoch_A1,9.8,41.6424,41.6424,0.0041,schema_A
15,Epoch_A1,9.8,45.8388,45.8388,0.0052,schema_A
16,Epoch_A1,9.8,50.0803,50.0803,0.0057,schema_A
17,Epoch_A1,9.8,54.6422,54.6422,0.0047,schema_A
18,Epoch_A1,9.8,59.3603,59.3603,0.0048,schema_A
19,Epoch_A1,9.8,64.0903,64.0903,0.006,schema_A
20,Epoch_A1,9.8,68.8964,68.8964,0.0046,schema_A
21,Epoch_A1,9.8,73.8248,73.8248,0.0047,schema_A
22,Epoch_A1,9.8,79.0017,79.0017,0.0041,schema_A
23,Epoch_A1,9.8,83.9945,83.9945,0.0046,schema_A
24,Epoch_A1,9.8,88.9424,88.9424,0.0055,schema_A
25,Epoch_A1,9.8,93.972,93.972,0.0059,schema_A
26,Epoch_A1,9.8,99.0463,99.0463,0.0056,schema_A
27,Epoch_A1,9.8,103.9864,103.9864,0.0048,schema_A
28,Epoch_A1,9.8,108.842,108.842,0.0046,schema_A
29,Epoch_A1,9.8,113.7455,113.7455,0.0052,schema_A
30,Epoch_A1,9.8,118.8535,118.8535,0.0053,schema_A
31,Epoch_A1,9.8,124.0702,124.0702,0.0059,schema_A
32,Epoch_A1,9.8,129.0932,129.0932,0.0051,schema_A
33,Epoch_A1,9.8,134.0799,134.0799,0.0056,schema_A
34,Epoch_A1,9.8,139.0233,139.0233,0.0046,schema_A
35,Epoch_A1,9.8,143.959,143.959,0.0048,schema_A
36,Epoch_A1,9.8,149.1522,149.1522,0.0052,schema_A
37,Epoch_A1,9.8,154.1702,154.1702,0.0043,schema_A
38,Epoch_A1,9.8,159.18,159.18,0.0054,schema_A
39,Epoch_A1,9.8,164.4306,164.4306,0.005,schema_A
40,Epoch_A1,9.8,169.8554,169.8554,0.0064,schema_A
1,Epoch_B,4.2,0.7098,-0.7098,2.0132,schema_A
2,Epoch_B,4.2,-0.5562,-1.9921,2.0353,schema_A
3,Epoch_B,4.2,-2.4469,-3.6659,1.7283,schema_A
4,Epoch_B,4.2,-4.531,-5.5791,1.4872,schema_A
5,Epoch_B,4.2,-6.7979,-7.5364,1.0501,schema_A
6,Epoch_B,4.2,-8.8579,-9.4641,0.8627,schema_A
7,Epoch_B,4.2,-10.6631,-11.465,1.1391,schema_B
8,Epoch_B,4.2,-13.7845,-13.3199,0.6618,schema_B
9,Epoch_B,4.2,-15.4807,-15.1144,0.5226,schema_B
10,Epoch_B,4.2,-17.2237,-16.9224,0.431,schema_B
11,Epoch_B,4.2,-19.0812,-18.823,0.3706,schema_B
12,Epoch_B,4.2,-21.0027,-20.7719,0.3313,schema_B
13,Epoch_B,4.2,-23.1556,-22.9543,0.2894,schema_B
14,Epoch_B,4.2,-25.3223,-25.1306,0.2759,schema_B
15,Epoch_B,4.2,-27.4667,-27.3041,0.2352,schema_B
16,Epoch_B,4.2,-29.5403,-29.4022,0.2006,schema_B
17,Epoch_B,4.2,-31.7722,-31.6589,0.1649,schema_B
18,Epoch_B,4.2,-34.2024,-34.0987,0.1522,schema_B
19,Epoch_B,4.2,-36.7436,-36.6483,0.1393,schema_B
20,Epoch_B,4.2,-39.1042,-39.0196,0.1252,schema_B
21,Epoch_B,4.2,-41.3644,-41.2974,0.0988,schema_B
22,Epoch_B,4.2,-43.7924,-43.7378,0.0824,schema_B
23,Epoch_B,4.2,-46.0688,-46.019,0.076,schema_B
24,Epoch_B,4.2,-48.1275,-48.0879,0.061,schema_B
25,Epoch_B,4.2,-50.0252,-49.9947,0.0482,schema_B
26,Epoch_B,4.2,-52.1027,-52.0788,0.0386,schema_B
27,Epoch_B,4.2,-54.1597,-54.1374,0.0374,schema_B
28,Epoch_B,4.2,-56.0692,-56.0505,0.031,schema_B
29,Epoch_B,4.2,-57.9304,-57.9157,0.0265,schema_B
30,Epoch_B,4.2,-59.8566,-59.8443,0.0221,schema_B
31,Epoch_B,4.2,-61.9819,-61.9711,0.0204,schema_B
32,Epoch_B,4.2,-64.1155,-64.1055,0.0187,schema_B
33,Epoch_B,4.2,-66.097,-66.0884,0.017,schema_B
34,Epoch_B,4.2,-68.194,-68.1872,0.0148,schema_B
35,Epoch_B,4.2,-70.3662,-70.3601,0.0141,schema_B
36,Epoch_B,4.2,-72.3746,-72.3692,0.0132,schema_B
37,Epoch_B,4.2,-74.2697,-74.2655,0.0107,schema_B
38,Epoch_B,4.2,-76.4226,-76.4192,0.0094,schema_B
39,Epoch_B,4.2,-78.644,-78.6407,0.0096,schema_B
40,Epoch_B,4.2,-80.9998,-80.9969,0.0088,schema_B
1,Epoch_A2,9.8,0.4605,0.4605,0,schema_A
2,Epoch_A2,9.8,1.6765,1.6765,0,schema_A
3,Epoch_A2,9.8,3.4665,3.4665,0,schema_A
4,Epoch_A2,9.8,5.8676,5.8676,0,schema_A
5,Epoch_A2,9.8,8.7365,8.7365,0,schema_A
6,Epoch_A2,9.8,11.9889,11.9889,0,schema_A
7,Epoch_A2,9.8,15.6917,15.6917,0,schema_A
8,Epoch_A2,9.8,19.4107,19.4107,0,schema_A
9,Epoch_A2,9.8,23.519,23.519,0,schema_A
10,Epoch_A2,9.8,27.573,27.573,0,schema_A
11,Epoch_A2,9.8,31.8368,31.8368,0,schema_A
