step,epoch,gravity,pred_x,actual_x,error,active_schema
1,Epoch_A1,9.8,0.4951,0.4951,0.0047,schema_A
2,Epoch_A1,9.8,1.5594,1.5594,0.0043,schema_A
3,Epoch_A1,9.8,3.0128,3.0128,0.0052,schema_A
4,Epoch_A1,9.8,4.9346,4.9346,0.0041,schema_A
5,Epoch_A1,9.8,7.2654,7.2654,0.005,schema_A
6,Epoch_A1,9.8,9.8993,9.8993,0.005,schema_A
7,Epoch_A1,9.8,12.8908,12.8908,0.0058,schema_A
8,Epoch_A1,9.8,16.0471,16.0471,0.0054,schema_A
9,Epoch_A1,9.8,19.3485,19.3485,0.0067,schema_A
10,Epoch_A1,9.8,22.9927,22.9927,0.0055,schema_A
11,Epoch_A1,9.8,26.9964,26.9964,0.0049,schema_A
12,Epoch_A1,9.8,31.0845,31.0845,0.0049,schema_A
13,Epoch_A1,9.8,35.3186,35.3186,0.0059,schema_A
14,Epoch_A1,9.8,39.6261,39.6261,0.0058,schema_A
15,Epoch_A1,9.8,43.9075,43.9075,0.0051,schema_A
16,Epoch_A1,9.8,48.4945,48.4945,0.0048,schema_A
17,Epoch_A1,9.8,53.1486,53.1486,0.0046,schema_A
18,Epoch_A1,9.8,57.8753,57.8753,0.0049,schema_A
19,Epoch_A1,9.8,62.5392,62.5392,0.006,schema_A
20,Epoch_A1,9.8,67.1682,67.1682,0.0052,schema_A
21,Epoch_A1,9.8,71.9984,71.9984,0.0053,schema_A
22,Epoch_A1,9.8,77.0539,77.0539,0.0063,schema_A
23,Epoch_A1,9.8,82.2485,82.2485,0.0051,schema_A
24,Epoch_A1,9.8,87.5549,87.5549,0.0043,schema_A
25,Epoch_A1,9.8,92.7016,92.7016,0.0041,schema_A
26,Epoch_A1,9.8,97.7411,97.7411,0.0051,schema_A
27,Epoch_A1,9.8,102.9933,102.9933,0.0054,schema_A
28,Epoch_A1,9.8,108.1954,108.1954,0.0047,schema_A
29,Epoch_A1,9.8,113.39,113.39,0.0038,schema_A
30,Epoch_A1,9.8,118.5506,118.5506,0.0061,schema_A
31,Epoch_A1,9.8,123.5284,123.5284,0.0057,schema_A
32,Epoch_A1,9.8,128.7557,128.7557,0.0054,schema_A
33,Epoch_A1,9.8,133.9916,133.9916,0.0044,schema_A
34,Epoch_A1,9.8,139.3422,139.3422,0.005,schema_A
35,Epoch_A1,9.8,144.57,144.57,0.0045,schema_A
36,Epoch_A1,9.8,149.8601,149.8601,0.0046,schema_A
37,Epoch_A1,9.8,155.0172,155.0172,0.0052,schema_A
38,Epoch_A1,9.8,160.3745,160.3745,0.0054,schema_A
39,Epoch_A1,9.8,165.6612,165.6612,0.0046,schema_A
40,Epoch_A1,9.8,170.7824,170.7824,0.0048,schema_A
1,Epoch_B,4.2,0.4529,-0.4529,1.2863,schema_A
2,Epoch_B,4.2,-0.2671,-1.3588,1.548,schema_A
3,Epoch_B,4.2,-1.5039,-2.7174,1.7206,schema_A
4,Epoch_B,4.2,-3.1758,-4.5143,1.8969,schema_A
5,Epoch_B,4.2,-5.6233,-6.388,1.0877,schema_A
6,Epoch_B,4.2,-7.4921,-8.3944,1.2809,schema_A
7,Epoch_B,4.2,-9.5,-10.6192,1.5873,schema_B
8,Epoch_B,4.2,-13.2629,-12.7289,0.7602,schema_B
9,Epoch_B,4.2,-15.4547,-15.0242,0.614,schema_B
10,Epoch_B,4.2,-17.8193,-17.421,0.5684,schema_B
11,Epoch_B,4.2,-20.2304,-19.8767,0.5042,schema_B
12,Epoch_B,4.2,-22.3755,-22.0675,0.4408,schema_B
13,Epoch_B,4.2,-24.3912,-24.1575,0.3353,schema_B
14,Epoch_B,4.2,-26.3285,-26.139,0.2736,schema_B
15,Epoch_B,4.2,-28.1531,-28.0003,0.2206,schema_B
16,Epoch_B,4.2,-30.2869,-30.1648,0.1786,schema_B
17,Epoch_B,4.2,-32.5644,-32.4436,0.1754,schema_B
18,Epoch_B,4.2,-35.0022,-34.8941,0.1579,schema_B
19,Epoch_B,4.2,-37.3811,-37.2823,0.1447,schema_B
20,Epoch_B,4.2,-39.575,-39.4931,0.1207,schema_B
21,Epoch_B,4.2,-41.9085,-41.844,0.0964,schema_B
22,Epoch_B,4.2,-44.252,-44.1937,0.0864,schema_B
23,Epoch_B,4.2,-46.5177,-46.4681,0.0742,schema_B
24,Epoch_B,4.2,-48.6796,-48.6388,0.0622,schema_B
25,Epoch_B,4.2,-50.8652,-50.8321,0.0516,schema_B
26,Epoch_B,4.2,-52.8471,-52.8187,0.046,schema_B
27,Epoch_B,4.2,-54.9673,-54.9454,0.0361,schema_B
28,Epoch_B,4.2,-57.1527,-57.1327,0.0332,schema_B
29,Epoch_B,4.2,-59.4018,-59.3844,0.03,schema_B
