step,epoch,gravity,pred_x,actual_x,error,active_schema
1,Epoch_A1,9.8,0.5745,0.5745,0.0045,schema_A
2,Epoch_A1,9.8,1.6511,1.6511,0.0052,schema_A
3,Epoch_A1,9.8,3.2413,3.2413,0.0049,schema_A
4,Epoch_A1,9.8,5.2435,5.2435,0.0051,schema_A
5,Epoch_A1,9.8,7.4405,7.4405,0.0053,schema_A
6,Epoch_A1,9.8,10.2092,10.2092,0.0052,schema_A
7,Epoch_A1,9.8,13.2754,13.2754,0.0039,schema_A
8,Epoch_A1,9.8,16.7806,16.7806,0.0047,schema_A
9,Epoch_A1,9.8,20.5313,20.5313,0.0051,schema_A
10,Epoch_A1,9.8,24.4096,24.4096,0.0056,schema_A
11,Epoch_A1,9.8,28.6546,28.6546,0.0055,schema_A
12,Epoch_A1,9.8,33.1073,33.1073,0.0051,schema_A
13,Epoch_A1,9.8,37.7062,37.7062,0.0042,schema_A
14,Epoch_A1,9.8,42.2796,42.2796,0.0047,schema_A
15,Epoch_A1,9.8,47.0865,47.0865,0.0051,schema_A
16,Epoch_A1,9.8,51.8835,51.8835,0.0049,schema_A
17,Epoch_A1,9.8,56.684,56.684,0.0045,schema_A
18,Epoch_A1,9.8,61.4409,61.4409,0.0054,schema_A
19,Epoch_A1,9.8,66.3277,66.3277,0.0058,schema_A
20,Epoch_A1,9.8,71.4126,71.4126,0.0042,schema_A
21,Epoch_A1,9.8,76.4051,76.4051,0.005,schema_A
22,Epoch_A1,9.8,81.4805,81.4805,0.0041,schema_A
23,Epoch_A1,9.8,86.6586,86.6586,0.0048,schema_A
24,Epoch_A1,9.8,91.742,91.742,0.0058,schema_A
25,Epoch_A1,9.8,96.8763,96.8763,0.005,schema_A
26,Epoch_A1,9.8,101.8366,101.8366,0.0056,schema_A
27,Epoch_A1,9.8,106.7593,106.7593,0.0051,schema_A
28,Epoch_A1,9.8,111.8266,111.8266,0.0046,schema_A
29,Epoch_A1,9.8,117.0507,117.0507,0.0044,schema_A
30,Epoch_A1,9.8,122.1609,122.1609,0.0046,schema_A
31,Epoch_A1,9.8,127.2892,127.2892,0.0064,schema_A
