step,epoch,gravity,pred_x,actual_x,error,active_schema
38,Epoch_B,4.2,-78.5861,-78.5809,0.0125,schema_B
39,Epoch_B,4.2,-81.1188,-81.1143,0.0124,schema_B
40,Epoch_B,4.2,-83.6694,-83.6655,0.0113,schema_B
1,Epoch_A2,9.8,0.525,0.525,0,schema_A
2,Epoch_A2,9.8,1.5637,1.5637,0,schema_A
3,Epoch_A2,9.8,2.9587,2.9587,0,schema_A
4,Epoch_A2,9.8,5.0098,5.0098,0,schema_A
5,Epoch_A2,9.8,7.2758,7.2758,0,schema_A
6,Epoch_A2,9.8,9.8934,9.8934,0,schema_A
7,Epoch_A2,9.8,12.8578,12.8578,0,schema_A
8,Epoch_A2,9.8,15.9286,15.9286,0,schema_A
9,Epoch_A2,9.8,19.2342,19.2342,0,schema_A
10,Epoch_A2,9.8,22.8851,22.8851,0,schema_A
11,Epoch_A2,9.8,26.7889,26.7889,0,schema_A
12,Epoch_A2,9.8,30.7697,30.7697,0,schema_A
13,Epoch_A2,9.8,34.7504,34.7504,0,schema_A
14,Epoch_A2,9.8,38.8192,38.8192,0,schema_A
15,Epoch_A2,9.8,43.0309,43.0309,0,schema_A
16,Epoch_A2,9.8,47.2595,47.2595,0,schema_A
17,Epoch_A2,9.8,51.488,51.488,0,schema_A
18,Epoch_A2,9.8,55.8399,55.8399,0,schema_A
19,Epoch_A2,9.8,60.1389,60.1389,0,schema_A
20,Epoch_A2,9.8,64.7321,64.7321,0,schema_A
21,Epoch_A2,9.8,69.6169,69.6169,0,schema_A
22,Epoch_A2,9.8,74.3502,74.3502,0,schema_A
23,Epoch_A2,9.8,79.0817,79.0817,0,schema_A
24,Epoch_A2,9.8,83.9791,83.9791,0,schema_A
25,Epoch_A2,9.8,88.7278,88.7278,0,schema_A
26,Epoch_A2,9.8,93.68,93.68,0,schema_A
27,Epoch_A2,9.8,98.4819,98.4819,0,schema_A
28,Epoch_A2,9.8,103.3529,103.3529,0,schema_A
29,Epoch_A2,9.8,108.1711,108.1711,0,schema_A
30,Epoch_A2,9.8,112.9487,112.9487,0,schema_A
31,Epoch_A2,9.8,117.8318,117.8318,0,schema_A
32,Epoch_A2,9.8,122.7718,122.7718,0,schema_A
33,Epoch_A2,9.8,127.832,127.832,0,schema_A
34,Epoch_A2,9.8,132.8011,132.8011,0,schema_A
35,Epoch_A2,9.8,137.677,137.677,0,schema_A
36,Epoch_A2,9.8,142.6444,142.6444,0,schema_A
37,Epoch_A2,9.8,147.6643,147.6643,0,schema_A
38,Epoch_A2,9.8,152.8678,152.8678,0,schema_A
39,Epoch_A2,9.8,158.1281,158.1281,0,schema_A
40,Epoch_A2,9.8,163.2935,163.2935,0,schema_A
