step,epoch,gravity,pred_x,actual_x,error,active_schema
38,Epoch_A1,9.8,161.217,161.217,0.0048,schema_A
39,Epoch_A1,9.8,166.5945,166.5945,0.0056,schema_A
40,Epoch_A1,9.8,171.7533,171.7533,0.0045,schema_A
1,Epoch_B,4.2,0.4494,-0.4494,1.2763,schema_A
2,Epoch_B,4.2,-0.1589,-1.4546,1.8369,schema_A
3,Epoch_B,4.2,-1.9432,-2.6345,0.9822,schema_A
4,Epoch_B,4.2,-3.1346,-4.093,1.3601,schema_A
5,Epoch_B,4.2,-5.0521,-5.555,0.717,schema_A
6,Epoch_B,4.2,-6.2035,-7.3334,1.6024,schema_A
7,Epoch_B,4.2,-8.334,-9.285,1.35,schema_B
8,Epoch_B,4.2,-11.9201,-11.4518,0.6677,schema_B
9,Epoch_B,4.2,-13.9973,-13.5551,0.6296,schema_B
10,Epoch_B,4.2,-15.9851,-15.6201,0.5219,schema_B
11,Epoch_B,4.2,-18.238,-17.9333,0.4363,schema_B
12,Epoch_B,4.2,-20.416,-20.1258,0.4164,schema_B
13,Epoch_B,4.2,-22.3997,-22.1658,0.3349,schema_B
14,Epoch_B,4.2,-24.2678,-24.0827,0.267,schema_B
15,Epoch_B,4.2,-26.2695,-26.1216,0.2142,schema_B
16,Epoch_B,4.2,-28.3366,-28.2028,0.1941,schema_B
17,Epoch_B,4.2,-30.3543,-30.2382,0.1683,schema_B
18,Epoch_B,4.2,-32.3907,-32.2941,0.1418,schema_B
19,Epoch_B,4.2,-34.391,-34.308,0.1226,schema_B
20,Epoch_B,4.2,-36.2958,-36.2268,0.1036,schema_B
21,Epoch_B,4.2,-38.3741,-38.3181,0.0849,schema_B
22,Epoch_B,4.2,-40.6628,-40.6109,0.0784,schema_B
23,Epoch_B,4.2,-42.7654,-42.717,0.0729,schema_B
24,Epoch_B,4.2,-44.7087,-44.671,0.058,schema_B
25,Epoch_B,4.2,-46.6974,-46.6676,0.0471,schema_B
26,Epoch_B,4.2,-48.7064,-48.6805,0.0419,schema_B
27,Epoch_B,4.2,-50.5938,-50.5716,0.0367,schema_B
28,Epoch_B,4.2,-52.5889,-52.5712,0.0299,schema_B
29,Epoch_B,4.2,-54.7334,-54.7175,0.0287,schema_B
30,Epoch_B,4.2,-57.0718,-57.0572,0.0257,schema_B
31,Epoch_B,4.2,-59.4036,-59.3901,0.0231,schema_B
32,Epoch_B,4.2,-61.7386,-61.7272,0.0211,schema_B
33,Epoch_B,4.2,-63.9155,-63.9058,0.0191,schema_B
34,Epoch_B,4.2,-66.1227,-66.115,0.0158,schema_B
35,Epoch_B,4.2,-68.3473,-68.3406,0.0145,schema_B
36,Epoch_B,4.2,-70.6214,-70.6157,0.0126,schema_B
37,Epoch_B,4.2,-72.7495,-72.7445,0.0119,schema_B
38,Epoch_B,4.2,-74.8336,-74.8296,0.0103,schema_B
39,Epoch_B,4.2,-76.9598,-76.9565,0.0095,schema_B
40,Epoch_B,4.2,-79.3037,-79.3009,0.0079,schema_B
1,Epoch_A2,9.8,0.625,0.625,0,schema_A
2,Epoch_A2,9.8,1.8473,1.8473,0,schema_A
3,Epoch_A2,9.8,3.6862,3.6862,0,schema_A
4,Epoch_A2,9.8,6.1462,6.1462,0,schema_A
5,Epoch_A2,9.8,9.016,9.016,0,schema_A
6,Epoch_A2,9.8,12.3275,12.3275,0,schema_A
7,Epoch_A2,9.8,15.9719,15.9719,0,schema_A
8,Epoch_A2,9.8,19.7467,19.7467,0,schema_A
9,Epoch_A2,9.8,23.6405,23.6405,0,schema_A
10,Epoch_A2,9.8,27.8312,27.8312,0,schema_A
11,Epoch_A2,9.8,32.0381,32.0381,0,schema_A
12,Epoch_A2,9.8,36.5832,36.5832,0,schema_A
13,Epoch_A2,9.8,41.139,41.139,0,schema_A
14,Epoch_A2,9.8,45.7445,45.7445,0,schema_A
15,Epoch_A2,9.8,50.5763,50.5763,0,schema_A
16,Epoch_A2,9.8,55.2708,55.2708,0,schema_A
17,Epoch_A2,9.8,60.1602,60.1602,0,schema_A
18,Epoch_A2,9.8,65.2182,65.2182,0,schema_A
19,Epoch_A2,9.8,70.3349,70.3349,0,schema_A
20,Epoch_A2,9.8,75.3726,75.3726,0,schema_A
21,Epoch_A2,9.8,80.5048,80.5048,0,schema_A
22,Epoch_A2,9.8,85.4986,85.4986,0,schema_A
23,Epoch_A2,9.8,90.5477,90.5477,0,schema_A
24,Epoch_A2,9.8,95.4627,95.4627,0,schema_A
25,Epoch_A2,9.8,100.2233,100.2233,0,schema_A
26,Epoch_A2,9.8,105.1486,105.1486,0,schema_A
27,Epoch_A2,9.8,109.9172,109.9172,0,schema_A
28,Epoch_A2,9.8,114.6145,114.6145,0,schema_A
29,Epoch_A2,9.8,119.2481,119.2481,0,schema_A
30,Epoch_A2,9.8,124.025,124.025,0,schema_A
31,Epoch_A2,9.8,128.9029,128.9029,0,schema_A
32,Epoch_A2,9.8,133.818,133.818,0,schema_A
33,Epoch_A2,9.8,138.6535,138.6535,0,schema_A
34,Epoch_A2,9.8,143.508,143.508,0,schema_A
35,Epoch_A2,9.8,148.3882,148.3882,0,schema_A
36,Epoch_A2,9.8,153.3793,153.3793,0,schema_A
37,Epoch_A2,9.8,158.3415,158.3415,0,schema_A
38,Epoch_A2,9.8,163.163,163.163,0,schema_A
39,Epoch_A2,9.8,168.1627,168.1627,0,schema_A
40,Epoch_A2,9.8,173.1076,173.1076,0,schema_A
