step,epoch,gravity,pred_x,actual_x,error,active_schema
1,Epoch_A1,9.8,0.7128,0.7128,0.0051,schema_A
2,Epoch_A1,9.8,1.9824,1.9824,0.0044,schema_A
3,Epoch_A1,9.8,3.6919,3.6919,0.0054,schema_A
4,Epoch_A1,9.8,5.6843,5.6843,0.005,schema_A
5,Epoch_A1,9.8,7.9736,7.9736,0.005,schema_A
6,Epoch_A1,9.8,10.527,10.527,0.0054,schema_A
7,Epoch_A1,9.8,13.2448,13.2448,0.0048,schema_A
8,Epoch_A1,9.8,16.3033,16.3033,0.0054,schema_A
9,Epoch_A1,9.8,19.5055,19.5055,0.0053,schema_A
10,Epoch_A1,9.8,22.979,22.979,0.0051,schema_A
11,Epoch_A1,9.8,26.6258,26.6258,0.0049,schema_A
12,Epoch_A1,9.8,30.4362,30.4362,0.0041,schema_A
13,Epoch_A1,9.8,34.2565,34.2565,0.0049,schema_A
14,Epoch_A1,9.8,38.2117,38.2117,0.0042,schema_A
15,Epoch_A1,9.8,42.397,42.397,0.0047,schema_A
16,Epoch_A1,9.8,46.8595,46.8595,0.0061,schema_A
17,Epoch_A1,9.8,51.5481,51.5481,0.0053,schema_A
18,Epoch_A1,9.8,56.3307,56.3307,0.0049,schema_A
19,Epoch_A1,9.8,61.2753,61.2753,0.0052,schema_A
20,Epoch_A1,9.8,66.1104,66.1104,0.0045,schema_A
21,Epoch_A1,9.8,71.0565,71.0565,0.0056,schema_A
22,Epoch_A1,9.8,75.837,75.837,0.0055,schema_A
23,Epoch_A1,9.8,80.6621,80.6621,0.0047,schema_A
24,Epoch_A1,9.8,85.5371,85.5371,0.005,schema_A
25,Epoch_A1,9.8,90.4648,90.4648,0.0043,schema_A
26,Epoch_A1,9.8,95.5941,95.5941,0.0058,schema_A
27,Epoch_A1,9.8,100.9115,100.9115,0.005,schema_A
28,Epoch_A1,9.8,106.1758,106.1758,0.0051,schema_A
29,Epoch_A1,9.8,111.2817,111.2817,0.0049,schema_A
30,Epoch_A1,9.8,116.2544,116.2544,0.0046,schema_A
31,Epoch_A1,9.8,121.176,121.176,0.0043,schema_A
32,Epoch_A1,9.8,126.128,126.128,0.0055,schema_A
33,Epoch_A1,9.8,131.0387,131.0387,0.0049,schema_A
34,Epoch_A1,9.8,135.874,135.874,0.0049,schema_A
35,Epoch_A1,9.8,140.8463,140.8463,0.005,schema_A
36,Epoch_A1,9.8,145.6752,145.6752,0.0048,schema_A
37,Epoch_A1,9.8,150.5645,150.5645,0.005,schema_A
38,Epoch_A1,9.8,155.4778,155.4778,0.0049,schema_A
39,Epoch_A1,9.8,160.3432,160.3432,0.0053,schema_A
40,Epoch_A1,9.8,165.1713,165.1713,0.0052,schema_A
1,Epoch_B,4.2,0.6235,-0.6235,1.769,schema_A
2,Epoch_B,4.2,-0.3737,-1.8646,2.114,schema_A
3,Epoch_B,4.2,-2.328,-3.4615,1.6087,schema_A
4,Epoch_B,4.2,-4.2842,-5.2897,1.4273,schema_A
5,Epoch_B,4.2,-6.5978,-7.0165,0.5966,schema_A
6,Epoch_B,4.2,-7.8281,-9.0713,1.7636,schema_A
7,Epoch_B,4.2,-10.2035,-11.35,1.6257,schema_A
8,Epoch_B,4.2,-12.6824,-13.8002,1.5855,schema_A
9,Epoch_B,4.2,-15.6135,-16.0544,0.6285,schema_A
10,Epoch_B,4.2,-17.4417,-18.4091,1.3731,schema_A
11,Epoch_B,4.2,-19.9432,-20.7837,1.1937,schema_A
12,Epoch_B,4.2,-22.392,-23.1173,1.031,schema_B
13,Epoch_B,4.2,-26.022,-25.5186,0.7172,schema_B
14,Epoch_B,4.2,-28.3069,-27.8664,0.6283,schema_B
15,Epoch_B,4.2,-30.4356,-30.0694,0.5235,schema_B
16,Epoch_B,4.2,-32.7567,-32.4646,0.4176,schema_B
17,Epoch_B,4.2,-35.1326,-34.8626,0.3868,schema_B
18,Epoch_B,4.2,-37.4345,-37.2046,0.3298,schema_B
19,Epoch_B,4.2,-39.6658,-39.4749,0.2748,schema_B
20,Epoch_B,4.2,-42.0303,-41.8729,0.2276,schema_B
21,Epoch_B,4.2,-44.2075,-44.0662,0.2038,schema_B
22,Epoch_B,4.2,-46.3763,-46.2664,0.1607,schema_B
23,Epoch_B,4.2,-48.7164,-48.6226,0.1375,schema_B
24,Epoch_B,4.2,-50.9671,-50.8818,0.1263,schema_B
25,Epoch_B,4.2,-53.1182,-53.0486,0.1031,schema_B
26,Epoch_B,4.2,-55.4265,-55.3697,0.0857,schema_B
27,Epoch_B,4.2,-57.9071,-57.8554,0.0787,schema_B
28,Epoch_B,4.2,-60.3171,-60.27,0.072,schema_B
29,Epoch_B,4.2,-62.6239,-62.585,0.0604,schema_B
30,Epoch_B,4.2,-64.82,-64.7883,0.0499,schema_B
31,Epoch_B,4.2,-66.9594,-66.9337,0.0409,schema_B
32,Epoch_B,4.2,-69.0289,-69.0076,0.0348,schema_B
33,Epoch_B,4.2,-71.0392,-71.0217,0.0302,schema_B
34,Epoch_B,4.2,-73.3046,-73.2901,0.0253,schema_B
35,Epoch_B,4.2,-75.4099,-75.3961,0.0242,schema_B
36,Epoch_B,4.2,-77.629,-77.6181,0.0199,schema_B
37,Epoch_B,4.2,-79.8491,-79.8393,0.0193,schema_B
38,Epoch_B,4.2,-81.8695,-81.8612,0.0163,schema_B
39,Epoch_B,4.2,-84.0183,-84.0118,0.0138,schema_B
40,Epoch_B,4.2,-86.2801,-86.2743,0.013,schema_B
1,Epoch_A2,9.8,0.7802,0.7802,0,schema_A
2,Epoch_A2,9.8,2.0146,2.0146,0,schema_A
3,Epoch_A2,9.8,3.5566,3.5566,0,schema_A
4,Epoch_A2,9.8,5.5845,5.5845,0,schema_A
5,Epoch_A2,9.8,8.0817,8.0817,0,schema_A
6,Epoch_A2,9.8,11.0976,11.0976,0,schema_A
7,Epoch_A2,9.8,14.3057,14.3057,0,schema_A
8,Epoch_A2,9.8,17.6063,17.6063,0,schema_A
9,Epoch_A2,9.8,20.9894,20.9894,0,schema_A
10,Epoch_A2,9.8,24.7933,24.7933,0,schema_A
11,Epoch_A2,9.8,28.5771,28.5771,0,schema_A
12,Epoch_A2,9.8,32.4353,32.4353,0,schema_A
13,Epoch_A2,9.8,36.3135,36.3135,0,schema_A
14,Epoch_A2,9.8,40.2304,40.2304,0,schema_A
15,Epoch_A2,9.8,44.4239,44.4239,0,schema_A
16,Epoch_A2,9.8,48.8256,48.8256,0,schema_A
17,Epoch_A2,9.8,53.4817,53.4817,0,schema_A
18,Epoch_A2,9.8,58.2107,58.2107,0,schema_A
19,Epoch_A2,9.8,63.2082,63.2082,0,schema_A
20,Epoch_A2,9.8,68.0714,68.0714,0,schema_A
21,Epoch_A2,9.8,73.0351,73.0351,0,schema_A
22,Epoch_A2,9.8,78.2476,78.2476,0,schema_A
23,Epoch_A2,9.8,83.2896,83.2896,0,schema_A
24,Epoch_A2,9.8,88.1823,88.1823,0,schema_A
25,Epoch_A2,9.8,93.14,93.14,0,schema_A
26,Epoch_A2,9.8,98.276,98.276,0,schema_A
27,Epoch_A2,9.8,103.6389,103.6389,0,schema_A
28,Epoch_A2,9.8,109.1939,109.1939,0,schema_A
29,Epoch_A2,9.8,114.5838,114.5838,0,schema_A
30,Epoch_A2,9.8,119.859,119.859,0,schema_A
31,Epoch_A2,9.8,125.3441,125.3441,0,schema_A
32,Epoch_A2,9.8,130.8493,130.8493,0,schema_A
33,Epoch_A2,9.8,136.2528,136.2528,0,schema_A
34,Epoch_A2,9.8,141.4633,141.4633,0,schema_A
35,Epoch_A2,9.8,146.5702,146.5702,0,schema_A
36,Epoch_A2,9.8,151.5602,151.5602,0,schema_A
37,Epoch_A2,9.8,156.4058,156.4058,0,schema_A
38,Epoch_A2,9.8,161.1647,161.1647,0,schema_A
39,Epoch_A2,9.8,165.9542,165.9542,0,schema_A
40,Epoch_A2,9.8,170.818,170.818,0,schema_A
