step,epoch,gravity,pred_x,actual_x,error,active_schema
20,Epoch_B,4.2,-38.9401,-38.8658,0.1095,schema_B
21,Epoch_B,4.2,-41.1132,-41.0541,0.0878,schema_B
22,Epoch_B,4.2,-43.3125,-43.2582,0.0815,schema_B
23,Epoch_B,4.2,-45.2948,-45.2483,0.0707,schema_B
24,Epoch_B,4.2,-47.5169,-47.4812,0.0555,schema_B
25,Epoch_B,4.2,-49.899,-49.865,0.0534,schema_B
26,Epoch_B,4.2,-52.038,-52.0071,0.0483,schema_B
27,Epoch_B,4.2,-54.3498,-54.3262,0.0386,schema_B
28,Epoch_B,4.2,-56.626,-56.6042,0.0357,schema_B
29,Epoch_B,4.2,-58.6943,-58.6761,0.0307,schema_B
30,Epoch_B,4.2,-60.6407,-60.6267,0.024,schema_B
31,Epoch_B,4.2,-62.6498,-62.6386,0.0205,schema_B
32,Epoch_B,4.2,-64.8727,-64.8628,0.0188,schema_B
33,Epoch_B,4.2,-67.0561,-67.0469,0.0183,schema_B
34,Epoch_B,4.2,-69.3405,-69.3327,0.0165,schema_B
35,Epoch_B,4.2,-71.4731,-71.4662,0.0141,schema_B
36,Epoch_B,4.2,-73.6876,-73.6822,0.0142,schema_B
37,Epoch_B,4.2,-75.8715,-75.8667,0.0116,schema_B
38,Epoch_B,4.2,-77.9423,-77.9382,0.0107,schema_B
39,Epoch_B,4.2,-79.9809,-79.9777,0.0093,schema_B
40,Epoch_B,4.2,-81.947,-81.9443,0.0087,schema_B
1,Epoch_A2,9.8,0.4552,0.4552,0,schema_A
2,Epoch_A2,9.8,1.6655,1.6655,0,schema_A
3,Epoch_A2,9.8,3.2568,3.2568,0,schema_A
4,Epoch_A2,9.8,5.1383,5.1383,0,schema_A
5,Epoch_A2,9.8,7.42,7.42,0,schema_A
6,Epoch_A2,9.8,9.9338,9.9338,0,schema_A
7,Epoch_A2,9.8,12.7509,12.7509,0,schema_A
8,Epoch_A2,9.8,15.9412,15.9412,0,schema_A
9,Epoch_A2,9.8,19.3447,19.3447,0,schema_A
10,Epoch_A2,9.8,22.8705,22.8705,0,schema_A
11,Epoch_A2,9.8,26.5775,26.5775,0,schema_A
12,Epoch_A2,9.8,30.6571,30.6571,0,schema_A
13,Epoch_A2,9.8,34.9059,34.9059,0,schema_A
14,Epoch_A2,9.8,39.4253,39.4253,0,schema_A
15,Epoch_A2,9.8,44.188,44.188,0,schema_A
16,Epoch_A2,9.8,48.895,48.895,0,schema_A
17,Epoch_A2,9.8,53.6233,53.6233,0,schema_A
18,Epoch_A2,9.8,58.5424,58.5424,0,schema_A
19,Epoch_A2,9.8,63.703,63.703,0,schema_A
20,Epoch_A2,9.8,68.9747,68.9747,0,schema_A
21,Epoch_A2,9.8,74.4505,74.4505,0,schema_A
22,Epoch_A2,9.8,80.0121,80.0121,0,schema_A
23,Epoch_A2,9.8,85.545,85.545,0,schema_A
24,Epoch_A2,9.8,91.2473,91.2473,0,schema_A
25,Epoch_A2,9.8,96.9432,96.9432,0,schema_A
26,Epoch_A2,9.8,102.4316,102.4316,0,schema_A
27,Epoch_A2,9.8,107.939,107.939,0,schema_A
28,Epoch_A2,9.8,113.4586,113.4586,0,schema_A
29,Epoch_A2,9.8,118.8277,118.8277,0,schema_A
30,Epoch_A2,9.8,124.1456,124.1456,0,schema_A
31,Epoch_A2,9.8,129.3848,129.3848,0,schema_A
32,Epoch_A2,9.8,134.6151,134.6151,0,schema_A
33,Epoch_A2,9.8,139.6738,139.6738,0,schema_A
34,Epoch_A2,9.8,144.9472,144.9472,0,schema_A
35,Epoch_A2,9.8,150.1698,150.1698,0,schema_A
36,Epoch_A2,9.8,155.4897,155.4897,0,schema_A
37,Epoch_A2,9.8,160.8741,160.8741,0,schema_A
38,Epoch_A2,9.8,166.1647,166.1647,0,schema_A
39,Epoch_A2,9.8,171.3024,171.3024,0,schema_A
40,Epoch_A2,9.8,176.4838,176.4838,0,schema_A
