step,epoch,gravity,pred_x,actual_x,error,active_schema
1,Epoch_A1,9.8,0.658,0.658,0.0045,schema_A
2,Epoch_A1,9.8,1.7846,1.7846,0.0058,schema_A
3,Epoch_A1,9.8,3.418,3.418,0.0047,schema_A
4,Epoch_A1,9.8,5.6942,5.6942,0.0054,schema_A
5,Epoch_A1,9.8,8.1664,8.1664,0.0047,schema_A
6,Epoch_A1,9.8,10.9154,10.9154,0.0051,schema_A
7,Epoch_A1,9.8,14.1841,14.1841,0.0047,schema_A
8,Epoch_A1,9.8,17.6639,17.6639,0.0056,schema_A
9,Epoch_A1,9.8,21.4615,21.4615,0.0047,schema_A
10,Epoch_A1,9.8,25.4128,25.4128,0.0051,schema_A
11,Epoch_A1,9.8,29.4884,29.4884,0.0052,schema_A
12,Epoch_A1,9.8,33.5834,33.5834,0.0044,schema_A
13,Epoch_A1,9.8,37.8984,37.8984,0.0048,schema_A
14,Epoch_A1,9.8,42.214,42.214,0.0056,schema_A
15,Epoch_A1,9.8,46.6113,46.6113,0.0051,schema_A
16,Epoch_A1,9.8,51.2257,51.2257,0.0044,schema_A
17,Epoch_A1,9.8,56.0329,56.0329,0.0044,schema_A
18,Epoch_A1,9.8,60.8572,60.8572,0.0046,schema_A
19,Epoch_A1,9.8,65.7901,65.7901,0.005,schema_A
20,Epoch_A1,9.8,70.9546,70.9546,0.0048,schema_A
21,Epoch_A1,9.8,76.0805,76.0805,0.0052,schema_A
22,Epoch_A1,9.8,81.161,81.161,0.0052,schema_A
23,Epoch_A1,9.8,86.0863,86.0863,0.0046,schema_A
24,Epoch_A1,9.8,91.124,91.124,0.0053,schema_A
25,Epoch_A1,9.8,96.1806,96.1806,0.0057,schema_A
26,Epoch_A1,9.8,101.1918,101.1918,0.0047,schema_A
27,Epoch_A1,9.8,106.3985,106.3985,0.0046,schema_A
28,Epoch_A1,9.8,111.7175,111.7175,0.0038,schema_A
29,Epoch_A1,9.8,117.2335,117.2335,0.0051,schema_A
30,Epoch_A1,9.8,122.9259,122.9259,0.0054,schema_A
31,Epoch_A1,9.8,128.3695,128.3695,0.006,schema_A
32,Epoch_A1,9.8,133.6427,133.6427,0.0045,schema_A
33,Epoch_A1,9.8,138.7721,138.7721,0.0061,schema_A
34,Epoch_A1,9.8,144.0806,144.0806,0.0044,schema_A
35,Epoch_A1,9.8,149.485,149.485,0.005,schema_A
36,Epoch_A1,9.8,154.669,154.669,0.0046,schema_A
37,Epoch_A1,9.8,159.9228,159.9228,0.0059,schema_A
38,Epoch_A1,9.8,165.1899,165.1899,0.0042,schema_A
39,Epoch_A1,9.8,170.2535,170.2535,0.0052,schema_A
40,Epoch_A1,9.8,175.2325,175.2325,0.0055,schema_A
1,Epoch_B,4.2,0.4368,-0.4368,1.2406,schema_A
2,Epoch_B,4.2,-0.3422,-1.2258,1.2551,schema_A
3,Epoch_B,4.2,-1.5024,-2.2589,1.0749,schema_A
4,Epoch_B,4.2,-2.4824,-3.7504,1.7984,schema_A
5,Epoch_B,4.2,-4.3745,-5.6023,1.7416,schema_A
6,Epoch_B,4.2,-6.5642,-7.7145,1.6326,schema_A
7,Epoch_B,4.2,-9.1926,-9.7428,0.7825,schema_B
8,Epoch_B,4.2,-12.3555,-11.9316,0.6053,schema_B
9,Epoch_B,4.2,-14.5637,-14.1747,0.5553,schema_B
10,Epoch_B,4.2,-16.665,-16.3261,0.4837,schema_B
11,Epoch_B,4.2,-18.8462,-18.5698,0.396,schema_B
12,Epoch_B,4.2,-20.9699,-20.7247,0.3515,schema_B
13,Epoch_B,4.2,-23.005,-22.8048,0.2884,schema_B
14,Epoch_B,4.2,-25.1573,-24.993,0.2371,schema_B
15,Epoch_B,4.2,-27.3034,-27.1564,0.2124,schema_B
16,Epoch_B,4.2,-29.6214,-29.4978,0.1802,schema_B
17,Epoch_B,4.2,-31.9786,-31.8649,0.1656,schema_B
18,Epoch_B,4.2,-34.2147,-34.1169,0.1434,schema_B
19,Epoch_B,4.2,-36.4201,-36.341,0.1157,schema_B
20,Epoch_B,4.2,-38.5496,-38.4832,0.0975,schema_B
21,Epoch_B,4.2,-40.883,-40.8286,0.0824,schema_B
