step,epoch,gravity,pred_x,actual_x,error,active_schema
27,Epoch_A2,9.8,108.5081,108.5081,0,schema_A
28,Epoch_A2,9.8,113.381,113.381,0,schema_A
29,Epoch_A2,9.8,118.2445,118.2445,0,schema_A
30,Epoch_A2,9.8,123.3337,123.3337,0,schema_A
31,Epoch_A2,9.8,128.4504,128.4504,0,schema_A
32,Epoch_A2,9.8,133.3861,133.3861,0,schema_A
33,Epoch_A2,9.8,138.1561,138.1561,0,schema_A
34,Epoch_A2,9.8,142.98,142.98,0,schema_A
35,Epoch_A2,9.8,147.7886,147.7886,0,schema_A
36,Epoch_A2,9.8,152.7784,152.7784,0,schema_A
37,Epoch_A2,9.8,157.7001,157.7001,0,schema_A
38,Epoch_A2,9.8,162.6719,162.6719,0,schema_A
39,Epoch_A2,9.8,167.86,167.86,0,schema_A
40,Epoch_A2,9.8,173.0653,173.0653,0,schema_A
