step,epoch,gravity,pred_x,actual_x,error,active_schema
1,Epoch_A1,9.8,0.5647,0.5647,0.0063,schema_A
2,Epoch_A1,9.8,1.8769,1.8769,0.0049,schema_A
3,Epoch_A1,9.8,3.7924,3.7924,0.005,schema_A
4,Epoch_A1,9.8,6.1695,6.1695,0.005,schema_A
5,Epoch_A1,9.8,8.7915,8.7915,0.0049,schema_A
6,Epoch_A1,9.8,11.762,11.762,0.0045,schema_A
7,Epoch_A1,9.8,15.0317,15.0317,0.0042,schema_A
8,Epoch_A1,9.8,18.7512,18.7512,0.0046,schema_A
9,Epoch_A1,9.8,22.5962,22.5962,0.0054,schema_A
10,Epoch_A1,9.8,26.5714,26.5714,0.004,schema_A
11,Epoch_A1,9.8,30.5471,30.5471,0.0041,schema_A
12,Epoch_A1,9.8,34.6935,34.6935,0.005,schema_A
13,Epoch_A1,9.8,38.8457,38.8457,0.0049,schema_A
14,Epoch_A1,9.8,43.3013,43.3013,0.0046,schema_A
15,Epoch_A1,9.8,47.7188,47.7188,0.0046,schema_A
16,Epoch_A1,9.8,52.4498,52.4498,0.0047,schema_A
17,Epoch_A1,9.8,57.0971,57.0971,0.0054,schema_A
18,Epoch_A1,9.8,61.7697,61.7697,0.0046,schema_A
19,Epoch_A1,9.8,66.395,66.395,0.0038,schema_A
20,Epoch_A1,9.8,71.3151,71.3151,0.005,schema_A
21,Epoch_A1,9.8,76.469,76.469,0.0047,schema_A
22,Epoch_A1,9.8,81.6451,81.6451,0.0048,schema_A
23,Epoch_A1,9.8,86.9011,86.9011,0.0046,schema_A
24,Epoch_A1,9.8,91.9874,91.9874,0.0064,schema_A
25,Epoch_A1,9.8,96.9881,96.9881,0.0051,schema_A
26,Epoch_A1,9.8,101.8408,101.8408,0.0053,schema_A
27,Epoch_A1,9.8,106.638,106.638,0.0042,schema_A
28,Epoch_A1,9.8,111.5161,111.5161,0.0058,schema_A
29,Epoch_A1,9.8,116.4994,116.4994,0.0048,schema_A
30,Epoch_A1,9.8,121.5493,121.5493,0.0052,schema_A
31,Epoch_A1,9.8,126.7277,126.7277,0.0056,schema_A
32,Epoch_A1,9.8,131.7988,131.7988,0.0054,schema_A
33,Epoch_A1,9.8,136.9797,136.9797,0.0048,schema_A
34,Epoch_A1,9.8,142.0235,142.0235,0.0052,schema_A
35,Epoch_A1,9.8,147.2236,147.2236,0.0048,schema_A
36,Epoch_A1,9.8,152.6096,152.6096,0.0049,schema_A
37,Epoch_A1,9.8,157.8918,157.8918,0.005,schema_A
38,Epoch_A1,9.8,163.0927,163.0927,0.005,schema_A
39,Epoch_A1,9.8,168.3324,168.3324,0.0053,schema_A
40,Epoch_A1,9.8,173.5799,173.5799,0.0047,schema_A
1,Epoch_B,4.2,0.459,-0.459,1.303,schema_A
2,Epoch_B,4.2,-0.2783,-1.3695,1.5479,schema_A
3,Epoch_B,4.2,-1.6944,-2.5561,1.2241,schema_A
4,Epoch_B,4.2,-3.1996,-3.8822,0.9689,schema_A
5,Epoch_B,4.2,-4.5252,-5.4404,1.3,schema_A
6,Epoch_B,4.2,-6.1102,-7.3574,1.7693,schema_A
7,Epoch_B,4.2,-8.6999,-9.197,0.7079,schema_B
8,Epoch_B,4.2,-11.5036,-11.1195,0.5478,schema_B
9,Epoch_B,4.2,-13.494,-13.1526,0.4872,schema_B
10,Epoch_B,4.2,-15.4671,-15.16,0.4397,schema_B
11,Epoch_B,4.2,-17.4789,-17.2211,0.3692,schema_B
12,Epoch_B,4.2,-19.395,-19.17,0.3237,schema_B
13,Epoch_B,4.2,-21.3117,-21.1307,0.2615,schema_B
14,Epoch_B,4.2,-23.2799,-23.1251,0.2244,schema_B
15,Epoch_B,4.2,-25.2778,-25.1439,0.1946,schema_B
16,Epoch_B,4.2,-27.3424,-27.2272,0.1679,schema_B
17,Epoch_B,4.2,-29.4916,-29.3905,0.1475,schema_B
18,Epoch_B,4.2,-31.5917,-31.5024,0.1307,schema_B
19,Epoch_B,4.2,-33.8942,-33.82,0.1098,schema_B
20,Epoch_B,4.2,-36.2171,-36.1479,0.1027,schema_B
21,Epoch_B,4.2,-38.5045,-38.4454,0.0893,schema_B
22,Epoch_B,4.2,-40.8376,-40.788,0.0748,schema_B
23,Epoch_B,4.2,-43.2076,-43.1646,0.0657,schema_B
24,Epoch_B,4.2,-45.5229,-45.4858,0.0569,schema_B
25,Epoch_B,4.2,-47.8154,-47.7846,0.0492,schema_B
