step,epoch,gravity,pred_x,actual_x,error,active_schema
1,Epoch_A1,9.8,0.6897,0.6897,0.005,schema_A
2,Epoch_A1,9.8,2.1222,2.1222,0.0041,schema_A
3,Epoch_A1,9.8,4.1223,4.1223,0.0051,schema_A
4,Epoch_A1,9.8,6.5052,6.5052,0.0049,schema_A
5,Epoch_A1,9.8,9.4282,9.4282,0.0044,schema_A
6,Epoch_A1,9.8,12.4734,12.4734,0.0041,schema_A
7,Epoch_A1,9.8,15.7776,15.7776,0.005,schema_A
8,Epoch_A1,9.8,19.3543,19.3543,0.0056,schema_A
9,Epoch_A1,9.8,22.9323,22.9323,0.0051,schema_A
10,Epoch_A1,9.8,26.8954,26.8954,0.0054,schema_A
11,Epoch_A1,9.8,31.1333,31.1333,0.0055,schema_A
12,Epoch_A1,9.8,35.3467,35.3467,0.0058,schema_A
13,Epoch_A1,9.8,39.7419,39.7419,0.005,schema_A
14,Epoch_A1,9.8,44.405,44.405,0.005,schema_A
15,Epoch_A1,9.8,49.0225,49.0225,0.0053,schema_A
16,Epoch_A1,9.8,53.8818,53.8818,0.0064,schema_A
17,Epoch_A1,9.8,58.7058,58.7058,0.0056,schema_A
18,Epoch_A1,9.8,63.6641,63.6641,0.0049,schema_A
19,Epoch_A1,9.8,68.5394,68.5394,0.0057,schema_A
20,Epoch_A1,9.8,73.6654,73.6654,0.0047,schema_A
21,Epoch_A1,9.8,78.9812,78.9812,0.0049,schema_A
22,Epoch_A1,9.8,84.1546,84.1546,0.0055,schema_A
23,Epoch_A1,9.8,89.1941,89.1941,0.0054,schema_A
24,Epoch_A1,9.8,94.3102,94.3102,0.0052,schema_A
25,Epoch_A1,9.8,99.2388,99.2388,0.0048,schema_A
26,Epoch_A1,9.8,104.1327,104.1327,0.0046,schema_A
27,Epoch_A1,9.8,109.2123,109.2123,0.0046,schema_A
28,Epoch_A1,9.8,114.3117,114.3117,0.0051,schema_A
29,Epoch_A1,9.8,119.5238,119.5238,0.0063,schema_A
30,Epoch_A1,9.8,124.5451,124.5451,0.0055,schema_A
31,Epoch_A1,9.8,129.7075,129.7075,0.0051,schema_A
32,Epoch_A1,9.8,135.0102,135.0102,0.0049,schema_A
33,Epoch_A1,9.8,140.2572,140.2572,0.0049,schema_A
34,Epoch_A1,9.8,145.3194,145.3194,0.005,schema_A
35,Epoch_A1,9.8,150.2761,150.2761,0.0053,schema_A
36,Epoch_A1,9.8,155.3841,155.3841,0.0049,schema_A
37,Epoch_A1,9.8,160.6993,160.6993,0.0054,schema_A
38,Epoch_A1,9.8,165.9525,165.9525,0.0048,schema_A
39,Epoch_A1,9.8,171.2232,171.2232,0.005,schema_A
40,Epoch_A1,9.8,176.6046,176.6046,0.0048,schema_A
1,Epoch_B,4.2,0.7638,-0.7638,2.1655,schema_A
2,Epoch_B,4.2,-0.609,-2.1331,2.1603,schema_A
3,Epoch_B,4.2,-2.9702,-3.569,0.8516,schema_A
4,Epoch_B,4.2,-4.118,-5.4037,1.8239,schema_A
5,Epoch_B,4.2,-6.5772,-7.2759,0.9936,schema_A
6,Epoch_B,4.2,-8.4966,-9.1629,0.947,schema_A
7,Epoch_B,4.2,-10.3959,-11.0623,0.9475,schema_B
8,Epoch_B,4.2,-13.3224,-12.8991,0.6037,schema_B
9,Epoch_B,4.2,-15.2693,-14.9212,0.4975,schema_B
10,Epoch_B,4.2,-17.1283,-16.8025,0.4658,schema_B
11,Epoch_B,4.2,-19.2404,-18.9826,0.3691,schema_B
12,Epoch_B,4.2,-21.3103,-21.0563,0.3642,schema_B
13,Epoch_B,4.2,-23.4115,-23.206,0.2959,schema_B
14,Epoch_B,4.2,-25.5178,-25.3366,0.2607,schema_B
15,Epoch_B,4.2,-27.4507,-27.298,0.221,schema_B
16,Epoch_B,4.2,-29.4449,-29.3254,0.1739,schema_B
17,Epoch_B,4.2,-31.6512,-31.5461,0.1541,schema_B
18,Epoch_B,4.2,-34.0494,-33.9515,0.144,schema_B
19,Epoch_B,4.2,-36.4424,-36.3523,0.1325,schema_B
20,Epoch_B,4.2,-38.743,-38.6665,0.1129,schema_B
21,Epoch_B,4.2,-40.8607,-40.798,0.0939,schema_B
22,Epoch_B,4.2,-42.9781,-42.929,0.0741,schema_B
23,Epoch_B,4.2,-45.3334,-45.2917,0.0648,schema_B
24,Epoch_B,4.2,-47.6263,-47.587,0.0595,schema_B
25,Epoch_B,4.2,-49.8816,-49.8491,0.0509,schema_B
26,Epoch_B,4.2,-52.0311,-52.0038,0.0429,schema_B
27,Epoch_B,4.2,-54.1524,-54.1303,0.0365,schema_B
28,Epoch_B,4.2,-56.5037,-56.4852,0.0316,schema_B
29,Epoch_B,4.2,-59.0076,-58.9901,0.0292,schema_B
30,Epoch_B,4.2,-61.3532,-61.3374,0.0269,schema_B
31,Epoch_B,4.2,-63.4795,-63.4669,0.0226,schema_B
32,Epoch_B,4.2,-65.7822,-65.7725,0.0196,schema_B
33,Epoch_B,4.2,-67.9969,-67.988,0.0178,schema_B
34,Epoch_B,4.2,-70.2885,-70.2812,0.0145,schema_B
35,Epoch_B,4.2,-72.6231,-72.6166,0.0141,schema_B
36,Epoch_B,4.2,-75.0047,-74.9992,0.0124,schema_B
37,Epoch_B,4.2,-77.24,-77.2351,0.011,schema_B
38,Epoch_B,4.2,-79.5451,-79.5413,0.0105,schema_B
39,Epoch_B,4.2,-81.7319,-81.7285,0.0105,schema_B
40,Epoch_B,4.2,-83.956,-83.9533,0.0086,schema_B
1,Epoch_A2,9.8,0.4299,0.4299,0,schema_A
2,Epoch_A2,9.8,1.5187,1.5187,0,schema_A
3,Epoch_A2,9.8,3.177,3.177,0,schema_A
4,Epoch_A2,9.8,5.335,5.335,0,schema_A
5,Epoch_A2,9.8,7.8078,7.8078,0,schema_A
6,Epoch_A2,9.8,10.7015,10.7015,0,schema_A
7,Epoch_A2,9.8,13.8931,13.8931,0,schema_A
8,Epoch_A2,9.8,17.4822,17.4822,0,schema_A
9,Epoch_A2,9.8,21.3596,21.3596,0,schema_A
10,Epoch_A2,9.8,25.2696,25.2696,0,schema_A
11,Epoch_A2,9.8,29.4184,29.4184,0,schema_A
12,Epoch_A2,9.8,33.8235,33.8235,0,schema_A
13,Epoch_A2,9.8,38.1368,38.1368,0,schema_A
14,Epoch_A2,9.8,42.6337,42.6337,0,schema_A
15,Epoch_A2,9.8,47.2842,47.2842,0,schema_A
16,Epoch_A2,9.8,51.8977,51.8977,0,schema_A
17,Epoch_A2,9.8,56.5175,56.5175,0,schema_A
18,Epoch_A2,9.8,61.0231,61.0231,0,schema_A
19,Epoch_A2,9.8,65.673,65.673,0,schema_A
20,Epoch_A2,9.8,70.5738,70.5738,0,schema_A
21,Epoch_A2,9.8,75.4298,75.4298,0,schema_A
22,Epoch_A2,9.8,80.4815,80.4815,0,schema_A
23,Epoch_A2,9.8,85.6127,85.6127,0,schema_A
24,Epoch_A2,9.8,90.6975,90.6975,0,schema_A
25,Epoch_A2,9.8,95.9449,95.9449,0,schema_A
