step,epoch,gravity,pred_x,actual_x,error,active_schema
1,Epoch_A1,9.8,0.6218,0.6218,0.0048,schema_A
2,Epoch_A1,9.8,1.9622,1.9622,0.0052,schema_A
3,Epoch_A1,9.8,3.5696,3.5696,0.0039,schema_A
4,Epoch_A1,9.8,5.4434,5.4434,0.005,schema_A
5,Epoch_A1,9.8,7.7529,7.7529,0.0049,schema_A
6,Epoch_A1,9.8,10.3713,10.3713,0.0049,schema_A
7,Epoch_A1,9.8,13.3995,13.3995,0.0042,schema_A
8,Epoch_A1,9.8,16.5562,16.5562,0.0052,schema_A
9,Epoch_A1,9.8,19.8601,19.8601,0.0055,schema_A
10,Epoch_A1,9.8,23.5853,23.5853,0.0054,schema_A
11,Epoch_A1,9.8,27.5393,27.5393,0.0051,schema_A
12,Epoch_A1,9.8,31.761,31.761,0.0045,schema_A
13,Epoch_A1,9.8,35.9442,35.9442,0.0048,schema_A
14,Epoch_A1,9.8,40.3589,40.3589,0.0057,schema_A
15,Epoch_A1,9.8,44.8481,44.8481,0.0053,schema_A
16,Epoch_A1,9.8,49.3128,49.3128,0.0052,schema_A
17,Epoch_A1,9.8,53.7862,53.7862,0.0051,schema_A
18,Epoch_A1,9.8,58.5246,58.5246,0.0047,schema_A
19,Epoch_A1,9.8,63.493,63.493,0.0055,schema_A
20,Epoch_A1,9.8,68.4993,68.4993,0.0052,schema_A
21,Epoch_A1,9.8,73.3397,73.3397,0.004,schema_A
22,Epoch_A1,9.8,78.0719,78.0719,0.0055,schema_A
23,Epoch_A1,9.8,82.915,82.915,0.0055,schema_A
24,Epoch_A1,9.8,87.9823,87.9823,0.0055,schema_A
25,Epoch_A1,9.8,92.9529,92.9529,0.0052,schema_A
26,Epoch_A1,9.8,97.9814,97.9814,0.005,schema_A
27,Epoch_A1,9.8,102.8389,102.8389,0.0055,schema_A
28,Epoch_A1,9.8,107.9299,107.9299,0.0053,schema_A
29,Epoch_A1,9.8,113.0135,113.0135,0.0044,schema_A
30,Epoch_A1,9.8,117.9518,117.9518,0.0054,schema_A
31,Epoch_A1,9.8,122.9689,122.9689,0.0053,schema_A
32,Epoch_A1,9.8,128.2163,128.2163,0.0056,schema_A
33,Epoch_A1,9.8,133.282,133.282,0.0044,schema_A
34,Epoch_A1,9.8,138.2282,138.2282,0.0048,schema_A
35,Epoch_A1,9.8,143.12,143.12,0.0068,schema_A
36,Epoch_A1,9.8,147.9013,147.9013,0.0049,schema_A
37,Epoch_A1,9.8,152.8337,152.8337,0.0054,schema_A
38,Epoch_A1,9.8,157.8589,157.8589,0.0049,schema_A
39,Epoch_A1,9.8,162.7243,162.7243,0.0045,schema_A
40,Epoch_A1,9.8,167.6818,167.6818,0.0056,schema_A
1,Epoch_B,4.2,0.7542,-0.7542,2.1386,schema_A
2,Epoch_B,4.2,-0.6257,-2.0819,2.0646,schema_A
3,Epoch_B,4.2,-2.67,-3.6979,1.4581,schema_A
4,Epoch_B,4.2,-4.3889,-5.6892,1.8441,schema_A
5,Epoch_B,4.2,-6.9119,-7.7723,1.2226,schema_A
