step,epoch,gravity,pred_x,actual_x,error,active_schema
28,Epoch_B,4.2,-53.8501,-53.8192,0.0488,schema_B
29,Epoch_B,4.2,-56.3115,-56.2823,0.0462,schema_B
30,Epoch_B,4.2,-58.5811,-58.5543,0.0437,schema_B
31,Epoch_B,4.2,-60.8678,-60.8468,0.0342,schema_B
32,Epoch_B,4.2,-63.3042,-63.2862,0.0309,schema_B
33,Epoch_B,4.2,-65.8309,-65.8146,0.0289,schema_B
34,Epoch_B,4.2,-68.252,-68.2376,0.0249,schema_B
35,Epoch_B,4.2,-70.4797,-70.468,0.0219,schema_B
36,Epoch_B,4.2,-72.5469,-72.5377,0.0173,schema_B
37,Epoch_B,4.2,-74.6065,-74.5993,0.0161,schema_B
38,Epoch_B,4.2,-76.8928,-76.8866,0.0139,schema_B
39,Epoch_B,4.2,-78.9455,-78.9397,0.0125,schema_B
40,Epoch_B,4.2,-81.2064,-81.202,0.0105,schema_B
1,Epoch_A2,9.8,0.7352,0.7352,0,schema_A
2,Epoch_A2,9.8,1.9518,1.9518,0,schema_A
3,Epoch_A2,9.8,3.5369,3.5369,0,schema_A
4,Epoch_A2,9.8,5.4138,5.4138,0,schema_A
5,Epoch_A2,9.8,7.5408,7.5408,0,schema_A
6,Epoch_A2,9.8,9.8769,9.8769,0,schema_A
7,Epoch_A2,9.8,12.3635,12.3635,0,schema_A
8,Epoch_A2,9.8,15.16,15.16,0,schema_A
9,Epoch_A2,9.8,18.1132,18.1132,0,schema_A
10,Epoch_A2,9.8,21.324,21.324,0,schema_A
11,Epoch_A2,9.8,24.797,24.797,0,schema_A
12,Epoch_A2,9.8,28.4881,28.4881,0,schema_A
13,Epoch_A2,9.8,32.4193,32.4193,0,schema_A
14,Epoch_A2,9.8,36.4815,36.4815,0,schema_A
15,Epoch_A2,9.8,40.5113,40.5113,0,schema_A
16,Epoch_A2,9.8,44.7786,44.7786,0,schema_A
17,Epoch_A2,9.8,49.3152,49.3152,0,schema_A
18,Epoch_A2,9.8,54.0279,54.0279,0,schema_A
19,Epoch_A2,9.8,58.7278,58.7278,0,schema_A
20,Epoch_A2,9.8,63.4696,63.4696,0,schema_A
21,Epoch_A2,9.8,68.4726,68.4726,0,schema_A
22,Epoch_A2,9.8,73.3854,73.3854,0,schema_A
23,Epoch_A2,9.8,78.536,78.536,0,schema_A
24,Epoch_A2,9.8,83.7833,83.7833,0,schema_A
25,Epoch_A2,9.8,88.8499,88.8499,0,schema_A
26,Epoch_A2,9.8,93.787,93.787,0,schema_A
27,Epoch_A2,9.8,98.7393,98.7393,0,schema_A
28,Epoch_A2,9.8,103.7616,103.7616,0,schema_A
29,Epoch_A2,9.8,108.9838,108.9838,0,schema_A
30,Epoch_A2,9.8,114.1101,114.1101,0,schema_A
31,Epoch_A2,9.8,119.387,119.387,0,schema_A
32,Epoch_A2,9.8,124.8019,124.8019,0,schema_A
33,Epoch_A2,9.8,130.241,130.241,0,schema_A
34,Epoch_A2,9.8,135.7549,135.7549,0,schema_A
35,Epoch_A2,9.8,141.2003,141.2003,0,schema_A
36,Epoch_A2,9.8,146.5486,146.5486,0,schema_A
37,Epoch_A2,9.8,152.0446,152.0446,0,schema_A
38,Epoch_A2,9.8,157.3747,157.3747,0,schema_A
39,Epoch_A2,9.8,162.5211,162.5211,0,schema_A
40,Epoch_A2,9.8,167.628,167.628,0,schema_A
