step,epoch,gravity,pred_x,actual_x,error,active_schema
1,Epoch_A1,9.8,0.6267,0.6267,0.0046,schema_A
2,Epoch_A1,9.8,1.6638,1.6638,0.0044,schema_A
3,Epoch_A1,9.8,3.006,3.006,0.0047,schema_A
4,Epoch_A1,9.8,4.9566,4.9566,0.0053,schema_A
5,Epoch_A1,9.8,7.3916,7.3916,0.0045,schema_A
6,Epoch_A1,9.8,10.2405,10.2405,0.0046,schema_A
7,Epoch_A1,9.8,13.2343,13.2343,0.0047,schema_A
8,Epoch_A1,9.8,16.6788,16.6788,0.0051,schema_A
9,Epoch_A1,9.8,20.16,20.16,0.0051,schema_A
10,Epoch_A1,9.8,23.9405,23.9405,0.0048,schema_A
11,Epoch_A1,9.8,27.8355,27.8355,0.0042,schema_A
12,Epoch_A1,9.8,31.6959,31.6959,0.0055,schema_A
13,Epoch_A1,9.8,35.544,35.544,0.0055,schema_A
14,Epoch_A1,9.8,39.394,39.394,0.0047,schema_A
15,Epoch_A1,9.8,43.6265,43.6265,0.0052,schema_A
16,Epoch_A1,9.8,47.956,47.956,0.0049,schema_A
17,Epoch_A1,9.8,52.2483,52.2483,0.0047,schema_A
18,Epoch_A1,9.8,56.52,56.52,0.0056,schema_A
19,Epoch_A1,9.8,61.0003,61.0003,0.0053,schema_A
20,Epoch_A1,9.8,65.7147,65.7147,0.0051,schema_A
21,Epoch_A1,9.8,70.4585,70.4585,0.0044,schema_A
22,Epoch_A1,9.8,75.2607,75.2607,0.0053,schema_A
23,Epoch_A1,9.8,80.0751,80.0751,0.0058,schema_A
24,Epoch_A1,9.8,85.1479,85.1479,0.0052,schema_A
25,Epoch_A1,9.8,90.4519,90.4519,0.0048,schema_A
26,Epoch_A1,9.8,95.6988,95.6988,0.0046,schema_A
27,Epoch_A1,9.8,101.0343,101.0343,0.0049,schema_A
28,Epoch_A1,9.8,106.2545,106.2545,0.0048,schema_A
29,Epoch_A1,9.8,111.4276,111.4276,0.0041,schema_A
30,Epoch_A1,9.8,116.6175,116.6175,0.0049,schema_A
31,Epoch_A1,9.8,121.6215,121.6215,0.0052,schema_A
32,Epoch_A1,9.8,126.6706,126.6706,0.0045,schema_A
33,Epoch_A1,9.8,131.6333,131.6333,0.0046,schema_A
34,Epoch_A1,9.8,136.7535,136.7535,0.0052,schema_A
35,Epoch_A1,9.8,141.7279,141.7279,0.0047,schema_A
36,Epoch_A1,9.8,146.8261,146.8261,0.0049,schema_A
37,Epoch_A1,9.8,151.7532,151.7532,0.0049,schema_A
38,Epoch_A1,9.8,156.7847,156.7847,0.0055,schema_A
39,Epoch_A1,9.8,161.6596,161.6596,0.0047,schema_A
40,Epoch_A1,9.8,166.4943,166.4943,0.0051,schema_A
1,Epoch_B,4.2,0.6274,-0.6274,1.7801,schema_A
2,Epoch_B,4.2,-0.3483,-1.9041,2.2052,schema_A
3,Epoch_B,4.2,-2.6208,-3.3068,0.9756,schema_A
4,Epoch_B,4.2,-4.1339,-4.8081,0.9582,schema_A
5,Epoch_B,4.2,-5.4913,-6.6172,1.5974,schema_A
6,Epoch_B,4.2,-7.7968,-8.4407,0.9155,schema_A
