step,epoch,gravity,pred_x,actual_x,error,active_schema
32,Epoch_A1,9.8,122.4983,122.4983,0.0053,schema_A
33,Epoch_A1,9.8,127.6597,127.6597,0.0054,schema_A
34,Epoch_A1,9.8,132.6518,132.6518,0.0044,schema_A
35,Epoch_A1,9.8,137.654,137.654,0.0057,schema_A
36,Epoch_A1,9.8,142.533,142.533,0.0052,schema_A
37,Epoch_A1,9.8,147.3278,147.3278,0.0044,schema_A
38,Epoch_A1,9.8,152.2356,152.2356,0.0043,schema_A
39,Epoch_A1,9.8,157.1043,157.1043,0.0048,schema_A
40,Epoch_A1,9.8,161.8165,161.8165,0.0047,schema_A
1,Epoch_B,4.2,0.5414,-0.5414,1.5361,schema_A
2,Epoch_B,4.2,-0.511,-1.4327,1.3078,schema_A
3,Epoch_B,4.2,-1.4971,-2.8478,1.9153,schema_A
4,Epoch_B,4.2,-3.3587,-4.6858,1.8816,schema_A
5,Epoch_B,4.2,-5.8954,-6.5275,0.8994,schema_A
6,Epoch_B,4.2,-7.4844,-8.6276,1.622,schema_A
7,Epoch_B,4.2,-9.9429,-10.7986,1.2146,schema_B
8,Epoch_B,4.2,-13.3872,-12.8858,0.714,schema_B
9,Epoch_B,4.2,-15.33,-14.9201,0.5842,schema_B
10,Epoch_B,4.2,-17.53,-17.1902,0.4858,schema_B
11,Epoch_B,4.2,-19.5803,-19.2579,0.4609,schema_B
12,Epoch_B,4.2,-21.68,-21.4303,0.3593,schema_B
13,Epoch_B,4.2,-23.6524,-23.4293,0.3198,schema_B
14,Epoch_B,4.2,-25.8358,-25.6612,0.2521,schema_B
15,Epoch_B,4.2,-27.8724,-27.7067,0.2401,schema_B
16,Epoch_B,4.2,-29.8315,-29.7023,0.1871,schema_B
17,Epoch_B,4.2,-31.8781,-31.7709,0.1567,schema_B
18,Epoch_B,4.2,-34.0572,-33.9627,0.1382,schema_B
19,Epoch_B,4.2,-36.267,-36.1819,0.1257,schema_B
20,Epoch_B,4.2,-38.4311,-38.3578,0.1088,schema_B
21,Epoch_B,4.2,-40.4481,-40.3871,0.0917,schema_B
22,Epoch_B,4.2,-42.3997,-42.3513,0.0734,schema_B
23,Epoch_B,4.2,-44.4646,-44.4247,0.0609,schema_B
24,Epoch_B,4.2,-46.4959,-46.4601,0.0555,schema_B
25,Epoch_B,4.2,-48.5712,-48.5413,0.0474,schema_B
26,Epoch_B,4.2,-50.8575,-50.8316,0.0416,schema_B
27,Epoch_B,4.2,-53.3056,-53.2813,0.039,schema_B
28,Epoch_B,4.2,-55.6301,-55.608,0.0354,schema_B
29,Epoch_B,4.2,-58.1119,-58.0941,0.0302,schema_B
30,Epoch_B,4.2,-60.4912,-60.475,0.0272,schema_B
31,Epoch_B,4.2,-62.6975,-62.6843,0.0234,schema_B
32,Epoch_B,4.2,-64.6904,-64.68,0.019,schema_B
33,Epoch_B,4.2,-66.6622,-66.6542,0.016,schema_B
34,Epoch_B,4.2,-68.5427,-68.5359,0.0144,schema_B
35,Epoch_B,4.2,-70.3823,-70.3768,0.013,schema_B
36,Epoch_B,4.2,-72.2797,-72.2752,0.0114,schema_B
37,Epoch_B,4.2,-74.2651,-74.2611,0.0104,schema_B
38,Epoch_B,4.2,-76.1542,-76.1506,0.0097,schema_B
39,Epoch_B,4.2,-78.3111,-78.3083,0.0085,schema_B
40,Epoch_B,4.2,-80.5608,-80.558,0.0084,schema_B
1,Epoch_A2,9.8,0.5618,0.5618,0,schema_A
2,Epoch_A2,9.8,1.7586,1.7586,0,schema_A
3,Epoch_A2,9.8,3.575,3.575,0,schema_A
4,Epoch_A2,9.8,5.6304,5.6304,0,schema_A
5,Epoch_A2,9.8,8.2575,8.2575,0,schema_A
6,Epoch_A2,9.8,11.3946,11.3946,0,schema_A
7,Epoch_A2,9.8,14.6857,14.6857,0,schema_A
8,Epoch_A2,9.8,18.1189,18.1189,0,schema_A
9,Epoch_A2,9.8,21.8456,21.8456,0,schema_A
10,Epoch_A2,9.8,25.7415,25.7415,0,schema_A
11,Epoch_A2,9.8,29.9303,29.9303,0,schema_A
12,Epoch_A2,9.8,34.2523,34.2523,0,schema_A
13,Epoch_A2,9.8,38.8216,38.8216,0,schema_A
14,Epoch_A2,9.8,43.6232,43.6232,0,schema_A
15,Epoch_A2,9.8,48.3477,48.3477,0,schema_A
16,Epoch_A2,9.8,53.1127,53.1127,0,schema_A
17,Epoch_A2,9.8,58.1316,58.1316,0,schema_A
18,Epoch_A2,9.8,63.3144,63.3144,0,schema_A
19,Epoch_A2,9.8,68.5714,68.5714,0,schema_A
20,Epoch_A2,9.8,73.9245,73.9245,0,schema_A
21,Epoch_A2,9.8,79.2714,79.2714,0,schema_A
22,Epoch_A2,9.8,84.526,84.526,0,schema_A
23,Epoch_A2,9.8,89.7197,89.7197,0,schema_A
24,Epoch_A2,9.8,94.7871,94.7871,0,schema_A
25,Epoch_A2,9.8,100.0723,100.0723,0,schema_A
26,Epoch_A2,9.8,105.2173,105.2173,0,schema_A
27,Epoch_A2,9.8,110.3954,110.3954,0,schema_A
28,Epoch_A2,9.8,115.3995,115.3995,0,schema_A
29,Epoch_A2,9.8,120.4652,120.4652,0,schema_A
30,Epoch_A2,9.8,125.7492,125.7492,0,schema_A
31,Epoch_A2,9.8,131.1997,131.1997,0,schema_A
32,Epoch_A2,9.8,136.4255,136.4255,0,schema_A
33,Epoch_A2,9.8,141.7206,141.7206,0,schema_A
34,Epoch_A2,9.8,147.1351,147.1351,0,schema_A
35,Epoch_A2,9.8,152.5094,152.5094,0,schema_A
36,Epoch_A2,9.8,158.0577,158.0577,0,schema_A
37,Epoch_A2,9.8,163.7587,163.7587,0,schema_A
38,Epoch_A2,9.8,169.2484,169.2484,0,schema_A
39,Epoch_A2,9.8,174.5927,174.5927,0,schema_A
40,Epoch_A2,9.8,179.8193,179.8193,0,schema_A
