step,epoch,gravity,pred_x,actual_x,error,active_schema
1,Epoch_A1,9.8,0.5786,0.5786,0.0045,schema_A
2,Epoch_A1,9.8,1.7027,1.7027,0.0051,schema_A
3,Epoch_A1,9.8,3.291,3.291,0.0048,schema_A
4,Epoch_A1,9.8,5.3835,5.3835,0.0047,schema_A
5,Epoch_A1,9.8,7.6542,7.6542,0.0049,schema_A
6,Epoch_A1,9.8,10.1378,10.1378,0.0054,schema_A
7,Epoch_A1,9.8,13.0643,13.0643,0.0047,schema_A
8,Epoch_A1,9.8,16.471,16.471,0.0058,schema_A
9,Epoch_A1,9.8,20.0016,20.0016,0.0057,schema_A
10,Epoch_A1,9.8,23.8172,23.8172,0.0044,schema_A
11,Epoch_A1,9.8,27.6116,27.6116,0.0043,schema_A
12,Epoch_A1,9.8,31.5015,31.5015,0.0052,schema_A
13,Epoch_A1,9.8,35.445,35.445,0.0049,schema_A
14,Epoch_A1,9.8,39.6751,39.6751,0.0054,schema_A
15,Epoch_A1,9.8,43.9704,43.9704,0.0044,schema_A
16,Epoch_A1,9.8,48.5783,48.5783,0.0053,schema_A
17,Epoch_A1,9.8,53.1828,53.1828,0.0063,schema_A
18,Epoch_A1,9.8,58.0136,58.0136,0.0054,schema_A
19,Epoch_A1,9.8,63.0256,63.0256,0.0046,schema_A
20,Epoch_A1,9.8,67.9269,67.9269,0.0049,schema_A
21,Epoch_A1,9.8,72.7942,72.7942,0.0048,schema_A
22,Epoch_A1,9.8,77.7997,77.7997,0.005,schema_A
23,Epoch_A1,9.8,82.9389,82.9389,0.006,schema_A
24,Epoch_A1,9.8,88.0953,88.0953,0.0051,schema_A
25,Epoch_A1,9.8,93.4484,93.4484,0.0041,schema_A
26,Epoch_A1,9.8,98.7772,98.7772,0.0051,schema_A
27,Epoch_A1,9.8,104.152,104.152,0.0049,schema_A
28,Epoch_A1,9.8,109.3681,109.3681,0.005,schema_A
29,Epoch_A1,9.8,114.4819,114.4819,0.0046,schema_A
30,Epoch_A1,9.8,119.6363,119.6363,0.0053,schema_A
31,Epoch_A1,9.8,124.8773,124.8773,0.0046,schema_A
32,Epoch_A1,9.8,130.1317,130.1317,0.0053,schema_A
33,Epoch_A1,9.8,135.5855,135.5855,0.0051,schema_A
34,Epoch_A1,9.8,141.157,141.157,0.0043,schema_A
35,Epoch_A1,9.8,146.5818,146.5818,0.0052,schema_A
36,Epoch_A1,9.8,151.8322,151.8322,0.0051,schema_A
37,Epoch_A1,9.8,156.8815,156.8815,0.0042,schema_A
38,Epoch_A1,9.8,161.7981,161.7981,0.0042,schema_A
39,Epoch_A1,9.8,166.8416,166.8416,0.0058,schema_A
40,Epoch_A1,9.8,171.7701,171.7701,0.0047,schema_A
1,Epoch_B,4.2,0.6963,-0.6963,1.9744,schema_A
2,Epoch_B,4.2,-0.8793,-1.6204,1.0534,schema_A
3,Epoch_B,4.2,-1.85,-2.9248,1.5252,schema_A
4,Epoch_B,4.2,-3.6764,-4.3385,0.9412,schema_A
5,Epoch_B,4.2,-5.0915,-5.9323,1.1946,schema_A
6,Epoch_B,4.2,-6.711,-7.7992,1.5441,schema_A
7,Epoch_B,4.2,-8.952,-9.7456,1.1274,schema_B
8,Epoch_B,4.2,-12.0913,-11.6367,0.648,schema_B
9,Epoch_B,4.2,-14.0636,-13.688,0.5368,schema_B
10,Epoch_B,4.2,-15.9598,-15.6133,0.4948,schema_B
11,Epoch_B,4.2,-17.7735,-17.497,0.3959,schema_B
12,Epoch_B,4.2,-19.5388,-19.3087,0.3305,schema_B
13,Epoch_B,4.2,-21.3926,-21.2044,0.2714,schema_B
14,Epoch_B,4.2,-23.5182,-23.3507,0.2415,schema_B
