step,epoch,gravity,pred_x,actual_x,error,active_schema
1,Epoch_A1,9.8,0.6365,0.6365,0.0049,schema_A
2,Epoch_A1,9.8,1.7246,1.7246,0.0057,schema_A
3,Epoch_A1,9.8,3.3082,3.3082,0.0052,schema_A
4,Epoch_A1,9.8,5.2617,5.2617,0.005,schema_A
5,Epoch_A1,9.8,7.6933,7.6933,0.0052,schema_A
6,Epoch_A1,9.8,10.6088,10.6088,0.0051,schema_A
7,Epoch_A1,9.8,14.0159,14.0159,0.0049,schema_A
8,Epoch_A1,9.8,17.8523,17.8523,0.0053,schema_A
9,Epoch_A1,9.8,21.7932,21.7932,0.0045,schema_A
10,Epoch_A1,9.8,25.956,25.956,0.0046,schema_A
11,Epoch_A1,9.8,30.4334,30.4334,0.0057,schema_A
12,Epoch_A1,9.8,35.149,35.149,0.0048,schema_A
13,Epoch_A1,9.8,40.0612,40.0612,0.0047,schema_A
14,Epoch_A1,9.8,44.9054,44.9054,0.0046,schema_A
15,Epoch_A1,9.8,49.7065,49.7065,0.0057,schema_A
16,Epoch_A1,9.8,54.4014,54.4014,0.0047,schema_A
17,Epoch_A1,9.8,59.345,59.345,0.0049,schema_A
18,Epoch_A1,9.8,64.3159,64.3159,0.0058,schema_A
19,Epoch_A1,9.8,69.2299,69.2299,0.0052,schema_A
20,Epoch_A1,9.8,74.1542,74.1542,0.0056,schema_A
21,Epoch_A1,9.8,79.1779,79.1779,0.0047,schema_A
22,Epoch_A1,9.8,84.3865,84.3865,0.0041,schema_A
23,Epoch_A1,9.8,89.6608,89.6608,0.0056,schema_A
24,Epoch_A1,9.8,95.1044,95.1044,0.0049,schema_A
25,Epoch_A1,9.8,100.6661,100.6661,0.0051,schema_A
26,Epoch_A1,9.8,106.2279,106.2279,0.0048,schema_A
27,Epoch_A1,9.8,111.7668,111.7668,0.0054,schema_A
28,Epoch_A1,9.8,117.2857,117.2857,0.0053,schema_A
29,Epoch_A1,9.8,122.5701,122.5701,0.0057,schema_A
30,Epoch_A1,9.8,127.8201,127.8201,0.005,schema_A
31,Epoch_A1,9.8,133.2809,133.2809,0.0056,schema_A
32,Epoch_A1,9.8,138.8525,138.8525,0.0042,schema_A
33,Epoch_A1,9.8,144.2759,144.2759,0.005,schema_A
34,Epoch_A1,9.8,149.5316,149.5316,0.0048,schema_A
35,Epoch_A1,9.8,154.7415,154.7415,0.005,schema_A
36,Epoch_A1,9.8,159.9713,159.9713,0.0051,schema_A
37,Epoch_A1,9.8,165.4089,165.4089,0.0053,schema_A
38,Epoch_A1,9.8,171.0127,171.0127,0.0052,schema_A
39,Epoch_A1,9.8,176.5937,176.5937,0.0045,schema_A
40,Epoch_A1,9.8,182.2788,182.2788,0.0051,schema_A
1,Epoch_B,4.2,0.6248,-0.6248,1.7719,schema_A
2,Epoch_B,4.2,-0.4202,-1.8229,1.989,schema_A
3,Epoch_B,4.2,-2.528,-3.1067,0.8228,schema_A
4,Epoch_B,4.2,-3.8976,-4.447,0.7822,schema_A
5,Epoch_B,4.2,-5.1606,-5.9582,1.1326,schema_A
6,Epoch_B,4.2,-6.7481,-7.6769,1.3192,schema_A
7,Epoch_B,4.2,-8.6732,-9.5338,1.222,schema_B
8,Epoch_B,4.2,-12.1166,-11.671,0.6357,schema_B
9,Epoch_B,4.2,-14.0973,-13.6611,0.6221,schema_B
10,Epoch_B,4.2,-15.8657,-15.5203,0.4936,schema_B
11,Epoch_B,4.2,-17.6006,-17.3262,0.3928,schema_B
12,Epoch_B,4.2,-19.6674,-19.4407,0.3263,schema_B
13,Epoch_B,4.2,-21.5995,-21.3738,0.3238,schema_B
14,Epoch_B,4.2,-23.7289,-23.5534,0.2531,schema_B
15,Epoch_B,4.2,-26.1174,-25.9492,0.2429,schema_B
16,Epoch_B,4.2,-28.4424,-28.2851,0.2273,schema_B
17,Epoch_B,4.2,-30.6827,-30.5523,0.189,schema_B
18,Epoch_B,4.2,-32.706,-32.5984,0.1571,schema_B
19,Epoch_B,4.2,-34.8158,-34.7333,0.122,schema_B
20,Epoch_B,4.2,-36.9079,-36.8347,0.1082,schema_B
21,Epoch_B,4.2,-38.8319,-38.7706,0.0908,schema_B
22,Epoch_B,4.2,-40.8222,-40.7742,0.0727,schema_B
23,Epoch_B,4.2,-42.7176,-42.6754,0.0655,schema_B
24,Epoch_B,4.2,-44.7867,-44.7526,0.0539,schema_B
25,Epoch_B,4.2,-46.7926,-46.7609,0.0496,schema_B
26,Epoch_B,4.2,-48.8758,-48.8498,0.0418,schema_B
27,Epoch_B,4.2,-50.7928,-50.7697,0.0374,schema_B
28,Epoch_B,4.2,-52.7738,-52.7558,0.031,schema_B
29,Epoch_B,4.2,-54.7319,-54.7161,0.0272,schema_B
30,Epoch_B,4.2,-56.8787,-56.8654,0.0235,schema_B
31,Epoch_B,4.2,-59.1821,-59.1697,0.0214,schema_B
32,Epoch_B,4.2,-61.3478,-61.3365,0.0204,schema_B
33,Epoch_B,4.2,-63.7241,-63.7151,0.0184,schema_B
34,Epoch_B,4.2,-65.9159,-65.9074,0.0171,schema_B
35,Epoch_B,4.2,-67.9444,-67.9378,0.0143,schema_B
36,Epoch_B,4.2,-69.8102,-69.805,0.0128,schema_B
37,Epoch_B,4.2,-71.6797,-71.6756,0.0116,schema_B
38,Epoch_B,4.2,-73.7154,-73.712,0.0095,schema_B
39,Epoch_B,4.2,-75.9957,-75.9925,0.0087,schema_B
40,Epoch_B,4.2,-78.4194,-78.4163,0.0094,schema_B
1,Epoch_A2,9.8,0.6481,0.6481,0,schema_A
2,Epoch_A2,9.8,2.0416,2.0416,0,schema_A
3,Epoch_A2,9.8,3.7911,3.7911,0,schema_A
4,Epoch_A2,9.8,6.0422,6.0422,0,schema_A
5,Epoch_A2,9.8,8.7945,8.7945,0,schema_A
6,Epoch_A2,9.8,11.6577,11.6577,0,schema_A
7,Epoch_A2,9.8,14.6395,14.6395,0,schema_A
8,Epoch_A2,9.8,17.8755,17.8755,0,schema_A
9,Epoch_A2,9.8,21.2381,21.2381,0,schema_A
10,Epoch_A2,9.8,24.6465,24.6465,0,schema_A
11,Epoch_A2,9.8,28.224,28.224,0,schema_A
12,Epoch_A2,9.8,31.9576,31.9576,0,schema_A
13,Epoch_A2,9.8,35.7181,35.7181,0,schema_A
14,Epoch_A2,9.8,39.7185,39.7185,0,schema_A
15,Epoch_A2,9.8,44.0303,44.0303,0,schema_A
16,Epoch_A2,9.8,48.6658,48.6658,0,schema_A
17,Epoch_A2,9.8,53.3714,53.3714,0,schema_A
18,Epoch_A2,9.8,58.2212,58.2212,0,schema_A
19,Epoch_A2,9.8,63.1713,63.1713,0,schema_A
20,Epoch_A2,9.8,67.9684,67.9684,0,schema_A
21,Epoch_A2,9.8,72.7583,72.7583,0,schema_A
22,Epoch_A2,9.8,77.5291,77.5291,0,schema_A
23,Epoch_A2,9.8,82.198,82.198,0,schema_A
24,Epoch_A2,9.8,87.0734,87.0734,0,schema_A
25,Epoch_A2,9.8,91.9718,91.9718,0,schema_A
26,Epoch_A2,9.8,96.7968,96.7968,0,schema_A
27,Epoch_A2,9.8,101.5978,101.5978,0,schema_A
28,Epoch_A2,9.8,106.261,106.261,0,schema_A
29,Epoch_A2,9.8,111.0108,111.0108,0,schema_A
30,Epoch_A2,9.8,115.7728,115.7728,0,schema_A
31,Epoch_A2,9.8,120.5589,120.5589,0,schema_A
